unit,pos,depth,player,class,origin,note
OL,RT,1,Judea Milon,SR,returner (DC-listing - magazine override),"yr-4 but Athlon-explicit RT starter; PFF 75.4/53; P6 alt: Latulippe. DEPARTED: Gerhardt (68.4/767, C) + Buford (55.1/689, RT) expired. 2025: #2 natl Sack Rate, #3 P6 OL Run Push, #5 ypc, Joe Moore semifinalist"
DL,DE,1,Marquaze Parker,JR,returner,"'emerged in spring as the top pass rusher' (P6); 'consistent since his true freshman season... best pass-rusher' (Athlon); PFF 55.1/395 - framing vs grade split"
DL,DT,1,Josh Hough,SR,PennWest California (D2) transfer*,"no PFF tape (D2)"
DL,DT,1,Chidera Otutu,JR,UTSA transfer*,"PFF 60.8/287 (cross-ref UTSA snapshot)"
DL,DE,2,Thomas Johnson / Jaylon White-McClain / Kamari Burns,SR / SR / ,NC Central transfer + returners,"T.Johnson: 12 sacks/18 TFL at FCS (P6; no PFF row); White-McClain 56.8/289; Burns 68.6/174. DEPARTED: BOTH All-B12 linemen - Corleone (72.6/352, NFL) + Hunt (76.4/536) graduated; Coleman (57.6/449) -> Miami OH; Rogers (63.1/375) expired. 2025 as-played 22nd pctile"
LB,ILB,1,Jonathan Thompson,SR,RETURNING STARTER (bold),"3rd-yr starter, 'should push for all-league honors' (P6); PFF 73.5/592"
LB,ILB,1,Filip Maciorowski,JR,Northern Illinois transfer (Athlon-bold*),"97 tackles (P6); 'the Golday role' (Athlon); PFF 64.6/611"
LB,OLB,1,Brian Simms III,JR,returner,"moves into starting role (P6); PFF 74.3/304 - strong grade"
LB,LB,2,Simeon Coleman / Damaine Wilson,JR / SO,returner + GaState transfer,"Coleman 65.6/413; Wilson 45.7/127. DEPARTED: Golday (82.4/681) - NFL 2nd round; Dingle (62.5/545) expired"
DB,NB,1,Antwan Peek Jr.,SR,RETURNING STARTER,"the lone returning secondary starter: All-B12, Jim Thorpe semifinalist; PFF 81.4/424 - elite; 'do-it-all hybrid... will lead the way' (P6)"
DB,S,1,Jasper Beeler,SR,Northern Illinois transfer (Athlon-bold*),"PFF 76.3/771 - big-volume MAC tape"
DB,S,1,Ty Goodwill,JR,South Alabama transfer (Athlon-bold*),"spring standout (P6)"
DB,CB,1,MJ Cannon,SR,Bowling Green transfer (Athlon-bold*),"All-MAC + spring standout (P6); PFF 74.3/752"
DB,CB,2,Kenny Worthy / Jacob Finley / CJ Jones,SO / SR / FR,transfers + signee,"Finley (NIU) 64.1/674; 'as many as four [portal DBs] could start' (P6). DEPARTED: McDoom (68.6/739) + Gola-Callard (66.2/628) + L.Wilson (72.5/547) + X.Williams (251) expired; Harrison (67.3/685) + Sanks (56.9/506) transferred (Athlon). 9 of 11 defensive starters gone overall"
ST,K,1,Stephen Rusnak,SR,RETURNING,"'perfect most of the year' but 3 misses vs BYU (P6); 'great first season' (Athlon)"
ST,P,1,Max Fletcher,SR,RETURNING,"'great first season... another step forward' (Athlon); I.Johnson = KR/PR (fastest player). Team SPEC 74.1 = 51st pctile"
