unit,pos,depth,player,class,origin,note
OL,OT,3,Garrison Blank,FR,transfer:UCLA,rFr; zero tape; UCLA flag CLOSED
DL,DE,1,Xavier Williams,SR,returning,RETURNING STARTER; 11 st 31 tkl 6 SACKS LY (FCS); OFY-inj '24; 25 gm '22-23
DL,DE,2,Isiah Chala,JR,transfer:Fresno State,63.3/5 at Fresno; 5 gm 2 tfl
DL,DT,1,Jamel Howard,JR,transfer:Wisconsin,50.1/4; 1 gm at Wisc LY; 'won a starting job in the spring'; Wisconsin flag CLOSED
DL,DT,2,Malachi Kindle,SO,returning,7 gm 5 tkl as true
DL,DT,1,Austin Chambers,SO,transfer:JC,RS Auburn '24 -> JC LY
DL,DT,2,Nick Dimitris,SR,transfer:Florida A&M,FCS depth
DL,DE,3,Ivan Moore Jr.,SO,transfer:Northern Illinois,53.2/6; RS at NIU '24
DL,DT,3,Will Weber,JR,transfer:UTEP,injured spring OFY per PS - monitor
DL,DT,3,Devyn Blake,FR,recruit,true FR; PS#416; Athlon #1 recruit
LB,MLB,1,Derek Houston,JR,returning,PORTAL-RETURN override STAYS (Immediate/no-dest vs both prints); 71 tkl 4.5 tfl as rFr '24; 5 st then OFY '25
LB,MLB,2,Alex Rocha,SR,returning,RETURNING STARTER (Athlon bold); 7 st 49 tkl 4.5 tfl LY
LB,WLB,1,Fata Puloka,JR,returning,6 st 43 tkl 4.5 tfl LY; 5 st '24
LB,WLB,2,Ivan Moore Jr.,SO,transfer:Northern Illinois,also DL; RS NIU
LB,SLB,1,Darson Jeanty,SR,transfer:Lafayette,FCS 9 st 33 tkl 2.5 sk LY
LB,SLB,2,Tim Thomas,SR,transfer:Fresno State,41.7/90; 17 gm 14 tkl L2Y
LB,LB,3,Diego Davis,SR,returning,3 st 27 tkl LY
DB,CB,1,Elias Mullican,SR,returning,10 st 28 tkl 2 int '24; 3 st 13 tkl 6 pbu '25
DB,CB,2,Noah King,FR,transfer:Colorado,zero tape
DB,CB,1,Malikai Nichols,SO,transfer:Saint Francis (PA),FCS 9 gm 11 tkl 3 pbu as rFr
DB,CB,2,Donovan Turner,SR,transfer:Illinois,UMass '23 5 gm / JC '24 / DNP Illinois '25
DB,S,1,Boogsie Silvera,SR,transfer:South Florida,51.0/25 at USF; McNeese '23-24: 19 st 153 tkl; CharSo '22
DB,S,2,Nikko Klemm,SO,transfer:Arizona State,DNP at ASU as rFr
DB,S,1,Amari Wallace,FR,transfer:Miami,rFr; PS#49 - the VHT; zero tape
DB,S,2,Naytel Mitchell,FR,returning,rFr
DB,S,1,Dionte Thornton,SR,transfer:Portland State,FCS 12 st 34 tkl 5 pbu LY; Boise St '23 origin - RESOLVED as 2026 arrival
DB,CB,3,Qualyn McQueen,SR,transfer:Nebraska-Kearney,D2 8 gm 15 tkl
ST,K,1,Grant Meadors,JR,returning,RETURNING; 12-15 FG L/42 51-52 PAT LY; ex-Oregon; PS#23
ST,P,1,Jay Brockhaus,JR,transfer:Southeastern Louisiana,10 st 50 punts 38.8 (36.2 net) '23 + 38.7 net '24 at SELU; DNP '25; job 'not finalized until fall'
ST,KR,1,Jamar Curtis,SR,returning,per Athlon
ST,PR,1,Jaxon Fresques,SO,returning,73 all-purpose LY
