unit,pos,depth,player,class,origin,note
LB,WLB,2,Jonah Flowers,JR,transfer:JC,103 tkl at JC L2Y
LB,MLB,1,Zach Mowchan,SR,returning,53.1/304; injury-battled 2 seasons; yr4 override
LB,MLB,2,Elgin McDuffey,JR,transfer:JC,86 tkl at JC L2Y; Athlon #10 recruit
LB,LB,3,Bryce Eliuk,SR,returning,59.0/164
DB,S,1,Bryce Llewellyn,SR,returning,RETURNING STARTER; 71.7/716; 2nd-Tm All-MAC; team MVP; 102 tkl; yr4 override
DB,S,2,Ray Hester,JR,returning,60.1/30
DB,BAN,1,Jason Marshall,SR,returning,59.6/479; 4 st 64 tkl; yr4 override
DB,BAN,2,Davion Williams,SR,transfer:Charleston Southern,FCS 20 gm 91 tkl '23-24; DNP at EMU LY (PS)
DB,FS,1,Juan Salas,SR,returning,RETURNING STARTER (Athlon bold); 55.7/322; 6 st 34 tkl; PR1
DB,FS,2,Tylan Boykin,FR,returning,45.9/20; rFr
DB,CB,1,Caleb Coley,SR,returning,64.2/204; ex-Michigan St '23-24; 'full-time starter' now
DB,CB,2,Jordan Toney,SO,returning,OFY (inj) LY; 1 st '24
DB,CB,1,Caleb Dobbs,JR,returning,59.1/286; 3 st 13 tkl
DB,CB,2,Donmiel Rogers,SO,returning,50.5/185; 3 st as true
DB,NB,3,Jaivian Norman,SR,returning,57.7/264; 8 st 40 tkl L2Y
ST,K,1,Rudy Kessinger,SO,returning,RETURNING; 17-23 FG L/50 28-28 PAT as rFr; 8-14 from 40+
ST,P,1,Daniel Hull,JR,returning,orig Missouri; 1 gm '24, DNP LY; PS#94 - battle
ST,P,1,Adam Samaha,JR,transfer:Akron,PS P#13; Michigan '23 (1 gm) -> Akron (DNP LY); battle
ST,KR,1,Benson Prosper,SR,returning,per Athlon
ST,PR,1,Juan Salas,SR,returning,per Athlon
