player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Stephen Laguerre,127351,DI,ST ANSELM,1,1,0,,0,0,399,0,0,48.3,59.1,78.2,59.7,65.0,44.4,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,48,48,40,8,0,0,0,0,27,21,0,0,2,0,0,0,0,0,0,
Kamron Forest,128177,CB,W OREGON,1,0,0,100.0,0,0,411,0,0,55.1,58.6,77.1,68.4,63.4,46.9,0,1,0,0,39,20.0,1,0,0,118.8,4,0,0,1,58,36,61,0,0,0,0,0,1,61,1,24,1,0,4,0,4,1,0,88,35,22.0
Isaiah Reaves,128606,ED,MHMRTI,1,0,0,,0,0,999,0,0,,63.0,74.2,54.6,67.9,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,22,22,1,9,10,2,0,0,13,9,0,0,1,0,0,0,0,0,0,
Kyler Green,129025,S,NTH CENT,1,1,0,100.0,0,0,1022,0,0,68.4,65.4,77.7,,51.2,51.8,0,0,0,0,11,22.2,2,0,0,87.5,5,0,0,28,1,49,66,0,0,0,0,0,30,66,0,17,7,1,6,0,5,0,0,25,33,5.0
Bryce Austin,129803,DI,LANECOL,1,0,0,,0,0,942,0,0,,68.2,75.8,60.2,69.0,28.1,1,0,0,0,,50.0,1,0,0,0.0,0,0,0,1,0,0,40,39,1,35,0,3,0,1,16,24,0,1,1,0,0,1,0,0,0,
Tyler Shanks,130115,DI,TRSU,1,2,0,,0,0,1147,0,0,,55.2,75.9,57.2,55.1,73.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,45,45,4,37,1,3,0,0,15,30,0,0,1,0,0,0,0,0,0,
Ousmane Doumbia,131851,S,NORTHEA ST,1,0,0,100.0,0,0,1030,0,0,63.8,60.2,78.7,60.0,53.4,46.4,0,1,0,0,27,25.0,1,0,0,118.8,2,0,0,19,4,27,72,2,0,0,2,0,16,70,1,44,31,2,3,0,2,1,0,27,7,13.5
Unknown D97 Lincoln (CA),137067,DI,LINCOK,1,0,0,,0,1,1452,0,0,,28.8,74.6,75.6,25.0,23.2,0,0,0,0,,100.0,1,0,0,0.0,0,1,0,0,0,0,27,27,5,17,2,3,0,0,8,19,0,1,0,0,0,1,0,0,0,
Myles Jones,139053,ED,ALBANY ST,1,1,0,,0,0,360,0,0,61.0,69.8,75.4,57.9,67.4,74.9,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,0,0,5,26,0,0,16,15,0,2,2,1,0,1,0,0,0,
Kendal Rowan,139403,LB,LOUCHR,1,1,0,100.0,0,0,958,0,0,51.9,48.6,78.7,57.6,48.1,28.7,0,0,0,0,16,37.5,3,0,0,114.6,2,0,0,14,0,17,49,22,0,0,22,0,0,27,8,24,13,0,4,0,2,0,0,23,10,11.5
Luke Rose,141806,LB,ALBANY ST,1,3,0,,0,0,360,0,0,66.9,67.5,72.1,60.0,64.1,64.3,0,0,0,0,,20.0,1,0,0,0.0,0,0,0,20,0,13,25,3,0,0,3,0,1,22,1,11,1,1,1,0,0,0,0,0,0,
Osiris Rhodes,142384,ED,ALU,1,0,0,,0,0,735,0,0,,63.8,76.1,62.0,62.6,77.6,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,32,31,0,0,27,4,0,1,14,18,0,3,5,0,0,2,0,0,0,
Kile Jackson,142667,ED,WCST,1,0,0,,0,0,1537,0,0,,50.7,73.9,53.8,52.2,29.1,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,38,38,0,1,1,36,0,0,20,18,0,0,1,0,0,0,0,0,0,
DeJuan Hughes,142742,S,ALU,1,1,0,66.7,0,0,735,0,0,43.1,50.2,78.0,,66.5,79.4,0,0,0,0,44,0.0,0,0,0,149.3,2,0,0,13,0,24,46,9,0,0,9,0,8,37,0,22,16,2,3,0,3,0,1,51,18,25.5
LaTreil Wimberly,143124,CB,BOWIE ST,1,0,0,33.3,0,0,365,0,0,55.0,54.9,78.4,,55.6,36.3,0,0,0,0,13,40.0,2,0,0,79.4,3,0,0,1,66,39,74,0,0,0,0,0,0,74,0,35,7,1,3,0,9,0,1,26,1,8.7
Marquez Chatman,143459,DI,NORTHEA ST,1,0,0,,0,0,1030,0,0,,55.1,75.6,67.5,49.2,,1,2,0,0,,,0,0,0,0.0,0,0,0,0,0,0,29,29,6,19,1,3,0,0,11,18,0,0,0,0,0,3,0,0,0,
Chase Loidhamer,143673,ED,CENT WASH,1,1,0,,0,0,367,0,0,60.1,50.7,76.9,61.6,43.9,42.5,0,3,0,0,,50.0,1,0,0,0.0,0,1,0,0,0,2,39,39,0,1,33,5,0,0,19,18,0,1,0,0,0,4,0,0,0,
Issac Johnson,143806,CB,ALU,1,0,0,50.0,0,0,735,0,0,74.4,74.3,77.0,,63.6,76.2,0,0,0,0,9,0.0,0,1,0,62.5,1,0,0,1,49,28,52,1,0,0,1,0,0,51,0,24,1,0,2,0,2,0,0,9,0,9.0
Jayon Venerable,144908,CB,BOWIE ST,1,0,0,25.0,0,0,365,0,0,57.2,58.2,74.8,,62.4,21.7,0,0,0,0,15,100.0,1,0,0,82.3,1,0,0,0,36,20,36,0,0,0,0,0,0,36,0,16,0,0,0,0,4,0,1,15,10,15.0
Christian Boivin,144937,LB,SVSU,1,1,0,66.7,0,0,1082,0,0,74.5,73.5,0.0,63.2,72.7,65.0,0,1,0,1,35,11.1,1,0,1,70.1,4,0,0,40,0,42,66,4,0,0,4,0,0,62,2,22,22,6,7,0,6,1,0,77,94,19.3
Carlos Dunovant,145253,CB,MHMRTI,1,1,0,100.0,0,0,999,0,0,57.9,59.9,73.0,,64.6,77.1,0,0,0,0,19,0.0,0,0,0,158.3,2,0,0,5,21,16,26,0,0,0,0,0,0,26,0,10,0,0,1,0,2,0,1,26,6,13.0
Jibrahn Claude,145691,CB,TUSKEGEE,1,0,0,100.0,0,0,405,0,0,52.7,56.2,77.1,,64.3,,0,0,0,0,21,,0,0,0,118.8,2,0,0,12,1,20,45,3,0,0,3,0,1,42,0,25,28,0,0,0,2,0,0,28,36,14.0
Robert Floyd,146015,CB,ALBANY ST,1,2,0,50.0,0,0,360,0,0,64.0,68.8,79.8,69.9,71.6,80.3,0,1,0,0,8,0.0,0,0,0,56.3,2,0,0,6,0,30,54,2,0,0,2,0,3,52,3,21,43,1,2,0,4,1,0,11,5,5.5
Patrick Hisatake,146303,ED,NORTHEA ST,1,0,0,,0,0,1030,0,0,,66.8,73.5,67.8,60.9,21.9,0,1,0,0,,100.0,2,0,0,0.0,0,0,0,0,0,0,12,12,0,0,12,0,0,0,4,8,0,0,0,0,0,1,0,0,0,
Zxaequan Reeves,146888,CB,LANECOL,1,0,0,66.7,0,0,942,0,0,71.0,65.1,76.5,,42.6,61.2,0,0,0,1,22,14.3,1,0,0,47.2,4,0,0,5,48,30,56,0,0,0,0,0,0,56,0,26,3,3,6,0,6,0,0,42,9,10.5
Travis McNichols,147033,CB,ED WATERS,1,0,0,0.0,0,0,372,0,0,64.7,65.3,69.5,,60.0,,0,0,0,0,,,0,0,0,39.6,0,0,0,0,7,6,7,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,
Frank Schmitt,148048,S,ST ANSELM,1,1,0,,0,1,399,0,0,57.6,68.9,74.7,,82.5,58.9,0,0,0,0,,16.7,2,0,0,0.0,0,0,0,18,1,16,33,0,0,0,0,0,11,33,0,17,3,2,9,1,0,0,0,0,0,
Deven Foster,148179,CB,ALBANY ST,1,1,0,100.0,0,0,360,0,0,65.1,63.4,73.2,,54.7,80.7,0,0,0,0,15,0.0,0,0,0,118.8,1,0,0,4,21,17,25,0,0,0,0,0,0,25,0,8,0,0,4,0,1,0,0,15,3,15.0
Tommie McKoy III,148596,S,BOWIE ST,1,1,0,100.0,0,0,365,0,0,54.3,60.9,73.2,,69.2,59.0,0,0,0,0,25,33.3,1,0,0,118.8,1,0,0,16,0,14,33,1,0,0,1,0,0,32,0,19,16,0,1,0,1,0,0,25,22,25.0
Winston Ware III,148616,CB,SOCTOW,1,0,0,,0,0,1107,0,0,63.9,65.0,69.0,,61.0,74.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,8,3,11,0,0,0,0,0,0,11,0,8,0,0,1,0,0,0,0,0,0,
Joseph Garbowski,148748,ED,SOCTOW,1,1,0,,0,0,1107,0,0,,61.3,73.7,56.7,62.4,23.0,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,30,30,0,11,3,16,0,0,8,22,0,0,0,0,0,0,0,0,0,
Brandon Cox,149433,LB,Bent,1,0,0,,0,0,1238,0,0,60.9,43.6,69.7,,44.6,20.1,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,5,0,3,5,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,
Cade Petty,149837,LB,BERRY VIK,1,0,1,100.0,0,0,1547,0,0,60.2,66.2,74.3,62.9,70.3,59.5,0,0,0,0,7,25.0,1,0,0,129.2,2,0,0,20,1,12,35,4,0,0,4,0,0,31,7,16,10,2,3,0,2,0,1,11,17,5.5
Eric Cotton,150745,LB,Bent,1,0,0,,0,0,1238,0,0,,64.6,69.0,,63.6,73.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,0,1,1,0,0,0,0,0,0,
Rodney Williams,150868,S,ED WATERS,1,2,0,66.7,0,0,372,0,0,72.1,67.3,81.5,57.8,55.9,26.5,0,1,0,1,8,50.0,2,0,0,30.6,2,0,0,5,0,21,57,10,0,0,10,0,2,47,3,33,40,0,0,0,3,1,0,5,15,2.5
Lester McCoy,151851,ED,LINCOLN,1,2,0,,0,0,380,0,0,,61.6,75.3,58.7,62.4,74.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,42,42,0,16,0,26,0,0,22,20,0,1,1,0,0,0,0,0,0,
Franklin Turner,151866,LB,LINCOLN,1,3,0,100.0,0,0,380,0,0,64.9,72.9,74.3,67.8,69.7,77.6,0,1,0,0,25,0.0,0,0,0,118.8,1,0,0,22,0,8,34,12,0,0,12,0,0,22,8,18,0,0,0,0,1,1,0,25,29,25.0
Abel Clark,152258,ED,SRSU,2,1,0,,0,0,1133,0,0,,54.0,77.1,54.2,55.2,76.4,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,65,65,0,11,19,35,0,0,30,35,0,3,3,0,0,1,0,0,0,
James Duane,152365,ED,W OREGON,1,1,0,50.0,0,0,411,0,0,38.1,38.3,70.3,59.4,58.1,73.6,0,0,0,0,2,0.0,0,0,0,95.8,1,0,0,4,0,4,10,6,0,0,4,2,0,4,1,5,0,1,1,0,2,0,1,2,4,2.0
Malcolm Liufau,152381,LB,W OREGON,1,0,0,50.0,0,0,411,0,0,53.1,59.4,79.0,53.6,72.8,36.4,0,0,0,0,28,28.6,2,0,0,95.8,1,0,0,34,0,35,75,14,0,0,14,0,0,61,8,32,27,4,5,0,2,0,0,28,11,28.0
Aden Murphy,152392,LB,W OREGON,1,2,0,100.0,0,0,411,0,0,40.8,51.8,79.4,58.4,70.5,68.3,0,0,0,0,41,14.3,1,0,1,118.8,4,0,0,56,1,41,75,7,0,0,7,0,0,68,2,32,11,4,4,0,4,0,0,91,47,22.8
Joseph Northcutt,152394,ED,W OREGON,1,0,0,,0,0,411,0,0,,58.7,0.0,64.4,60.8,69.7,1,2,0,0,,50.0,1,0,1,0.0,0,0,0,0,0,0,43,43,0,21,2,20,0,0,26,17,0,0,1,0,0,3,0,0,0,
Daron Ulrich Jr.,152412,S,W OREGON,1,3,0,,0,0,411,0,0,57.6,58.4,0.0,,71.7,68.8,0,0,0,0,,12.5,1,0,1,0.0,0,0,0,14,1,35,60,0,0,0,0,0,42,60,0,25,3,0,4,0,0,0,0,0,0,
Justin Jackson,152680,CB,MILES,1,0,0,50.0,0,0,386,0,0,48.3,51.6,73.2,,67.3,81.8,0,0,0,0,40,0.0,0,0,1,135.4,1,0,0,3,20,18,26,0,0,0,0,0,2,26,0,8,1,3,6,1,2,0,1,40,34,40.0
Alus Mbella,152979,DI,BOWIE ST,1,1,0,,0,0,365,0,0,,68.3,74.7,71.4,62.1,71.9,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,26,26,7,19,0,0,0,0,12,14,0,1,1,0,0,1,0,0,0,
Damian Riewold,153247,LB,WARNER,1,0,0,,0,0,407,0,0,62.9,60.1,73.7,59.6,57.6,55.9,0,1,0,0,,25.0,1,0,0,0.0,0,0,0,18,0,8,18,0,0,0,0,0,0,18,1,9,0,2,3,1,0,1,0,0,0,
Josiah Flores,153337,ED,LINCOK,5,4,0,0.0,1,0,1452,1,0,58.1,54.7,0.0,56.9,58.6,54.9,1,4,0,0,,18.8,3,0,2,39.6,0,1,0,91,0,21,218,126,14,3,104,5,0,92,73,124,1,4,9,2,1,6,0,0,0,
Jordan Williams,153438,S,BOWIE ST,1,0,0,100.0,0,0,365,0,0,39.2,43.5,0.0,59.3,67.0,83.7,0,0,0,0,64,0.0,0,0,1,158.3,4,0,0,17,0,22,44,0,0,0,0,0,20,44,1,21,7,3,6,1,4,0,1,98,58,24.5
Chase Coalson,154049,S,CENT WASH,1,2,0,100.0,0,0,367,0,0,30.9,42.2,76.3,,69.6,71.5,0,0,0,0,50,10.0,1,0,0,158.3,3,0,0,25,0,27,50,3,0,0,3,0,11,47,0,23,11,2,7,0,3,0,1,83,32,27.7
Matulino Masunu,154058,DI,CENT WASH,1,0,0,,0,0,367,0,0,,63.1,75.8,71.5,54.4,69.7,1,1,0,0,,,0,0,0,0.0,0,1,0,0,0,0,39,39,2,36,0,1,0,0,20,19,0,0,0,0,0,3,0,0,0,
Jalen Owens,154062,CB,CENT WASH,1,0,0,25.0,0,0,367,0,0,60.0,62.4,75.7,,68.0,76.2,0,0,0,0,6,0.0,0,0,0,39.6,1,0,0,1,38,24,42,0,0,0,0,0,0,42,0,18,3,0,2,0,4,0,0,6,2,6.0
Jalen Webber,154068,S,CENT WASH,1,1,0,80.0,0,0,367,0,0,56.3,56.9,76.5,57.2,60.5,42.4,0,0,0,1,21,28.6,2,0,0,59.6,4,0,0,14,3,25,51,0,0,0,0,0,7,51,2,24,27,0,4,0,5,0,0,39,17,9.8
Chandler Cliett,154088,DI,KY STATE,1,0,0,,0,0,378,0,0,,38.6,68.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
Anthony Waddler,154344,DI,ALU,1,0,0,,0,0,735,0,0,,65.1,72.1,57.4,66.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,13,13,3,9,0,1,0,0,8,5,0,0,0,0,0,0,0,0,0,
Thomas Hoffman,154485,S,ST ANSELM,1,1,0,100.0,0,0,399,0,0,52.2,53.6,76.3,61.1,56.3,81.0,1,0,0,0,31,0.0,0,0,0,118.8,3,0,0,27,0,16,44,12,0,0,12,0,0,32,8,20,5,0,4,0,3,1,0,51,31,17.0
Devin Lee,154504,CB,ST ANSELM,1,0,0,50.0,0,0,399,0,0,61.3,62.5,75.7,,64.7,38.3,0,0,0,0,29,0.0,0,0,0,95.8,1,0,0,4,43,26,49,0,0,0,0,0,1,49,0,23,1,0,2,0,2,0,0,29,10,29.0
Matt Smith,154533,ED,ST ANSELM,1,1,0,,0,0,399,0,0,60.8,61.9,76.5,52.4,67.4,77.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,51,51,0,15,18,18,0,0,28,23,0,1,3,0,0,0,0,0,0,
Jakobe Heggs,154633,CB,ALBANY ST,1,0,0,100.0,0,0,360,0,0,75.5,75.3,77.7,,63.4,78.2,0,0,0,0,4,0.0,0,0,0,83.3,1,0,0,1,46,27,50,3,0,0,3,0,0,47,0,23,0,2,3,0,1,0,0,4,0,4.0
Jamal Jones,154670,ED,BOWIE ST,1,2,0,,0,0,365,0,0,66.6,60.7,3.9,60.7,60.0,79.2,2,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,66,66,0,0,66,0,0,0,35,31,0,3,4,1,0,3,0,0,0,
Nathan Kibambe,155506,CB,SVSU,1,0,0,,0,0,1082,0,0,60.0,60.8,63.5,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Kavon Martin,155834,CB,WARNER,1,0,0,,0,0,407,0,0,65.6,71.7,74.2,,77.2,76.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,27,10,28,0,0,0,0,0,0,28,0,18,0,1,2,1,0,0,0,0,0,
Jamal Hill,155875,WR,SVANNAH ST,1,0,0,,0,0,286,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
TJ Butler,155917,CB,SOCTOW,1,1,0,75.0,0,0,1107,0,0,55.9,27.3,74.0,,19.6,26.7,0,0,0,0,32,50.0,2,0,0,114.6,3,0,0,4,37,13,43,0,0,0,0,0,0,43,0,30,0,0,1,0,4,0,0,48,20,16.0
Zelly Aldridge,155956,S,ALBANY ST,1,0,0,50.0,0,0,360,0,0,49.2,53.8,0.0,59.1,72.9,80.0,0,0,0,0,25,0.0,0,0,1,95.8,1,0,0,31,0,30,51,1,0,0,1,0,11,50,2,19,8,1,4,0,2,0,0,25,10,25.0
Amaari Smith,156647,CB,SVANNAH ST,1,0,0,100.0,0,0,286,0,0,60.0,37.2,73.9,,,,0,0,0,0,27,,0,0,0,118.8,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,27,22,27.0
D'Juan Grant,156777,CB,ED WATERS,1,0,0,33.3,0,0,372,0,0,66.2,66.9,76.9,,65.3,21.7,0,0,0,0,82,100.0,1,0,0,121.5,1,0,0,2,48,26,57,0,0,0,0,0,7,57,0,31,0,0,0,0,3,0,1,82,71,82.0
Owen McClintock,156857,LB,JOHNCA,9,1,0,83.3,0,0,926,1,0,52.3,62.0,78.4,85.6,63.4,81.3,0,3,0,0,15,0.0,0,0,0,85.4,5,0,0,78,0,41,81,0,0,0,0,0,0,81,6,34,3,3,5,0,6,3,0,27,16,5.4
Darryl Minor,157886,LB,SRSU,2,1,0,100.0,0,0,1133,0,0,57.3,66.1,0.0,66.4,75.9,66.0,0,2,0,0,17,11.1,1,0,1,118.8,1,1,0,83,0,38,88,0,0,0,0,0,0,88,4,46,5,6,7,0,1,3,0,17,13,17.0
Luke Nolan,157897,ED,DEPAUW,1,0,0,,0,0,845,0,0,60.9,82.0,77.0,73.0,74.7,75.6,1,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,57,57,0,1,5,51,0,0,41,16,0,4,3,1,0,4,0,0,0,
Daps Olatunbosun,159159,S,SOCTOW,1,0,0,100.0,0,0,1107,0,0,44.0,34.5,70.2,,52.4,23.5,0,0,0,0,22,,0,0,0,158.3,1,0,0,1,0,3,10,0,0,0,0,0,0,10,0,7,8,0,0,0,1,0,1,22,17,22.0
Kenny Grobolsek,159908,LB,JOHNCA,14,17,0,76.5,0,1,926,0,0,83.0,80.6,86.5,59.3,76.5,73.1,4,11,0,0,23,11.1,8,2,0,108.7,13,2,0,505,0,274,578,40,0,0,40,0,0,538,77,227,33,32,47,7,17,17,1,95,84,7.3
Jordan Banks,160162,LB,NORTHEA ST,1,1,0,100.0,0,0,1030,0,0,55.8,55.8,0.0,83.7,56.1,61.8,0,1,0,0,21,12.5,1,0,1,112.5,3,0,0,56,0,21,60,4,0,0,4,0,0,56,2,37,0,4,6,0,3,1,0,33,12,11.0
Chevale Condry,160251,DI,MILES,1,0,0,,1,0,386,0,0,,58.2,0.0,63.1,64.8,69.7,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,24,24,0,24,0,0,0,0,13,11,0,1,1,0,0,1,0,0,0,
Jhyheem Pittman,160421,DI,ALU,1,1,0,,0,0,735,0,0,,69.6,74.5,66.4,66.7,35.7,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,32,32,1,29,0,2,0,0,18,14,0,0,1,0,0,0,0,0,0,
Andrew Calderon,160606,DI,CHADST,1,0,0,,0,0,809,0,0,,61.2,74.0,57.4,62.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,22,21,4,15,1,1,0,1,8,14,0,0,0,0,0,0,0,0,0,
Logan O'Brien,160648,LB,CHADST,1,1,0,50.0,0,0,809,0,0,72.7,70.3,0.0,56.1,73.1,70.2,0,0,0,0,1,12.5,1,0,2,56.3,1,0,0,11,0,9,57,41,0,0,41,0,0,16,10,38,5,6,6,0,2,0,0,1,2,1.0
Sutton Pohlman,160655,S,CHADST,1,0,0,,0,0,809,0,0,63.6,53.8,71.0,,45.5,26.7,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,10,1,8,19,0,0,0,0,0,5,19,0,11,3,0,1,0,0,0,0,0,0,
Tanner True,160671,DI,CHADST,1,1,0,,0,0,809,0,0,,73.3,75.8,57.0,75.7,74.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,46,45,2,36,1,6,0,1,14,32,0,2,2,1,0,0,0,0,0,
Dax Yeradi,160680,S,CHADST,1,4,0,50.0,0,0,809,0,0,42.3,54.6,78.3,60.0,72.3,83.5,0,0,0,0,60,0.0,0,0,0,135.4,1,0,0,31,0,18,57,3,0,0,3,0,8,54,1,38,15,0,3,0,2,0,1,60,40,60.0
