player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Gabe Schweitzer,151809,T,DELTAST,2,100.0,0,841,63.8,84.2,59.7,0,1,74,100.0,100.0,99.3,0,1,0,162,0,0,162,162,77,77,0,0,85,0
Nolan Troyer,179462,C,DELTAST,2,100.0,0,841,58.0,80.9,54.9,0,0,74,100.0,100.0,100.0,1,0,0,162,162,0,0,162,77,77,0,0,85,0
Stanford Babooram,169000,G,VA LYNCHBU,5,100.0,0,406,45.1,16.9,51.9,4,7,101,100.0,100.0,92.6,0,13,2,162,0,162,0,162,104,104,0,0,58,0
Kaleb Hervey,182730,TE,LINCOK,8,47.6,0,1452,45.8,42.5,44.0,2,0,11,6.2,8.3,81.8,3,3,1,160,0,0,0,336,16,192,0,0,144,80
Hector Meza,182845,C,LINCOK,6,100.0,0,1452,48.2,41.8,50.0,0,6,87,100.0,100.0,96.6,0,6,0,150,139,3,0,150,96,96,8,0,54,0
TJ Goodwin,100826,QB,LINCOK,8,34.2,0,1452,44.5,,60.0,0,0,0,0.0,0.0,,1,0,0,148,0,0,0,433,0,263,0,0,148,0
Shane Amerson,152144,G,N GREENVLE,2,100.0,0,390,56.5,69.0,49.8,1,1,86,100.0,100.0,98.8,0,2,0,145,0,74,0,145,88,88,0,71,57,0
Frank Hernandez,182492,G,VA LYNCHBU,6,100.0,0,406,35.4,2.3,48.1,2,4,90,100.0,100.0,91.1,0,11,5,145,0,27,0,145,94,94,64,54,51,0
Ethan Lett,179631,C,N GREENVLE,2,100.0,0,390,37.7,19.5,50.2,0,5,86,100.0,100.0,97.1,1,5,0,145,0,0,145,145,88,88,0,0,57,0
Lewis McBeth,152217,G,N GREENVLE,2,100.0,0,390,47.9,58.4,41.5,0,1,86,100.0,100.0,98.3,1,2,1,145,0,0,0,145,88,88,145,0,57,0
Clay Baker,149927,T,SHORTER,2,100.0,0,396,45.4,47.1,50.0,1,2,76,100.0,100.0,98.0,0,3,0,142,142,0,0,142,81,81,0,0,61,0
Price Campbell,181414,T,SHORTER,2,100.0,0,396,62.4,60.9,61.2,0,1,76,100.0,100.0,98.0,0,2,1,142,0,117,25,142,81,81,0,0,61,0
Alan Herron,181445,T,SHORTER,2,100.0,1,396,45.9,65.0,47.7,1,2,76,100.0,100.0,96.7,3,4,1,142,0,0,55,142,81,81,0,87,61,0
Christian Twymon,151582,T,MILES,2,100.0,0,386,53.9,63.4,56.2,2,2,54,100.0,100.0,94.4,2,5,1,137,0,0,137,137,62,62,0,0,75,0
Michael Medlock,62408,C,TAYLOR,2,100.0,0,402,60.0,62.9,58.4,0,1,51,100.0,100.0,99.0,0,1,0,133,133,0,0,133,53,53,0,0,80,0
Joey Breckel,154362,G,TAYLOR,2,100.0,0,402,56.3,87.6,53.0,0,0,50,100.0,100.0,100.0,0,0,0,130,0,130,0,130,52,52,0,0,78,0
Eric Brice,182722,WR,LINCOK,8,39.1,0,1452,49.0,,55.5,0,0,0,0.0,0.0,,0,0,0,129,0,0,0,330,0,194,0,0,129,0
Clay Adams,154353,T,TAYLOR,2,100.0,0,402,57.5,55.0,56.9,0,2,49,100.0,100.0,98.0,0,2,0,127,0,0,0,127,51,51,0,127,76,0
Timothy Robinson,112920,T,MILES,2,100.0,0,386,51.0,26.0,63.0,0,5,53,100.0,100.0,91.5,1,7,2,125,0,0,0,125,59,59,0,125,66,0
Nathaniel Ribis,179533,T,EDNBFS,2,100.0,0,860,58.0,78.8,52.7,0,1,60,100.0,100.0,99.2,0,1,0,125,124,0,0,125,61,61,0,0,64,0
Tyler Lowery,112652,C,MILES,2,100.0,0,386,62.2,64.4,60.1,0,0,53,100.0,100.0,100.0,0,0,0,125,125,0,0,125,59,59,0,0,66,0
Dylan McWilliams,179523,G,EDNBFS,2,100.0,1,860,50.1,34.9,59.0,0,2,60,100.0,100.0,95.0,2,4,2,124,0,0,44,124,61,61,0,80,63,0
Jacob Bruce,112758,G,WESTFL,2,100.0,0,1269,53.9,46.0,56.3,0,3,73,100.0,100.0,95.2,0,5,2,121,0,0,121,121,81,81,0,0,40,0
Nymonta Doucoure,180145,G,WESTFL,2,100.0,0,1269,60.0,89.2,50.8,0,1,73,100.0,100.0,99.3,1,1,0,121,0,0,0,121,81,81,82,39,40,0
Oake Stipe,112841,G,WESTFL,2,100.0,0,1269,58.8,70.4,52.7,1,1,73,100.0,100.0,98.6,1,2,0,121,52,69,0,121,81,81,0,0,40,0
Jonathan Grubbs,181582,T,TAYLOR,2,100.0,1,402,58.5,82.9,55.4,0,1,44,100.0,100.0,98.9,1,1,0,118,0,0,118,118,46,46,0,0,72,0
Bryce Vasvari,154418,G,TAYLOR,2,100.0,0,402,66.9,47.9,58.5,1,2,46,100.0,100.0,94.6,0,4,1,117,0,0,0,117,48,48,117,0,69,0
Jason Stovall,112929,G,MILES,2,100.0,1,386,60.3,43.2,62.1,0,1,48,100.0,100.0,99.0,2,1,0,114,0,114,0,114,54,54,0,0,60,0
Malachi Ford,151254,G,VA LYNCHBU,4,100.0,0,406,49.1,49.8,49.0,1,3,66,100.0,100.0,93.9,1,6,2,113,0,18,0,113,69,69,95,0,44,0
Shamon Gennes,182728,WR,LINCOK,5,39.1,0,1452,54.2,,54.9,0,0,0,0.0,0.0,,0,0,0,113,0,0,0,289,0,175,0,0,113,0
Jarvis Windom,178842,C,FERRIS,2,100.0,1,868,47.4,35.7,54.8,0,4,51,100.0,100.0,96.1,2,4,0,108,108,0,0,108,55,55,0,0,53,0
Joey Wengstrom,179556,T,EDNBFS,2,100.0,0,860,49.5,50.3,47.3,1,2,50,100.0,100.0,97.0,0,3,0,108,0,108,0,108,51,51,0,0,57,0
Bryce George,178738,T,FERRIS,2,100.0,0,868,60.6,53.2,61.8,0,2,51,100.0,100.0,96.1,0,3,1,108,0,0,0,108,55,55,0,108,53,0
Damion Clark,168555,G,TUSKEGEE,2,100.0,0,405,63.6,62.7,62.6,0,1,44,100.0,100.0,98.9,1,1,0,107,0,107,0,107,47,47,0,0,60,0
Demetri Singleton,141502,C,SHORTER,2,100.0,0,396,56.6,69.8,52.5,1,0,53,100.0,100.0,99.1,0,1,0,107,0,0,0,107,55,55,107,0,52,0
Jalen Franks,168537,C,TUSKEGEE,2,100.0,0,405,49.4,65.6,47.7,0,1,44,100.0,100.0,98.9,0,1,0,107,107,0,0,107,47,47,0,0,60,0
Elliott Howell,155601,T,TUSKEGEE,2,99.1,0,405,54.1,76.4,46.5,0,2,43,97.7,97.9,97.7,0,2,0,106,0,0,0,107,46,47,0,106,60,1
Shaun Stitten,155632,T,TUSKEGEE,2,99.1,0,405,61.7,43.5,65.7,2,4,43,97.7,97.9,90.7,0,7,1,106,0,0,106,107,46,47,0,0,60,1
Gabe Turner,168525,G,NAUSTA,2,100.0,0,1453,28.1,17.1,28.8,2,0,53,100.0,100.0,96.2,0,3,1,101,0,0,0,101,54,54,101,0,47,0
Jaadon Kennedy,179511,T,EDNBFS,2,100.0,1,860,47.3,30.2,51.4,1,1,42,100.0,100.0,97.6,1,2,0,97,0,0,0,97,43,43,97,0,54,0
Drew Bagley,154355,TE,TAYLOR,2,77.4,0,402,72.8,68.5,51.4,0,0,20,43.5,41.7,100.0,0,0,0,96,0,0,0,124,20,48,0,0,76,109
Decarveonta Price,182815,T,NAUSTA,2,100.0,0,1453,20.5,0.0,25.0,0,5,53,100.0,100.0,95.3,0,5,0,94,0,0,94,94,54,54,0,0,40,0
Tyreek Howard,182822,C,NAUSTA,2,100.0,0,1453,34.8,52.5,34.3,0,2,53,100.0,100.0,98.1,0,2,0,94,94,0,0,94,54,54,0,0,40,0
Ben Freeman,180152,G,WESTFL,2,100.0,0,1269,62.5,42.7,76.3,0,5,54,100.0,100.0,95.4,1,5,0,93,0,0,11,93,58,58,0,82,35,0
Jacob Dancy,182809,T,NAUSTA,2,100.0,0,1453,19.1,0.0,25.6,1,3,49,100.0,100.0,89.8,0,7,3,92,0,17,7,92,50,50,0,68,42,0
Colton Beesley,180134,T,WESTFL,2,100.0,0,1269,52.3,48.7,49.3,1,5,57,100.0,100.0,94.7,0,6,0,91,0,52,0,91,64,64,39,0,27,0
Travis Miracle,178784,T,FERRIS,2,100.0,0,868,52.7,22.0,60.7,0,4,42,100.0,100.0,95.2,1,4,0,90,0,23,67,90,45,45,0,0,45,0
Jaiden Williams,168989,C,VA LYNCHBU,2,100.0,0,406,26.8,12.5,43.4,2,1,52,100.0,100.0,91.3,3,6,3,88,47,0,0,88,53,53,41,0,35,0
Elijah Harris,182448,WR,VA LYNCHBU,6,33.1,0,406,48.6,,59.9,0,0,0,0.0,0.0,,2,0,0,87,0,0,0,263,0,176,0,0,87,0
Aaron Crooms,179481,G,EDNBFS,2,100.0,0,860,46.7,54.6,48.6,0,1,36,100.0,100.0,95.8,1,2,1,86,0,0,64,86,37,37,22,0,49,0
Axel Jeanty,165513,T,STTMFL,1,100.0,0,1477,79.7,66.6,80.5,1,1,39,100.0,100.0,97.4,0,2,0,81,0,0,0,81,41,41,0,80,40,0
Lucas Rodriguez,165523,G,STTMFL,1,100.0,0,1477,70.0,67.9,74.1,0,0,39,100.0,100.0,100.0,1,0,0,81,0,0,0,81,41,41,80,0,40,0
Joshua Young,165528,C,STTMFL,1,100.0,0,1477,69.2,73.0,69.2,1,0,39,100.0,100.0,98.7,1,1,0,80,80,0,0,80,41,41,0,0,39,0
Tre'Darious Moore,166644,T,FLMMRL,1,100.0,0,1471,47.1,47.0,47.6,0,3,32,100.0,100.0,95.3,1,3,0,80,0,0,80,80,33,33,0,0,47,0
Michael Goss,151581,G,MILES,2,100.0,0,386,61.8,58.8,61.4,0,1,42,100.0,100.0,98.8,0,1,0,79,0,0,0,79,46,46,79,0,33,0
Eric Blair,151578,G,MILES,2,100.0,0,386,51.7,30.4,56.4,0,2,23,100.0,100.0,95.7,1,2,0,78,0,0,0,78,27,27,78,0,51,0
Jayce Collins,165526,G,STTMFL,1,100.0,0,1477,77.2,85.1,76.0,1,0,37,100.0,100.0,98.6,0,1,0,78,0,78,0,78,39,39,0,0,39,0
Kingston Grey,154055,G,CENT WASH,1,100.0,0,367,53.2,78.8,47.3,0,0,39,100.0,100.0,100.0,0,0,0,77,0,76,0,77,40,40,0,0,37,0
Axel Isackson,143669,T,CENT WASH,1,100.0,0,367,54.7,46.4,56.8,0,3,39,100.0,100.0,93.6,0,4,1,77,0,0,0,77,40,40,0,76,37,0
Jason Scirigione,182445,WR,VA LYNCHBU,6,31.0,0,406,54.6,,45.0,0,0,0,0.0,0.0,,1,0,0,77,0,0,0,248,0,171,0,0,77,0
Slade Edwards,154052,C,CENT WASH,1,100.0,0,367,74.9,61.0,74.2,1,1,39,100.0,100.0,97.4,0,2,0,77,76,0,0,77,40,40,0,0,37,0
Luke Ford,150966,C,LIMEST,1,100.0,0,1283,45.6,6.9,55.7,1,4,46,100.0,100.0,92.4,0,6,1,76,0,76,0,76,48,48,0,0,28,0
JJ Martin,112828,T,LIMEST,1,100.0,0,1283,70.3,70.5,67.9,0,0,46,100.0,100.0,100.0,0,0,0,76,0,0,0,76,48,48,0,76,28,0
Charles Couch,166023,T,LIMEST,1,100.0,0,1283,46.1,49.4,45.9,0,0,46,100.0,100.0,97.8,0,1,1,76,76,0,0,76,48,48,0,0,28,0
Luke Bond,160777,G,LIMEST,1,100.0,1,1283,52.0,11.6,62.3,1,3,46,100.0,100.0,95.7,2,4,0,76,0,0,0,76,48,48,76,0,28,0
Darrell Duckett,179257,G,CENT WASH,1,100.0,0,367,56.0,59.5,58.1,1,0,39,100.0,100.0,98.7,1,1,0,76,0,0,0,76,40,40,76,0,36,0
Jacob Walker,182442,HB,VA LYNCHBU,6,35.7,1,406,62.4,70.5,52.3,0,1,53,41.4,42.1,95.3,2,3,2,76,0,0,0,213,56,133,0,0,20,0
Noah Thompson,143687,T,CENT WASH,1,100.0,0,367,50.1,55.0,52.9,0,1,39,100.0,100.0,96.2,1,2,1,76,0,0,76,76,40,40,0,0,36,0
Brandon Onuorah,187698,T,LIMEST,1,100.0,0,1283,47.4,48.1,52.0,0,2,46,100.0,100.0,95.7,1,3,1,76,0,0,76,76,48,48,0,0,28,0
Terrence Jordan,152596,T,LANECOL,1,100.0,0,942,77.6,78.2,74.0,0,0,40,100.0,100.0,100.0,0,0,0,75,0,0,75,75,42,42,0,0,33,0
Mark Bellinger,181001,C,LANECOL,1,100.0,1,942,45.5,24.4,56.5,0,5,40,100.0,100.0,93.7,2,5,0,75,75,0,0,75,42,42,0,0,33,0
Jaxon Giles,152164,DI,N GREENVLE,1,100.0,0,390,56.7,79.8,50.8,0,0,41,100.0,100.0,97.6,0,1,1,74,74,0,0,74,43,43,0,0,31,0
Stanley Boatright,152148,T,N GREENVLE,1,100.0,0,390,64.4,72.9,59.0,0,2,41,100.0,100.0,97.6,0,2,0,74,0,0,0,74,43,43,0,74,31,0
Ashton Savage,182741,G,LINCOK,2,100.0,0,1452,57.3,81.3,50.9,0,0,37,100.0,100.0,100.0,0,0,0,74,0,10,0,74,40,40,64,0,34,0
LaDanion Hudson,182488,G,VA LYNCHBU,3,100.0,1,406,43.4,25.3,49.8,2,3,48,100.0,100.0,94.8,2,5,0,72,0,18,0,72,50,50,54,0,22,0
Edwin Kleinpeter Jr.,182360,QB,MILES,2,45.9,0,386,60.3,,60.0,0,0,0,0.0,0.0,,0,0,0,72,0,0,0,157,0,73,0,0,72,0
Carlos Boothe,166655,G,FLMMRL,1,100.0,0,1471,51.4,70.5,47.1,0,2,29,100.0,100.0,96.6,0,2,0,72,0,0,0,72,30,30,72,0,42,0
Kevonte Collins,182882,T,VA LYNCHBU,3,100.0,0,406,22.4,0.0,45.2,4,7,44,100.0,100.0,87.5,1,11,0,71,0,0,71,71,44,44,0,0,27,0
Brandon Kirksey,187998,C,W ALABAMA,1,100.0,0,408,60.4,75.7,55.7,0,0,41,100.0,100.0,97.6,0,1,1,71,0,71,0,71,41,41,0,0,30,0
Ben Newton,188007,C,W ALABAMA,1,100.0,0,408,59.3,71.0,55.7,0,0,41,100.0,100.0,97.6,0,1,1,71,71,0,0,71,41,41,0,0,30,0
Harlen St. Louis,179875,C,VIRSTA,1,100.0,0,1164,41.1,51.6,42.4,1,1,31,100.0,100.0,96.8,0,2,0,71,71,0,0,71,32,32,0,0,39,0
John Deal,166179,T,N GREENVLE,1,100.0,0,390,50.1,35.7,54.0,0,1,45,100.0,100.0,96.7,0,2,1,71,71,0,0,71,45,45,0,0,26,0
Mitchell Nelson,180704,T,NWREDR,1,100.0,0,1035,52.7,59.3,57.1,0,1,48,100.0,100.0,96.9,0,2,1,71,0,0,71,71,50,50,0,0,21,0
Jawan Grant,180657,G,NWREDR,1,100.0,0,1035,63.7,77.6,58.9,0,0,48,100.0,100.0,100.0,0,0,0,71,0,0,0,71,50,50,71,0,21,0
Kole Cleveringa,180632,T,NWREDR,1,100.0,0,1035,26.2,0.0,52.5,2,4,48,100.0,100.0,93.7,1,6,0,71,0,0,0,71,50,50,0,71,21,0
Damon Hockett,161177,QB,TAYLOR,2,53.4,0,402,60.3,,60.0,0,0,0,0.0,0.0,,0,0,0,71,0,0,0,133,0,53,0,0,71,0
Jaih Andrews,151569,WR,MILES,2,52.2,0,386,66.5,,63.5,0,0,0,0.0,0.0,,0,0,0,71,0,0,0,136,0,65,0,0,71,0
Allen Jones Jr.,187996,T,W ALABAMA,1,100.0,0,408,51.2,53.7,55.3,1,2,41,100.0,100.0,96.3,1,3,0,71,0,0,0,71,41,41,0,71,30,0
Tahj Brighthaupt,81642,G,W ALABAMA,1,100.0,0,408,66.6,79.0,58.7,0,2,41,100.0,100.0,97.6,0,2,0,71,0,0,71,71,41,41,0,0,30,0
Bruno Onwuazor,154042,T,VIRSTA,1,100.0,0,1164,59.9,64.3,56.7,1,0,31,100.0,100.0,98.4,0,1,0,71,0,0,71,71,32,32,0,0,39,0
Tyleek McCoy,179855,G,VIRSTA,1,100.0,0,1164,62.1,57.1,66.3,1,1,31,100.0,100.0,96.8,1,2,0,71,0,71,0,71,32,32,0,0,39,0
Jake Bius,143227,T,W ALABAMA,1,100.0,0,408,55.2,62.2,51.6,1,2,41,100.0,100.0,96.3,0,3,0,71,0,0,0,71,41,41,71,0,30,0
Matthew Foster,87504,T,VIRSTA,1,100.0,0,1164,56.0,42.4,60.1,0,3,31,100.0,100.0,95.2,0,3,0,71,0,0,0,71,32,32,0,71,39,0
Erik Garrett,152163,G,N GREENVLE,1,100.0,0,390,45.7,2.3,56.8,1,2,45,100.0,100.0,94.4,0,4,1,71,0,71,0,71,45,45,0,0,26,0
Tim Anderson,178702,G,FERRIS,2,100.0,1,868,55.2,38.2,70.7,0,2,33,100.0,100.0,97.0,4,2,0,71,7,58,0,71,38,38,6,0,33,0
Josh Anderson,168048,C,SW BAPTIST,1,100.0,0,1492,54.9,67.0,50.9,0,2,43,100.0,100.0,97.7,0,2,0,70,70,0,0,70,44,44,0,0,26,0
Maliek Williams,166827,T,LANECOL,1,100.0,0,942,53.4,62.1,54.9,0,1,38,100.0,100.0,98.7,1,1,0,70,0,0,0,70,40,40,0,70,30,0
William Bressi,168061,G,SW BAPTIST,1,100.0,0,1492,61.1,44.4,64.5,0,1,43,100.0,100.0,98.8,0,1,0,70,0,0,0,70,44,44,70,0,26,0
Cody Brackeen,168058,T,SW BAPTIST,1,100.0,0,1492,30.1,0.0,60.6,2,4,43,100.0,100.0,88.4,0,8,2,70,0,0,70,70,44,44,0,0,26,0
Frank Bean,187728,C,MISS COL,1,100.0,0,990,65.7,60.4,64.1,0,0,11,100.0,100.0,100.0,0,0,0,70,0,0,70,70,11,11,0,0,59,0
Levi Lott,142141,C,MISS COL,1,100.0,0,990,50.1,66.9,51.9,0,0,11,100.0,100.0,100.0,1,0,0,70,0,70,0,70,11,11,0,0,59,0
Garrett Franklin,120945,T,MISS COL,1,100.0,0,990,52.8,0.0,58.6,0,0,11,100.0,100.0,100.0,0,0,0,70,0,0,0,70,11,11,0,70,59,0
Seth Russo,184347,G,MISS COL,1,100.0,0,990,59.6,54.5,59.2,0,1,11,100.0,100.0,95.5,0,1,0,70,70,0,0,70,11,11,0,0,59,0
Avary Davis,168077,G,SW BAPTIST,1,100.0,0,1492,53.3,64.1,46.9,0,2,43,100.0,100.0,97.7,0,2,0,70,0,51,0,70,44,44,0,19,26,0
Bob Anderson,178703,G,FERRIS,2,100.0,1,868,35.7,0.0,51.4,1,3,27,100.0,100.0,88.9,1,5,1,70,0,32,28,70,30,30,0,10,40,0
Patrick Shegog,151786,QB,DELTAST,2,43.1,0,841,78.6,,60.0,0,0,0,0.0,0.0,,0,0,0,69,0,0,0,160,0,77,0,0,69,0
Darian Anderson,180997,G,LANECOL,1,100.0,0,942,59.5,53.3,59.4,0,2,36,100.0,100.0,97.2,0,2,0,69,0,64,0,69,36,36,0,5,33,0
Nash Nelson,112806,G,WESTFL,1,100.0,0,1269,46.3,75.6,47.4,0,2,40,100.0,100.0,97.5,2,2,0,69,69,0,0,69,45,45,0,0,24,0
Adrian Gumm,182439,G,TUSCUL,1,100.0,0,1149,55.3,58.0,52.9,0,0,35,100.0,100.0,97.1,0,1,1,68,0,68,0,68,38,38,0,0,30,0
Ben Shellenback,112576,T,TUSCUL,1,100.0,0,1149,61.2,78.3,59.3,0,1,35,100.0,100.0,98.6,1,1,0,68,0,0,68,68,38,38,0,0,30,0
Levi Gould,180895,C,TUSCUL,1,100.0,0,1149,55.6,72.2,52.2,0,1,35,100.0,100.0,98.6,1,1,0,68,68,0,0,68,38,38,0,0,30,0
Jeff Linton,181611,G,TUSCUL,1,100.0,0,1149,59.9,80.2,54.7,0,0,35,100.0,100.0,100.0,1,0,0,68,0,0,0,68,38,38,68,0,30,0
Patrick Gottburg,180655,G,NWREDR,1,100.0,0,1035,49.4,42.0,48.7,0,3,45,100.0,100.0,96.7,1,3,0,68,11,57,0,68,47,47,0,0,21,0
Joe Lock,180930,T,TUSCUL,1,100.0,0,1149,61.5,74.9,54.6,0,0,35,100.0,100.0,100.0,0,0,0,68,0,0,0,68,38,38,0,68,30,0
Bradley Brown,182213,T,ARKBC,1,100.0,0,1515,50.0,12.7,58.1,0,4,21,100.0,100.0,90.5,0,4,0,67,0,0,67,67,21,21,0,0,46,0
Travaunta Abner,182334,TE,MILES,2,66.0,0,386,47.5,72.1,52.1,0,0,3,8.3,10.5,100.0,0,0,0,66,0,0,0,100,4,38,0,0,62,85
Kamrin Porter,153380,G,BOWIE ST,1,100.0,0,365,47.8,61.8,41.9,1,1,34,100.0,100.0,94.1,0,3,1,66,0,0,0,66,34,34,65,0,32,1
Kaleb Chester,112571,C,BOWIE ST,1,100.0,0,365,53.7,62.9,56.1,0,0,34,100.0,100.0,97.1,1,1,1,65,65,0,0,65,34,34,0,0,31,0
Trent Jones,104722,T,BARCOL,1,100.0,0,1473,63.8,57.9,64.0,0,2,32,100.0,100.0,93.7,0,3,1,65,0,0,0,65,32,32,0,65,33,0
Miles Griswold,153393,T,BOWIE ST,1,100.0,0,365,61.6,81.3,52.4,0,1,34,100.0,100.0,98.5,0,1,0,65,0,0,0,65,34,34,0,65,31,0
Daniel Smith,180331,T,BOWIE ST,1,100.0,0,365,52.3,63.4,46.9,1,0,34,100.0,100.0,92.6,0,3,2,65,0,0,65,65,34,34,0,0,31,0
Alex Buschow,165838,C,BARCOL,1,100.0,0,1473,59.3,67.3,61.1,0,2,32,100.0,100.0,96.9,1,2,0,65,65,0,0,65,32,32,0,0,33,0
Trey Pickard,165891,T,BARCOL,1,100.0,0,1473,47.9,23.8,56.2,1,3,32,100.0,100.0,93.7,1,4,0,65,0,0,65,65,32,32,0,0,33,0
Cannon McCulley,166141,G,MISS COL,1,100.0,0,990,47.2,33.2,47.4,0,1,11,100.0,100.0,95.5,0,1,0,65,0,0,0,65,11,11,65,0,54,0
Jeffrey Bonica,181283,T,FLMMRL,1,100.0,0,1471,59.8,43.0,62.9,0,3,25,100.0,100.0,94.0,0,3,0,65,0,0,0,65,25,25,0,65,40,0
Elijah Moscinski,179197,T,BLHLYJ,1,100.0,0,1227,36.9,1.4,57.7,0,5,40,100.0,100.0,91.2,0,6,1,64,0,0,0,64,43,43,0,64,21,0
Trey Tremblay,179230,C,BLHLYJ,1,100.0,0,1227,43.7,36.6,48.2,0,3,40,100.0,100.0,93.7,0,4,1,64,64,0,0,64,43,43,0,0,21,0
Jayson Rouse,179213,T,BLHLYJ,1,100.0,0,1227,47.2,10.8,66.0,1,4,40,100.0,100.0,88.7,0,7,2,64,0,0,63,64,43,43,0,0,21,1
Nathaniel Clay,70586,G,BLHLYJ,1,100.0,0,1227,51.2,66.0,49.3,0,2,40,100.0,100.0,97.5,1,2,0,64,0,64,0,64,43,43,0,0,21,0
Anthony Duffy,168849,WR,VA LYNCHBU,4,33.0,0,406,53.6,,59.8,0,0,0,0.0,0.0,,0,0,0,64,0,0,0,194,0,130,0,0,64,0
Hunter Sauls,165904,G,BARCOL,1,100.0,0,1473,58.9,67.1,56.0,0,1,31,100.0,100.0,98.4,0,1,0,64,0,0,0,64,31,31,64,0,33,0
Lawrence Hattar,178749,G,FERRIS,2,100.0,0,868,57.1,72.5,62.6,0,0,28,100.0,100.0,100.0,2,0,0,63,0,5,0,63,31,31,58,0,32,0
Sterling Thomas,180300,G,AMRINT,1,100.0,0,737,62.4,80.5,57.7,1,0,33,100.0,100.0,98.5,0,1,0,63,0,0,0,63,36,36,63,0,27,0
Xavier Heard,152606,G,LANECOL,1,100.0,0,942,60.7,85.4,55.1,0,0,35,100.0,100.0,100.0,0,0,0,63,0,0,0,63,35,35,63,0,28,0
Samuel Ruffino,180287,C,AMRINT,1,100.0,0,737,49.9,60.9,47.9,0,1,33,100.0,100.0,95.5,0,2,1,63,63,0,0,63,36,36,0,0,27,0
Daniel Reyes,182491,C,VA LYNCHBU,3,100.0,0,406,27.5,35.8,27.8,0,1,35,100.0,100.0,98.6,0,1,0,63,47,16,0,63,36,36,0,0,27,0
Rodney Judkins,180253,G,AMRINT,1,100.0,0,737,49.9,67.4,44.3,0,2,33,100.0,100.0,97.0,0,2,0,63,0,61,2,63,36,36,0,0,27,0
Keyontiss Starks,182205,T,ARKBC,1,100.0,0,1515,32.9,41.7,34.6,0,0,18,100.0,100.0,100.0,0,0,0,63,0,0,0,63,18,18,0,63,45,0
Mason Randall,180282,T,AMRINT,1,100.0,0,737,59.0,75.1,57.4,0,1,33,100.0,100.0,98.5,1,1,0,63,0,0,0,63,36,36,0,63,27,0
