player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Christian Malloy,76560,HB,DELTAST,1,0,0,841,,,,,,,65.6,,,69.7,0,0,0,0,1,0,0,11,0
Curtis Ryans,76884,DI,N GREENVLE,1,0,0,390,58.9,,60.0,,,,60.0,,,65.2,0,0,2,3,0,0,0,1,0
Mychale Salahuddin,77702,LB,BOWIE ST,1,0,1,365,60.0,,,61.8,,,29.2,,,25.5,0,2,0,3,4,1,6,5,0
Caden Leggett,78151,WR,WESTFL,1,0,0,1269,,,,,,,60.3,,,64.0,0,0,0,0,0,0,6,0,0
C.J. Wilson,78590,HB,WESTFL,1,0,0,1269,,,,73.3,,,59.4,,,62.3,0,0,0,0,0,6,0,0,0
Cejai Parrish,78704,S,SW BAPTIST,1,0,0,1492,59.7,,,,,,59.8,,,62.0,0,0,0,5,0,0,0,0,0
Tayshaun Porter,78914,WR,VIRSTA,1,0,0,1164,,,,,,,62.4,,,71.2,0,0,0,0,0,5,0,3,0
Brandon Cross,79001,S,WESTFL,1,0,0,1269,60.0,,,,,,60.4,,,65.5,0,0,0,4,0,0,0,0,0
Willie Drew Jr.,79117,CB,VIRSTA,1,0,0,1164,59.8,,,,,,68.3,,,66.4,0,0,0,5,5,0,1,1,1
Kermit Solomon,79120,S,BARCOL,1,1,0,1473,59.8,,,,,,80.1,,,68.9,0,0,0,4,6,0,5,4,1
Jomier Augustine,79463,LB,CARSON,1,0,0,799,60.0,,,,,,60.5,,,63.4,0,0,0,2,0,0,0,1,0
Jack Dunphy,79620,LS,DELTAST,1,0,0,841,,,66.3,,,76.5,64.7,,,62.7,0,0,8,0,0,0,2,0,0
Christopher Smith,81385,ED,TUSCUL,1,0,0,1149,59.4,,,,,,59.5,,,66.1,0,0,0,2,0,0,4,1,0
Zach Matlock,82092,WR,CENT WASH,1,0,0,367,,,,,,,60.9,,,67.4,0,0,0,0,0,6,0,2,0
Timaje Porter,82313,DI,DELTAST,1,0,0,841,59.8,,,,,,60.0,,,63.5,0,0,0,1,0,0,0,0,0
Damon Hickok,83069,WR,W OREGON,1,0,0,411,,,,,,,59.9,,,64.1,0,0,0,0,0,0,0,1,0
Jesson Walker,83213,CB,STTMFL,1,0,0,1477,59.7,,,59.9,,,29.3,,,27.1,0,2,0,6,0,5,0,6,0
Calvin Lockett,84230,WR,DELTAST,1,0,0,841,,,60.7,,,,61.8,,,65.8,0,0,8,0,8,0,2,0,0
Emmanuel White,84554,ED,WSRAMS,1,0,0,1206,59.9,,60.0,,,,60.6,,,66.3,0,0,1,3,0,9,0,0,0
Prince Ukpai,87173,LB,LINCOK,5,1,0,1452,59.6,,60.0,,,,63.9,60.0,,68.6,0,0,4,10,5,5,7,5,0
Griffin Cerra,87243,K,WESTFL,1,0,0,1269,,60.0,,,60.1,,60.0,,60.0,65.4,0,0,2,0,1,0,1,0,0
Otis Weah,87580,HB,LINCOK,3,0,0,1452,,,,,,,40.8,,,66.4,0,1,0,0,0,3,2,0,0
Delvin Olawumi Jr.,89306,S,MHMRTI,1,0,0,999,60.0,,,59.1,,,60.1,,,65.3,0,0,0,5,3,8,3,0,0
Quincy Cage Jr.,89522,WR,VA LYNCHBU,1,0,0,406,,,,,,,59.3,,,66.9,0,0,0,0,0,0,5,0,0
Dominico Moncion,91079,TE,PSTEAG,1,0,0,1476,,,60.0,,,,62.1,,,71.1,0,0,3,0,4,8,0,4,0
Allie Brown,97066,HB,SVANNAH ST,1,0,0,286,,,,51.6,,,60.0,60.0,,63.5,0,0,0,0,0,1,0,1,0
Jamontez Woods,97311,HB,WESTFL,1,0,0,1269,,,,,,,60.0,,,61.8,0,0,0,0,0,0,1,0,0
Braeden Childress,97932,TE,FERRIS,1,0,0,868,,,,,,,60.6,,,71.4,0,0,0,0,0,2,0,5,0
Georell Kidd,97975,ED,WESTFL,1,0,0,1269,60.0,,,,,,60.0,,,61.7,0,0,0,1,0,0,0,0,0
Joey Carroll,98498,TE,AMRINT,1,0,0,737,,,,,,,60.0,,,64.5,0,0,0,0,0,9,0,0,0
Stan Livingstone,98614,S,TUSKEGEE,2,0,0,405,59.9,,,,,,60.3,,,64.4,0,0,0,8,1,0,1,0,0
Bryce Nelms,99815,DI,MHMRTI,1,0,0,999,,,60.0,,,,60.5,,,60.4,0,0,3,0,0,0,0,0,0
Major Williams,99828,S,CARSON,1,0,0,799,59.8,,,,,,59.8,53.7,,64.9,0,0,0,5,0,0,2,5,0
Tenyeh Dixon,99834,S,VIRSTA,1,0,0,1164,60.0,,,,,,61.9,,,68.9,0,0,0,1,2,0,4,4,0
Walter Wilbon III,100209,HB,FLMMRL,1,0,0,1471,,,,59.9,52.4,,59.9,,,67.7,0,0,0,0,6,1,5,1,0
Henry Katleman,100477,P,COMESA,1,0,0,1281,,63.2,,,60.3,,60.0,,,66.8,0,0,4,0,4,0,0,0,0
TJ Goodwin,100826,QB,LINCOK,1,0,0,1452,,,,,,,60.0,,,63.3,0,1,0,0,0,0,0,0,0
Adam Duncan,100860,TE,DELTAST,1,0,0,841,,,60.8,,,,61.6,,,61.1,0,0,8,0,0,0,0,0,0
Simon Thompson,101222,ED,W OREGON,1,0,0,411,,,,,,,60.1,,,63.5,0,0,0,0,0,2,0,0,0
Jaylen Encarnacion,101228,DI,AMRINT,1,0,0,737,58.8,,,,,,59.3,,,64.8,0,0,0,8,0,0,8,0,0
Elijah King,101876,CB,W OREGON,1,0,0,411,60.0,,,,,,64.5,,,68.3,0,0,0,2,2,2,6,1,1
Trevor Vines,101920,DI,TUSKEGEE,1,0,0,405,59.6,,,,,,60.3,,,66.4,0,0,0,1,0,0,0,1,0
Elton Jean-Baptiste,101976,ED,CARSON,1,0,0,799,60.1,,,,,,60.1,,,63.8,0,0,0,2,0,0,0,0,0
Jayden Barfield,102064,ED,TUSKEGEE,2,0,0,405,59.2,,60.0,,,,59.6,,,64.2,0,0,2,8,0,0,0,0,0
Dwayne Ruff,102095,S,SVANNAH ST,1,0,0,286,60.0,,,,,,60.6,,,70.2,0,0,0,1,2,6,6,2,0
Sadiq Salawu,102129,LB,BOWIE ST,1,0,0,365,59.7,,,,,,60.0,,,64.2,0,0,0,3,0,0,0,0,0
Aaron Whear,102179,LS,COMESA,1,0,0,1281,,,60.0,,,82.1,47.4,,,26.3,0,1,4,0,0,0,6,0,0
Tyler Roebuck,102756,TE,COMESA,1,0,0,1281,,,60.0,,,,61.3,,,68.4,0,0,4,0,0,0,0,0,0
Hadyn Steffens,103758,LB,COMESA,1,0,0,1281,59.4,,,,,,60.0,,,63.6,0,0,0,3,0,0,0,1,0
Carl Poole,104149,LB,VIRSTA,1,0,0,1164,60.0,,,,,,60.0,,,62.0,0,0,0,1,0,0,1,0,0
Jeremy Dees,104399,DI,TUSKEGEE,1,0,0,405,59.3,,,,,,59.4,,,62.6,0,0,0,2,0,0,0,0,0
Traquan McNair,104442,ED,WESTFL,1,0,0,1269,59.6,,,,,,59.8,,,62.7,0,0,0,2,0,0,0,0,0
William Jenkins,104528,LB,DELTAST,1,0,0,841,,,,,,,,,,,0,0,0,1,0,0,0,0,0
Chris Stevenson,104595,LB,TUSCUL,1,0,0,1149,60.0,,,,,,62.8,,,66.5,0,0,0,1,2,0,0,4,0
Kymani Clarke,104813,HB,VIRSTA,1,0,0,1164,,,,41.8,,,60.0,,,62.9,0,0,0,0,0,5,0,0,0
Isaiah Gibbs,104844,HB,INWSLY,1,0,0,1451,,,,59.4,,,59.7,,,62.9,0,0,0,0,0,5,0,0,0
Jake Lheureux,104968,WR,EDNBFS,1,0,0,860,,,,,,,59.6,,,68.1,0,0,0,0,0,0,5,0,0
Justin Matthews,105015,WR,BARCOL,1,0,0,1473,,,,,,,58.0,,,69.9,0,0,0,0,0,6,0,0,0
Justin Oden,105029,WR,VIRSTA,1,0,0,1164,60.0,,,,,,61.2,,,69.0,0,0,0,1,0,5,0,1,0
James Wells,105384,LB,N GREENVLE,1,1,0,390,,,,,,,72.0,,,65.8,0,0,0,0,3,3,8,1,0
Milton Adams,105973,CB,SHORTER,1,0,0,396,59.9,,,,,,60.7,,,66.2,0,0,0,8,0,2,0,1,0
Joshua Flowers,105974,S,CENT WASH,1,0,0,367,,,,54.6,,,43.0,,,27.9,1,1,0,0,5,5,11,0,2
Brennan Henry,106472,TE,BARCOL,1,0,0,1473,,,60.0,,,,61.5,,,68.4,0,0,5,0,0,0,0,0,0
Nsaiah Harriet,106480,ED,SVANNAH ST,1,0,0,286,59.1,,,,,,59.2,,,63.3,0,0,0,3,0,0,0,0,0
Milton Chandler III,108075,DI,BARCOL,1,0,0,1473,59.3,,,,,,59.2,,,66.0,0,0,0,3,0,0,5,1,0
Gavin Campbell,108523,T,DELTAST,1,0,0,841,,,60.0,,,,61.8,,,65.5,0,0,8,0,0,0,0,0,0
Tahj Lee,108709,TE,MILES,2,0,0,386,,,60.0,,,,62.0,,,69.3,0,0,7,0,0,0,0,0,0
Michael Carley,109512,WR,DELTAST,1,0,0,841,,,,,,,61.5,,,68.0,0,0,0,0,8,2,0,0,0
Geordon Pollard,109568,WR,MILES,2,0,0,386,,,,,,,61.6,,,67.6,0,0,0,0,0,0,3,4,0
Anthony Gambino,109573,WR,PSTEAG,1,0,0,1476,,,60.0,,,,85.4,,,68.6,0,0,3,0,4,8,3,4,2
Roderick Smith,110003,P,MILES,2,0,0,386,,,60.0,,,,61.6,,73.5,68.9,0,0,7,0,0,0,13,0,0
Graderius Brown,110537,S,MILES,2,0,0,386,59.8,,,,,,60.1,,,64.4,0,0,0,5,0,0,0,0,0
Tykorian Brown,110541,CB,TUSCUL,1,0,0,1149,59.7,,,,,,60.4,,,66.6,0,0,0,4,0,0,0,2,0
Keygan Mayfield,110659,CB,N GREENVLE,1,0,0,390,,,,,,,62.1,,,67.7,0,0,0,0,2,0,0,3,0
Jonovan Lowe,110668,S,SHORTER,1,0,0,396,59.6,,,,,,61.3,,,68.8,0,0,0,8,3,4,0,3,0
Dante Bowlding,110672,S,WSRAMS,1,0,0,1206,59.7,,,,,,59.8,,,62.3,0,0,0,7,0,0,0,0,0
Brennan Melton,110825,CB,MILES,1,0,1,386,,,,,,,29.8,,,24.9,0,1,0,0,1,4,0,0,0
Fred Billy,110834,CB,N GREENVLE,1,0,0,390,59.9,,,,,,60.1,63.8,,66.9,0,0,0,1,0,0,2,4,0
Bryan Payne,110964,S,CARSON,1,0,0,799,60.0,,,,,,51.7,,,73.4,0,1,0,1,1,7,12,4,0
John Smith,111055,S,TUSCUL,1,0,0,1149,59.8,,,,,,60.9,,,64.0,0,0,0,3,0,0,0,2,0
Christian Hicks,111229,LB,CARSON,1,0,0,799,60.1,,,,,,60.8,,,64.1,0,0,0,4,0,0,0,2,0
Landen Johnson,111617,LB,WSRAMS,1,0,0,1206,60.1,,60.0,,,,62.4,,,67.1,0,0,3,5,4,0,7,2,0
Gael Laurent,111844,LB,WESTFL,1,0,0,1269,60.1,,,,,,60.3,,,64.4,0,0,0,3,0,0,0,0,0
William Shellenback,112240,TE,TUSCUL,1,0,0,1149,,,60.0,,,,60.0,,,60.2,0,0,1,0,0,0,0,0,0
Deondre Harvey,112253,FB,TUSKEGEE,2,0,0,405,,,60.0,,,,72.1,,,65.0,0,0,2,0,0,0,13,0,1
Christian Bass,112309,TE,CARSON,1,0,0,799,,,,,,,54.0,,,65.1,1,0,0,0,0,6,10,0,1
Joslyn Mira,112340,ED,TUSCUL,1,0,0,1149,58.9,,,,,,59.4,,,64.8,0,0,0,5,0,0,0,1,0
Kadarrion Jones,112435,ED,LANECOL,1,0,0,942,59.3,,,,,,60.2,,,65.0,0,0,0,7,0,0,6,1,0
Justin Triplet,112633,DI,CARSON,1,0,0,799,,,,,,,72.8,,,64.9,0,0,0,0,0,0,12,0,1
Tyler Lowery,112652,C,MILES,1,0,0,386,,,,,,,60.0,,,63.3,0,0,0,0,0,0,1,0,0
Oake Stipe,112841,G,WESTFL,1,0,0,1269,,,60.0,,,,60.6,,,61.5,0,0,2,0,0,0,0,0,0
Heath Gilliland,112861,T,MILES,2,0,0,386,,,62.5,,,,61.9,,,67.4,0,0,7,0,0,0,13,0,0
Timothy Robinson,112920,T,MILES,2,0,0,386,,,60.0,,,,60.0,,,63.9,0,0,7,0,0,0,1,0,0
Jason Stovall,112929,G,MILES,2,0,0,386,,,,,,,59.5,,,63.3,0,0,0,0,0,0,11,0,0
Malik Fleming,120744,S,SVANNAH ST,1,0,0,286,,,,,,,60.8,,,68.7,0,0,0,0,0,6,0,0,0
Jonathan Glover,120746,ED,SVANNAH ST,1,0,0,286,,,60.0,,,,61.1,,,66.7,0,0,3,0,0,0,6,0,0
Julian Roberts,120758,TE,SVANNAH ST,1,0,0,286,,,60.0,,,,60.2,,,65.9,0,0,3,0,0,6,6,0,0
Kenneth Martin,121355,ED,WESTFL,1,0,0,1269,,,60.0,,,,60.0,,,60.9,0,0,2,0,0,0,0,0,0
Jaylon West,121615,QB,MHMRTI,1,0,0,999,,,60.0,59.9,,,60.2,,,61.1,0,0,3,0,0,1,0,0,0
Quentin Sanders,121821,WR,N GREENVLE,1,0,0,390,,,,,,,60.0,61.0,,62.8,0,0,0,0,0,0,0,2,0
Trevor Willard,122257,ED,WSRAMS,1,0,0,1206,59.4,,,,,,59.7,,,63.7,0,0,0,4,0,0,0,0,0
Jordan Griffin,122637,HB,WEBINT,1,0,0,1246,,,,61.8,,,59.8,,,62.7,0,0,0,0,1,5,0,0,0
Nick Craig,123346,C,VIRSTA,1,0,0,1164,,,60.0,,,,61.3,,,65.4,0,0,4,0,0,0,4,0,0
Clayton Stancil,123834,LS,N GREENVLE,1,1,0,390,,,60.0,,,72.5,74.4,,,64.2,0,0,1,0,0,0,8,0,0
Cameron Debose,124784,CB,SHORTER,1,0,0,396,,,,,,,60.6,,,67.7,0,0,0,0,0,4,0,0,0
Keelene Bradley,126385,DI,COMESA,1,0,0,1281,,,60.0,,,,61.4,,,63.2,0,0,4,0,0,0,0,1,0
Christopher Satterfield,127626,CB,INWSLY,1,0,0,1451,,,,60.0,,,61.5,,,66.5,0,0,0,0,5,1,0,0,0
Isaiah Reaves,128606,ED,MHMRTI,1,0,0,999,58.8,,,,,,58.8,,,64.5,0,0,0,8,0,0,0,0,0
Fortune Woods,130397,ED,CARSON,1,0,0,799,60.0,,,,,,59.6,,,68.0,0,0,0,1,1,0,12,1,0
Omari Oggs,131184,CB,SW BAPTIST,1,0,0,1492,59.7,,,,,,61.6,,,70.1,0,0,0,3,1,0,0,6,0
Will Anglen,131670,LB,LINCOK,6,0,0,1452,59.5,,,57.9,,83.8,78.3,,,73.1,0,0,0,22,14,39,7,8,2
Cashawn DeVaughn,132406,DI,BARCOL,1,0,0,1473,58.7,,,,,,58.6,,,63.5,0,0,0,5,0,0,0,0,0
Jakobe Quillen,132447,WR,WESTFL,1,0,0,1269,,,,,,,60.3,,,70.6,0,0,0,0,0,5,7,3,0
Joshua Koranda,133134,DI,SW BAPTIST,1,0,0,1492,59.4,,,,,,60.2,,,65.1,0,0,0,3,0,0,10,0,0
Jahmeel Rice,133205,S,STANKN,1,0,0,1455,59.5,,60.0,,,,59.9,,,69.7,0,0,1,9,0,12,8,0,0
Tycen Gray,134553,TE,DELTAST,1,0,0,841,,,60.0,,,,61.4,,,67.6,0,0,8,0,0,3,2,0,0
Brett Accimus,136110,LB,CENT WASH,1,0,0,367,59.9,,,,,,60.4,,,72.5,0,0,0,5,0,0,0,0,0
Jeremy Banks,136115,CB,CENT WASH,1,0,0,367,59.9,,,,,,60.2,,,65.2,0,0,0,3,0,0,0,0,0
Kaiden Hammond,136133,TE,CENT WASH,1,0,0,367,,,,,,,60.0,,,64.0,0,0,0,0,0,6,0,0,0
Daniel Johnson,136140,WR,CENT WASH,1,0,0,367,,,,,,,60.8,,,68.6,0,0,0,0,0,6,0,0,0
JJ Lemming,136142,QB,CENT WASH,1,0,0,367,,,60.0,,,,60.0,,,60.3,0,0,2,0,0,0,0,0,0
Johnny Navarro,136154,LB,CENT WASH,1,0,0,367,59.9,,,,,,59.4,,,69.1,0,0,0,1,0,6,0,6,0
Malachi Oglen,138091,CB,MILES,1,0,0,386,60.0,,,,,,61.5,,,68.5,0,0,0,3,2,0,0,4,0
C.J. Paymon,139085,LB,TUSKEGEE,2,0,0,405,,,,,,,63.6,,,71.7,0,0,0,0,2,16,13,3,1
Trey Lockhart Jr.,139341,S,DELTAST,1,1,0,841,,,,,,,70.9,,,69.9,0,0,0,0,8,3,0,11,1
Miqueal Pillow-Smiley,139353,ED,VIRSTA,1,0,0,1164,59.6,,60.0,,,,61.2,,,67.3,0,0,4,5,0,0,0,1,0
Amarey Morrow,141412,WR,SHORTER,1,0,0,396,,,,,,,60.9,,,68.0,0,0,0,0,2,5,0,0,0
Tony Bethea,141420,ED,SHORTER,1,0,0,396,58.9,,,,,,59.3,,,64.6,0,0,0,5,0,0,0,1,0
John Dietl III,141441,TE,SHORTER,1,0,0,396,,,60.0,,,,60.7,,,66.1,0,0,1,0,0,4,0,1,0
Bruce Guyton Jr.,141451,DI,SHORTER,1,0,0,396,59.4,,,,,,59.7,,,64.7,0,0,0,6,0,0,0,0,0
Hunter Hodson,141459,CB,SHORTER,1,0,0,396,59.8,,,,,,50.6,,,65.3,1,0,0,8,0,2,3,2,0
Deandre Moss,141473,S,N GREENVLE,1,0,0,390,60.0,,,,,,63.1,,,66.9,0,0,0,3,0,0,0,7,0
Bo Mosteller,141475,WR,SHORTER,1,0,0,396,,,60.0,,,,60.0,,,60.3,0,0,2,0,0,0,0,0,0
Nicholas Pope,141487,P,TUSCUL,1,0,0,1149,,,,,,,60.2,,52.2,68.0,0,0,0,0,0,0,7,0,0
Ryan Richardson,141492,DI,SHORTER,1,0,0,396,59.3,,,,,,59.5,,,64.5,0,0,0,3,0,1,0,0,0
Demetri Singleton,141502,C,SHORTER,1,0,0,396,,,60.0,,,,60.0,,,62.1,0,0,2,0,0,0,0,0,0
Grantis Poole,141733,WR,TUSKEGEE,1,0,0,405,,,,59.9,,,59.7,,,62.8,0,0,0,0,0,4,0,0,0
Jeffrey Scott,141740,S,MILES,2,0,0,386,60.0,,,,,,60.8,,,63.1,0,0,0,7,3,0,0,1,0
Cade Eddington,141922,WR,SWMINN,1,0,0,1108,,,,,,,46.6,,,67.3,1,0,0,0,3,5,0,0,0
Taylor Harris,141925,S,MHMRTI,1,0,0,999,,,,,,,59.8,,,64.6,0,0,0,0,0,0,2,0,0
Richie Pekmezian,142293,K,EDNBFS,1,0,0,860,,60.0,,,,,60.0,,,61.7,0,0,1,0,0,0,0,0,0
Arthur White,142974,CB,VIRSTA,1,0,0,1164,60.0,,,,,,62.5,,,68.0,0,0,0,3,4,0,0,4,0
Dederrian Williams,143305,HB,INWSLY,1,0,0,1451,,,,61.8,,,60.0,,,64.8,0,0,0,0,0,1,0,0,0
Tyler Flanagan,143656,HB,CENT WASH,1,0,0,367,,,,59.9,,,46.9,,,68.0,1,0,0,0,0,6,11,0,1
Daniel Stewart,143667,P,CENT WASH,1,0,0,367,,,,,,,60.8,,60.5,69.1,0,0,0,0,0,0,11,0,0
Axel Isackson,143669,T,CENT WASH,1,0,0,367,,,,,,,56.7,,,64.8,1,0,0,0,0,0,11,0,0
Chase Loidhamer,143673,ED,CENT WASH,1,0,0,367,59.4,,60.0,,,,60.0,,,63.9,0,0,2,5,0,0,0,0,0
Isaac Clark,143675,ED,CENT WASH,1,0,0,367,,,60.0,,,,37.6,,,69.1,0,0,2,0,5,6,0,6,0
Marcus Cook,143681,WR,CENT WASH,1,0,0,367,,,,,,,60.0,62.2,,63.3,0,0,0,0,0,0,0,3,0
Jaylen Clay,143682,CB,CENT WASH,1,0,0,367,59.7,,,,,,43.9,,,68.8,1,0,0,4,0,0,5,5,0
Josiah Cochran,143684,DI,CENT WASH,1,0,0,367,59.2,,60.0,,,,59.6,,,63.3,0,0,2,4,0,0,0,0,0
Noah Thompson,143687,T,CENT WASH,1,0,0,367,,,60.0,,,,60.5,,,64.8,0,0,2,0,0,0,0,0,0
Dominic Wieburg,143689,CB,CENT WASH,1,0,0,367,60.0,,,,,,60.1,50.0,,62.3,0,0,0,3,0,0,0,1,0
Cameron Daniels,143691,HB,CENT WASH,1,0,0,367,,,,,,,62.0,,,70.8,0,0,0,0,5,0,0,6,0
Josiah Nikolao,143692,DI,CENT WASH,1,0,0,367,60.0,,,,,,60.1,,,63.1,0,0,0,3,0,0,0,0,0
Darius Morrison,143741,WR,CENT WASH,1,0,0,367,,,,,,,29.9,,,68.3,1,0,0,0,1,1,11,2,0
Christian Henry,144158,WR,WSRAMS,1,0,0,1206,,,,,,,60.3,,,67.8,0,0,0,0,0,10,0,0,0
Carlos Dunovant,145253,CB,MHMRTI,1,0,0,999,59.9,,,,,,60.0,,,67.1,0,0,0,1,0,0,2,1,0
Tyeson Thomas,146354,S,CENT WASH,1,0,0,367,60.0,,,,,,52.0,,,68.1,0,1,0,3,5,6,0,6,0
Jackson Blalock,147256,TE,WESTFL,1,0,0,1269,,,60.0,,,,60.5,,,66.5,0,0,2,0,0,6,0,0,0
Ronald Davis III,147601,ED,MHMRTI,1,0,0,999,59.8,,,,,,60.0,,,62.7,0,0,0,1,0,0,0,0,0
Brandon Belgrave,147735,HB,COMESA,1,0,0,1281,,,,54.8,,,63.9,,,67.7,0,0,0,0,4,2,0,6,0
Kaniji Chandler,148267,CB,MILES,2,0,0,386,,,,,,,82.8,,,72.8,0,0,0,0,7,8,1,10,1
Dustin Vinas,149733,LB,STTMFL,1,0,0,1477,60.0,,,,,,60.1,,,63.3,0,0,0,2,0,4,0,0,0
Jaylin Peterson,149931,WR,MILES,2,0,0,386,,,,64.5,,,50.9,,,69.0,0,1,0,0,7,8,11,0,0
Joseph Wilson,150172,CB,LANECOL,1,0,0,942,59.8,,,,,,60.0,,,64.5,0,0,0,2,0,0,0,0,0
Zion Lewis,150410,CB,VIRSTA,1,0,0,1164,,,,,,,50.7,,,68.5,1,0,0,0,5,0,4,4,0
Sivon Pleasants,150420,CB,VIRSTA,1,0,0,1164,,,,,,,63.3,,,67.2,1,0,0,0,5,0,3,0,1
Devon Beckford,150437,CB,SVANNAH ST,1,0,0,286,,,,,,,61.8,,,66.2,0,0,0,0,2,0,0,2,0
RyShawn Glinton,150841,DI,TUSCUL,1,0,0,1149,59.1,,,,,,59.2,,,66.7,0,0,0,2,0,0,0,1,0
David Studstill,150942,WR,FLMMRL,1,0,0,1471,,,,,,,60.4,,,68.6,0,0,0,0,0,2,5,2,0
Tyler Wells,150945,DI,TUSKEGEE,1,0,0,405,59.5,,,,,,60.1,,,64.1,0,0,0,3,0,0,0,1,0
Anthony Scott,151013,ED,TUSKEGEE,1,0,0,405,59.6,,,,,,59.8,,,62.0,0,0,0,1,0,0,0,0,0
Malachi Ford,151254,G,VA LYNCHBU,3,0,0,406,,,63.1,,,,62.1,,,63.0,0,0,9,0,0,0,0,0,0
Jason Reaves,151320,WR,NAUSTA,1,0,0,1453,,,,,,,44.9,,,64.9,1,0,0,0,0,0,2,0,0
Christopher Williams,151326,ED,NAUSTA,1,0,0,1453,58.6,,,,,,49.4,,,64.3,0,0,0,9,0,0,11,0,0
Deroddrick Green-Hadnot,151331,HB,NAUSTA,1,0,0,1453,,,,,,,59.4,,,66.6,0,0,0,0,2,0,1,0,0
Jahiem Evans,151334,S,NAUSTA,2,0,0,1453,60.0,,60.0,,,,61.0,,,64.4,0,0,1,11,3,0,0,0,0
Decarlos Johnson,151338,LB,NAUSTA,2,0,0,1453,59.7,,60.0,,,,65.1,,,64.4,0,0,1,14,2,0,0,1,1
Kenneth Ogletree,151341,DI,NAUSTA,2,0,0,1453,59.1,,,,,,59.5,,,66.0,0,0,0,15,0,0,3,0,0
Jaylyn Williams,151352,TE,NAUSTA,2,1,0,1453,,,60.0,,,0.0,36.2,,,65.4,0,0,1,0,0,0,19,0,1
Andrew Laws,151360,ED,NAUSTA,2,0,0,1453,58.7,,,,,,60.2,,,71.1,0,0,0,13,0,17,0,1,0
Chase Bradman,151375,QB,INWSLY,1,0,0,1451,,,60.0,,,,60.3,,,62.2,0,0,5,0,0,0,1,0,0
