player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Davir Hamilton,44407,ED,TUSKEGEE,2,2,1,50.0,0,0,405,0,0,55.2,58.1,0.0,65.3,61.7,33.1,1,4,0,0,6,30.0,3,0,2,56.3,1,1,0,0,0,1,119,119,0,0,97,22,0,0,60,58,0,4,5,0,2,6,0,6,1,6.0
Octavius Spencer,51250,CB,TXPERB,1,0,0,100.0,1,0,1268,0,0,53.3,44.2,0.0,60.0,43.5,78.0,0,0,0,0,26,0.0,0,0,1,118.8,2,0,0,7,19,19,41,3,0,0,3,0,2,38,1,21,10,2,3,0,2,0,0,35,14,17.5
De'Ariss Hope,53357,DI,TAYLOR,1,1,0,,0,0,402,0,0,,55.3,76.8,58.2,54.4,74.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,62,62,0,61,0,1,0,0,23,39,0,2,3,0,0,1,0,0,0,
Donovan Shelton,53522,S,INWSLY,1,0,0,57.1,0,0,1451,0,0,82.9,78.5,80.0,58.6,61.5,72.1,0,0,0,1,11,10.0,1,0,0,22.6,4,0,0,9,0,33,64,0,0,0,0,0,23,64,1,30,32,2,9,2,7,0,0,18,2,4.5
Gabriel Jackon-Duffy,53707,ED,POINTVILLE,1,1,0,,0,0,393,0,0,60.0,61.6,78.8,73.0,53.4,55.1,1,1,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,1,50,50,0,2,48,0,0,0,19,30,0,2,3,0,0,2,0,0,0,
Kameron Burton,54415,S,N GREENVLE,1,0,0,100.0,0,0,390,0,0,27.3,36.3,74.2,,66.5,79.6,0,0,0,0,72,0.0,0,0,0,158.3,2,0,0,37,0,6,39,0,0,0,0,0,2,39,0,33,0,0,3,0,2,0,1,116,60,58.0
Chris Evans,54520,ED,N GREENVLE,1,0,0,,0,0,390,0,0,60.4,65.8,76.2,59.9,65.5,75.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,5,0,2,26,21,0,0,21,0,0,5,1,23,0,2,2,0,0,0,0,0,0,
Omouri Skinner,54973,S,TUSKEGEE,1,1,0,100.0,0,0,405,0,0,56.9,57.0,73.0,,58.4,80.4,0,0,0,0,18,0.0,0,0,0,118.8,1,0,0,8,0,6,21,0,0,0,0,0,10,21,0,15,3,0,2,0,1,0,0,18,9,18.0
Chuck Jones,55054,LB,KY STATE,1,3,0,100.0,0,0,378,0,0,59.1,56.8,75.7,56.0,56.7,60.9,0,0,0,0,16,12.5,1,0,0,118.8,1,0,0,49,0,22,49,0,0,0,0,0,0,49,3,24,0,0,4,0,1,0,0,16,20,16.0
Tyrone Chambers,55357,DI,KY STATE,1,1,0,,0,0,378,0,0,,42.4,0.0,65.8,41.9,26.3,0,2,0,0,,33.3,1,0,1,0.0,0,0,0,0,0,0,31,31,21,0,0,10,0,0,13,18,0,1,1,0,0,2,0,0,0,
Nate Perkins,55654,CB,CENT WASH,1,0,0,37.5,0,0,367,0,0,66.0,67.8,77.2,,70.4,76.6,0,0,0,0,38,0.0,0,2,0,106.8,3,0,0,1,62,42,65,0,0,0,0,0,0,65,0,23,2,0,2,0,8,0,1,65,29,21.7
Mike Sims,55705,S,CENT WASH,1,0,0,,0,0,367,0,0,62.1,54.6,70.4,,50.7,75.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,3,13,0,0,0,0,0,3,13,0,10,3,0,1,0,0,0,0,0,0,
Je'Quari Godfrey,55733,CB,LINCOK,1,0,0,,0,0,1452,0,0,60.0,63.7,68.5,,61.1,72.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,
Denzel Davis,55778,S,MILES,2,1,0,100.0,0,1,386,0,0,86.3,82.5,79.7,56.1,69.7,85.6,0,0,0,0,5,0.0,0,0,0,81.3,2,0,0,8,0,20,45,8,0,0,8,0,18,37,4,21,11,3,7,0,2,0,0,7,12,3.5
Joshua Curry,56529,DI,KY STATE,1,2,0,,0,0,378,0,0,,70.5,75.1,72.8,63.2,74.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,47,47,8,1,6,32,0,0,22,25,0,0,0,0,0,0,0,0,0,
Damontay Rhem,57343,LB,VIRUNI,1,2,0,100.0,0,0,1165,0,0,58.7,54.9,72.5,,52.9,57.0,0,0,0,1,24,15.4,2,0,0,79.2,3,0,0,46,0,23,53,0,0,0,0,0,0,53,0,30,7,3,9,1,3,0,0,45,9,15.0
Cam'Ron Perkins,62806,DI,WSRAMS,1,0,0,,0,0,1206,0,0,,71.7,75.6,64.4,71.1,71.5,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,40,40,0,34,6,0,0,0,19,21,0,1,1,0,0,2,0,0,0,
Jaquan Henderson,62955,CB,DELTAST,1,0,0,71.4,0,0,841,0,0,48.3,50.1,78.8,,63.1,76.9,0,0,0,0,31,0.0,0,0,0,97.9,5,0,0,3,0,28,41,2,0,0,2,0,0,39,0,13,36,1,2,0,7,0,0,61,10,12.2
Darion Bolden,63094,CB,LNDNWD,1,0,0,,0,0,949,0,0,71.5,67.8,72.1,,58.0,37.1,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,3,14,5,19,0,0,0,0,0,0,19,0,14,2,1,2,0,0,0,0,0,0,
Nijul Canada,63096,CB,LANECOL,1,1,0,75.0,0,0,942,0,0,69.9,62.3,79.7,60.0,44.0,56.8,0,0,0,0,6,20.0,2,1,1,77.1,3,0,0,8,1,38,78,1,0,0,1,0,7,77,1,39,61,2,7,1,4,0,0,8,7,2.7
Khristian Lee,63141,ED,MWSTATE,1,0,0,,0,0,983,0,0,,56.0,71.1,64.0,58.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,0,0,7,0,0,0,5,2,0,0,0,0,0,0,0,0,0,
Edward Verdree,63192,DI,TUSKEGEE,1,0,0,,0,0,405,0,0,,78.3,76.1,75.6,68.2,69.7,2,1,0,0,,,0,0,0,0.0,0,1,0,0,0,0,35,35,14,21,0,0,0,0,27,8,0,1,0,0,0,4,0,0,0,
Jahseari Patterson,63339,ED,FRTVLY,1,1,1,,0,0,874,0,0,75.8,66.1,78.1,58.9,54.3,29.1,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,3,38,37,0,0,35,2,0,1,22,13,1,1,1,1,0,1,0,0,0,
Michael Ojeh,64314,LB,LINCOLN,1,2,0,50.0,0,0,380,0,0,55.9,64.7,72.0,59.7,68.3,57.4,0,0,0,0,-2,14.3,1,0,0,56.3,1,0,0,19,0,6,29,8,0,0,8,0,0,21,2,21,2,2,4,1,2,0,0,-2,2,-2.0
Cameron Chesley,64463,DI,BOWIE ST,1,0,0,,0,0,365,0,0,,55.9,73.2,57.1,57.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,15,15,2,10,2,1,0,0,7,8,0,0,0,0,0,0,0,0,0,
Jimmy Edmonds,66045,DI,KY STATE,1,0,0,,0,0,378,0,0,,63.1,72.7,61.0,62.4,73.5,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,18,18,0,0,0,18,0,0,9,9,0,1,2,1,0,1,0,0,0,
T.J. Poloai,68728,ED,TXPERB,1,0,0,,0,0,1268,0,0,,52.4,73.8,52.0,57.7,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,27,27,0,4,6,17,0,0,18,9,0,0,0,0,0,1,0,0,0,
Ben Eichman,68926,S,SOCTOW,1,1,0,100.0,0,0,1107,0,0,58.2,53.8,78.1,59.7,43.7,22.4,0,0,0,0,41,66.7,4,0,0,158.3,3,0,0,20,2,33,49,3,0,0,3,0,18,46,2,14,6,0,1,0,3,0,1,80,24,26.7
John Boyd,77136,CB,DELTAST,1,0,0,66.7,0,0,841,0,0,65.8,69.2,75.6,,70.9,81.4,0,0,0,0,13,0.0,0,0,0,72.9,2,0,0,2,0,15,26,0,0,0,0,0,0,26,0,11,24,1,6,1,3,0,0,11,7,5.5
Evander Craft,77270,LB,N MEX HIGH,1,1,0,100.0,0,0,388,0,0,58.2,37.5,74.5,55.4,29.6,58.7,0,0,0,0,28,14.3,1,0,0,118.8,2,0,0,56,0,19,59,0,0,0,0,0,0,59,4,36,3,2,5,1,2,0,0,36,25,18.0
Sherrod Paige,78685,S,DELTAST,1,1,0,100.0,0,0,841,0,0,70.1,72.3,77.9,,72.6,81.9,0,0,0,0,15,0.0,0,1,0,104.2,2,0,0,29,1,38,59,0,0,0,0,0,10,59,0,21,19,3,4,1,2,0,0,18,0,9.0
Derek Edwards,79600,ED,LNDNWD,1,1,0,,0,0,949,0,0,,68.7,75.7,63.7,67.0,71.1,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,24,24,0,0,24,0,0,0,7,17,0,0,0,0,0,1,0,0,0,
Mario Wright II,81466,ED,KY STATE,1,0,0,,0,0,378,0,0,60.0,39.6,78.8,59.7,32.7,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,30,30,0,0,30,0,0,0,10,19,0,0,0,0,0,1,0,0,0,
Deon White,81952,LB,LINCOK,1,4,0,60.0,0,0,1452,0,0,43.5,54.1,78.6,58.7,68.0,41.3,0,0,0,0,17,23.1,3,0,0,72.1,3,0,0,38,0,23,57,10,0,0,10,0,0,47,4,30,9,2,6,2,5,0,0,24,34,8.0
Conner Warick,82157,DI,CENT WASH,1,1,0,,0,0,367,0,0,60.0,52.7,76.9,57.3,50.5,72.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,53,53,4,48,0,1,0,0,26,27,0,0,1,0,0,0,0,0,0,
Mike Police,82399,DI,WESTFL,1,2,0,,0,0,1269,0,0,,65.8,75.8,63.1,64.1,72.5,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,24,24,16,8,0,0,0,0,12,12,0,1,0,0,0,1,0,0,0,
Emmit Gooden,82427,DI,LINCOK,1,3,0,,0,0,1452,0,0,66.5,89.9,0.0,72.0,90.9,78.7,1,1,0,0,,7.7,1,0,1,0.0,0,0,0,1,0,0,62,61,6,39,4,12,0,1,29,33,0,5,9,3,0,2,0,0,0,
Tyson Bivins,83206,S,UVAWIS,1,0,0,,1,0,1320,0,0,43.3,37.3,70.4,,48.7,21.4,0,0,0,0,,100.0,1,0,1,0.0,0,0,0,7,0,5,12,0,0,0,0,0,3,12,0,7,2,0,0,0,0,0,0,0,0,
Raymond Boone,83290,S,BOWIE ST,1,2,0,0.0,0,0,365,0,0,67.6,67.4,0.0,,73.2,83.1,0,0,0,0,,0.0,0,0,1,39.6,0,0,0,9,0,28,61,1,0,0,1,0,40,60,0,33,11,1,3,0,1,0,0,0,0,
Shannon Showers,83385,CB,WESTFL,1,1,0,100.0,0,0,1269,0,0,59.1,61.4,76.7,,70.9,80.9,0,0,0,0,18,0.0,0,0,1,118.1,3,0,0,0,56,35,57,0,0,0,0,0,0,57,0,22,1,1,4,0,3,0,0,37,4,12.3
Malik Occiur,83464,S,KY STATE,1,0,0,100.0,0,0,378,0,0,62.7,67.1,76.0,,71.7,50.9,0,0,0,0,0,40.0,2,0,0,79.2,1,0,0,24,1,26,57,1,0,0,1,0,14,56,0,31,17,0,3,0,1,0,0,0,1,0.0
Dantrell Barkley,84553,DI,WSRAMS,1,1,1,,0,0,1206,0,0,,64.7,76.5,67.7,59.5,42.2,1,0,0,0,,33.3,1,0,0,0.0,0,1,0,0,0,0,46,46,7,39,0,0,0,0,25,21,0,1,1,0,0,2,0,0,0,
Jalen Weddington,89116,LB,WSRAMS,1,2,0,,0,0,1206,0,0,65.6,69.7,74.3,,71.5,80.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,25,0,27,51,5,0,0,5,0,18,46,0,24,3,1,2,1,0,0,0,0,0,
Lofton Hicks,89145,LB,N MEX HIGH,1,0,0,,0,0,388,0,0,60.0,69.3,64.2,,66.5,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,1,4,0,0,0,0,0,0,4,0,3,0,1,1,0,0,0,0,0,0,
Angel Rivera,89307,ED,WSRAMS,1,0,0,,0,0,1206,0,0,,61.1,75.9,58.0,62.9,71.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,20,20,0,0,19,1,0,0,13,7,0,1,1,0,0,0,0,0,0,
Kalen Allen,89309,LB,WSRAMS,1,3,0,75.0,0,0,1206,0,0,62.5,61.2,75.5,60.0,58.6,35.6,0,0,0,0,12,31.3,5,0,0,87.5,3,0,0,53,0,31,61,2,0,0,2,0,0,59,1,29,6,3,8,1,4,0,0,22,11,7.3
John Templar,90434,LB,VA LYNCHBU,5,14,0,87.5,1,1,406,0,0,47.4,51.5,82.6,79.8,50.4,54.2,1,2,0,0,36,17.1,7,0,1,106.8,7,2,0,266,0,84,275,5,0,0,5,0,0,270,17,174,4,13,20,4,8,5,0,77,58,11.0
Trequad Manning,90435,ED,VA LYNCHBU,3,0,0,,0,0,406,0,0,60.0,37.4,79.1,54.2,34.4,33.9,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,7,0,1,46,39,0,0,39,0,0,7,12,33,0,0,1,0,0,1,0,0,0,
Kevin Simmons,90481,CB,VA LYNCHBU,1,0,0,100.0,0,0,406,0,0,41.5,44.3,75.3,,63.0,78.5,0,0,0,0,23,0.0,0,0,0,158.3,4,0,0,4,24,17,31,2,0,0,2,0,0,29,0,14,1,0,3,0,4,0,1,69,10,17.3
Rorrick Steward,91565,S,TUSKEGEE,2,1,0,60.0,0,0,405,0,0,60.1,59.3,81.9,,55.5,29.6,0,0,0,0,32,40.0,2,1,0,86.3,3,0,0,10,0,68,116,2,0,0,2,0,88,114,0,48,16,1,2,0,5,0,0,41,26,13.7
Carl Matthews,91568,CB,TUSKEGEE,2,5,1,78.6,0,0,405,0,0,61.9,65.8,82.8,73.1,66.6,82.8,0,1,0,0,48,4.2,1,1,0,131.5,11,1,0,44,1,71,153,10,0,0,10,0,10,143,10,72,88,6,18,1,14,2,1,138,65,12.5
Antonio Kennon Jr.,91572,CB,TUSKEGEE,2,2,0,71.4,0,0,405,0,0,70.4,69.2,80.6,,60.2,32.3,0,0,0,0,37,33.3,5,4,0,133.9,10,0,0,8,135,82,154,4,0,0,4,0,0,150,0,72,7,4,8,1,14,0,2,110,53,11.0
Quindarius Coles,91577,ED,LINCOK,1,1,0,0.0,0,0,1452,0,0,,61.0,78.0,54.7,63.9,57.1,0,0,0,0,,16.7,1,0,0,39.6,0,0,0,0,0,0,62,62,1,12,27,22,0,0,29,33,0,3,4,1,1,0,0,0,0,
Kameron Tate,91663,LB,TUSKEGEE,1,0,0,,0,0,405,0,0,60.7,62.6,64.6,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
Shahman Moore,98593,CB,WESTFL,1,0,0,75.0,0,0,1269,0,0,38.1,37.9,72.1,,60.0,73.5,0,0,0,0,26,0.0,0,0,0,116.7,3,0,0,0,13,9,13,0,0,0,0,0,0,13,0,4,0,0,1,0,4,0,0,51,23,17.0
Brett Hiatt,101864,S,LNDNWD,1,2,0,,0,0,949,0,0,,57.9,69.0,,57.3,51.7,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,0,6,0,0,1,0,0,0,0,0,0,
Christian Maddox,104235,CB,FRTVLY,1,1,0,57.1,0,0,874,0,0,70.1,72.1,77.2,,73.6,53.2,0,0,0,1,25,20.0,1,1,0,29.2,4,0,0,7,65,44,72,0,0,0,0,0,0,72,0,28,0,2,3,0,7,0,0,32,16,8.0
Satchel McKinney,104283,CB,VIRUNI,1,0,0,,0,0,1165,0,0,62.3,60.8,70.6,,57.6,26.9,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,2,10,3,12,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,
Isaiah Butler,104311,ED,MWSTATE,1,0,0,,0,0,983,0,0,60.0,48.1,69.4,59.6,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,1,4,2,0,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,
Vincent Mcintosh,104392,DI,WESTFL,1,0,0,,0,0,1269,0,0,60.3,61.4,0.0,62.4,67.5,71.1,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,1,0,1,35,34,0,21,3,10,0,1,22,12,0,1,1,0,0,1,0,0,0,
Jeremy Dees,104399,ED,TUSKEGEE,2,1,0,,0,0,405,0,0,,71.3,20.2,63.3,77.7,74.6,1,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,102,102,0,15,68,19,0,0,54,48,0,2,2,0,0,2,0,0,0,
Armonii Burden,105159,ED,VIRUNI,1,0,0,,0,0,1165,0,0,,61.4,77.8,57.8,62.4,48.4,0,1,0,0,,40.0,2,0,0,0.0,0,0,0,0,0,0,54,54,1,13,22,18,0,0,23,31,0,2,3,1,0,1,0,0,0,
Derrick McCoy,105191,ED,LINCOLN,1,2,0,100.0,0,0,380,0,0,64.5,67.6,74.6,57.0,68.4,76.8,0,2,0,0,4,0.0,0,0,0,83.3,1,0,0,25,0,15,57,31,0,18,8,5,0,26,10,32,1,1,1,0,1,2,0,4,6,4.0
Brandon Wade,105247,ED,WESTFL,1,1,0,,0,0,1269,0,0,,66.5,76.9,56.3,70.9,70.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,25,24,0,12,5,7,0,1,14,11,0,0,0,0,0,0,0,0,0,
Jerrell Cummings,105840,CB,SIMONFRA,1,1,0,0.0,0,0,1097,0,0,75.7,76.7,75.3,,73.1,82.5,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,16,47,33,65,0,0,0,0,0,2,65,0,32,0,1,6,0,3,0,0,0,0,
Jacob Wade,105901,LB,SIMONFRA,1,0,0,,0,0,1097,0,0,,60.0,69.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,
Maliek Carr,106022,LB,BOWIE ST,1,0,0,,0,0,365,0,0,60.0,60.2,64.1,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Kolby Buljevic,106216,CB,SIMONFRA,1,0,0,,0,0,1097,0,0,,60.2,68.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,
Tank Brewster,106269,ED,SIMONFRA,1,0,0,,0,1,1097,0,0,,73.6,77.1,66.3,73.0,70.8,0,2,0,0,,,0,0,0,0.0,0,1,0,0,0,0,58,58,1,14,15,28,0,0,26,32,0,1,0,0,0,3,0,0,0,
Andrew Farmer,106311,ED,LANECOL,1,1,1,,0,0,942,0,0,,60.0,80.1,57.9,60.5,77.4,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,77,77,1,7,66,3,0,0,40,37,0,1,4,0,0,2,0,0,0,
Isaac Evans,106447,ED,SIMONFRA,1,1,0,,0,0,1097,0,0,,58.8,78.2,57.7,59.2,71.3,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,68,68,0,0,37,31,0,0,35,33,0,0,0,0,0,1,0,0,0,
Tavon Joseph,106549,DI,BOWIE ST,1,0,0,,0,0,365,0,0,,59.0,69.4,58.2,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,
Brayce Mckinzie,106749,ED,LANECOL,1,1,0,,0,0,942,0,0,60.0,65.9,79.1,70.3,61.6,25.4,1,3,0,0,,50.0,2,0,0,0.0,0,0,0,0,0,0,81,80,0,0,77,3,0,1,40,41,0,0,1,0,0,4,0,0,0,
Justin McIntyre,106812,ED,SOCTOW,1,0,0,,0,0,1107,0,0,,68.2,65.2,68.3,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,
Wes Bowers,108240,LB,BOWIE ST,1,5,0,0.0,0,0,365,0,0,64.8,69.7,0.0,59.2,77.0,83.0,0,0,0,0,,0.0,0,0,1,39.6,0,0,0,54,0,22,58,0,0,0,0,0,0,58,2,34,3,2,4,0,1,0,0,0,0,
Jeffery Johnson,108274,S,LANECOL,1,1,0,66.7,0,0,942,0,0,48.3,48.0,79.6,60.0,48.8,27.7,0,1,0,0,22,46.7,7,0,0,88.2,4,0,0,23,7,30,72,11,0,0,11,0,2,61,6,36,29,3,7,1,6,1,0,44,21,11.0
Davares Jones,108318,LB,FRTVLY,1,3,0,,0,0,874,0,0,64.2,52.9,74.1,60.0,42.4,78.2,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,21,0,12,24,1,0,0,1,0,0,23,1,11,2,0,0,0,0,1,0,0,0,
