player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Lebron Merriweather,182410,C,TUSKEGEE,2,100.0,0,405,61.7,76.4,59.6,0,0,57,100.0,100.0,100.0,1,0,0,107,107,0,0,107,62,62,0,0,45,0
Ryan Reynolds,75071,C,THMORE,2,100.0,0,1296,52.5,44.0,54.4,2,0,60,100.0,100.0,98.3,0,2,0,99,99,0,0,99,60,60,0,0,39,0
Malik Folson,196949,T,VA LYNCHBU,3,100.0,0,406,36.8,0.0,60.4,1,5,59,100.0,100.0,93.2,0,7,1,96,0,0,86,96,61,61,0,10,35,0
Karl Brooks,212084,T,LINCOK,2,100.0,0,1452,25.6,0.0,46.0,1,8,60,100.0,100.0,90.8,0,10,1,90,0,0,0,90,63,63,34,56,27,0
Joey Anthony,196114,G,TUSKEGEE,2,100.0,0,405,65.0,86.1,66.6,0,1,47,100.0,100.0,98.9,2,1,0,90,0,35,55,90,52,52,0,0,38,0
Travyon Young,209226,G,SRSU,2,100.0,0,1133,55.2,53.3,57.5,0,1,29,100.0,100.0,98.3,1,1,0,86,0,0,0,86,31,31,86,0,55,0
Joshua Harris,208033,C,SRSU,2,100.0,0,1133,50.9,79.2,49.4,0,0,29,100.0,100.0,100.0,0,0,0,86,86,0,0,86,31,31,0,0,55,0
Tyleek McCoy,179855,T,VIRSTA,1,100.0,0,1164,64.0,68.6,65.3,0,3,56,100.0,100.0,95.5,1,4,1,85,0,0,0,85,58,58,0,85,27,0
Wesley Bostic,156715,C,VIRSTA,1,100.0,0,1164,55.8,50.7,56.5,0,3,56,100.0,100.0,97.3,0,3,0,85,85,0,0,85,58,58,0,0,27,0
Tavin Whitehead,193797,T,VIRSTA,1,100.0,0,1164,57.0,62.6,52.2,0,3,55,100.0,100.0,97.3,0,3,0,84,0,30,54,84,57,57,0,0,27,0
Cohen Klimak,212756,HB,JOHNCA,14,28.2,0,926,80.6,70.6,63.3,1,1,27,17.4,18.1,96.3,0,2,0,83,0,0,0,294,29,160,0,0,54,0
Terrance Bell,210731,G,MILES,2,100.0,0,386,65.1,56.1,66.3,0,1,42,100.0,100.0,94.0,0,3,2,83,0,0,0,83,43,43,82,0,40,0
William Hanson,212791,TE,JOHNCA,7,87.1,0,926,65.6,62.8,64.2,0,0,11,47.8,47.8,100.0,0,0,0,81,0,0,0,93,11,23,0,5,70,49
Damion Clark,168555,G,TUSKEGEE,2,100.0,0,405,61.6,87.1,54.8,0,0,43,100.0,100.0,100.0,0,0,0,80,0,62,0,80,47,47,18,0,33,0
Montrell Wright,210349,WR,VA LYNCHBU,4,32.4,0,406,63.5,,55.0,0,0,0,0.0,0.0,,3,0,0,80,0,0,0,247,0,167,0,0,80,0
Afif Hazim,211114,G,SOCTOW,1,100.0,0,1107,59.1,50.7,59.3,0,2,41,100.0,100.0,97.6,0,2,0,80,0,79,0,80,42,42,0,1,38,0
Dan Schwartz,150610,C,SOCTOW,1,100.0,0,1107,52.2,66.6,49.8,0,1,41,100.0,100.0,98.8,0,1,0,80,80,0,0,80,42,42,0,0,38,0
Everett Michalaski,166459,T,SOCTOW,1,100.0,0,1107,65.1,61.4,64.3,0,0,41,100.0,100.0,97.6,0,1,1,80,0,0,79,80,42,42,0,1,38,0
David Anchondo,207917,T,SVSU,1,100.0,0,1082,64.5,72.8,64.0,1,2,42,100.0,100.0,96.4,1,3,0,79,0,0,0,79,47,47,0,79,32,0
Johann Mendoza Suarez,212808,T,JOHNCA,3,100.0,0,926,56.0,74.7,46.2,1,2,42,100.0,100.0,96.4,1,3,0,79,0,0,56,79,44,44,0,23,35,0
Luke Gagnon,150613,T,SOCTOW,1,100.0,0,1107,55.4,56.5,59.2,0,1,41,100.0,100.0,96.3,1,2,1,79,0,0,1,79,42,42,0,78,37,0
Ryan Whitely,208005,G,SVSU,1,100.0,0,1082,66.0,74.6,63.5,1,1,42,100.0,100.0,97.6,0,2,0,79,0,0,0,79,47,47,79,0,32,0
Tyus Thompson,208004,C,SVSU,1,100.0,0,1082,63.7,86.2,56.5,0,0,42,100.0,100.0,100.0,0,0,0,79,79,0,0,79,47,47,0,0,32,0
Shaun Shahu,208003,T,SVSU,1,100.0,0,1082,68.2,87.8,68.2,1,0,42,100.0,100.0,98.8,2,1,0,79,0,0,79,79,47,47,0,0,32,0
Ashton Morris,178506,T,ALU,1,100.0,0,735,54.6,55.5,51.8,0,1,51,100.0,100.0,99.0,0,1,0,77,0,0,77,77,55,55,0,0,22,0
Jiawan Sanders,207763,G,ALU,1,100.0,0,735,59.4,57.5,58.2,0,3,51,100.0,100.0,97.1,0,3,0,77,0,77,0,77,55,55,0,0,22,0
Chuck Davidek,207962,G,SVSU,1,100.0,0,1082,65.8,78.3,62.4,0,0,41,100.0,100.0,100.0,0,0,0,77,0,77,0,77,46,46,0,0,31,0
Jamar Winn,178519,G,ALU,1,100.0,0,735,52.4,34.6,54.5,0,2,51,100.0,100.0,96.1,0,3,1,77,0,0,0,77,55,55,77,0,22,0
Chance Bush,207752,C,ALU,1,100.0,0,735,57.7,45.1,61.0,0,3,51,100.0,100.0,97.1,0,3,0,77,77,0,0,77,55,55,0,0,22,0
Zyrus Craft,178479,T,ALU,1,100.0,0,735,32.5,2.7,54.4,0,9,51,100.0,100.0,91.2,0,9,0,77,0,0,0,77,55,55,0,74,22,3
Daniel Babcock,210887,T,NMiU,1,100.0,0,1031,67.4,85.2,61.3,0,0,25,100.0,100.0,100.0,0,0,0,76,0,0,76,76,28,28,0,0,48,0
Trevor Leigh,210934,G,NMiU,1,100.0,0,1031,43.6,19.8,45.6,0,3,25,100.0,100.0,94.0,0,3,0,76,0,76,0,76,28,28,0,0,48,0
Sharron Cosby,193756,G,VIRSTA,1,100.0,0,1164,57.5,30.5,64.2,1,4,53,100.0,100.0,95.3,0,5,0,76,0,0,0,76,55,55,76,0,21,0
Cameron Ross,207136,C,BOWIE ST,1,100.0,0,365,65.7,44.3,71.8,0,3,52,100.0,100.0,97.1,0,3,0,76,76,0,0,76,56,56,0,0,20,0
Elijah Jackson,180321,G,BOWIE ST,1,100.0,0,365,63.1,79.2,62.8,0,0,52,100.0,100.0,100.0,1,0,0,76,0,76,0,76,56,56,0,0,20,0
Ernest Bencomo,207557,C,GC,1,100.0,0,1533,61.6,47.1,65.5,0,2,53,100.0,100.0,94.3,0,4,2,76,76,0,0,76,57,57,0,0,19,0
Stanley Federovitch III,207583,T,GC,1,100.0,0,1533,61.4,59.4,60.3,1,1,53,100.0,100.0,96.2,0,3,1,76,0,0,76,76,57,57,0,0,19,0
Keith Foster,212427,T,BOWIE ST,1,100.0,0,365,58.1,74.0,52.0,0,1,52,100.0,100.0,97.1,1,2,1,76,0,0,76,76,56,56,0,0,20,0
Nigel Jefferson,207604,T,GC,1,100.0,0,1533,50.8,34.3,59.2,0,0,53,100.0,100.0,96.2,0,2,2,76,0,0,0,76,57,57,0,76,19,0
Caleb Scull,207644,G,GC,1,100.0,0,1533,61.5,30.0,71.4,0,3,53,100.0,100.0,95.3,0,4,1,76,0,0,0,76,57,57,76,0,19,0
Chris Bornhoeft,210890,C,NMiU,1,100.0,1,1031,41.5,16.7,49.4,1,1,25,100.0,100.0,92.0,1,3,1,76,76,0,0,76,28,28,0,0,48,0
Thomas Kellen,210927,T,NMiU,1,100.0,0,1031,52.3,32.7,56.4,0,0,25,100.0,100.0,92.0,0,2,2,76,0,0,0,76,28,28,0,76,48,0
Benito Urena,211322,T,TXWSLY,1,100.0,0,1457,61.3,65.7,57.3,0,1,44,100.0,100.0,96.6,0,2,1,75,0,0,0,75,44,44,0,75,31,0
Travis Fenton,161204,C,W OREGON,1,100.0,0,411,61.5,57.1,61.5,0,1,47,100.0,100.0,98.9,0,1,0,75,64,0,0,75,51,51,11,0,24,0
Thomas Shondel,212793,TE,JOHNCA,4,68.8,0,926,60.9,65.5,76.8,0,1,8,20.0,22.7,93.7,2,1,0,75,0,0,0,109,10,44,0,0,65,55
Joshua Jeffries,197451,T,WARNER,1,100.0,0,407,71.2,78.5,64.6,1,0,49,100.0,100.0,96.9,0,2,1,75,0,0,75,75,50,50,0,0,25,0
AJ Johnson,193912,T,W OREGON,1,100.0,0,411,60.3,57.9,59.6,0,1,47,100.0,100.0,96.8,0,2,1,75,0,0,0,75,51,51,0,75,24,0
Owen Tannehill,197487,C,WARNER,1,100.0,0,407,55.2,73.1,52.1,0,0,49,100.0,100.0,100.0,1,0,0,75,75,0,0,75,50,50,0,0,25,0
Michael Mosby,193724,T,MILES,1,100.0,0,386,62.6,65.0,60.0,0,2,33,100.0,100.0,97.0,0,2,0,75,0,0,0,75,34,34,0,74,41,0
Nick Weber,166250,T,W OREGON,1,100.0,0,411,44.1,19.4,52.1,2,2,47,100.0,100.0,95.7,0,4,0,75,11,0,64,75,51,51,0,0,24,0
Nick Fritzsche,209110,G,THMORE,2,100.0,0,1296,37.4,30.5,33.9,0,1,42,100.0,100.0,94.0,0,3,2,75,0,61,0,75,42,42,14,0,33,0
Anton Chavis,211935,T,ELIZBTH ST,1,100.0,0,373,64.0,71.9,58.2,0,2,36,100.0,100.0,97.2,0,2,0,74,0,0,74,74,43,43,0,0,31,0
David Amoakohene,197846,ED,LINCOK,2,100.0,0,1452,4.8,0.0,47.4,0,8,58,100.0,100.0,87.9,2,11,3,74,0,0,0,74,61,61,9,65,13,0
Chris Edwards,209181,T,SRSU,2,100.0,0,1133,49.9,62.8,55.8,1,1,26,100.0,100.0,92.3,2,3,1,74,0,0,74,74,28,28,0,0,46,0
Robert Magwood,211938,G,ELIZBTH ST,1,100.0,0,373,68.5,57.0,71.0,0,4,36,100.0,100.0,94.4,0,4,0,74,0,11,0,74,43,43,63,0,31,0
Kyle Laurent,212042,T,ELIZBTH ST,1,100.0,0,373,48.9,28.1,58.2,1,4,36,100.0,100.0,90.3,2,6,1,74,0,0,0,74,43,43,0,74,31,0
Joseph Johnson,211928,C,ELIZBTH ST,1,100.0,0,373,47.7,25.2,55.1,0,4,36,100.0,100.0,94.4,0,4,0,74,74,0,0,74,43,43,0,0,31,0
Matthew Carty,73717,T,ED WATERS,1,100.0,0,372,44.5,47.0,48.2,1,3,47,100.0,100.0,95.7,1,4,0,73,0,0,0,73,49,49,0,73,24,0
Nemo Jenkins,212753,HB,JOHNCA,14,20.7,0,926,82.3,52.3,53.4,1,2,44,22.2,21.6,94.3,0,4,1,73,0,0,0,353,46,213,0,0,27,0
Jovens Janvier,138079,G,ED WATERS,1,100.0,0,372,43.6,25.6,49.6,0,7,47,100.0,100.0,92.6,1,7,0,73,0,0,0,73,49,49,73,0,24,0
Richazaire Francisque,195879,G,ED WATERS,1,100.0,0,372,62.4,70.2,59.0,0,2,47,100.0,100.0,97.9,0,2,0,73,0,73,0,73,49,49,0,0,24,0
Keshaun Palmore,181374,G,SVANNAH ST,1,100.0,0,286,30.3,0.0,43.4,1,6,45,100.0,100.0,92.2,0,7,0,72,0,56,16,72,45,45,0,0,27,0
Mason Fraley,211655,C,WLU,1,100.0,0,1178,64.2,57.7,64.5,0,1,44,100.0,100.0,98.9,0,1,0,71,71,0,0,71,48,48,0,0,23,0
Riley Plotner,211702,G,WLU,1,100.0,0,1178,42.0,35.4,38.7,0,4,44,100.0,100.0,95.5,0,4,0,71,0,0,0,71,48,48,71,0,23,0
Curtis Hayes,211662,G,WLU,1,100.0,0,1178,51.0,62.3,45.0,0,1,44,100.0,100.0,98.9,0,1,0,71,0,71,0,71,48,48,0,0,23,0
Jordan Parker,207134,G,BOWIE ST,1,100.0,0,365,52.8,69.6,48.5,0,1,50,100.0,100.0,99.0,1,1,0,71,0,0,0,71,54,54,71,0,17,0
Terrence Marion,193719,T,MILES,2,100.0,0,386,42.5,32.1,46.9,0,4,46,100.0,100.0,95.7,0,4,0,70,0,0,0,70,49,49,6,63,21,0
Nick Ruiz,212712,G,DEPAUW,1,100.0,0,845,56.4,40.3,61.7,0,4,38,100.0,100.0,92.1,0,5,1,69,0,0,69,69,42,42,0,0,27,0
Daniel Bostic,178525,T,KY STATE,1,100.0,0,378,45.5,35.9,48.9,0,1,32,100.0,100.0,95.3,0,2,1,69,0,0,69,69,34,34,0,0,35,0
Bennett Smith,212708,T,DEPAUW,1,100.0,0,845,78.0,48.2,87.0,1,0,38,100.0,100.0,98.7,0,1,0,69,0,69,0,69,42,42,0,0,27,0
Javion Kizer,195894,C,ED WATERS,1,100.0,0,372,35.6,21.1,47.4,0,3,44,100.0,100.0,92.0,0,5,2,69,69,0,0,69,46,46,0,0,23,0
Jamarkius Garrett,178530,C,KY STATE,1,100.0,0,378,47.8,37.7,54.7,0,0,32,100.0,100.0,100.0,1,0,0,69,69,0,0,69,34,34,0,0,35,0
Ryan Sims,166544,WR,VA LYNCHBU,4,32.9,0,406,64.9,,60.1,0,0,0,0.0,0.0,,0,0,0,69,0,0,0,210,0,141,0,0,69,0
Zion Stevens,210774,G,MILES,1,100.0,0,386,69.2,74.3,67.9,0,1,32,100.0,100.0,98.4,0,1,0,69,0,68,0,69,33,33,0,0,36,0
Adam Badwan,196049,G,KY STATE,1,100.0,0,378,55.4,73.1,50.8,0,1,32,100.0,100.0,98.4,0,1,0,69,0,69,0,69,34,34,0,0,35,0
Rylan Watkins,212742,G,DEPAUW,1,100.0,0,845,68.1,61.8,68.9,1,1,38,100.0,100.0,97.4,0,2,0,69,0,0,0,69,42,42,41,28,27,0
Emilio Castaneda,152362,G,W OREGON,1,100.0,0,411,58.1,48.0,59.0,0,2,43,100.0,100.0,97.7,0,2,0,68,0,68,0,68,47,47,0,0,21,0
Jamel Thomas,210345,TE,VA LYNCHBU,4,67.3,0,406,48.9,68.7,46.2,0,1,19,38.8,38.9,97.4,0,1,0,68,0,0,0,101,21,54,0,0,47,48
Brady Moffitt,212658,T,DENISON,1,100.0,0,842,74.0,83.8,,0,2,64,100.0,100.0,98.4,0,2,0,68,0,0,68,68,68,68,0,0,0,0
Luke Emmons,210908,G,NMiU,1,100.0,0,1031,40.9,28.4,40.8,0,0,24,100.0,100.0,95.8,1,1,1,68,0,0,0,68,27,27,68,0,41,0
Canyon Schneider,212638,G,DENISON,1,100.0,0,842,61.5,72.8,,0,2,64,100.0,100.0,98.4,1,2,0,68,68,0,0,68,68,68,0,0,0,0
Demarcus Elliott,210620,T,KY STATE,1,100.0,0,378,53.2,67.2,52.5,0,1,32,100.0,100.0,95.3,1,2,1,68,0,0,0,68,34,34,0,68,34,0
Will Gause,212680,T,DENISON,1,100.0,0,842,51.9,42.5,,0,5,64,100.0,100.0,94.5,0,6,1,68,0,0,0,68,68,68,0,68,0,0
Nico McBride,212784,WR,JOHNCA,14,40.5,0,926,68.2,,65.3,0,0,0,0.0,0.0,,0,0,0,68,0,0,0,168,0,100,0,0,68,0
Justin King,125791,C,DENISON,1,100.0,0,842,59.9,55.7,,1,2,64,100.0,100.0,97.7,1,3,0,68,0,68,0,68,68,68,0,0,0,0
Slade Edwards,154052,C,CENT WASH,1,100.0,0,367,73.2,76.8,68.8,0,0,23,100.0,100.0,100.0,0,0,0,66,66,0,0,66,25,25,0,0,41,0
Tyler Luzan,179282,T,CENT WASH,1,100.0,0,367,57.5,87.0,51.4,0,0,23,100.0,100.0,100.0,0,0,0,66,0,0,66,66,25,25,0,0,41,0
Jaxin McCallum,175099,G,CENT WASH,1,100.0,0,367,61.9,43.7,62.7,1,1,23,100.0,100.0,95.7,0,2,0,66,0,0,0,66,25,25,66,0,41,0
Kaleb Potts,179297,T,CENT WASH,1,100.0,0,367,59.9,52.2,59.9,0,2,23,100.0,100.0,95.7,0,2,0,66,0,0,0,66,25,25,0,66,41,0
Levi Banuelos,207189,G,CHADST,1,100.0,0,809,60.3,76.0,55.3,0,2,37,100.0,100.0,97.3,0,2,0,65,0,64,0,65,40,40,0,0,25,0
Jal Chan,207202,G,CHADST,1,100.0,0,809,58.3,81.0,51.5,0,0,37,100.0,100.0,100.0,0,0,0,65,0,0,0,65,40,40,64,0,25,0
Dennis Shellie,168390,G,LINCOK,1,100.0,0,1452,27.0,0.0,43.3,0,2,51,100.0,100.0,94.1,0,4,2,65,0,0,0,65,54,54,65,0,11,0
Eddie Musbach,212768,WR,JOHNCA,12,85.5,0,926,59.4,,66.8,0,0,0,0.0,0.0,,0,0,0,65,0,0,0,76,0,11,0,0,65,0
Arnez Jones,196722,G,SVANNAH ST,1,100.0,0,286,54.0,33.6,56.8,0,2,43,100.0,100.0,97.7,0,2,0,65,0,0,0,65,43,43,65,0,22,0
Roland Grimmett,211441,C,TUSKEGEE,1,100.0,0,405,68.6,85.3,58.9,0,0,35,100.0,100.0,100.0,0,0,0,65,0,0,0,65,38,38,0,65,27,0
Pola Nuu,211285,C,TXWSLY,1,100.0,0,1457,59.6,72.5,56.1,0,0,36,100.0,100.0,100.0,0,0,0,65,64,0,0,65,36,36,0,0,29,0
Quinn Sholar,179988,G,WABASH,1,100.0,0,1167,72.0,78.0,75.2,0,1,39,100.0,100.0,98.7,1,1,0,64,0,0,64,64,45,45,0,0,19,0
Dominic Castanon,207201,C,CHADST,1,100.0,0,809,62.8,79.5,57.2,0,0,37,100.0,100.0,100.0,0,0,0,64,64,0,0,64,40,40,0,0,24,0
Timothy Dixon,213132,G,WABASH,1,100.0,0,1167,68.8,77.1,67.1,0,1,39,100.0,100.0,98.7,0,1,0,64,0,64,0,64,45,45,0,0,19,0
Isaiah Simon,206771,C,ADRIAN,1,100.0,0,1534,58.0,43.1,60.1,0,2,29,100.0,100.0,96.6,0,2,0,64,64,0,0,64,29,29,0,0,35,0
Joe Pruchnic,206760,G,ADRIAN,1,100.0,0,1534,53.9,54.4,52.3,0,1,29,100.0,100.0,98.3,0,1,0,64,0,0,0,64,29,29,64,0,35,0
Bryce Keller,206722,T,ADRIAN,1,100.0,0,1534,54.4,75.9,46.7,0,1,29,100.0,100.0,98.3,0,1,0,64,0,0,64,64,29,29,0,0,35,0
Matthew Hall,206707,T,ADRIAN,1,100.0,0,1534,57.2,64.7,53.8,0,2,29,100.0,100.0,96.6,0,2,0,64,0,0,0,64,29,29,0,64,35,0
Jonathon Busch,206667,G,ADRIAN,1,100.0,0,1534,52.2,56.0,50.0,0,0,29,100.0,100.0,93.1,0,2,2,64,0,64,0,64,29,29,0,0,35,0
Bobby Fleckenstein,212820,T,JOHNCA,5,100.0,0,926,70.6,48.0,69.8,0,0,9,100.0,100.0,100.0,0,0,0,64,0,0,0,64,10,10,0,57,54,7
Lucas Copenhaver,193214,G,WABASH,1,100.0,0,1167,50.2,63.0,51.3,0,1,39,100.0,100.0,98.7,1,1,0,64,64,0,0,64,45,45,0,0,19,0
Javyione Camille,212034,T,WARNER,1,100.0,0,407,48.1,41.2,50.3,1,3,40,100.0,100.0,95.0,1,4,0,64,0,0,0,64,41,41,0,64,23,0
Jax Bower,179904,T,WABASH,1,100.0,0,1167,63.4,73.6,55.3,0,2,39,100.0,100.0,97.4,0,2,0,64,0,0,0,64,45,45,0,64,19,0
Atticus Blank,179901,G,WABASH,1,100.0,0,1167,55.0,68.2,48.0,0,1,39,100.0,100.0,98.7,0,1,0,64,0,0,0,64,45,45,64,0,19,0
Sam Williams,209176,G,THMORE,2,100.0,0,1296,43.7,1.8,51.7,0,3,32,100.0,100.0,95.3,0,3,0,64,0,3,0,64,32,32,61,0,32,0
Giovanni Kennedy,212967,T,MT UNION,1,100.0,0,1006,53.6,36.4,54.8,0,1,32,100.0,100.0,98.4,0,1,0,63,0,63,0,63,32,32,0,0,31,0
Kemper Longwell,211683,T,WLU,1,100.0,0,1178,49.6,35.0,55.4,1,1,38,100.0,100.0,92.1,0,4,2,63,0,0,0,63,41,41,0,63,22,0
Mitch Coffee,212952,T,MT UNION,1,100.0,0,1006,73.8,85.2,66.6,0,0,32,100.0,100.0,100.0,0,0,0,63,0,0,0,63,32,32,0,63,31,0
Fred Fevrier,212968,T,MT UNION,1,100.0,0,1006,50.1,46.3,50.6,1,1,32,100.0,100.0,96.9,0,2,0,63,0,0,62,63,32,32,0,0,31,1
Patrick Lavelle,212981,T,MT UNION,1,100.0,0,1006,60.9,58.3,64.5,0,0,32,100.0,100.0,96.9,1,1,1,63,63,0,0,63,32,32,0,0,31,0
Cedric Malone,211265,G,TXWSLY,1,100.0,0,1457,48.6,62.6,43.0,1,1,38,100.0,100.0,97.4,0,2,0,63,11,41,0,63,38,38,10,0,25,0
Parry Samuels,211171,G,MILES,1,100.0,0,386,50.8,46.9,48.0,0,1,45,100.0,100.0,96.7,0,2,1,63,0,63,0,63,48,48,0,0,15,0
Zach Kerr,212704,G,DEPAUW,1,100.0,0,845,56.5,63.1,58.9,0,2,36,100.0,100.0,97.2,1,2,0,63,63,0,0,63,40,40,0,0,23,0
Toriono Combs,211936,G,ELIZBTH ST,1,100.0,0,373,70.1,87.0,66.5,0,0,31,100.0,100.0,100.0,0,0,0,63,0,63,0,63,35,35,0,0,28,0
Issac Tavo,177057,T,WLU,1,100.0,0,1178,57.8,40.8,70.4,0,2,38,100.0,100.0,92.1,1,4,2,63,0,0,63,63,41,41,0,0,22,0
Jayden Flores,210815,T,NORTHEA ST,1,100.0,0,1030,70.6,72.8,67.1,1,0,46,100.0,100.0,98.9,0,1,0,62,0,0,0,62,50,50,0,60,12,2
Javonte Roberts,167930,G,LOUCHR,1,100.0,0,958,63.9,55.7,65.1,0,0,35,100.0,100.0,97.1,0,1,1,62,0,0,0,62,38,38,61,0,24,1
