player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Nico McBride,212784,WR,JOHNCA,14,12.4,1,65.0,0.0,0,3,0,7.1,1,0.32,8,926,0,67.5,68.7,68.2,,67.5,0.0,0,0,28,0.0,0,100,0,54.7,13,95.0,95,52.0,52,108.3,20,1,48.0,48,170,28,2.2,13.1,1.79
Grayson Kerscher,212684,WR,DENISON,1,11.9,1,58.8,60.0,3,5,0,0.0,0,-0.03,8,842,0,81.5,68.2,80.1,,78.8,0.0,0,0,44,0.0,0,68,0,48.4,10,94.1,64,2.9,2,117.3,17,1,95.6,65,190,66,6.6,19.0,2.97
EJ Hall,190688,WR,TUSKEGEE,2,12.8,1,37.5,,0,0,0,25.0,2,-0.4,3,405,0,33.4,72.2,57.9,,60.9,0.0,0,0,37,0.0,0,59,1,33.3,6,89.8,53,1.7,1,57.6,16,0,98.3,58,93,35,5.8,15.5,1.75
Quincy Newsom,212769,HB,JOHNCA,14,-1.5,0,81.3,,0,0,0,13.3,2,0.34,6,926,0,55.5,76.0,75.2,37.6,54.7,0.0,0,0,19,16.4,26,159,0,58.7,13,81.8,130,8.8,14,132.6,16,2,3.8,6,101,130,10.0,7.8,0.78
Rashon Bradford,206918,WR,Bent,1,7.4,1,35.7,0.0,0,2,0,28.6,2,-0.11,0,1238,0,29.3,68.3,48.8,,46.9,0.0,0,0,15,0.0,0,42,0,38.5,5,92.9,39,57.1,24,44.3,14,0,35.7,15,22,32,6.4,4.4,0.56
Nanders Lawrence,207732,WR,ALU,1,10.4,1,69.2,100.0,2,2,0,0.0,0,0.27,6,735,0,80.1,72.0,72.3,,72.0,0.0,0,0,32,0.0,0,48,0,51.1,9,93.8,45,97.9,47,118.8,13,1,0.0,0,104,47,5.2,11.6,2.31
Glen Williams,210781,WR,MILES,2,12.0,1,76.9,,0,0,0,0.0,0,0.07,5,386,0,80.9,75.2,73.2,,74.1,0.0,0,0,67,0.0,0,61,1,36.8,10,93.4,57,49.2,30,142.1,13,1,50.8,31,157,44,4.4,15.7,2.75
Cole Crotty,212843,WR,JHN HOP,1,15.3,1,66.7,66.7,2,3,0,0.0,0,0.12,4,1543,0,79.3,67.1,77.7,,77.0,0.0,0,1,46,0.0,0,35,0,38.2,8,97.1,34,71.4,25,91.7,12,1,28.6,10,118,30,3.8,14.8,3.47
Joseph Towler,180335,WR,BOWIE ST,1,7.1,2,66.7,,0,0,0,20.0,2,-0.04,2,365,0,41.2,71.1,51.4,,54.2,0.0,0,0,20,0.0,0,52,1,43.8,8,92.3,48,3.8,2,77.8,12,0,96.2,50,58,21,2.6,7.3,1.21
Trey Singleton,211711,WR,WLU,1,11.1,0,50.0,100.0,1,1,0,14.3,1,-0.25,4,1178,0,53.4,67.0,63.9,,63.5,0.0,0,0,24,0.0,0,48,0,40.9,6,91.7,44,8.3,4,68.1,12,0,91.7,44,70,19,3.2,11.7,1.59
Demetris McKelvy,210346,WR,VA LYNCHBU,3,12.3,0,33.3,50.0,1,2,1,20.0,1,-0.55,0,406,1,45.4,12.0,44.9,,45.6,0.0,0,1,10,0.0,0,84,1,28.8,4,95.2,80,0.0,0,7.6,12,0,100.0,84,28,13,3.3,7.0,0.35
Jalen Henderson,212064,S,LINCOK,3,10.8,1,81.8,0.0,0,1,0,0.0,0,-0.42,4,1452,1,80.9,22.1,65.5,,64.9,0.0,0,0,14,0.0,0,47,1,39.5,9,91.5,43,14.9,7,97.0,11,0,85.1,40,80,23,2.6,8.9,1.86
Miguel Garcia,213031,CB,OBERLIN,1,6.9,1,72.7,100.0,1,1,0,0.0,0,-0.3,3,1544,0,79.3,67.1,66.2,,68.1,0.0,0,0,15,0.0,0,26,0,23.1,8,100.0,26,100.0,26,82.4,11,0,0.0,0,52,7,0.9,6.5,2.0
Rob Lucey,212676,WR,DENISON,1,11.5,0,54.5,50.0,2,4,0,0.0,0,-0.03,1,842,0,77.5,66.2,55.5,,55.6,0.0,0,0,14,0.0,0,68,0,48.4,6,94.1,64,4.4,3,63.8,11,0,95.6,65,43,9,1.5,7.2,0.67
Logan Yater,212662,WR,DENISON,1,6.6,1,63.6,100.0,2,2,0,0.0,0,-0.06,4,842,0,79.3,67.1,67.5,,66.8,0.0,0,0,21,0.0,0,66,0,48.4,7,93.9,62,100.0,66,112.7,11,1,0.0,0,72,32,4.6,10.3,1.16
Preston Agee,72545,WR,THMORE,2,6.2,0,63.6,66.7,2,3,0,12.5,1,-0.38,1,1296,0,56.4,66.7,56.6,,56.5,0.0,0,0,16,0.0,0,48,0,33.3,7,100.0,48,2.1,1,71.8,11,0,97.9,47,44,12,1.7,6.3,0.92
Rashad Wilson,181046,WR,TUSKEGEE,2,10.5,1,63.6,,0,0,0,12.5,1,-0.75,5,405,0,56.8,66.7,67.4,,67.2,0.0,0,0,20,0.0,0,37,0,22.9,7,94.6,35,100.0,37,85.8,11,0,0.0,0,81,26,3.7,11.6,2.31
Tommy Thomas,160670,WR,CHADST,1,11.0,0,63.6,33.3,1,3,0,12.5,1,-0.16,6,809,0,56.4,67.8,73.5,,74.0,0.0,0,0,35,0.0,0,35,0,46.9,7,91.4,32,94.3,33,93.0,11,0,5.7,2,100,27,3.9,14.3,3.13
Terrence Brown,207943,WR,SVSU,1,9.8,0,63.6,100.0,3,3,0,0.0,0,0.09,5,1082,0,79.3,69.0,81.9,,79.2,0.0,0,0,19,0.0,0,35,0,36.4,7,94.3,33,94.3,33,112.3,11,1,5.7,2,71,8,1.1,10.1,2.15
Jack Williams,212668,WR,DENISON,1,10.2,0,70.0,100.0,1,1,0,0.0,0,-0.02,4,842,0,78.5,66.7,63.1,54.4,62.9,0.0,0,0,16,0.0,0,64,0,50.0,7,93.8,60,95.3,61,122.1,10,1,4.7,3,68,9,1.3,9.7,1.13
Deuce Roberson,210864,WR,NORTHEA ST,1,8.5,0,50.0,0.0,0,1,0,16.7,1,-0.26,2,1030,0,49.8,67.3,63.2,,57.1,0.0,0,1,46,0.0,0,46,0,31.0,5,89.1,41,93.5,43,64.2,10,1,4.3,2,64,41,8.2,12.8,1.56
Anthony Grossnickle,209114,WR,THMORE,2,9.1,1,70.0,50.0,1,2,0,12.5,1,-0.24,3,1296,0,56.4,67.8,61.1,,61.3,0.0,0,0,16,0.0,0,36,0,33.3,7,100.0,36,0.0,0,81.7,10,0,100.0,36,51,19,2.7,7.3,1.42
Dustin Placide,196973,WR,VA LYNCHBU,4,12.4,0,0.0,0.0,0,4,0,100.0,1,-0.51,0,406,0,16.4,,48.4,,45.4,0.0,0,1,0,0.0,0,92,0,32.2,0,97.8,90,53.3,49,0.0,10,0,46.7,43,0,0,,,0.0
Kasi Hazzard,196072,WR,LINCOLN,1,6.6,1,50.0,0.0,0,2,0,28.6,2,0.02,4,380,0,29.3,65.7,63.1,,61.1,0.0,0,0,23,0.0,0,37,0,38.9,5,97.3,36,54.1,20,106.7,10,1,43.2,16,71,47,9.4,14.2,1.97
Paul Summers,211315,WR,TXWSLY,1,11.8,1,70.0,66.7,2,3,0,0.0,0,-0.59,4,1457,0,78.5,66.7,69.7,63.1,71.5,0.0,0,0,69,2.5,1,40,1,27.5,7,97.5,39,65.0,26,112.5,10,0,35.0,14,137,82,11.7,19.6,3.51
Nick Turner,212958,WR,MT UNION,1,7.1,4,90.0,,0,0,0,0.0,0,0.07,5,1006,0,80.1,67.5,73.8,,73.1,0.0,0,0,85,0.0,0,30,0,46.7,9,100.0,30,96.7,29,152.1,10,1,3.3,1,145,96,10.7,16.1,4.83
Robby Ballentine,212706,WR,DEPAUW,1,13.3,0,50.0,66.7,2,3,0,0.0,0,-0.05,3,845,0,77.5,66.2,75.8,,75.3,0.0,0,1,16,0.0,0,42,0,34.2,5,90.5,38,9.5,4,56.3,10,1,90.5,38,45,0,0.0,9.0,1.18
Malik Hunter,179841,WR,VIRSTA,1,8.5,1,60.0,0.0,0,2,0,14.3,1,0.22,4,1164,0,53.4,66.4,57.3,,56.9,1.8,1,0,36,0.0,0,57,0,44.6,6,96.5,55,61.4,35,79.2,10,0,36.8,21,65,36,6.0,10.8,1.18
Gary Wilkins,211059,TE,PACENY,1,10.0,0,55.6,,0,0,0,16.7,1,-0.17,3,1536,0,49.8,65.7,64.1,29.2,64.8,23.8,10,1,11,7.1,3,42,0,41.0,5,88.1,37,50.0,21,27.3,9,0,23.8,10,40,7,1.4,8.0,1.08
Kirk Brown Jr.,207561,WR,GC,1,12.3,1,55.6,,0,0,0,28.6,2,-0.08,3,1533,0,33.8,66.2,68.6,63.1,66.8,0.0,0,0,43,2.3,1,44,0,41.5,5,90.9,40,95.5,42,94.2,9,0,4.5,2,99,41,8.2,19.8,2.48
Elizjah Lewis,150764,WR,PACENY,1,12.4,0,77.8,100.0,1,1,0,12.5,1,-0.15,4,1536,0,56.4,66.7,76.3,,75.0,0.0,0,0,70,0.0,0,32,0,43.3,7,93.8,30,21.9,7,158.3,9,2,78.1,25,148,69,9.9,21.1,4.93
Braiden Whitaker,206793,WR,ADRIAN,1,10.1,1,66.7,66.7,2,3,0,0.0,0,0.02,2,1534,1,77.5,15.1,66.2,,65.7,0.0,0,0,20,0.0,0,19,0,57.9,6,100.0,19,0.0,0,89.1,9,0,100.0,19,68,18,3.0,11.3,3.58
Brendan Gray,212624,WR,BERRY VIK,1,6.2,1,66.7,,0,0,0,25.0,2,0.03,2,1547,0,33.8,66.2,58.9,,57.1,0.0,0,0,13,0.0,0,23,0,43.5,6,100.0,23,82.6,19,73.4,9,0,8.7,2,34,17,2.8,5.7,1.48
Jon McCall,150098,WR,KY STATE,1,10.0,2,88.9,,0,0,0,0.0,0,-0.09,3,378,1,79.3,17.6,68.9,,68.5,0.0,0,0,26,0.0,0,32,0,53.3,8,93.8,30,6.3,2,140.3,9,1,93.8,30,79,29,3.6,9.9,2.63
Jason Cobb,181329,WR,KYCRST,1,9.6,0,44.4,,0,0,0,33.3,2,0.35,4,1474,0,25.7,65.0,63.2,,63.0,0.0,0,0,14,0.0,0,35,0,50.0,4,91.4,32,100.0,35,96.3,9,3,0.0,0,38,10,2.5,9.5,1.19
Keyvaun Eady,152366,WR,W OREGON,1,9.4,0,66.7,0.0,0,1,0,14.3,1,-0.23,0,411,0,53.8,66.2,49.0,,50.8,0.0,0,0,9,0.0,0,42,1,26.3,6,90.5,38,0.0,0,70.1,9,0,100.0,42,24,12,2.0,4.0,0.63
Seth Westover,166474,WR,SOCTOW,1,15.7,0,33.3,0.0,0,2,0,25.0,1,-0.08,1,1107,0,39.5,64.1,59.4,,58.7,0.0,0,1,73,0.0,0,41,0,37.5,3,97.6,40,2.4,1,66.7,9,1,97.6,40,85,62,20.7,28.3,2.13
Ry'Carri Dailey,196944,WR,VA LYNCHBU,2,20.0,0,22.2,,0,0,0,33.3,1,-0.36,1,406,0,31.6,62.9,53.2,,52.9,0.0,0,1,19,0.0,0,55,0,41.5,2,96.4,53,96.4,53,1.9,9,0,3.6,2,31,5,2.5,15.5,0.58
Jacody Miles,211274,WR,TXWSLY,1,10.4,2,66.7,100.0,1,1,0,0.0,0,-0.28,1,1457,1,77.5,16.9,62.5,63.6,62.0,0.0,0,1,31,3.4,1,29,0,31.0,6,96.6,28,100.0,29,47.2,9,0,0.0,0,63,24,4.0,10.5,2.25
La'Vontae Shenault,100644,WR,NORTHEA ST,1,17.1,1,55.6,66.7,2,3,0,0.0,0,-0.25,2,1030,0,76.3,71.3,69.3,,70.3,0.0,0,1,35,0.0,0,46,1,30.2,5,93.5,43,19.6,9,51.4,9,0,80.4,37,92,12,2.4,18.4,2.14
Tre Jones,207609,WR,GC,1,13.9,0,33.3,,0,0,0,0.0,0,-0.26,2,1533,0,73.1,64.1,51.5,60.9,52.8,0.0,0,2,6,2.0,1,51,0,34.0,3,90.2,46,3.9,2,2.8,9,0,96.1,49,15,1,0.3,5.0,0.33
Antrel Jones,212068,WR,LINCOK,5,9.6,0,12.5,0.0,0,1,0,0.0,0,-0.49,0,1452,0,66.7,61.0,46.5,,47.4,0.0,0,3,7,0.0,0,104,1,27.6,1,94.2,98,4.8,5,0.0,8,0,95.2,99,7,1,1.0,7.0,0.07
Kyrie Tyson,195667,WR,LINCOLN,1,12.0,1,62.5,0.0,0,1,0,28.6,2,-0.03,1,380,0,29.3,65.7,47.5,,54.2,0.0,0,0,32,0.0,0,39,3,39.5,5,97.4,38,7.7,3,122.9,8,1,92.3,36,56,27,5.4,11.2,1.47
Joqwan West,212350,WR,WCU,1,8.3,1,62.5,0.0,0,1,0,0.0,0,-0.63,4,1535,0,76.3,22.4,55.0,,74.6,0.0,0,0,18,0.0,0,36,0,29.4,5,75.0,27,0.0,0,82.3,8,0,80.6,29,54,14,2.8,10.8,2.0
Braylon Fowler,196715,TE,SVANNAH ST,1,2.4,3,50.0,0.0,0,1,0,20.0,1,-0.64,2,286,0,45.9,65.0,65.3,,62.8,59.1,13,0,12,0.0,0,22,0,22.7,4,100.0,22,36.4,8,58.9,8,0,4.5,1,29,28,7.0,7.3,1.32
Cinsere Clark,155641,WR,SVANNAH ST,1,16.1,0,50.0,0.0,0,1,0,20.0,1,-0.73,4,286,0,45.9,65.0,66.5,,66.0,0.0,0,1,23,0.0,0,41,0,22.0,4,100.0,41,24.4,10,37.5,8,0,75.6,31,64,19,4.8,16.0,1.56
TJ Curtis,211219,WR,TXWSLY,1,9.0,0,37.5,50.0,1,2,0,40.0,2,-0.33,2,1457,0,21.7,64.1,53.2,66.6,52.5,0.0,0,0,16,5.0,2,40,0,32.5,3,95.0,38,0.0,0,50.5,8,0,100.0,40,33,5,1.7,11.0,0.87
Reddik Pillarelli,213066,WR,OHIO WES,1,13.4,0,37.5,0.0,0,2,0,0.0,0,-0.48,0,1042,0,73.1,64.1,50.4,,52.2,0.0,0,0,9,0.0,0,39,0,17.1,3,89.7,35,100.0,39,45.8,8,0,0.0,0,17,21,7.0,5.7,0.49
Kamrin Brunson,167980,WR,MHMRTI,1,14.3,0,25.0,,0,0,0,0.0,0,-0.14,2,999,0,70.7,62.9,54.9,,55.1,0.0,0,1,22,0.0,0,22,0,28.6,2,95.5,21,100.0,22,7.8,8,0,0.0,0,39,15,7.5,19.5,1.86
Jack Rummell,161683,WR,NTH CENT,1,16.0,6,75.0,0.0,0,2,0,0.0,0,0.84,5,1022,0,77.5,66.2,92.8,,91.8,0.0,0,0,71,0.0,0,18,0,66.7,6,100.0,18,5.6,1,156.3,8,2,94.4,17,179,82,13.7,29.8,9.94
Omari Stewart,174402,WR,ALBANY ST,1,14.4,1,62.5,,0,0,0,0.0,0,0.12,3,360,0,76.3,65.7,65.0,,64.4,0.0,0,0,19,0.0,0,40,0,47.2,5,90.0,36,7.5,3,79.2,8,0,92.5,37,48,17,3.4,9.6,1.33
Trynyty Conway,143217,WR,WARNER,1,12.0,0,37.5,0.0,0,2,0,25.0,1,-0.49,2,407,0,39.5,64.1,69.6,,68.8,0.0,0,1,18,0.0,0,23,0,31.8,3,95.7,22,4.3,1,15.1,8,0,95.7,22,41,12,4.0,13.7,1.86
Cody Hall,180199,WR,W OREGON,1,8.1,0,50.0,50.0,1,2,0,0.0,0,-0.32,2,411,0,74.9,65.0,60.3,66.1,63.6,0.0,0,1,29,4.5,2,44,1,24.4,4,88.6,39,97.7,43,68.8,8,1,2.3,1,48,23,5.8,12.0,1.23
Michael Bowman,207786,TE,ALU,1,10.5,0,75.0,50.0,1,2,0,0.0,0,0.56,4,735,0,77.5,66.2,78.0,65.6,83.2,96.7,29,0,19,3.3,1,30,0,63.0,6,86.7,26,3.3,1,139.1,8,1,0.0,0,67,15,2.5,11.2,2.58
Micheal Estremera,180344,WR,BOWIE ST,1,4.3,0,50.0,0.0,0,1,0,20.0,1,-0.25,2,365,0,45.4,66.0,55.2,,55.6,0.0,0,0,16,0.0,0,45,0,34.9,4,95.6,43,100.0,45,64.6,8,0,0.0,0,40,29,7.3,10.0,0.93
Josh Kennebrew,180546,WR,THMORE,2,5.6,0,50.0,0.0,0,1,0,0.0,0,-0.82,0,1296,0,74.9,70.4,53.7,,54.1,0.0,0,0,7,0.0,0,27,0,18.5,4,100.0,27,100.0,27,56.3,8,0,0.0,0,20,6,1.5,5.0,0.74
Pat Damon,206930,TE,Bent,1,7.0,0,87.5,,0,0,0,0.0,0,-0.01,2,1238,0,78.5,66.7,61.1,68.4,66.6,21.2,7,1,9,9.1,3,33,2,43.3,7,81.8,27,48.5,16,52.6,8,0,30.3,10,49,24,3.4,7.0,1.81
Markus Faucett,212146,WR,WCST,1,10.9,1,50.0,33.3,1,3,0,20.0,1,-1.07,1,1537,0,45.4,66.5,57.7,,59.1,0.0,0,1,8,0.0,0,28,0,21.4,4,100.0,28,14.3,4,16.7,8,0,85.7,24,15,4,1.0,3.8,0.54
Kevin Gayles,150397,WR,VIRSTA,1,21.0,0,0.0,0.0,0,2,0,,0,0.25,0,1164,0,66.7,61.0,54.7,,54.4,0.0,0,1,0,0.0,0,40,0,46.2,0,97.5,39,5.0,2,0.0,8,0,95.0,38,0,0,,,0.0
Tifton Dobbs,193706,WR,MILES,2,9.3,0,75.0,0.0,0,1,0,0.0,0,-0.03,3,386,0,77.5,66.2,64.2,,65.1,0.0,0,0,48,0.0,0,61,0,36.2,6,95.1,58,45.9,28,114.1,8,0,54.1,33,95,39,6.5,15.8,1.64
Evan Nelson,212814,WR,JOHNCA,14,2.1,0,62.5,,0,0,0,16.7,1,0.41,0,926,0,49.8,65.7,52.4,70.2,44.7,0.0,0,0,7,1.7,3,174,1,55.0,5,96.6,168,72.4,126,66.7,8,0,27.6,48,21,15,3.0,4.2,0.13
Luke Adams,177568,WR,WABASH,1,16.0,0,28.6,0.0,0,1,0,33.3,1,-0.74,0,1167,0,31.6,62.9,49.3,,49.5,0.0,0,0,4,0.0,0,29,0,18.5,2,93.1,27,10.3,3,39.6,7,0,89.7,26,-2,-2,-1.0,-1.0,-0.07
Jamill Williams,167243,WR,ALBANY ST,1,8.4,0,85.7,,0,0,1,14.3,1,0.12,5,360,0,53.8,66.2,66.8,,67.9,0.0,0,0,25,0.0,0,39,1,47.2,6,92.3,36,28.2,11,157.4,7,1,71.8,28,86,34,5.7,14.3,2.39
Garet Schlabs,207261,WR,CHADST,1,10.9,1,71.4,100.0,2,2,0,0.0,0,-0.13,3,809,0,76.3,65.7,63.0,,64.6,0.0,0,1,18,0.0,0,34,1,41.9,5,91.2,31,2.9,1,59.5,7,0,97.1,33,63,21,4.2,12.6,2.03
Thomas Skokna,213004,WR,NTH CENT,1,12.6,2,85.7,100.0,1,1,0,0.0,0,0.69,2,1022,0,77.5,66.2,77.0,,76.9,0.0,0,0,25,0.0,0,20,0,65.0,6,100.0,20,65.0,13,108.3,7,0,35.0,7,70,24,4.0,11.7,3.5
TJ Alexander,179894,WR,WABASH,1,13.3,1,42.9,100.0,1,1,0,25.0,1,-0.04,1,1167,0,39.5,66.0,59.1,,57.5,0.0,0,0,44,0.0,0,44,0,34.2,3,86.4,38,86.4,38,68.8,7,0,13.6,6,52,8,2.7,17.3,1.37
Darius Cyprian,197723,WR,KY STATE,1,14.7,0,57.1,50.0,1,2,0,20.0,1,0.0,2,378,0,26.0,65.0,57.1,,56.5,0.0,0,0,33,0.0,0,32,0,53.3,4,93.8,30,6.3,2,121.4,7,1,93.8,30,54,-4,-1.0,13.5,1.8
Mitrend Curry,207573,WR,GC,1,10.7,0,71.4,,0,0,0,0.0,0,-0.06,3,1533,0,76.3,65.9,63.6,,64.6,0.0,0,0,40,0.0,0,30,0,41.4,5,96.7,29,3.3,1,99.7,7,0,96.7,29,64,45,9.0,12.8,2.21
Jaylin Harcum,211659,WR,WLU,1,9.6,0,85.7,50.0,1,2,0,0.0,0,-0.21,5,1178,0,77.5,66.2,72.1,,73.4,0.0,0,1,15,0.0,0,40,0,44.4,6,90.0,36,97.5,39,67.6,7,0,2.5,1,68,7,1.2,11.3,1.89
Divine Edwards,166445,WR,SOCTOW,1,9.9,1,85.7,100.0,2,2,0,0.0,0,0.09,5,1107,0,77.5,66.2,73.7,,73.9,0.0,0,0,20,0.0,0,37,0,38.9,6,97.3,36,86.5,32,158.3,7,1,13.5,5,93,39,6.5,15.5,2.58
Nate Lyons,212613,WR,BERRY VIK,1,13.9,0,57.1,50.0,1,2,0,0.0,0,-0.47,3,1547,0,74.9,65.0,68.6,,68.0,0.0,0,1,24,0.0,0,24,0,37.5,4,100.0,24,87.5,21,75.3,7,1,12.5,3,43,3,0.8,10.8,1.79
Jackson Coan,194335,WR,ST ANSELM,1,7.7,0,42.9,,0,0,0,25.0,1,-0.5,0,399,0,39.5,68.8,51.4,,51.7,0.0,0,0,10,0.0,0,42,0,30.0,3,95.2,40,97.6,41,50.9,7,0,2.4,1,22,4,1.3,7.3,0.55
Ramon McKinney Jr.,210851,HB,NORTHEA ST,1,-3.0,2,71.4,,0,0,0,16.7,1,0.04,2,1030,0,49.8,73.3,68.1,23.6,66.5,0.0,0,0,64,2.9,1,34,0,36.4,5,94.1,32,5.9,2,153.3,7,1,0.0,0,94,113,22.6,18.8,2.94
Terrel Ashley,182463,WR,VA LYNCHBU,4,17.6,0,42.9,0.0,0,1,0,0.0,0,-0.74,2,406,0,73.1,64.1,59.7,,59.4,0.0,0,1,14,0.0,0,43,0,23.8,3,97.7,42,97.7,42,14.3,7,0,2.3,1,27,2,0.7,9.0,0.64
Javion Bostic,184122,WR,THMORE,2,10.4,3,42.9,,0,0,0,0.0,0,-0.69,1,1296,0,73.1,66.0,58.7,,56.3,0.0,0,1,11,0.0,0,36,0,33.3,3,100.0,36,27.8,10,10.7,7,0,72.2,26,20,4,1.3,6.7,0.56
Curbrian Shelby,195580,WR,HA,1,11.0,0,57.1,,0,0,0,20.0,1,-0.55,2,1528,1,45.4,14.6,51.4,,53.8,0.0,0,0,27,0.0,0,38,2,21.1,4,100.0,38,76.3,29,124.4,7,1,23.7,9,59,23,5.8,14.8,1.55
Torey Morrison,155499,WR,ED WATERS,1,6.4,0,71.4,,0,0,0,0.0,0,-0.4,4,372,0,76.3,67.7,70.6,,69.6,0.0,0,1,16,0.0,0,32,0,31.3,5,100.0,32,87.5,28,53.0,7,0,12.5,4,52,16,3.2,10.4,1.63
Jacob Andrews,193699,WR,MILES,2,7.9,0,57.1,,0,0,0,20.0,1,-0.2,1,386,0,45.4,66.5,53.9,,54.7,0.0,0,0,7,0.0,0,33,0,28.1,4,97.0,32,84.8,28,62.2,7,0,15.2,5,19,5,1.3,4.8,0.59
Kyle Verriest,194393,WR,ST ANSELM,1,8.4,0,28.6,0.0,0,1,0,33.3,1,-0.38,0,399,0,39.5,64.1,52.3,,52.4,0.0,0,0,13,0.0,0,41,0,34.2,2,92.7,38,4.9,2,39.6,7,0,95.1,39,21,6,3.0,10.5,0.55
James Gatewood,210743,WR,MILES,2,10.1,1,42.9,0.0,0,2,0,0.0,0,0.21,2,386,0,73.1,66.0,57.1,,57.3,0.0,0,0,17,0.0,0,56,0,43.4,3,94.6,53,5.4,3,58.0,7,0,94.6,53,34,22,7.3,11.3,0.64
Marquis Smith,193788,TE,VIRSTA,1,2.7,1,71.4,,0,0,0,16.7,1,0.06,4,1164,0,53.4,66.2,71.3,22.9,86.0,66.7,18,0,40,18.5,5,27,0,42.3,5,77.8,21,22.2,6,153.3,7,1,0.0,0,102,89,17.8,20.4,4.86
Josh Hurst,213055,WR,OHIO WES,1,8.6,0,71.4,50.0,1,2,0,16.7,1,-0.49,2,1042,0,49.8,65.7,60.1,,59.7,0.0,0,0,16,0.0,0,39,0,17.1,5,89.7,35,48.7,19,83.0,7,0,51.3,20,36,6,1.2,7.2,1.03
