player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Lavonte Gater,101385,CB,VIRSTA,1,0,0,1164,59.8,,,59.4,,,60.2,60.0,,65.2,0,0,0,5,0,4,0,1,0
Elijah King,101876,S,W OREGON,2,0,0,411,59.9,,,,,,65.6,,,68.0,0,0,0,12,6,6,0,0,1
Bruce Mattox III,101882,LB,SVANNAH ST,1,0,0,286,60.0,,,,,,61.1,,,74.0,0,0,0,1,0,7,9,2,0
Trevor Vines,101920,DI,KY STATE,1,0,0,378,59.0,,,,,,59.2,,,63.8,0,0,0,3,0,0,0,0,0
Jayden Barfield,102064,ED,TUSKEGEE,2,0,0,405,,,60.0,,,,61.2,,,65.0,0,0,7,0,0,0,0,2,0
Jacob Bellizzi,102139,LB,RU,1,0,0,1529,59.7,,,,,,64.6,,,64.1,0,0,0,6,0,0,4,1,1
Delancey Tolliver,102521,WR,CLARK ATL,1,0,0,369,,,,59.9,,,59.6,,,63.9,0,0,0,0,0,7,0,0,0
Tajhir Tate,103692,DI,VIRUNI,1,0,0,1165,,,60.0,,,,61.0,,,61.8,0,0,3,0,0,0,0,0,0
Rayquan Smith,103967,HB,VIRSTA,1,0,0,1164,,,,,,,60.2,,,63.5,0,0,0,0,0,0,4,0,0
Carl Poole,104149,LB,VIRSTA,1,0,0,1164,59.7,,,,,,59.8,,,62.2,0,0,0,5,0,0,0,0,0
Artemus McCorkle,104291,CB,KY STATE,1,0,0,378,59.8,,,,,,59.9,,,61.7,0,0,0,3,0,0,0,0,0
Jamal Boyd,104354,S,CATAWB,1,0,0,802,60.0,,,,,,65.6,,,67.4,0,0,0,2,3,7,3,3,1
Janorris Robertson,104369,ED,FRTVLY,1,0,0,874,,,,,,,60.0,,,63.8,0,0,0,0,0,0,0,1,0
Heath Williams,104789,QB,CLARK ATL,1,0,0,369,,,60.0,,,,60.6,,,60.6,0,0,6,0,0,0,0,0,0
James Wells,105384,LB,N GREENVLE,1,0,0,390,60.0,,,,,,60.1,,,67.3,0,0,0,3,1,10,9,1,0
Jordan Springs,105663,TE,SVANNAH ST,1,0,0,286,,,60.0,,,,60.6,,,64.2,0,0,2,0,0,1,0,0,0
Jourdan Powell,105847,CB,RU,1,0,0,1529,59.6,,,,,,61.0,,,68.9,0,0,0,5,5,0,1,0,0
Milton Adams,105973,S,MILES,1,0,0,386,60.0,,,,,,60.4,,,63.1,0,0,0,3,1,0,0,0,0
Jamey Deckard,106795,LB,HA,1,0,0,1528,60.0,,,,,,60.0,,,61.6,0,0,0,5,0,0,0,0,0
Tahj Lee,108709,TE,MILES,1,0,0,386,,,60.0,,,,60.0,,,60.9,0,0,2,0,0,0,0,0,0
Roderick Smith,110003,K,MILES,1,0,0,386,,60.0,,,50.8,,60.3,,64.4,68.1,0,0,2,0,2,0,4,0,0
Dante Bowlding,110672,CB,WSRAMS,1,0,0,1206,60.0,,,,,,60.4,,,64.7,0,0,0,6,0,0,0,4,0
Nasjzae Bryant-Lelei,111818,HB,BLHLYJ,1,0,0,1227,,,,59.9,,,59.9,,,64.3,0,0,0,0,0,5,1,0,0
Jason Stovall,112929,G,MILES,1,0,0,386,,,60.0,,,,60.9,,,62.3,0,0,2,0,0,0,4,0,0
Bramon Lane,113040,DI,VIRUNI,1,0,0,1165,,,60.0,,,,60.3,,,61.6,0,0,3,0,0,0,0,0,0
Jacobi Johnson,121893,ED,LINCOK,1,0,0,1452,59.7,,,,,,60.1,,,64.8,0,0,0,10,0,0,0,0,0
Chalon Howard,122442,S,CLARK ATL,1,0,0,369,,,,,,,65.1,,,69.7,0,0,0,0,6,7,5,2,1
Darrian Bell,122693,LB,SVANNAH ST,1,0,0,286,59.7,,,,,,51.4,,,69.2,1,0,0,3,0,6,8,0,0
D.J. Van Horn,122728,CB,AVEMAR,2,0,1,1450,59.6,,,42.1,,,39.4,,,27.7,1,1,0,14,4,13,2,0,0
Hudson Primus,123017,S,SVANNAH ST,1,0,0,286,59.5,,,,,,64.6,,,68.3,0,0,0,5,3,9,0,2,1
Keenan Cupit,123741,LB,VIRUNI,1,0,0,1165,60.0,,,,,,61.3,,,68.7,0,0,0,1,4,6,4,2,0
Dru Dotter,123809,S,CATAWB,1,0,0,802,,,,,,,65.2,,,68.8,0,0,0,0,3,8,5,3,1
Louis Taylor III,123894,CB,VIRUNI,1,0,0,1165,59.8,,,,,,60.5,,,65.9,0,0,0,1,2,0,0,0,0
Lamumba Howard,125330,LB,VIRUNI,1,0,0,1165,,,,,,,59.6,,,65.7,0,0,0,0,0,7,4,0,0
Muheem McCargo,125333,S,VIRUNI,1,0,0,1165,,,,,,,30.4,,,25.1,0,1,0,0,4,0,0,2,0
Marquis Hood,126582,ED,FRTVLY,1,0,0,874,,,60.0,,,,60.0,,,60.2,0,0,1,0,0,0,0,0,0
Stephen Laguerre,127351,DI,ST ANSELM,1,0,0,399,58.8,,,,,,59.5,,,63.2,0,0,0,3,0,0,7,0,0
Isaiah Reaves,128606,DI,MHMRTI,1,0,0,999,59.1,,,,,,59.2,,,63.6,0,0,0,5,0,0,0,0,0
Ty Gossett,129387,TE,N GREENVLE,1,0,0,390,,,60.0,,,,60.5,,,67.8,0,0,1,0,0,10,0,3,0
Will Anglen,131670,CB,LINCOK,1,0,2,1452,59.8,,,57.4,,,27.4,,,24.1,0,3,0,6,2,6,0,0,0
Ahkeem Mitchell,132421,ED,WHU,1,0,0,1525,59.9,,,,,,61.7,,,69.2,0,0,0,1,3,5,1,1,0
Brian Hollins,133040,CB,VA LYNCHBU,4,0,0,406,59.7,,,,,,70.9,,,67.5,0,0,0,5,3,2,0,3,0
Jeremy Banks,136115,CB,CENT WASH,1,0,0,367,60.0,,,,,,60.0,,,63.2,0,0,0,2,0,0,0,0,0
Malachi Oglen,138091,CB,MILES,1,0,0,386,59.9,,,,,,60.8,,,66.7,0,0,0,4,1,0,0,2,0
Widmyer Garcon,139266,LB,ED WATERS,1,0,0,372,59.5,,,,,,59.7,,,62.1,0,0,0,4,0,0,0,0,0
Dylan Lampkin,139288,T,ED WATERS,1,0,0,372,,,60.0,,,,60.1,,,66.1,0,0,2,0,0,0,0,0,0
Dartrelle Rolle,139299,S,ED WATERS,1,0,0,372,59.8,,,,,,59.9,,,61.9,0,0,0,4,0,0,0,0,0
Kendal Rowan,139403,ED,LOUCHR,1,0,0,958,59.3,,,,,,59.4,,,63.4,0,0,0,4,0,0,0,0,0
Chris Charles,141374,WR,WHU,1,0,0,1525,,,,,,,60.0,,,62.1,0,0,0,0,1,0,0,0,0
Amarey Morrow,141412,WR,FRTVLY,1,0,0,874,,,,,,,62.3,,,66.8,0,0,0,0,1,0,0,4,0
Jourdan Rachel,141413,TE,SHORTER,1,0,0,396,,,60.0,,,,60.8,,,66.6,0,0,4,0,0,7,0,0,0
Tony Bethea,141420,ED,SHORTER,1,0,0,396,58.6,,,,,,58.6,,,64.8,0,0,0,7,0,0,0,0,0
Kale Anderson,142845,WR,KY STATE,1,0,0,378,,,60.0,,,,60.0,,,60.2,0,0,1,0,0,0,0,0,0
Arthur White,142974,CB,VIRSTA,1,0,0,1164,,,,,,,60.6,,,67.6,0,0,0,0,0,0,0,2,0
Deven Thompson,143232,WR,ED WATERS,1,0,0,372,,,,,,,61.5,,,65.9,0,0,0,0,0,0,0,4,0
CJ Davis,143245,LB,TUSKEGEE,2,0,0,405,59.8,,,,,,64.2,,,66.5,0,0,0,13,4,0,6,5,0
Tyler Flanagan,143656,HB,CENT WASH,1,0,0,367,,,,,,,59.1,,,66.9,0,0,0,0,0,5,7,0,0
Daniel Stewart,143667,P,CENT WASH,1,0,0,367,,,,,,,60.2,,64.8,68.0,0,0,0,0,0,0,7,0,0
Axel Isackson,143669,T,CENT WASH,1,0,0,367,,,,,,,60.4,,,64.2,0,0,0,0,0,0,7,0,0
Chase Loidhamer,143673,ED,CENT WASH,1,0,0,367,59.5,,60.0,,,,60.1,,,62.2,0,0,2,2,0,0,0,0,0
Isaac Clark,143675,ED,CENT WASH,1,0,0,367,60.0,,,,,,60.0,,,63.3,0,0,0,2,0,0,0,0,0
Marcus Cook,143681,WR,CENT WASH,1,0,0,367,,,,,,,60.0,33.8,,63.3,0,0,0,0,0,0,0,3,0
Jaylen Clay,143682,CB,CENT WASH,1,0,0,367,59.8,,,,,,62.8,,,69.6,0,0,0,3,2,0,0,9,0
Josiah Cochran,143684,DI,CENT WASH,1,0,0,367,60.0,,60.0,,,,60.7,,,65.6,0,0,2,2,0,0,0,0,0
Noah Thompson,143687,T,CENT WASH,1,0,0,367,,,60.0,,,,61.0,,,63.8,0,0,2,0,0,0,7,0,0
Dominic Wieburg,143689,CB,CENT WASH,1,0,0,367,59.8,,,,,,59.9,,,61.5,0,0,0,2,0,0,0,0,0
Darius Morrison,143741,WR,CENT WASH,1,0,0,367,,,,,,,59.6,,,67.6,0,0,0,0,2,0,7,0,0
Maurice Freeman II,144842,S,VIRUNI,1,0,0,1165,,,,,,,62.2,,,67.1,0,0,0,0,4,0,0,2,0
D'Mor Jean-Baptiste,145228,S,ED WATERS,1,0,0,372,60.0,,,,,,60.0,,,65.6,0,0,0,1,2,0,3,0,0
Carlos Dunovant,145253,CB,MHMRTI,1,0,0,999,60.0,,,,,,60.0,,,60.0,0,0,0,1,0,0,0,0,0
Juice Martin,145563,S,CATAWB,1,0,0,802,60.0,,,,,,61.3,,,69.4,0,0,0,7,3,7,5,2,0
Adrian Huey,146748,CB,LANECOL,1,0,0,942,59.5,,,,,,60.4,,,67.5,0,0,0,10,0,0,0,1,0
Travis McNichols,147033,CB,ED WATERS,1,0,0,372,59.7,,,,,,60.4,,,66.5,0,0,0,5,0,0,0,2,0
Ronald Davis III,147601,ED,MHMRTI,1,0,0,999,59.8,,,,,,61.5,,,66.9,0,0,0,6,0,0,0,3,0
Jalen Grable,147608,WR,CENT WASH,1,0,0,367,,,,,,,67.0,,,70.4,0,0,0,0,2,5,7,9,1
Warren Coneway,147941,S,N GREENVLE,1,0,0,390,59.8,,,,,,60.4,,,62.0,0,0,0,5,0,0,0,1,0
Jadyn Walker,147973,LB,FRTVLY,1,0,0,874,59.9,,,,,,59.9,,,67.6,0,0,0,4,0,0,8,2,0
Frank Schmitt,148048,S,ST ANSELM,1,0,0,399,,,,,,,60.2,,,66.7,0,0,0,0,0,2,0,7,0
Ethan Roberts,149164,DI,ED WATERS,1,0,0,372,59.6,,,,,,59.9,,,63.9,0,0,0,4,0,0,0,0,0
George Wilder,149605,S,N GREENVLE,1,0,0,390,59.8,,,,,,61.3,,,63.8,0,0,0,4,0,0,0,3,0
Rhyan Cheatham,149723,S,N GREENVLE,1,0,0,390,59.9,,,,,,61.2,,,65.8,0,0,0,4,0,0,0,3,0
Jacob Walker,149935,HB,N GREENVLE,1,0,0,390,,,,,,,49.1,,,68.6,1,0,0,0,1,0,8,0,0
Kameron Lewis,150411,S,TUSKEGEE,2,0,0,405,,,,,,,57.7,,,70.5,1,0,0,0,6,6,0,6,1
Sivon Pleasants,150420,CB,VIRSTA,1,0,0,1164,,,,,,,66.6,,,67.0,0,0,0,0,5,0,0,0,1
Kairon Martin,150440,ED,WSRAMS,1,0,0,1206,60.0,,60.0,,,,60.8,,,64.3,0,0,3,4,0,0,0,0,0
Javonta Leatherwood,150820,HB,MILES,1,0,0,386,,,,,,,62.3,,,71.9,0,0,0,0,2,5,4,6,0
Stephen Singleton,150939,DI,MHMRTI,1,0,0,999,59.2,,,,,,59.3,,,64.0,0,0,0,5,0,0,0,0,0
Tyler Wells,150945,ED,TUSKEGEE,2,0,0,405,59.4,,,,,,60.1,,,66.6,0,0,0,13,0,0,0,1,0
Anthony Scott,151013,ED,TUSKEGEE,1,0,0,405,,,,,,,60.0,,,67.5,0,0,0,0,0,0,0,2,0
Drew Edwards,151194,WR,ST ANSELM,1,0,0,399,,,60.0,,,,60.0,,,60.3,0,0,2,0,0,0,0,0,0
Christopher Williams,151326,ED,NAUSTA,1,0,0,1453,59.5,,,,,,60.4,,,67.6,0,0,0,10,0,5,9,0,0
Jahiem Evans,151334,LB,NAUSTA,1,0,0,1453,60.0,,,,,,74.5,,,68.1,0,0,0,8,1,0,9,0,2
Decarlos Johnson,151338,LB,NAUSTA,1,0,0,1453,59.7,,,,,,59.8,,,65.6,0,0,0,9,0,8,9,0,0
Andrew Laws,151360,ED,NAUSTA,1,0,0,1453,58.4,,,,,,58.3,,,67.7,0,0,0,9,0,7,9,0,0
Gabe Long,151393,DI,INWSLY,1,0,0,1451,59.1,,60.0,,,,60.4,,,66.5,0,0,4,4,0,0,6,0,0
Ben Ziebarth,151405,G,INWSLY,1,0,0,1451,,,60.0,,,,61.4,,,62.0,0,0,4,0,0,0,0,0,0
Grant Foes,151411,G,INWSLY,1,0,0,1451,,,60.0,,,,61.1,,,62.5,0,0,4,0,0,0,6,0,0
Carter Huffman,151425,WR,INWSLY,1,0,0,1451,,,,,,,68.0,,,69.1,0,0,0,0,4,5,0,0,1
Myles Cox,151427,WR,INWSLY,1,0,0,1451,,,,58.4,,,60.2,63.9,,64.1,0,0,0,0,0,5,0,7,0
Neil Campbell,151435,CB,INWSLY,1,0,0,1451,59.7,,,,,,62.5,,,67.4,0,0,0,5,4,0,0,7,0
Clayton Mosher,151449,LB,INWSLY,1,0,0,1451,59.8,,,,,,61.4,,,67.4,0,0,0,5,0,0,0,7,0
Ethan Dutra,151455,ED,INWSLY,1,0,0,1451,59.5,,,,,,59.7,,,63.0,0,0,0,2,0,0,0,0,0
Luke Bays,151459,LB,INWSLY,1,0,0,1451,59.9,,,,,,60.1,,,63.4,0,0,0,5,0,0,0,0,0
Robert Hunter,151479,DI,INWSLY,1,0,0,1451,58.9,,,,,,59.0,,,64.1,0,0,0,4,0,0,0,0,0
Caleb Williams,151484,ED,INWSLY,1,0,0,1451,59.6,,,,,,59.8,,,63.0,0,0,0,2,0,0,0,0,0
Anthony Tiritilli-Roberts,151486,DI,INWSLY,1,0,0,1451,59.6,,,,,,59.8,,,62.0,0,0,0,1,0,0,0,0,0
Isaiah Hayse,151495,LS,INWSLY,1,0,0,1451,,,60.0,,,82.1,66.2,,,63.7,0,0,4,0,0,0,6,0,0
Mark Flores,151510,LB,KY STATE,1,0,0,378,,,,59.9,,,60.1,,,67.1,0,0,0,0,2,8,5,0,0
Trevon Pope,151544,S,KY STATE,1,0,0,378,60.1,,,,,,59.2,,,64.5,0,0,0,4,0,0,5,0,0
Monte Davis,151548,ED,KY STATE,1,0,0,378,59.5,,,,,,60.0,,,65.0,0,0,0,5,0,0,5,0,0
Kyan Gross,151551,ED,KY STATE,1,0,0,378,59.7,,,,,,59.9,,,62.8,0,0,0,4,0,0,0,0,0
Izaya Clay,151553,DI,KY STATE,1,0,0,378,59.1,,,,,,59.2,,,63.6,0,0,0,4,0,0,0,0,0
Jaih Andrews,151569,WR,MILES,1,0,0,386,,,60.0,,,,60.0,,,60.3,0,0,2,0,0,0,0,0,0
Aaron Frazier,151573,HB,MILES,1,0,0,386,,,,,,81.4,59.2,,,63.5,0,0,0,0,0,0,4,0,0
Connor Howard,151579,G,MILES,1,0,0,386,,,60.0,,,,60.0,,,62.1,0,0,2,0,0,0,0,0,0
Zion Sharpe,151596,DI,MILES,1,0,0,386,59.0,,,,,,59.5,,,64.3,0,0,0,4,0,0,0,1,0
William Hardy,151600,LB,MILES,1,0,0,386,60.0,,,,,,60.1,,,61.4,0,0,0,3,0,0,0,1,0
Ca'Ni McCoy,151604,DI,MILES,1,0,0,386,59.6,,,,,,59.8,,,62.4,0,0,0,1,0,0,0,0,0
Andrew Banks,151826,TE,CLARK ATL,1,0,0,369,,,,,,,60.9,,,66.0,0,0,0,0,0,5,0,0,0
Jesse Jackson,151841,CB,LINCOLN,1,0,0,380,59.8,,,,,,60.0,,,63.2,0,0,0,3,0,0,0,0,0
Lester McCoy,151851,DI,LINCOLN,1,0,0,380,59.5,,,,,,60.0,,,70.2,0,0,0,4,0,0,0,1,0
Khaleb McRae,151853,CB,LINCOLN,1,0,0,380,60.0,,,,,,60.7,,,68.0,0,0,0,5,0,0,0,0,0
Franklin Turner,151866,LB,LINCOLN,1,0,0,380,59.8,,,,,,60.2,,,68.3,0,0,0,1,1,7,6,2,0
Logan Brimmer,151923,ED,LOUCHR,1,0,0,958,59.4,,60.0,,,,60.1,,,65.5,0,0,1,6,0,0,5,0,0
Daylon Charles,151931,HB,LOUCHR,1,0,0,958,,,,,,,52.0,,,62.2,1,0,0,0,0,0,6,0,0
Brandon Isaac,151964,CB,LOUCHR,1,0,0,958,60.0,,,,,,68.0,,,65.7,0,0,0,2,2,0,2,0,1
Amar Lewis,151976,DI,LOUCHR,1,0,0,958,59.4,,,,,,59.7,,,63.1,0,0,0,1,0,0,0,0,0
Pop McGhee,151982,CB,LOUCHR,1,0,0,958,60.0,,,,,,60.7,,,66.4,0,0,0,7,0,0,0,0,0
Jahiem Mitchell,151986,CB,LOUCHR,1,0,0,958,59.7,,,,,,59.9,,,64.0,0,0,0,7,0,0,0,0,0
Isaiah Mormon,151988,S,LOUCHR,1,0,0,958,59.9,,,,,,62.1,,,65.4,0,0,0,1,2,0,0,3,0
Ardell Reed,152001,LB,LOUCHR,1,0,0,958,59.6,,,,,,60.0,,,63.4,0,0,0,3,1,0,0,0,0
Kavin Touriac,152023,LB,LOUCHR,1,0,0,958,60.2,,,,,,60.7,,,65.8,0,0,0,7,0,0,2,0,0
Kenery Touriac,152024,DI,LOUCHR,1,0,0,958,59.6,,,,,,59.8,,,62.0,0,0,0,1,0,0,0,0,0
Tyren Young,152042,S,LOUCHR,1,0,0,958,59.9,,,,,,61.3,,,64.5,0,0,0,7,0,0,0,3,0
Isaiah Grant,152127,CB,RU,1,0,0,1529,59.7,,,,,,60.5,,,66.8,0,0,0,6,0,0,0,1,0
Rylan Ashe,152145,LB,N GREENVLE,1,0,0,390,59.2,,,,,,59.8,,,64.2,0,0,0,6,0,0,0,1,0
Stanley Boatright,152148,T,N GREENVLE,1,0,0,390,,,60.0,,,,60.0,,,61.6,0,0,1,0,0,0,0,0,0
EJ Bradford,152151,CB,N GREENVLE,1,0,0,390,59.7,,,59.4,,,60.1,,,66.1,0,0,0,6,1,10,0,1,0
Tremaine Epps,152159,ED,N GREENVLE,1,0,0,390,59.0,,,,,,58.2,,,66.0,0,0,0,5,0,0,9,0,0
Shanye Monsanto,152177,ED,N GREENVLE,1,0,0,390,59.9,,60.0,,,,60.7,,,63.8,0,0,1,4,0,0,0,1,0
John Porter III,152180,LB,N GREENVLE,1,0,0,390,60.1,,,,,,60.1,,,65.1,0,0,0,4,0,0,0,3,0
AJ Tolbert,152189,TE,N GREENVLE,1,0,0,390,,,60.0,,,,65.1,,,63.6,0,0,1,0,0,0,9,0,1
De'Iveon Donald,152212,LB,N GREENVLE,1,0,0,390,60.2,,,,,,60.5,,,65.2,0,0,0,5,0,0,0,0,0
Gio Antonini,152354,ED,W OREGON,2,0,0,411,59.4,,,,,,60.1,,,65.0,0,0,0,4,0,0,0,1,0
Mason Brown,152358,LB,W OREGON,2,0,0,411,59.6,,60.0,,,,51.4,,,65.6,0,1,3,6,0,16,0,0,0
Kenny Brown,152359,DI,W OREGON,2,0,0,411,59.2,,,,,,59.9,,,65.9,0,0,0,6,0,0,0,1,0
Emilio Castaneda,152362,T,W OREGON,2,0,0,411,,,60.0,,,,60.9,,,61.9,0,0,5,0,0,0,0,0,0
Hector Cazares,152363,ED,W OREGON,2,0,0,411,59.4,,60.0,,,,26.7,,,64.2,0,0,2,2,0,0,0,1,0
James Duane,152365,LB,W OREGON,2,1,0,411,,,,,,,60.0,,,70.1,1,0,0,0,0,16,16,6,0
Keyvaun Eady,152366,WR,W OREGON,1,0,0,411,60.0,,,,,,60.0,,,60.7,0,0,0,1,0,0,0,0,0
Malcolm Liufau,152381,LB,W OREGON,2,0,0,411,58.8,,,,,,59.2,,,67.1,0,0,0,11,0,0,0,2,0
Aden Murphy,152392,LB,W OREGON,2,0,0,411,60.0,,60.0,,,,61.0,,,62.4,0,0,3,10,0,0,0,1,0
Joseph Northcutt,152394,ED,W OREGON,2,0,0,411,58.8,,,,,,58.7,,,65.3,0,0,0,9,0,0,0,1,0
Xavier Owens,152397,S,W OREGON,2,0,0,411,59.8,,,,,,64.8,,,71.2,0,0,0,3,6,16,0,8,1
Jacob Pollock,152398,CB,W OREGON,1,0,0,411,,,,,,,58.7,,,72.9,2,0,0,0,3,10,10,2,2
Isaiah Rickard,152400,WR,W OREGON,1,0,0,411,60.0,,,,,,61.7,,,68.9,0,0,0,1,0,0,0,4,0
Andrew Simpson,152405,CB,W OREGON,2,0,0,411,59.7,,,,,,60.7,66.0,,67.5,0,0,0,14,0,0,0,8,0
London Smalley,152406,WR,W OREGON,2,0,0,411,,,,,,,62.9,,,68.5,0,0,0,0,6,0,0,6,0
Blake Davis,152422,WR,W OREGON,2,0,0,411,,,,,,,48.7,,,28.0,0,1,0,0,6,16,6,6,0
Keating Hinkley,152424,G,W OREGON,2,0,0,411,,,60.0,,,,61.5,,,67.8,0,0,5,0,0,0,0,0,0
Slater Macko,152427,DI,BLHLYJ,1,0,0,1227,,,60.0,,,,61.0,,,64.3,0,0,2,0,0,0,9,0,0
Josh McKey,152429,G,W OREGON,2,0,0,411,,,60.8,,,,61.6,,,62.1,0,0,5,0,0,0,0,0,0
John Giampietro,152508,CB,AVEMAR,1,0,0,1450,,,,,,,60.5,,,66.4,0,0,0,0,2,2,2,0,0
Michael McGrath,152509,T,AVEMAR,2,0,0,1450,,,60.0,,,,61.3,,,67.3,0,0,4,0,0,0,11,0,0
Robert Rinaldi,152519,G,AVEMAR,1,0,0,1450,,,60.0,,,,60.0,,,63.4,0,0,1,0,0,0,0,0,0
Curtis Leggett,152523,DI,AVEMAR,2,0,0,1450,58.6,,,,,,58.5,,,64.3,0,0,0,8,0,0,0,0,0
JayJoe Tenry,152526,G,AVEMAR,2,0,0,1450,,,60.0,,,,47.0,,,64.6,0,0,3,0,0,0,11,0,0
Ray DeSanto,152529,WR,AVEMAR,1,0,0,1450,,,,,,,60.6,,,69.1,0,0,0,0,2,1,6,2,0
Roman Newkirk,152536,WR,AVEMAR,2,0,0,1450,,,,58.4,,,59.6,63.1,60.0,64.1,0,0,0,0,0,9,1,4,0
Devin Grind,152543,S,AVEMAR,2,0,0,1450,59.9,,,,,,60.1,,,63.0,0,0,0,11,0,0,0,0,0
John Suran,152559,LB,AVEMAR,2,0,0,1450,59.9,,,,,,68.9,,,68.1,0,0,0,14,0,0,8,4,1
Patrick Ferns,152562,LB,AVEMAR,1,0,0,1450,59.7,,,,,,59.9,,,62.3,0,0,0,2,0,0,0,0,0
Willie Jackson,152576,ED,AVEMAR,1,0,0,1450,59.6,,,,,,59.8,,,64.3,0,0,0,4,0,0,0,0,0
Dray'sun Bonney,152577,ED,AVEMAR,1,0,0,1450,59.5,,,,,,59.6,,,62.8,0,0,0,4,0,0,0,0,0
Jude Dioguardi,152579,LS,AVEMAR,2,0,0,1450,,,60.0,,,69.2,62.0,,,61.6,0,0,4,0,0,0,0,0,0
David Britt,152581,P,AVEMAR,2,0,0,1450,,,,,,,60.9,,62.8,69.4,0,0,0,0,0,0,12,0,0
Walter Tatum,152595,CB,LANECOL,1,0,0,942,59.5,,,,,,60.9,,,68.8,0,0,0,10,0,0,0,2,0
Xavier Heard,152606,G,LANECOL,1,0,0,942,,,60.0,,,,60.0,,,61.0,0,0,1,0,0,0,0,0,0
Virgil Young Jr.,152612,WR,CLARK ATL,1,0,0,369,,,,59.4,,,59.8,,,62.2,0,0,0,0,0,5,0,0,0
Tyshun Gaiter,152634,LB,LANECOL,1,0,0,942,59.7,,,,,,60.2,,,63.5,0,0,0,10,0,0,0,1,0
Mackenzie Howard,152635,LB,LANECOL,1,0,0,942,59.6,,,,,,58.7,,,67.6,0,1,0,8,0,0,7,1,0
Jeremiah Brown,152641,S,LANECOL,1,0,0,942,60.3,,,,,,60.8,,,62.5,0,0,0,10,0,0,0,1,0
Armon White,152642,DI,LANECOL,1,0,0,942,59.4,,,,,,59.6,,,62.5,0,0,0,2,0,0,0,0,0
JaQuintis Summers,152643,ED,LANECOL,1,0,0,942,,,,,,,60.0,,,63.1,0,0,0,0,0,0,1,0,0
D'Ontae Eatmon,152665,HB,POINTVILLE,1,0,0,393,,,,,,,59.3,,,65.9,0,0,0,0,0,7,0,0,0
Dajuan Rawls,152666,ED,POINTVILLE,1,0,0,393,59.8,,,,,,60.0,,,62.7,0,0,0,1,0,0,0,0,0
Kemorion Larkin,152682,LB,POINTVILLE,1,0,0,393,59.8,,,,,,60.5,,,64.0,0,0,0,6,0,0,0,1,0
