player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Darin Turner Jr,123972,WR,ALU,1,0,0,735,,,,,,,60.5,,,65.0,0,0,0,0,0,0,0,3,0
Arik Gilbert,124096,TE,SVANNAH ST,1,0,0,286,,,60.0,,,,60.0,,,60.9,0,0,2,0,0,0,0,0,0
Ryan Hall,124487,G,TRSU,1,0,0,1147,,,60.0,,,,61.2,,,67.2,0,0,4,0,0,0,0,0,0
Robert Lemaster,126528,LS,TRSU,1,0,0,1147,,,60.0,,,81.3,65.8,,,63.5,0,0,4,0,0,0,5,0,0
Stephen Laguerre,127351,DI,ST ANSELM,1,0,0,399,59.6,,,,,,59.8,,,64.3,0,0,0,5,0,0,0,0,0
Kamron Forest,128177,CB,W OREGON,1,0,0,411,59.9,,,,,,60.5,,,66.0,0,0,0,5,0,0,0,0,0
Isaiah Reaves,128606,ED,MHMRTI,1,0,0,999,59.2,,,,,,59.7,,,64.6,0,0,0,7,0,0,0,1,0
Marcus Fleming,129688,WR,ALU,1,0,0,735,,,,,,,59.6,,,64.8,0,0,0,0,0,6,0,0,0
Bryce Austin,129803,DI,LANECOL,1,0,0,942,58.9,,,,,,59.3,,,64.6,0,0,0,4,0,0,0,1,0
Tyler Shanks,130115,DI,TRSU,1,0,0,1147,59.3,,,,,,59.8,,,63.5,0,0,0,3,0,0,5,0,0
Ousmane Doumbia,131851,S,NORTHEA ST,1,0,0,1030,59.9,,,,,,60.5,,,64.1,0,0,0,7,0,0,0,2,0
Unknown D97 Lincoln (CA),137067,DI,LINCOK,1,0,0,1452,59.3,,,,,,59.5,,,63.8,0,0,0,5,0,0,0,0,0
Jovens Janvier,138079,G,ED WATERS,1,0,0,372,,,60.0,,,,60.3,,,65.4,0,0,2,0,0,0,0,0,0
Myles Jones,139053,ED,ALBANY ST,1,0,0,360,60.0,,,,,,60.2,,,64.0,0,0,0,1,0,0,0,1,0
Kendal Rowan,139403,LB,LOUCHR,1,0,0,958,59.7,,,,,,59.9,,,62.8,0,0,0,4,0,0,0,0,0
Luke Rose,141806,LB,ALBANY ST,1,0,0,360,60.0,,,,,,60.2,,,63.3,0,0,0,1,1,0,0,0,0
Gurjot Singh,142099,S,AMRINT,1,0,0,737,,,,,,,60.8,,,69.0,0,0,0,0,0,7,0,0,0
Osiris Rhodes,142384,ED,ALU,1,0,0,735,59.4,,60.0,,,,60.6,,,63.7,0,0,6,5,0,0,0,0,0
DeJuan Hughes,142742,S,ALU,1,0,0,735,59.9,,,,,,53.7,,,69.9,0,0,0,6,6,5,0,3,0
Nick Semptimphelter,142984,QB,JOHNCA,1,0,0,926,,,,,,,60.0,,60.0,63.3,0,0,0,0,0,0,1,0,0
LaTreil Wimberly,143124,CB,BOWIE ST,1,0,0,365,59.7,,,,,,61.3,,,69.7,0,0,0,6,0,0,0,6,0
Marquez Chatman,143459,DI,NORTHEA ST,1,0,0,1030,58.9,,,,,,59.5,,,65.8,0,0,0,4,0,0,0,1,0
Chase Loidhamer,143673,ED,CENT WASH,1,0,0,367,59.1,,60.0,,,,59.9,,,66.1,0,0,3,6,0,0,0,0,0
Issac Johnson,143806,CB,ALU,1,0,0,735,60.2,,,,,,59.8,,,64.6,0,0,0,6,0,0,3,0,0
Teagen Lenderink,143967,K,SVSU,1,0,0,1082,,63.2,,,52.6,,60.9,,56.2,69.7,0,0,4,0,5,0,8,0,0
Isaiah Knowles,144324,QB,ALBANY ST,1,0,0,360,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,0,0
Jayon Venerable,144908,CB,BOWIE ST,1,0,0,365,60.0,,,,,,29.7,,,66.7,0,1,0,3,0,0,0,1,0
Christian Boivin,144937,LB,SVSU,1,0,0,1082,60.1,,,,,,63.9,,,69.5,0,0,0,5,5,6,9,0,1
Carlos Dunovant,145253,CB,MHMRTI,1,0,0,999,,,,,,,61.0,,,68.5,0,0,0,0,0,0,0,3,0
Jibrahn Claude,145691,CB,TUSKEGEE,1,0,0,405,60.0,,,,,,61.6,,,64.4,0,0,0,5,4,0,0,1,0
Wilson Yee,145774,K,CHADST,1,0,0,809,,54.1,,,65.8,,60.0,,,65.5,0,0,3,0,2,0,0,0,0
Robert Floyd,146015,CB,ALBANY ST,1,0,0,360,60.1,,,,,,60.9,,,65.2,0,0,0,4,2,0,0,2,0
Patrick Hisatake,146303,ED,NORTHEA ST,1,0,0,1030,59.3,,,,,,59.4,,,62.8,0,0,0,3,0,0,0,0,0
Adrian Huey,146748,CB,LANECOL,1,0,0,942,,,,,,,60.0,,,63.7,0,0,0,0,1,0,0,0,0
Zxaequan Reeves,146888,CB,LANECOL,1,0,0,942,60.0,,,,,,60.7,,,66.4,0,0,0,7,0,0,0,0,0
Ty Lyles,147079,WR,BOWIE ST,1,0,0,365,,,,63.0,,,59.5,,,62.4,0,0,0,0,0,7,0,0,0
Jalen Grable,147608,WR,CENT WASH,1,0,0,367,,,,,,,61.9,,,69.1,0,0,0,0,4,0,1,1,0
Frank Schmitt,148048,S,ST ANSELM,1,0,0,399,60.0,,,,,,60.5,,,64.5,0,0,0,1,2,0,0,0,0
Deven Foster,148179,CB,ALBANY ST,1,0,0,360,59.8,,,,,,60.9,,,68.1,0,0,0,3,4,7,0,1,0
Makai Lovett,148210,WR,ED WATERS,1,0,0,372,,,60.0,,,,60.1,,,64.0,0,0,2,0,0,0,0,0,0
Bo Catherwood,148499,HB,AMRINT,1,0,0,737,,,60.0,,,,60.9,,,68.5,0,0,1,0,0,6,0,0,0
Tommie McKoy III,148596,S,BOWIE ST,1,0,1,365,59.9,,,,,,32.0,,,26.1,0,1,0,2,0,0,0,6,0
Winston Ware III,148616,CB,SOCTOW,1,0,0,1107,59.9,,,,,,60.7,,,64.5,0,0,0,1,4,0,0,0,0
Joseph Garbowski,148748,ED,SOCTOW,1,0,0,1107,59.7,,60.0,,,,60.5,,,63.3,0,0,3,2,0,0,0,0,0
Brandon Cox,149433,LB,Bent,1,0,0,1238,,,,,,,60.2,,,64.6,0,0,0,0,2,0,0,0,0
Jon McCall,150098,WR,KY STATE,1,0,0,378,,,,,,,70.2,,,67.6,0,0,0,0,0,0,1,2,0
Luke Gagnon,150613,T,SOCTOW,1,0,0,1107,,,60.0,,,,60.7,,,67.1,0,0,3,0,0,0,0,0,0
Jasiah Cooper,150644,CB,SOCTOW,1,0,0,1107,,,,,,,61.5,,,65.8,0,0,0,0,4,0,0,0,0
James Griffiths,150652,TE,SOCTOW,1,0,0,1107,,,60.0,,,,60.1,,,65.1,0,0,3,0,0,13,8,0,0
Eric Cotton,150745,LB,Bent,1,0,0,1238,60.0,,,,,,60.0,,,61.1,0,0,0,1,0,0,0,0,0
Rodney Williams,150868,S,ED WATERS,1,0,0,372,59.8,,,,,,65.4,,,67.0,0,0,0,5,3,6,7,5,1
Lester McCoy,151851,ED,LINCOLN,1,0,0,380,59.2,,60.0,,,,59.9,,,64.5,0,0,2,7,0,0,0,0,0
Zaheer Seabrooks,151858,HB,LINCOLN,1,0,0,380,,,,58.2,,,59.1,,,63.5,0,0,0,0,0,9,2,0,0
Franklin Turner,151866,LB,LINCOLN,1,0,0,380,60.0,,,,,,61.6,,,70.8,0,0,0,5,3,0,8,4,0
Abel Clark,152258,ED,SRSU,2,0,0,1133,58.7,,,,,,56.6,,,65.3,0,0,0,10,0,0,17,0,0
Braylon Monroe,152296,WR,SRSU,1,0,0,1133,,,,,,,59.5,,,68.4,0,0,0,0,1,0,6,0,0
Emilio Castaneda,152362,G,W OREGON,1,0,0,411,,,60.0,,,,60.0,,,61.3,0,0,2,0,0,0,0,0,0
James Duane,152365,ED,W OREGON,1,0,0,411,59.6,,,,,,59.8,,,61.0,0,0,0,2,0,0,0,0,0
Keyvaun Eady,152366,WR,W OREGON,1,0,0,411,,,,,,,60.1,,49.2,67.7,0,0,0,0,0,0,6,0,0
Malcolm Liufau,152381,LB,W OREGON,1,0,0,411,59.8,,,,,,60.1,,,64.3,0,0,0,8,0,0,0,0,0
Aden Murphy,152392,LB,W OREGON,1,0,0,411,59.4,,,,,,59.5,,,63.8,0,0,0,7,0,0,0,0,0
Joseph Northcutt,152394,ED,W OREGON,1,0,0,411,59.6,,60.0,,,,60.3,,,66.1,0,0,2,6,0,0,0,0,0
Isaiah Rickard,152400,WR,W OREGON,1,0,0,411,,,,,,,59.9,,,65.5,0,0,0,0,0,6,0,0,0
Daron Ulrich Jr.,152412,S,W OREGON,1,0,0,411,59.9,,,,,,60.0,,,62.1,0,0,0,6,0,0,0,0,0
Justin Jackson,152680,CB,MILES,1,0,0,386,59.8,,,,,,60.3,,,65.3,0,0,0,6,0,0,0,0,0
Alus Mbella,152979,DI,BOWIE ST,1,0,0,365,59.4,,,,,,59.8,,,67.9,0,0,0,2,0,0,0,1,0
Kyle Wright,153187,K,ALBANY ST,1,0,0,360,,43.4,,,58.8,,60.0,,,68.1,0,0,3,0,6,0,0,0,0
Damian Riewold,153247,LB,WARNER,1,0,0,407,60.0,,,,,,60.7,,,64.3,0,0,0,4,0,0,0,1,0
Josiah Flores,153337,ED,LINCOK,5,0,0,1452,59.0,,60.0,,58.3,,62.7,,,70.5,0,0,1,29,3,18,18,5,1
Jordan Williams,153438,S,BOWIE ST,1,0,0,365,60.1,,,,,,53.1,,,65.2,0,0,0,4,0,0,6,0,0
Logan Brady,154046,WR,CENT WASH,1,0,0,367,,,,,,,52.5,,,70.5,1,0,0,0,1,7,6,1,0
Chase Coalson,154049,S,CENT WASH,1,0,0,367,60.1,,,,,,59.3,,,67.1,0,0,0,5,0,0,6,0,0
Matulino Masunu,154058,DI,CENT WASH,1,0,0,367,59.9,,,,,,60.0,,,62.9,0,0,0,5,0,0,0,0,0
Jalen Owens,154062,CB,CENT WASH,1,0,0,367,59.8,,,,,,60.5,,,66.3,0,0,0,4,0,0,0,1,0
Jalen Webber,154068,S,CENT WASH,1,0,0,367,60.0,,,,,,61.3,,,65.3,0,0,0,6,4,0,0,1,0
Chandler Cliett,154088,DI,KY STATE,1,0,0,378,,,60.0,,,,61.2,,,62.4,0,0,5,0,0,1,0,0,0
Anthony Waddler,154344,DI,ALU,1,0,0,735,59.3,,,,,,59.4,,,62.6,0,0,0,2,0,0,0,0,0
Thomas Hoffman,154485,S,ST ANSELM,1,0,0,399,60.0,,,,,,40.9,,,26.7,0,1,0,4,1,6,6,1,0
Devin Lee,154504,CB,ST ANSELM,1,0,0,399,59.7,,,,,,60.4,,,65.7,0,0,0,4,2,0,0,0,0
Jakobe Heggs,154633,CB,ALBANY ST,1,0,0,360,59.9,,,,,,60.3,,,67.9,0,0,0,4,0,0,3,2,0
Jamal Jones,154670,ED,BOWIE ST,1,0,0,365,59.6,,60.0,,,,61.2,,,66.8,0,0,2,6,0,0,0,2,0
Torey Morrison,155499,WR,ED WATERS,1,0,0,372,,,,,,,60.0,61.6,,23.6,0,1,0,0,0,0,0,4,0
Nathan Kibambe,155506,CB,SVSU,1,0,0,1082,,,,,,,60.0,,,65.5,0,0,0,0,0,0,0,2,0
Elliott Howell,155601,T,TUSKEGEE,1,0,0,405,,,60.0,,,,60.0,,,62.1,0,0,2,0,0,0,0,0,0
Malik Thomas,155823,WR,TUSKEGEE,1,0,0,405,,,,,,,60.2,,,66.3,0,0,0,0,0,2,0,0,0
Kavon Martin,155834,CB,WARNER,1,0,0,407,59.9,,,,,,60.2,,,65.0,0,0,0,1,0,0,0,1,0
Jamal Hill,155875,WR,SVANNAH ST,1,0,0,286,,,,,,,60.0,53.1,,62.8,0,0,0,0,0,0,0,2,0
TJ Butler,155917,CB,SOCTOW,1,0,0,1107,59.9,,,,,,60.6,,,66.5,0,0,0,7,0,0,0,0,0
Zelly Aldridge,155956,S,ALBANY ST,1,0,0,360,60.0,,,,,,60.3,,,63.6,0,0,0,5,0,0,0,1,0
Amaari Smith,156647,CB,SVANNAH ST,1,0,0,286,,,,,,,61.1,,,65.5,0,0,0,0,2,0,0,2,0
Wesley Bostic,156715,C,VIRSTA,1,0,0,1164,,,60.0,,,,61.0,,,62.9,0,0,5,0,0,0,0,0,0
D'Juan Grant,156777,CB,ED WATERS,1,0,0,372,59.9,,,,,,38.0,,,68.5,0,1,0,6,0,0,4,4,0
Darryl Minor,157886,LB,SRSU,2,0,0,1133,59.1,,,,,,59.3,,,65.2,0,0,0,16,0,0,0,0,0
Eric Dolmus,159132,WR,SOCTOW,1,0,0,1107,,,,,,,59.9,,,65.0,0,0,0,0,0,10,0,0,0
Daps Olatunbosun,159159,S,SOCTOW,1,0,0,1107,60.1,,,,,,67.6,,,64.9,0,0,0,3,4,0,0,0,1
Lavarion Logan,159360,HB,MILES,2,0,0,386,,,,,,,61.0,,,69.7,0,0,0,0,0,13,0,0,0
Edward Osley,159711,HB,MILES,1,0,0,386,,,,,,,66.7,,,65.9,0,0,0,0,4,4,0,0,1
Terayon Sweet,159713,HB,W OREGON,1,0,0,411,,,,,,,60.0,,,63.0,0,0,0,0,0,1,0,0,0
BJ Higgins,160137,QB,ED WATERS,1,0,0,372,,,60.0,,,,60.0,,,60.3,0,0,2,0,0,0,0,0,0
Jordan Banks,160162,LB,NORTHEA ST,1,0,0,1030,60.2,,,,,,61.6,,,67.2,0,0,0,8,2,0,0,1,0
Michael Townsend,160226,WR,ALU,1,0,0,735,,,,,,,60.0,,,64.8,0,0,0,0,0,1,0,0,0
Chevale Condry,160251,DI,MILES,1,0,0,386,59.1,,,,,,59.2,,,63.5,0,0,0,4,0,0,0,0,0
Jhyheem Pittman,160421,DI,ALU,1,0,0,735,59.3,,,,,,59.8,,,64.3,0,0,0,3,0,1,3,0,0
Shyhiem Drew,160557,WR,THMORE,1,0,0,1296,,,,,,,60.4,,,67.1,0,0,0,0,0,3,0,0,0
Andrew Calderon,160606,DI,CHADST,1,0,0,809,59.1,,,,,,59.5,,,63.5,0,0,0,3,0,0,3,0,0
Brodie Eisenbraun,160614,K,CHADST,1,0,0,809,,,60.0,,,,60.5,,61.0,65.3,0,0,3,0,0,0,3,0,0
Zachary Kapushion,160634,TE,CHADST,1,0,0,809,59.9,,60.0,,,,60.4,,,65.7,0,0,3,3,0,4,0,0,0
Sutton Pohlman,160655,S,CHADST,1,0,0,809,,,60.0,,,,60.7,,,65.1,0,0,3,0,2,0,3,0,0
Tanner True,160671,DI,CHADST,1,0,0,809,,,,,,,60.6,,,66.5,0,0,0,0,0,0,3,2,0
Luca Chuecos,160866,DI,MHMRTI,1,1,0,999,,,,,,,66.3,,,63.4,0,0,0,0,0,0,6,0,0
Elias Jones,160878,CB,TUSKEGEE,1,0,0,405,,,,,,,61.1,,,70.0,0,0,0,0,0,10,0,0,0
Jason Cole Jr.,160897,S,VIRSTA,1,0,0,1164,60.0,,,,,,60.0,,,61.1,0,0,0,1,0,0,0,0,0
Blake Wolters,161212,HB,W OREGON,1,0,0,411,,,,,,,42.1,,,26.9,0,1,0,0,2,9,8,0,0
Dontrell Thompson,161710,CB,ERSKIN,1,0,0,1526,,,,,,,60.0,,,64.3,0,0,0,0,0,0,0,1,0
Markiese Jones,161951,CB,TRSU,1,0,0,1147,59.8,,,,,,48.8,,,28.0,0,1,0,3,0,0,5,5,0
Matthew Smiciklas,162277,S,WEBINT,1,0,0,1246,60.0,,,,,,60.0,,,61.3,0,0,0,3,0,0,0,0,0
Tim Thurman Jr.,163226,CB,LANECOL,1,0,0,942,,,,,,,61.7,,,69.9,0,0,0,0,3,0,6,4,0
Wyatt Redding,163386,K,CENT WASH,1,0,0,367,,,,,67.8,,60.6,,54.0,69.4,0,0,0,0,4,0,6,0,0
Samuel Graham,163461,LB,BOWIE ST,1,0,0,365,60.0,,,,,,61.4,,,65.0,0,0,0,6,1,0,6,2,0
Mason Hatfield,163890,HB,Bent,1,0,0,1238,,,,59.9,,,60.0,,,61.2,0,0,0,0,0,1,0,0,0
Rashaud Thomas Jr.,164038,LB,BOWIE ST,1,0,0,365,,,,,,,61.4,,,68.5,0,0,0,0,4,3,0,2,0
Jaylen Houston,164248,LB,NMiU,1,0,0,1031,59.9,,,,,,59.7,,,66.4,0,0,0,2,2,4,4,0,0
Damir McCrary,164568,LB,BOWIE ST,1,0,0,365,59.8,,,,,,59.9,,,66.0,0,0,0,3,3,0,5,0,0
Santana Fonseca,164996,K,AMRINT,1,0,0,737,,60.0,,,60.0,,60.0,,,64.2,0,0,1,0,1,0,0,0,0
Tyren Montgomery,165655,WR,JOHNCA,1,0,0,926,,,,,,,60.0,,,63.3,0,0,0,0,0,0,1,0,0
Gabe Broussard,165953,WR,CHADST,1,0,0,809,,,,,,,60.0,,,64.0,0,0,0,0,0,0,1,0,0
Koye Gilbert,165962,TE,CHADST,1,0,0,809,,,60.0,,,,60.7,,,62.6,0,0,3,0,0,0,2,0,0
Rudy Gish,165963,T,CHADST,1,0,0,809,,,,,,,60.2,,,63.1,0,0,0,0,0,0,3,0,0
Jake Marschall,165972,HB,CHADST,1,0,0,809,,,,,,,62.1,,,68.1,0,0,0,0,2,4,2,4,0
Rylan Wehr,165986,S,CHADST,1,0,0,809,59.7,,,,,,61.4,,,68.6,0,0,0,3,2,0,3,4,0
Mitchell Moultrie,166046,ED,MILES,1,0,0,386,59.8,,,,,,60.0,,,63.8,0,0,0,4,0,0,0,0,0
Khalil Anglin,166073,QB,MILES,1,0,0,386,,,,,,,60.0,,,66.0,0,0,0,0,0,0,0,1,0
Javontae Cooper,166078,DI,MILES,2,0,0,386,59.0,,60.0,,,,65.4,,,66.7,0,0,6,6,0,0,12,1,0
Khalil Golden,166083,DI,MILES,2,0,0,386,59.1,,60.0,,,,60.6,,,67.0,0,0,4,3,0,0,11,1,0
Jordan McCray,166097,T,MILES,2,0,0,386,,,61.9,,,,61.9,,,63.1,0,0,6,0,0,0,0,0,0
Robert Williams,166113,LB,MILES,2,0,0,386,59.2,,,,,,59.9,,,63.5,0,0,0,10,0,0,0,2,0
Jonathan St. Jacque,166151,LB,WEBINT,1,0,0,1246,,,,,,,60.0,,,63.9,0,0,0,0,0,0,0,1,0
Elijah Swain,166154,S,MILES,2,0,0,386,59.9,,,,,,55.4,,,69.8,1,0,0,8,7,0,0,6,1
Khaden Walker,166156,LB,NORTHEA ST,1,0,0,1030,60.2,,,,,,60.9,,,63.6,0,0,0,7,0,1,0,1,0
Kaydon Sauers,166209,TE,ERSKIN,1,0,0,1526,,,60.0,,,,60.5,,,63.7,0,0,2,0,0,0,6,0,0
Armaad Hubbard,166241,HB,W OREGON,1,0,0,411,,,,,,,60.4,,,65.1,0,0,0,0,2,0,0,0,0
Jermaine Land,166242,HB,W OREGON,1,0,0,411,,,,,,,60.0,,,64.4,0,0,0,0,0,0,0,2,0
Nick Weber,166250,T,W OREGON,1,0,0,411,,,60.0,,,,60.3,,,65.4,0,0,2,0,0,0,0,0,0
Cooper Dayton,166442,LB,SOCTOW,1,1,0,1107,59.9,,,,,,69.3,,,66.8,0,0,0,4,0,4,8,0,0
Divine Edwards,166445,WR,SOCTOW,1,0,0,1107,,,,,,,70.5,,,68.3,0,0,0,0,3,0,0,0,1
Jack Hennessy,166449,TE,SOCTOW,1,0,0,1107,,,60.0,,,,60.2,,,67.6,0,0,3,0,0,9,8,0,0
Adrien Marcos,166457,ED,SOCTOW,1,1,0,1107,,,60.0,,,83.7,65.3,,,64.0,1,0,3,0,0,0,8,0,0
Everett Michalaski,166459,T,SOCTOW,1,0,0,1107,,,60.0,,,,60.4,,,62.5,0,0,3,0,0,0,0,0,0
Andreas Picarelli,166465,P,SOCTOW,1,0,0,1107,,,60.0,,,,60.9,,64.4,67.8,0,0,3,0,0,0,8,0,0
Alexander Hilliard,166495,C,WARNER,1,0,0,407,,,60.0,,,,61.0,,,61.8,0,0,3,0,0,0,0,0,0
Ryan Sims,166544,WR,VA LYNCHBU,1,0,0,406,,,,58.8,,,60.0,,,62.3,0,0,0,0,0,6,0,0,0
Brooks Harris,166765,WR,THMORE,2,0,0,1296,,,,,,,62.3,,,72.1,0,0,0,0,0,11,0,3,0
Sage Jones,166796,S,VA LYNCHBU,3,0,0,406,59.9,,,,,,63.3,,,70.5,1,0,0,1,5,4,10,1,2
Jorell Stephens,166913,ED,ADRIAN,1,0,0,1534,59.7,,,,,,60.0,,,61.8,0,0,0,1,0,0,0,0,0
Liam Karry,166957,LB,ADRIAN,1,0,0,1534,60.0,,,,,,59.6,,,66.8,0,0,0,1,0,0,4,0,0
Jean Richemond,166988,DI,THMORE,2,0,0,1296,59.1,,,,,,59.2,,,63.3,0,0,0,3,0,0,0,0,0
Kierstan Rogers,167023,HB,KY STATE,1,0,0,378,,,,,,,61.6,,,70.1,0,0,0,0,6,0,0,3,0
Jessie Alincy,167033,DI,NORTHEA ST,1,0,0,1030,59.0,,,,,,59.0,,,63.7,0,0,0,4,0,0,0,0,0
Desmond Callier,167035,CB,SVANNAH ST,1,0,0,286,59.9,,,,,,61.7,,,65.8,0,0,0,1,3,0,0,2,0
Trajon Freeman,167118,CB,TUSKEGEE,1,0,0,405,59.7,,,,,,60.6,,,68.7,0,0,0,5,4,0,5,0,0
Caleb Harrell,167138,DI,TUSKEGEE,2,0,0,405,59.0,,,,,,58.9,,,64.2,0,0,0,14,0,0,0,0,0
Iman Davis,167159,LB,ALBANY ST,1,0,0,360,59.5,,60.0,,,,59.9,,,67.1,0,0,3,2,1,8,3,1,0
Daytin Baker,167165,S,ALBANY ST,1,0,0,360,59.7,,,,,,59.8,,,62.0,0,0,0,5,0,0,0,0,0
Abraham Clinkscales,167175,DI,ALBANY ST,1,0,0,360,58.6,,,,,,58.4,,,63.5,0,0,0,6,0,0,0,0,0
Derrick Drayton,167179,ED,ALBANY ST,1,0,0,360,,,60.0,,,,61.0,,,66.3,0,0,3,0,0,8,0,1,0
Javion Jackson,167200,WR,ALBANY ST,1,0,0,360,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,0,0
Ian Kelley,167203,K,ALBANY ST,1,0,0,360,,,,,,,60.0,,60.2,66.2,0,0,0,0,0,0,3,0,0
Isaiah Morrison,167209,ED,ALBANY ST,1,0,0,360,59.6,,60.0,,,,61.1,,,67.6,0,0,3,6,0,0,3,1,0
Noah Stovall,167227,T,ALBANY ST,1,0,0,360,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,0,0
Antwain Banks,167249,WR,BOWIE ST,1,0,0,365,,,60.0,,,,60.0,,,61.1,0,0,2,0,0,1,0,0,0
Nazsir Oglesby,167263,HB,LINCOLN,1,0,0,380,,,,,,,59.9,,,67.9,0,0,0,0,0,3,1,0,0
Jamari Pierre,167626,ED,ED WATERS,1,0,0,372,60.0,,60.0,,,,60.7,,,64.1,0,0,2,6,0,0,0,0,0
Trez Hopkins,167728,DI,THMORE,2,0,0,1296,58.9,,,,,,59.4,,,65.7,0,0,0,5,0,0,0,1,0
Jalen Price,167757,CB,KYCRST,1,0,0,1474,59.9,,,,,,61.0,,,67.1,0,0,0,8,0,0,0,1,0
Dante Prowell,167758,CB,KYCRST,1,0,0,1474,59.6,,,,,,61.4,,,67.0,0,0,0,6,4,0,0,1,0
Christian Arnett,167873,G,LOUCHR,1,0,0,958,,,60.0,,,,60.0,,,63.4,0,0,1,0,0,0,0,0,0
Garrett Chancelor,167877,TE,LOUCHR,1,0,0,958,,,60.0,,,83.5,77.5,,,63.9,0,0,1,0,0,0,7,0,1
Levi Hilborn,167899,K,LOUCHR,1,0,0,958,,60.0,,,62.0,,60.0,,,65.7,0,0,1,0,2,0,0,0,0
Judson Mixon,167917,LB,LOUCHR,1,0,0,958,59.1,,,,,,56.2,,,67.0,1,0,0,5,1,1,3,1,0
Javonte Roberts,167930,G,LOUCHR,1,0,0,958,,,60.0,,,,60.0,,,61.0,0,0,1,0,0,0,0,0,0
Nate Sullivan,167936,CB,LOUCHR,1,0,0,958,59.7,,,,,,60.7,,,66.9,0,0,0,6,2,1,0,0,0
Junyoung Chung,167946,S,SVSU,1,0,0,1082,59.9,,,,,,61.7,,,67.0,0,0,0,5,0,6,2,6,0
Austin Ridl,167963,QB,NMiU,1,0,0,1031,,,60.0,,,,60.0,,,60.4,0,0,2,0,0,0,0,0,0
Kamrin Brunson,167980,WR,MHMRTI,1,0,0,999,,,60.0,,,,60.2,,,60.4,0,0,3,0,0,0,0,0,0
Tyler Davis,167983,S,MHMRTI,1,0,0,999,60.0,,,,,,61.1,60.3,,65.4,0,0,0,7,0,0,0,5,0
Jackson Belk,168148,LB,THMORE,2,0,0,1296,,,60.0,,,20.4,54.2,,,68.7,0,0,2,0,3,14,8,5,0
