player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Tanner Meale,88879,TE,THMORE,1,0,0,1296,,,60.0,,,,60.7,,,66.0,0,0,2,0,0,5,8,0,0
Delvin Olawumi Jr.,89306,ED,MHMRTI,1,0,0,999,59.5,,,,,,60.2,,,64.1,0,0,0,2,0,0,0,1,0
Max Jimenez,90151,WR,LVLEOP,1,0,0,937,,,,,,,60.0,,,63.2,0,0,0,0,0,2,0,0,0
Caden Ochoa,91279,CB,EANMGH,1,0,0,858,,,,,,,61.2,,,70.5,0,0,0,0,0,0,0,3,0
Antonio Kennon Jr.,91572,S,TUSKEGEE,1,0,0,405,60.1,,,,,,60.3,,,64.1,0,0,0,5,0,0,0,0,0
George Ball,91711,T,TUSKEGEE,1,0,0,405,,,60.0,,,,60.3,,,65.4,0,0,2,0,0,0,0,0,0
Tavian Mayo,97231,S,ALBANY ST,1,0,0,360,59.9,,,,,,60.0,,,61.8,0,0,0,4,0,0,0,0,0
Sidney Porter,97369,S,STTMFL,1,0,0,1477,60.0,,,,,,60.1,,,62.7,0,0,0,5,0,0,0,0,0
Wilson Frederic,97950,DI,LINCOK,5,0,0,1452,58.5,,,,,,58.5,,,65.9,0,0,0,19,0,0,0,0,0
Stan Livingstone,98614,S,TUSKEGEE,1,0,0,405,60.1,,,,,,60.0,,,68.6,0,0,0,6,0,0,5,0,0
Tim O'Shea,101102,TE,SOCTOW,1,0,0,1107,,,60.0,,,,60.0,,,60.3,0,0,2,0,0,0,0,0,0
Simon Thompson,101222,LB,W OREGON,1,0,0,411,,,,,,,70.4,,,73.0,0,0,0,0,0,9,8,0,1
Trumayne Guy,102283,C,SOCTOW,1,0,0,1107,,,60.0,,,,60.1,,,66.1,0,0,2,0,0,0,0,0,0
Chris Butash,102363,QB,LIMEST,1,0,0,1283,,,,,,,65.6,,,66.3,0,0,0,0,4,9,5,0,1
Cody Myers,102800,LS,MISS COL,1,0,0,990,,,60.0,,,77.3,63.8,,,62.6,0,0,3,0,0,0,2,0,0
Rhett Riley,102870,QB,LINCOK,1,0,0,1452,,,,,,,60.0,,,63.3,0,1,0,0,0,0,0,0,0
Da'Meak Brandon,103596,CB,LIMEST,1,0,0,1283,59.8,,,,,,60.4,,,66.7,0,0,0,7,0,0,0,0,0
Devon Mann,103617,S,ASSMPT,1,0,0,1257,60.0,,,,,,60.8,,,66.0,0,0,0,1,2,8,0,0,0
Gunnar Jones,103730,K,CHADST,1,0,0,809,,60.0,,,57.3,,60.0,,,66.5,0,0,2,0,3,0,0,0,0
Zadok Esters,104024,S,MISS COL,1,0,0,990,,,,,,,60.0,,,63.7,0,0,0,0,1,0,0,0,0
Ahmaud Jordan,104333,LB,ED WATERS,1,0,0,372,59.8,,,,,,59.9,,,62.8,0,0,0,7,0,0,0,0,0
Jeremy Dees,104399,ED,TUSKEGEE,1,0,0,405,59.8,,,,,,60.4,,,64.2,0,0,0,6,0,0,5,0,0
Mason Molique,104474,K,KY STATE,1,0,0,378,,60.0,,,69.1,,60.4,,45.5,68.6,0,0,1,0,3,0,4,0,0
Kendon Walker,104850,FB,KY STATE,1,0,0,378,,,,58.2,,,59.6,,,63.0,0,0,0,0,0,8,0,0,0
Gregg Bain,104928,WR,FLMMRL,1,0,0,1471,,,,,,,60.0,,,63.4,0,0,0,0,0,0,1,0,0
Joseph Towns,105055,CB,ASSMPT,1,0,0,1257,59.8,,,,,,61.4,,,67.0,0,0,0,3,3,0,0,5,0
Jacquez Carter,105057,WR,INWSLY,1,0,0,1451,,,,,,,60.1,62.5,,64.5,0,0,0,0,0,0,0,7,0
Joel Girtman Jr.,105121,S,MHMRTI,1,0,0,999,59.8,,,,,,66.9,,,66.7,0,0,0,6,1,2,2,1,1
Derrick McCoy,105191,ED,LINCOLN,1,0,0,380,59.6,,,,,,59.8,,,63.1,0,0,0,4,0,0,0,0,0
Duane Binns,105537,ED,SOCTOW,1,0,0,1107,,,,,,,61.7,,,66.7,0,0,0,0,3,0,0,1,0
Lino Odenat,105931,CB,EANMGH,1,0,0,858,59.9,,,,,,61.2,,,68.6,0,0,0,2,0,0,0,4,0
Andrew Farmer,106311,ED,LANECOL,2,0,0,942,59.0,,62.3,,,,61.1,,,66.1,0,0,10,13,0,0,0,3,0
O'Joshua Bunton,106468,WR,LANECOL,1,0,0,942,,,,61.8,,,60.0,,,66.1,0,0,0,0,0,9,0,0,0
Jeffery Johnson,108274,LB,LANECOL,2,0,0,942,59.6,,,,,,60.9,,,68.1,0,0,0,14,0,0,0,2,0
Tahj Lee,108709,TE,MILES,1,0,0,386,,,,,,,60.0,,,63.7,0,0,0,0,0,1,0,0,0
Khiry Stubbs,108863,G,LINCOK,3,0,0,1452,,,60.0,,,,61.4,,,64.1,0,0,4,0,0,0,0,0,0
Tarik Mckinzie,109033,QB,LANECOL,1,0,0,942,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,0,0
Taviauhn Turner,109219,G,LANECOL,2,0,0,942,,,65.1,,,,62.6,,,66.5,0,0,10,0,0,0,0,0,0
Roderick Smith,110003,K,MILES,1,0,0,386,,,60.0,,,,60.4,,60.0,62.8,0,0,4,0,0,0,1,0,0
Chris Gardner,110384,CB,MARS HILL,1,0,0,383,59.0,,,,,,54.4,,,68.4,2,0,0,8,2,0,9,0,1
Juwan Scott,110435,WR,LIMEST,1,0,0,1283,,,,67.7,,,59.9,50.0,,62.9,0,0,0,0,0,9,0,1,0
Monroe Sanderson,110463,CB,MARS HILL,1,0,0,383,60.2,,,,,,61.4,,,67.4,0,0,0,9,0,0,0,4,0
Graderius Brown,110537,S,MILES,1,0,0,386,60.1,,,,,,64.0,39.1,,65.4,0,0,0,3,2,0,0,5,0
James Sawyer Jr.,110656,S,MILES,1,0,0,386,,,,,,,60.3,,,69.0,0,0,0,0,0,4,2,0,0
Jarius Grayson,110663,CB,MILES,1,0,0,386,59.8,,,,,,61.0,,,67.2,0,0,0,2,0,0,0,2,0
Daveon Sanders,110751,HB,ALBANY ST,1,1,0,360,,,,,,,68.8,,,67.1,0,0,0,0,2,0,0,3,0
Andre Labat,110898,K,MARS HILL,1,0,0,383,,60.0,,,,,60.0,,,62.5,0,0,2,0,0,0,0,0,0
Jackson Spradlin,111220,K,MILES,1,0,0,386,,61.1,,,27.4,,60.0,,,66.9,0,0,4,0,4,0,0,0,0
Chandler Corley,111228,LB,LIMEST,1,0,0,1283,60.0,,,,,,59.4,,,64.4,0,0,0,9,0,0,5,0,0
Nick Jackson,111330,S,MARS HILL,1,0,0,383,59.6,,,,,,60.6,,,66.5,0,0,0,8,2,0,0,0,0
Ty Snelson,111377,TE,MARS HILL,1,0,0,383,,,60.0,,,,60.0,,,60.9,0,0,2,0,0,0,0,0,0
Octaveus Askew,111489,LB,MARS HILL,1,0,0,383,59.9,,,,,,59.6,,,71.0,0,0,0,8,2,8,9,5,0
Aaron Fudge,111539,WR,KEISER,1,0,0,1475,,,,,,,60.8,,,68.9,0,0,0,0,0,7,0,0,0
Charles Cochran,111608,LB,LIMEST,1,0,0,1283,,,,,,,66.2,,,70.1,0,0,0,0,2,9,0,1,1
Mitchell Smiley,111610,S,MILES,1,0,0,386,59.9,,,,,,68.9,,,65.8,0,0,0,2,2,0,0,4,0
Andrew Gaylor,111611,LB,MILES,1,0,0,386,59.9,,,,,,62.0,,,70.8,0,0,0,2,4,4,7,4,0
Jerquan Newton,111616,ED,MARS HILL,1,0,0,383,59.9,,,,,,63.5,,,66.6,0,0,0,1,2,8,1,1,1
Keaton Chambers,111643,LS,LIMEST,1,0,0,1283,,,60.0,,,66.2,62.1,,,63.5,0,0,3,0,0,0,5,0,0
Landon Honeycutt,111723,LB,MARS HILL,1,0,0,383,59.7,,60.0,,,,60.2,,,62.6,0,0,2,8,0,0,0,0,0
Ford Williams,111832,LB,LIMEST,1,0,0,1283,59.9,,,,,,59.5,,,66.1,0,0,0,4,0,0,5,0,0
Damipi Lamboni,111922,ED,MARS HILL,1,0,0,383,59.8,,,,,,60.1,,,64.3,0,0,0,5,0,0,0,0,0
Dexter Fitzpatrick,111955,LB,MARS HILL,1,1,0,383,59.7,,,,,,64.7,,,68.1,0,0,0,2,0,0,5,0,0
Jawan Dukes,111995,TE,LIMEST,1,0,0,1283,,,60.0,,,,60.7,,,67.1,0,0,3,0,0,0,0,0,0
Dylan Reeves,112204,ED,LIMEST,1,0,0,1283,59.3,,,,,,59.9,,,64.6,0,0,0,5,0,0,0,1,0
Deondre Harvey,112253,TE,TUSKEGEE,1,0,0,405,,,60.0,,,,60.7,,,63.4,0,0,2,0,0,0,5,0,0
Cameron Snead,112325,ED,MILES,1,0,0,386,59.6,,,,,,60.4,,,64.7,0,0,0,2,0,0,0,1,0
Tarshawn Reed,112336,DI,MARS HILL,1,0,0,383,59.0,,,,,,59.0,,,63.8,0,0,0,8,0,0,0,0,0
James Caradine,112381,DI,KYCRST,1,0,0,1474,59.1,,,,,,59.6,,,64.4,0,0,0,4,0,0,0,1,0
Kadarrion Jones,112435,ED,MILES,1,0,0,386,59.6,,,,,,59.9,,,65.0,0,0,0,2,0,0,0,1,0
Zane Boozer,112469,ED,LIMEST,1,0,0,1283,59.6,,,,,,59.8,,,63.0,0,0,0,2,0,0,0,0,0
Justin Bullock,112651,T,MARS HILL,1,0,0,383,,,60.0,,,,60.0,,,62.1,0,0,2,0,0,0,0,0,0
Jadarius Hector,112693,WR,LIMEST,1,0,0,1283,,,,,,,61.3,,,69.5,0,0,0,0,4,2,4,1,0
Octavis McLaurin,112740,DI,WSRAMS,1,0,0,1206,59.3,,,,,,59.5,,,63.2,0,0,0,3,0,0,0,0,0
Desmond Thomas,112750,T,LIMEST,1,0,0,1283,,,60.0,,,,60.8,,,66.5,0,0,3,0,0,0,0,0,0
Seth Branham,112751,C,MARS HILL,1,0,0,383,,,60.0,,,,60.6,,,61.5,0,0,2,0,0,0,0,0,0
Jordan Clark,112766,DI,MARS HILL,1,0,0,383,59.4,,,,,,59.6,,,63.0,0,0,0,3,0,0,0,0,0
Heath Gilliland,112861,T,MILES,1,0,0,386,,,60.0,,,,61.4,,,66.3,0,0,4,0,0,0,0,0,0
Joshua McNeal,112868,DI,TUSKEGEE,1,0,0,405,59.2,,60.0,,,,59.9,,,63.9,0,0,2,5,0,0,5,0,0
Boris Lewis,112925,DI,MARS HILL,1,0,0,383,59.6,,,,,,59.8,,,62.0,0,0,0,1,0,0,0,0,0
Jalean Brown,120883,LB,MISS COL,1,0,0,990,60.0,,,,,,60.4,,,67.7,0,0,0,2,0,4,1,0,0
Orlando Doss,120891,WR,MILES,1,0,0,386,,,,,,,59.9,,,63.1,0,0,0,0,0,4,0,1,0
Nick Grady,120896,S,MISS COL,1,0,0,990,59.9,,,,,,60.9,,,64.6,0,0,0,4,3,0,0,0,0
Kobe Graves,120897,CB,MISS COL,1,0,0,990,59.8,,,,,,60.0,,,64.2,0,0,0,3,0,0,0,0,0
Jaylan Hassell,120898,S,MISS COL,1,0,0,990,,,,,,,61.9,,,70.0,0,0,0,0,4,2,0,1,0
Grant Collins,120944,HB,MISS COL,1,1,0,990,,,,,,,66.0,,,69.5,0,0,0,0,3,5,2,1,0
Garrett Franklin,120945,T,MISS COL,1,0,0,990,,,60.0,,,,76.4,,,65.7,0,0,3,0,0,0,2,0,1
Ridge Futral,120946,LB,MISS COL,1,0,0,990,60.0,,,,,,60.2,,,63.8,0,0,0,4,0,0,0,0,0
Doug Schuler,120955,G,MISS COL,1,0,0,990,,,60.0,,,,61.0,,,61.8,0,0,3,0,0,0,0,0,0
Sam Wilder,120957,FB,MISS COL,1,0,0,990,,,,,,,59.2,60.0,,62.7,0,0,0,0,0,6,0,1,0
Andre' Howard,121490,LB,TUSKEGEE,1,0,0,405,,,,,,,59.8,,,66.7,0,0,0,0,3,0,5,0,0
Trevor Willard,122257,ED,WSRAMS,1,0,0,1206,59.8,,,,,,60.0,,,62.7,0,0,0,1,0,0,0,0,0
Kenneth Fitzgerald,128198,TE,LINCOK,1,0,0,1452,,,,,,,60.0,,,61.8,0,0,0,0,0,0,1,0,0
Ryan Reese,130037,ED,VA LYNCHBU,4,0,0,406,59.5,,,,,,68.7,,,69.5,0,0,0,13,3,1,15,12,1
Omari Oggs,131184,CB,SW BAPTIST,1,0,0,1492,60.0,,,,,,61.6,,,69.2,0,0,0,5,1,0,0,5,0
Antoine Baylis,131242,ED,SW BAPTIST,1,0,0,1492,59.5,,60.0,,,,60.5,,,66.3,0,0,1,2,0,0,4,2,0
Will Anglen,131670,WR,LINCOK,5,0,0,1452,,,,55.8,,,42.2,,,27.3,0,1,0,0,1,36,2,0,0
Joshua Koranda,133134,DI,SW BAPTIST,1,0,0,1492,59.2,,,,,,59.6,,,69.1,0,0,0,4,0,0,0,5,0
Michael Kirch,133696,TE,THMORE,1,0,0,1296,,,60.0,,,,61.6,,,66.8,0,0,2,0,0,1,0,2,0
Braden Hay,134814,S,NAUSTA,1,0,0,1453,59.8,,,,,,68.8,,,67.9,0,0,0,10,2,1,10,1,1
Ivan Mertilus,136105,S,VA LYNCHBU,2,0,0,406,59.6,,,,,,64.0,,,65.7,0,0,0,8,5,0,0,3,1
KeAndre Turner,136845,TE,MHMRTI,1,0,0,999,,,60.0,,,,60.2,,,65.6,0,0,1,0,0,6,5,0,0
Tyquan Coleman,136863,CB,W OREGON,1,0,0,411,59.8,,,,,,60.3,,,66.6,0,0,0,2,0,0,2,1,0
Jovens Janvier,138079,T,ED WATERS,1,0,0,372,,,60.0,,,,60.0,,,61.6,0,0,1,0,0,0,0,0,0
Spencer Carter,139257,HB,ED WATERS,1,0,0,372,,,,,,,60.2,,,67.3,0,0,0,0,0,8,0,0,0
Widmyer Garcon,139266,LB,ED WATERS,1,0,0,372,59.3,,,,,,46.8,,,65.1,0,0,0,7,0,0,6,0,0
Dale George Jr.,139269,WR,ED WATERS,1,0,0,372,,,60.0,,,,60.0,,,60.2,0,0,1,0,0,0,0,0,0
Derrian Hall,139272,CB,ED WATERS,1,0,0,372,59.6,,,,,,60.4,,,66.3,0,0,0,6,2,0,0,0,0
Dadrion James,139282,DI,ED WATERS,1,0,0,372,58.9,,,,,,58.9,,,63.5,0,0,0,3,0,0,0,0,0
Cameron McClain,139291,ED,ED WATERS,1,0,0,372,60.0,,,,,,60.2,,,63.5,0,0,0,5,0,0,0,0,0
Dartrelle Rolle,139299,S,ED WATERS,1,0,0,372,59.6,,,,,,59.9,,,65.0,0,0,0,5,0,0,0,0,0
Ishmael Sanders,139301,K,ED WATERS,1,0,0,372,,,,,,,60.1,,48.2,67.7,0,0,0,0,0,0,6,0,0
Dyran Thomas,139308,C,ED WATERS,1,0,0,372,,,60.0,,,,60.0,,,61.0,0,0,1,0,0,0,0,0,0
Kamren Thomas,139311,CB,ED WATERS,1,0,0,372,59.7,,,,,,60.0,,,69.1,0,0,0,4,2,0,6,0,0
Jaren Wilson,139316,ED,ED WATERS,1,0,0,372,59.0,,,,,,59.0,,,63.9,0,0,0,7,0,0,0,0,0
Chad Turner,139360,WR,WSRAMS,1,0,0,1206,,,,71.0,,,59.8,60.3,,62.7,0,0,0,0,0,7,0,1,0
Thomas Campbell-Clay,139419,WR,EANMGH,1,0,0,858,,,,,,,60.0,,,63.8,0,0,0,0,0,2,0,0,0
Jacob Jones,141598,S,MISS COL,1,0,0,990,60.0,,,,,,56.2,,,66.4,1,0,0,1,4,0,2,1,1
Grantis Poole,141733,WR,TUSKEGEE,1,0,0,405,,,,58.2,,,60.0,,,64.0,0,0,0,0,0,7,0,0,0
Terry Walker,141987,CB,MISS COL,1,0,0,990,,,,,,,51.4,,,66.9,1,0,0,0,4,0,2,1,0
Jeremye Brown-Allen,142110,CB,VA LYNCHBU,6,0,0,406,59.6,,,60.0,,,62.2,,,71.0,0,0,0,16,7,5,5,11,0
Marcus Williams,142130,FB,MISS COL,1,0,0,990,,,,54.1,,,60.0,,,62.3,0,0,0,0,0,6,0,0,0
Christopher Colebank,142137,FB,MISS COL,1,0,0,990,,,,,,,73.0,,,66.3,0,0,0,0,0,6,0,0,0
Levi Lott,142141,G,MISS COL,1,0,0,990,,,,,,,60.1,,,61.5,0,0,0,0,0,0,2,0,0
Chris Hector,142146,LB,MISS COL,1,0,0,990,,,,,,,67.8,,,64.5,0,0,0,0,4,2,0,0,1
Grant Watts,142149,S,MISS COL,1,0,0,990,60.0,,,,,,60.3,,,62.2,0,0,0,3,1,0,0,0,0
Jason Betz,142152,LB,MISS COL,1,0,0,990,59.4,,,,,,60.1,,,64.8,0,0,0,3,0,0,0,1,0
Dezmon Wallace,142154,LB,MISS COL,1,0,0,990,60.0,,,,,,61.6,,,65.5,0,0,0,2,4,4,0,0,0
Braxton Hall,142155,CB,MISS COL,1,0,0,990,,,,,,,60.7,,,69.7,0,0,0,0,4,0,2,1,0
Tyshawn Young-Loveless,142237,TE,LINCOLN,1,0,0,380,,,,,,,60.0,,,62.8,0,0,0,0,1,0,0,0,0
Jalen Terrell,142648,DI,LIMEST,1,0,0,1283,59.3,,,,,,59.4,,,62.6,0,0,0,2,0,0,0,0,0
Brian Robinson,143256,HB,LIMEST,1,0,0,1283,,,,,,,60.0,,,67.2,0,0,0,0,0,0,0,1,0
Nicholas Price Jr.,143299,ED,LINCOK,2,0,0,1452,59.7,,,,,83.8,65.5,,,64.1,0,0,0,3,0,0,7,0,0
Dederrian Williams,143305,HB,INWSLY,1,0,0,1451,,,,,,,60.7,,,68.1,0,0,0,0,0,5,0,0,0
Carlos Dunovant,145253,S,MHMRTI,1,0,0,999,60.1,,,,,,60.0,,,61.7,0,0,0,4,0,0,0,0,0
Ronald Davis III,147601,CB,MHMRTI,1,0,0,999,,,,,,,60.2,,,64.6,0,0,0,0,0,1,0,1,0
Dah'Mear Triplett,148448,WR,LINCOLN,1,0,0,380,,,,,,,60.3,,,64.9,0,0,0,0,0,6,0,0,0
