player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Kam Shanks,173347,WR,ARKANSAS,12,8.4,1,56.3,50.0,1,2,0,18.2,2,0.23,4,111,0,44.3,82.3,55.5,,54.8,0.0,0,0,25,0.0,0,125,0,53.4,9,94.4,118,92.8,116,96.1,16,1,6.4,8,101,56,6.2,11.2,0.86,arrival_2025_at_ARKANSAS
Landon Morris,144060,TE,CAL,12,12.3,0,58.3,25.0,1,4,0,12.5,1,0.01,6,130,0,56.4,66.7,54.8,66.3,56.6,44.9,48,0,26,12.1,13,107,0,41.1,7,87.9,94,47.7,51,122.9,12,2,5.6,6,94,21,3.0,13.4,1.0,arrival_2025_at_CAL
Jeremiah Melvin,183392,WR,WAKE,11,18.5,0,30.0,0.0,0,4,0,0.0,0,0.06,1,339,0,73.1,64.1,54.0,,52.1,0.0,0,0,27,0.0,0,56,0,38.9,3,96.4,54,19.6,11,76.7,10,1,80.4,45,39,1,0.3,13.0,0.72,2025_this_team
Karate Brenson,126530,WR,WAKE,8,18.0,0,50.0,50.0,1,2,0,0.0,0,0.07,3,339,0,73.1,64.1,70.3,,66.1,0.0,0,0,41,0.0,0,45,0,39.5,3,95.6,43,28.9,13,135.4,6,1,71.1,32,83,14,4.7,27.7,1.93,2025_this_team
Chase Tyler,189398,WR,DUKE,11,19.6,0,80.0,100.0,2,2,0,0.0,0,-0.01,3,154,0,74.9,65.0,69.9,,68.0,0.0,0,0,62,0.0,0,36,1,45.7,4,97.2,35,19.4,7,118.8,5,0,80.6,29,120,63,15.8,30.0,3.43,arrival_2025_at_DUKE
Ny Carr,183228,WR,MIAMI FL,3,14.3,1,75.0,0.0,0,1,0,0.0,0,0.04,2,220,0,73.1,64.1,79.1,,74.9,0.0,0,0,25,0.0,0,11,0,54.5,3,100.0,11,18.2,2,111.5,4,0,81.8,9,45,23,7.7,15.0,4.09,arrival_2025_at_MIAMI FL
Jack Foley,199500,WR,WAKE,5,34.8,0,25.0,,0,0,1,0.0,0,0.35,1,339,0,70.7,62.9,67.3,61.0,69.6,0.0,0,0,64,3.7,1,27,1,34.8,1,81.5,22,22.2,6,118.8,4,1,77.8,21,64,17,17.0,64.0,2.91,2025_this_team
Dominic Deluca,183384,TE,WAKE,4,10.5,0,50.0,100.0,1,1,0,0.0,0,0.16,0,339,0,66.7,61.0,44.4,35.1,56.0,60.0,9,0,7,40.0,6,15,0,35.7,1,53.3,8,33.3,5,58.3,2,0,6.7,1,7,0,0.0,7.0,0.88,2025_this_team
Kevin Check,170390,TE,WAKE,1,3.0,0,0.0,,0,0,0,,0,-4.77,0,339,0,,,57.3,,58.7,100.0,1,1,0,0.0,0,1,0,0.0,0,100.0,1,0.0,0,0.0,1,0,0.0,0,0,0,,,0.0,2025_this_team
RJ Vick,194627,WR,WAKE,4,25.0,0,0.0,,0,0,0,,0,-0.44,0,339,0,,,54.1,,54.3,0.0,0,0,0,0.0,0,7,0,28.6,0,100.0,7,14.3,1,39.6,1,0,85.7,6,0,0,,,0.0,2025_this_team
