year,week,game_id,team,opp,home,neutral,fcs_opp,points,opp_points,margin,off_ppa,off_sr,off_expl,off_plays,off_drives,off_pass_ppa,off_rush_ppa,def_ppa,def_sr,turnovers,qb_starter,qb_change
2016,3,400868924,ucla,byu,0,0,0,17,14,3,0.06199240179384187,0.30666666666666664,1.3604078067371654,75,14,0.5112344541612188,-0.4672836905949046,-0.02192728653982288,0.35135135135135137,1,Josh Rosen,0
2016,4,400868925,byu,westvirginia,0,1,0,32,35,-3,0.15943943237262698,0.5,1.1530582934035951,78,12,0.05975699157972949,0.31240457729592147,0.18616524567074152,0.49333333333333335,4,Taysom Hill,0
2016,4,400868925,westvirginia,byu,1,1,0,35,32,3,0.18616524567074152,0.49333333333333335,1.1211945904394838,75,11,0.3442766756911995,-0.004498537589222558,0.15943943237262698,0.5,2,Skyler Howard,0
2016,5,400868926,byu,toledo,1,0,0,55,53,2,0.5647848407493824,0.5,1.5223723652146135,68,14,0.7042403379777812,0.552266975210456,0.5129094260823284,0.5316455696202531,0,Taysom Hill,0
2016,5,400868926,toledo,byu,0,0,0,53,55,-2,0.5129094260823284,0.5316455696202531,1.5052642814121535,79,14,0.9334503771603229,0.12165837319643923,0.5647848407493824,0.5,2,Logan Woodside,0
2016,6,400868927,byu,michiganstate,0,0,0,31,14,17,0.155877803926166,0.4936708860759494,0.9622902972631031,79,10,0.2331991641859365,0.1348783120666392,0.09300010209779488,0.3584905660377358,0,Taysom Hill,0
2016,6,400868927,michiganstate,byu,1,0,0,14,31,-17,0.09300010209779488,0.3584905660377358,1.0920801366276995,53,9,0.05534693503430147,0.12416134380551357,0.155877803926166,0.4936708860759494,1,Tyler O'Connor,0
2016,7,400868928,byu,mississippistate,1,0,0,28,21,7,0.09214938849853889,0.4533333333333333,0.9924177216053567,75,14,0.19688576565552982,0.026119933334348974,0.005530306618432028,0.4186046511627907,2,Taysom Hill,0
2016,7,400868928,mississippistate,byu,0,0,0,21,28,-7,0.005530306618432028,0.4186046511627907,1.062909930711182,86,13,0.035447766118701395,-0.019294819349876598,0.09214938849853889,0.4533333333333333,2,Nick Fitzgerald,0
2016,10,400868930,byu,cincinnati,0,0,0,20,3,17,0.1289596009607677,0.43243243243243246,0.9087033605075114,74,10,0.15306306553099291,0.1646079450677931,-0.11746117825366982,0.41379310344827586,1,Taysom Hill,0
2016,10,400868930,cincinnati,byu,1,0,0,3,20,-17,-0.11746117825366982,0.41379310344827586,0.9754068235448111,58,10,0.0495018147585387,-0.3228445506435921,0.1289596009607677,0.43243243243243246,1,Gunner Kiel,1
2016,11,400868931,byu,southernutah,1,0,1,37,7,30,0.2099613281260683,0.6029411764705882,1.0166415910851967,68,12,0.3732279511943487,0.020700914663607323,-0.22218087767731695,0.08108108108108109,3,Taysom Hill,0
2016,12,400868932,byu,massachusetts,1,0,0,51,9,42,0.2557033565418448,0.4861111111111111,0.9874175220372007,72,9,0.05832788994773929,0.4485733674975185,-0.07280044797628296,0.4772727272727273,1,Taysom Hill,0
2016,12,400868932,massachusetts,byu,0,0,0,9,51,-42,-0.07280044797628296,0.4772727272727273,1.184678834570637,44,9,-0.04654794032996147,-0.22166840510294064,0.2557033565418448,0.4861111111111111,4,Andrew Ford,0
2016,13,400868933,byu,utahstate,1,0,0,28,10,18,0.15206310008676607,0.3815789473684211,1.298251145642537,76,11,-0.03410946159734183,0.24332415973583857,-0.04878719446758885,0.3269230769230769,2,Taysom Hill,0
2016,13,400868933,utahstate,byu,0,0,0,10,28,-18,-0.04878719446758885,0.3269230769230769,0.8565149057149601,52,11,0.03823846243990541,-0.1145735475188451,0.15206310008676607,0.3815789473684211,2,Kent Myers,0
2016,1,400868946,notredame,texas,0,0,0,47,50,-3,0.2640561602830146,0.42857142857142855,1.4057346199813399,77,16,0.5005940885946206,0.0874074229945182,0.37110811137435085,0.5057471264367817,0,DeShone Kizer,0
2016,1,400868946,texas,notredame,1,0,0,50,47,3,0.37110811137435085,0.5057471264367817,1.1397496873353008,87,16,0.6476019761397283,0.26454419765253984,0.2640561602830146,0.42857142857142855,1,Shane Buechele,0
2016,2,400868947,nevada,notredame,0,0,0,10,39,-29,-0.07999548333702715,0.40625,0.8685226512577724,32,9,-0.00277065896318842,-0.09240918514838319,0.33652035933244545,0.58,1,Tyler Stewart,0
2016,2,400868947,notredame,nevada,1,0,0,39,10,29,0.33652035933244545,0.58,1.0054057787513042,50,9,0.5949187779210227,0.3573619872734181,-0.07999548333702715,0.40625,1,DeShone Kizer,0
2016,3,400868948,michiganstate,notredame,0,0,0,36,28,8,0.27547152477473646,0.46153846153846156,1.247310898836308,78,14,0.5823209408085053,0.12204681675785202,0.2556915032154338,0.4,1,Tyler O'Connor,0
2016,3,400868948,notredame,michiganstate,1,0,0,28,36,-8,0.2556915032154338,0.4,1.5184579700015068,60,13,0.3565625315858629,0.09342071844561312,0.27547152477473646,0.46153846153846156,3,DeShone Kizer,0
2016,4,400868949,duke,notredame,0,0,0,38,35,3,0.18240850167510322,0.48,1.201877942883624,75,14,0.4888958250579008,-0.030211672588636246,0.3347975166269344,0.527027027027027,1,Daniel Jones,0
2016,4,400868949,notredame,duke,1,0,0,35,38,-3,0.3347975166269344,0.527027027027027,1.1639460881526396,74,14,0.47446758365534863,0.18736800143027502,0.18240850167510322,0.48,3,DeShone Kizer,0
2016,5,400868950,notredame,syracuse,0,1,0,50,33,17,0.35772856744418563,0.47297297297297297,1.6074714686839309,74,15,0.5096091175776039,0.2109916303543421,0.1570664763973412,0.4266666666666667,1,DeShone Kizer,0
2016,5,400868950,syracuse,notredame,1,1,0,33,50,-17,0.1570664763973412,0.4266666666666667,1.2826131776224967,75,17,0.19485801318179966,0.10342687580004534,0.35772856744418563,0.47297297297297297,0,Eric Dungey,0
2016,6,400868951,ncstate,notredame,1,0,0,10,3,7,-0.1062690810040106,0.2923076923076923,1.125133902118066,65,12,-0.3640014260541606,-0.042185637224147615,-0.4085275332934584,0.25,2,Ryan Finley,0
2016,6,400868951,notredame,ncstate,0,0,0,3,10,-7,-0.4085275332934584,0.25,0.5863792886562991,64,13,-0.5593415796118963,-0.2827009161353674,-0.1062690810040106,0.2923076923076923,3,DeShone Kizer,0
2016,7,400868952,notredame,stanford,1,0,0,10,17,-7,-0.051682847069361104,0.4,1.259756934074528,65,11,-0.27711193155541697,0.26964482148882774,0.06652425152750767,0.48333333333333334,2,DeShone Kizer,0
2016,7,400868952,stanford,notredame,0,0,0,17,10,7,0.06652425152750767,0.48333333333333334,0.8858586527196642,60,9,0.13111378416630345,0.026374001508796777,-0.051682847069361104,0.4,3,Ryan Burns,0
2016,9,400868953,miami,notredame,0,0,0,27,30,-3,0.039042147078728814,0.34177215189873417,1.2808035198574879,79,14,0.2881649006661487,-0.3745362056999905,0.16395314027902685,0.45714285714285713,1,Brad Kaaya,0
2016,9,400868953,notredame,miami,1,0,0,30,27,3,0.16395314027902685,0.45714285714285713,1.0850763833316468,70,12,0.3354527176852546,-0.004712035060455961,0.039042147078728814,0.34177215189873417,2,DeShone Kizer,0
2016,10,400868954,navy,notredame,1,1,0,28,27,1,0.36532350379590833,0.46875,1.3724626839823233,64,7,0.40555617615359757,0.3595759791733813,0.38880310003419216,0.5344827586206896,0,Will Worth,0
2016,10,400868954,notredame,navy,0,1,0,27,28,-1,0.38880310003419216,0.5344827586206896,1.1349699413357355,58,6,0.5044833025104363,0.34332356465656605,0.36532350379590833,0.46875,0,DeShone Kizer,0
2016,12,400868955,notredame,virginiatech,1,0,0,31,34,-3,0.31455875212641327,0.4647887323943662,1.3070248182089441,71,13,0.2695573955904019,0.3885391770665001,0.16387977562919895,0.5256410256410257,0,DeShone Kizer,0
2016,12,400868955,virginiatech,notredame,0,0,0,34,31,3,0.16387977562919895,0.5256410256410257,0.8529922401053839,78,13,0.4584323942035457,0.02805563154212957,0.31455875212641327,0.4647887323943662,2,Jerod Evans,0
2016,13,400868956,notredame,usc,0,0,0,27,45,-18,0.04556428959262256,0.4090909090909091,1.4387343332646765,66,13,0.18758926089152908,0.09851495139303841,0.26882460095065147,0.5,2,DeShone Kizer,0
2016,13,400868956,usc,notredame,1,0,0,45,27,18,0.26882460095065147,0.5,1.1598330238965453,60,10,0.38948405138885267,0.17848374235832287,0.04556428959262256,0.4090909090909091,1,Sam Darnold,0
2016,1,400868957,florida,massachusetts,1,0,0,24,7,17,0.14974476728351604,0.4868421052631579,0.9535071915321621,76,10,0.263872607139711,-0.1273897337378004,-0.11693459555432302,0.2692307692307692,0,Luke Del Rio,1
2016,1,400868957,massachusetts,florida,0,0,0,7,24,-17,-0.11693459555432302,0.2692307692307692,1.3102427167131074,52,11,0.06933209761760882,-0.24311525867079298,0.14974476728351604,0.4868421052631579,0,Ross Comis,1
2016,2,400868958,bostoncollege,massachusetts,0,0,0,26,7,19,0.011601956841540926,0.36923076923076925,1.0899937605555772,65,17,0.3267398110748887,-0.15368670685177888,-0.20427021978636326,0.18032786885245902,1,Patrick Towles,0
2016,2,400868958,massachusetts,bostoncollege,1,0,0,7,26,-19,-0.20427021978636326,0.18032786885245902,1.4199464588685564,61,17,-0.07168953485579849,-0.3827442187313543,0.011601956841540926,0.36923076923076925,3,Ross Comis,1
2016,3,400868959,floridainternational,massachusetts,0,0,0,13,21,-8,-0.015524758014109522,0.42857142857142855,0.9028240861455316,70,12,0.07237680533570638,-0.1218031414864523,0.05821161194926732,0.41025641025641024,2,Alex McGough,0
2016,3,400868959,massachusetts,floridainternational,1,0,0,21,13,8,0.05821161194926732,0.41025641025641024,1.2116981813591348,78,13,0.17151156962812944,-0.08841186269396603,-0.015524758014109522,0.42857142857142855,1,Andrew Ford,0
2016,4,400868960,massachusetts,mississippistate,1,0,0,35,47,-12,0.15144895128411093,0.36231884057971014,1.8763314002855684,69,15,0.10448364642983037,0.2291223400815749,0.3340444698361338,0.5172413793103449,3,Andrew Ford,0
2016,4,400868960,mississippistate,massachusetts,0,0,0,47,35,12,0.3340444698361338,0.5172413793103449,1.1008631009456988,87,14,0.45628279390794296,0.2723704221997932,0.15144895128411093,0.36231884057971014,1,Nick Fitzgerald,0
2016,5,400868961,massachusetts,tulane,1,0,0,24,31,-7,0.15157640452553617,0.41818181818181815,1.16106579849105,55,12,0.07651650437118947,0.2936907276757238,0.11364150886052586,0.4418604651162791,2,Andrew Ford,0
2016,5,400868961,tulane,massachusetts,0,0,0,31,24,7,0.11364150886052586,0.4418604651162791,1.0068778032323453,86,12,0.17713072914220887,0.10831272322327044,0.15157640452553617,0.41818181818181815,1,Glen Cuiellette,0
2016,6,400868962,massachusetts,olddominion,0,0,0,16,36,-20,0.0025928431963633115,0.40298507462686567,1.4184136964743645,67,13,-0.07772003134670451,0.10164538846614696,0.2236777744933477,0.4117647058823529,2,Andrew Ford,0
2016,6,400868962,olddominion,massachusetts,1,0,0,36,16,20,0.2236777744933477,0.4117647058823529,1.3258570084959853,85,12,-0.011783478229925738,0.4384626311041889,0.0025928431963633115,0.40298507462686567,0,David Washington,0
2016,7,400868963,louisianatech,massachusetts,0,0,0,56,28,28,0.4135701270732212,0.5833333333333334,1.3399555687203173,60,12,0.9477725248665899,-0.33431322983749495,0.25974952631557185,0.4482758620689655,4,Ryan Higgins,0
2016,7,400868963,massachusetts,louisianatech,1,0,0,28,56,-28,0.25974952631557185,0.4482758620689655,1.2904455208221493,58,14,0.2582974087257484,0.2621257187352829,0.4135701270732212,0.5833333333333334,2,Andrew Ford,0
2016,8,400868964,massachusetts,southcarolina,0,0,0,28,34,-6,0.11333788030280362,0.43037974683544306,1.1757343931019488,79,14,0.18662364119819796,0.030148638205328957,0.12338994721176556,0.4057971014492754,4,Andrew Ford,0
2016,8,400868964,southcarolina,massachusetts,1,0,0,34,28,6,0.12338994721176556,0.4057971014492754,1.2398192386135216,69,13,0.29434756324027694,0.013488622622008237,0.11333788030280362,0.43037974683544306,2,Jake Bentley,0
2016,9,400868965,massachusetts,wagner,1,0,1,34,10,24,0.5205573603892968,0.5185185185185185,1.4810077237202746,54,9,0.5531768105892125,0.612883114346619,-0.20476234770312324,0.3,1,Andrew Ford,0
2016,10,400868966,massachusetts,troy,0,0,0,31,52,-21,0.24031977942537,0.40350877192982454,1.504293957900893,57,13,0.37294323676022534,0.020300347403596083,0.3505457921462057,0.4805194805194805,2,Andrew Ford,0
2016,10,400868966,troy,massachusetts,1,0,0,52,31,21,0.3505457921462057,0.4805194805194805,1.1483819520477478,77,14,0.5082969812082746,0.21510556117845755,0.24031977942537,0.40350877192982454,1,Brandon Silvers,0
2016,13,400868967,hawaii,massachusetts,1,0,0,46,40,6,0.38377217798785557,0.46875,1.5046540926611478,64,14,0.41522059282195994,0.34581719456738474,0.21684192446851777,0.4594594594594595,1,Dru Brown,0
2016,13,400868967,massachusetts,hawaii,0,0,0,40,46,-6,0.21684192446851777,0.4594594594594595,1.2794263975746039,74,13,0.3362689508506805,0.13195256968432362,0.38377217798785557,0.46875,1,Andrew Ford,0
2016,1,400868968,southcarolina,vanderbilt,0,0,0,13,10,3,0.117010258079759,0.359375,1.271543799869844,64,12,0.2497598155919697,-0.08710056698622208,0.029489412735173578,0.36923076923076925,2,Perry Orth,1
2016,1,400868968,vanderbilt,southcarolina,1,0,0,10,13,-3,0.029489412735173578,0.36923076923076925,0.9058632328296329,65,13,-0.08594059679918505,0.08687657325875066,0.117010258079759,0.359375,0,Kyle Shurmur,0
2016,1,400868969,alabama,usc,1,1,0,52,6,46,0.2776459189870524,0.3333333333333333,2.0222953020897143,45,12,0.2896607415602839,0.304839555105004,-0.3788872335914191,0.16666666666666666,2,Jalen Hurts,0
2016,1,400868969,usc,alabama,0,1,0,6,52,-46,-0.3788872335914191,0.16666666666666666,1.402115777076582,48,13,-0.5587872117176986,-0.18000448573093059,0.2776459189870524,0.3333333333333333,1,Max Browne,1
2016,1,400868970,arkansas,louisianatech,1,0,0,21,20,1,0.10804160469635762,0.4057971014492754,1.2554478994417784,69,10,0.18968140736830819,0.03320511891373627,0.17306658596228566,0.44642857142857145,2,Austin Allen,0
2016,1,400868970,louisianatech,arkansas,0,0,0,20,21,-1,0.17306658596228566,0.44642857142857145,1.1476307427739443,56,10,0.19430011562949145,0.1727174724808912,0.10804160469635762,0.4057971014492754,1,J'Mar Smith,1
2016,1,400868971,auburn,clemson,1,0,0,13,19,-6,-0.08391327515050674,0.2876712328767123,1.313347233514225,73,12,-0.002992938538909703,-0.1763732504074557,0.058144582723277535,0.41025641025641024,3,Sean White,0
2016,1,400868971,clemson,auburn,0,0,0,19,13,6,0.058144582723277535,0.41025641025641024,0.919991911267843,78,12,0.2855399719434502,-0.08407473790983613,-0.08391327515050674,0.2876712328767123,2,Deshaun Watson,0
2016,1,400868972,georgia,northcarolina,0,1,0,33,24,9,0.2825794129962547,0.4794520547945205,1.1127273753591997,73,13,0.39210004100114504,0.24719469175839973,0.09314050822196399,0.4166666666666667,1,Jacob Eason,0
2016,1,400868972,northcarolina,georgia,1,1,0,24,33,-9,0.09314050822196399,0.4166666666666667,1.2301320789606505,60,11,-0.04729152965651455,0.560221746653996,0.2825794129962547,0.4794520547945205,0,Mitch Trubisky,0
2016,1,400868973,kentucky,southernmiss,1,0,0,35,44,-9,0.36809182531738155,0.42857142857142855,1.8646248282038975,49,15,0.4082399439857799,0.3145610004261838,0.26275974758807924,0.5408163265306123,3,Drew Barker,1
2016,1,400868973,southernmiss,kentucky,0,0,0,44,35,9,0.26275974758807924,0.5408163265306123,0.9492228937840126,98,15,0.2831080867254961,0.2655562539665334,0.36809182531738155,0.42857142857142855,3,Nick Mullens,0
2016,1,400868974,lsu,wisconsin,0,1,0,14,16,-2,-0.08660222570536197,0.36,1.018895289023546,50,12,-0.060697954232207266,-0.10866882733064188,-0.12842266165569008,0.3684210526315789,3,Brandon Harris,1
2016,1,400868974,wisconsin,lsu,1,1,0,16,14,2,-0.12842266165569008,0.3684210526315789,0.982566241981182,76,13,-0.13308606209155444,-0.15897114167993778,-0.08660222570536197,0.36,3,Bart Houston,1
2016,1,400868975,mississippistate,southalabama,1,0,0,20,21,-1,0.12135069858074539,0.43283582089552236,1.1226127493954348,67,11,-0.035640508703325684,0.23603516965219484,0.3033172577503677,0.3968253968253968,0,Damian Williams,1
2016,1,400868975,southalabama,mississippistate,0,0,0,21,20,1,0.3033172577503677,0.3968253968253968,1.607568447976918,63,11,0.523760071463902,-0.010389823303508062,0.12135069858074539,0.43283582089552236,0,Dallas Davis,0
2016,1,400868976,missouri,westvirginia,0,0,0,11,26,-15,-0.07910364593257042,0.2891566265060241,1.3469942113379234,83,15,-0.04806217554008119,-0.0936854261105209,0.14704429182162862,0.47674418604651164,1,Drew Lock,0
2016,1,400868976,westvirginia,missouri,1,0,0,26,11,15,0.14704429182162862,0.47674418604651164,0.86498230408298,86,14,0.15496536426697477,0.21371880508740745,-0.07910364593257042,0.2891566265060241,3,Skyler Howard,0
2016,1,400868977,appstate,tennessee,0,0,0,13,20,-7,0.02728089298975066,0.42424242424242425,0.8281803883468586,66,13,-0.034201762303674055,0.06016696442576853,0.03603161876986312,0.3918918918918919,1,Taylor Lamb,0
