year,team,sp_pre,miss,R_pre,R_adj,p4,incomplete
2022,kentstate,-11.1,-2.0,-3.4836033055266205,-0.6843774360040844,0,0
2022,kentucky,16.8,-3.8000000000000007,6.456730644178962,2.407142547168063,1,0
2022,liberty,-1.1,-0.3999999999999999,-5.059202868329131,-1.344364414767909,0,0
2022,louisiana,0.7,1.3,-8.389083424759344,-2.3392799738595684,0,0
2022,louisianatech,-12.9,-4.9,-5.033784838656071,-1.8005843834521054,0,0
2022,louisville,9.3,-0.3000000000000007,2.2130488409519495,1.0613887997595386,1,0
2022,lsu,13.2,3.0,10.779431832560928,4.214661606512603,1,0
2022,marshall,1.0,2.0,-3.1160666274088547,-1.2534140172675174,0,0
2022,maryland,4.1,7.1,9.478493199142177,2.7515811468315445,1,0
2022,massachusetts,-26.5,-3.8000000000000007,-7.234527795754799,-2.5320847285141794,1,0
2022,memphis,1.8,5.0,-1.39601459463865,-0.5738764259529848,0,0
2022,miamioh,-4.4,-8.299999999999999,-0.9083874256806093,-1.2249123431742597,0,0
2022,michigan,21.4,10.600000000000001,0.14092417519282563,0.8787808256585744,1,0
2022,michiganstate,16.1,-14.900000000000002,1.5263530087833441,-0.3107376872359072,1,0
2022,middletennessee,-8.6,1.6999999999999993,-2.431852491232422,-1.6651018603034407,0,0
2022,minnesota,12.4,3.5999999999999996,4.827625068579346,2.255560246870988,1,0
2022,mississippistate,14.7,0.7000000000000011,9.325223528409975,3.209564669052018,1,0
2022,missouri,5.9,2.1999999999999993,6.256607409274657,3.0347738335562076,1,0
2022,navy,-10.8,3.6000000000000005,-0.5745072479307338,0.2872945562474991,0,0
2022,ncstate,15.4,-8.600000000000001,-0.6877237760909303,-0.2407033216318256,1,0
2022,nebraska,8.3,-9.5,5.600852431460533,2.061073544809636,1,0
2022,nevada,-13.4,-8.999999999999998,3.375709597278302,1.6233588241636845,0,0
2022,newmexico,-20.8,-6.099999999999998,-0.2457832889590712,-0.7449388798178453,0,0
2022,newmexicostate,-27.4,11.999999999999998,12.748854493144348,3.880703723763312,0,1
2022,northcarolina,9.4,-1.6000000000000005,-3.1396516471541167,-0.5484904796047161,1,0
2022,northernillinois,-4.3,-14.5,-10.308006383440015,-3.724081303971447,0,0
2022,northtexas,-5.6,4.1,-7.638424663315677,-1.9525183996023472,0,0
2022,northwestern,-5.6,-7.800000000000001,1.9716071318963841,1.0699074574040446,1,0
2022,notredame,21.0,-10.7,-8.915136258130753,-2.244328698097701,1,0
2022,ohio,-12.4,7.800000000000001,0.11020331331565014,-0.620343569021693,0,0
2022,ohiostate,29.7,1.4000000000000021,-2.264246116048165,-0.025044280151741316,1,0
2022,oklahoma,22.5,-7.1,-4.696210040978245,-1.3258440569780445,1,0
2022,oklahomastate,14.9,-3.5999999999999996,2.9725025959353486,1.978360404701403,1,0
2022,olddominion,-7.5,-5.5,-2.01610270290916,-0.3412948607468882,0,0
2022,olemiss,17.9,-1.6999999999999993,-0.6033466866006494,-0.21117134031022727,1,0
2022,oregon,14.3,4.599999999999998,-6.461144185968676,-3.245896589120044,1,0
2022,oregonstate,3.8,10.5,1.2588901087491664,-0.3268303224029081,1,0
2022,pennstate,16.5,5.899999999999999,-1.865842165820946,0.2384281101797231,1,0
2022,pittsburgh,14.4,-5.800000000000001,0.3898434290244186,0.6558250451197869,1,0
2022,purdue,9.9,-2.2,7.080483367349407,2.454913364618804,1,0
2022,rice,-16.7,1.5,-2.2589271591794446,-0.6433376840073792,0,0
2022,rutgers,-2.7,-6.3999999999999995,8.015272340527371,3.4797639238357423,1,0
2022,sandiegostate,3.3,-7.7,-3.34646406857018,-0.3573089356274698,0,0
2022,sanjosestate,-7.6,3.3,2.37170592997633,0.667306377817297,0,0
2022,smu,8.4,-3.7,1.2247666686900653,1.2891334503205925,0,0
2022,southalabama,-11.3,22.1,-4.495123415947619,-2.232207924263837,0,0
2022,southcarolina,9.4,3.299999999999999,12.016495675425809,5.1902696104300405,1,0
2022,southernmiss,-9.1,5.6,-6.946104677319285,-3.3846250091547727,0,0
2022,southflorida,-5.7,-11.3,4.085222990374568,1.4298280466310986,0,0
2022,stanford,-1.0,-6.2,0.5602587784087494,0.6844626654663182,1,0
2022,syracuse,1.8,0.7,3.5977685241344943,1.018908905927693,1,0
2022,tcu,8.4,15.9,4.978548946436285,1.0680735266015366,1,0
2022,temple,-19.4,6.499999999999998,4.2940065354887285,1.0300340703667914,0,0
2022,tennessee,17.3,7.899999999999999,4.296829465044738,0.8449755840834875,1,0
2022,texas,14.4,8.700000000000001,-3.040551519320897,-0.6688441945530116,1,0
2022,texasam,19.5,-10.4,-1.2416613225637798,-0.2872946411918965,1,0
2022,texasstate,-18.8,7.300000000000001,3.063938143275789,1.4057116834798595,0,0
2022,texastech,6.3,2.2,6.347256114224462,1.9812295624591818,1,0
2022,toledo,2.5,-6.2,-6.3861801992654845,-2.6770235348591984,0,0
2022,troy,-7.0,15.1,0.4776794185167268,-0.1661455368524789,0,0
2022,tulane,-4.0,16.4,-4.775329041437413,-2.4077992730302262,0,0
2022,tulsa,-4.3,-1.7999999999999998,0.9775122368651286,-0.657870717097205,0,0
2022,uab,3.1,-3.6,-7.112583679928171,-2.38862909417641,0,0
2022,ucf,8.5,1.8000000000000007,-4.3407978331436405,-2.4417598617553127,0,0
2022,ucla,9.8,5.199999999999999,4.03526907144828,0.8774604540766653,1,0
2022,uconn,-24.9,10.299999999999999,0.8460448956162168,0.29611571346567583,0,0
2022,unlv,-13.9,2.0,-0.8240139834603593,0.2774865786570915,0,0
2022,usc,7.2,11.7,7.324567667637297,2.2457692263087123,1,0
2022,utah,16.5,2.6999999999999993,-1.3101182227051913,-0.5748204477142588,1,0
2022,utahstate,-1.8,-11.5,-3.4241172079848345,-1.2061929607791881,0,0
2022,utep,-9.5,-1.1999999999999993,-8.382189695653205,-3.143068719060017,0,0
2022,utsa,5.8,1.4000000000000004,-3.9257553425374576,-1.1337042923687302,0,0
2022,vanderbilt,-11.3,6.6000000000000005,8.646874584460951,2.196948740220247,1,0
2022,virginia,1.7,-10.7,9.352133242478248,3.3740218286658363,1,0
2022,virginiatech,2.6,-12.1,-5.782220811734243,-2.4346299972852794,1,0
2022,wakeforest,7.0,1.1999999999999993,8.13281145456629,2.8464840090982015,1,0
2022,washington,3.6,12.1,-0.9180516014499143,0.3531005441436929,1,0
2022,washingtonstate,0.4,9.1,-9.654176225069117,-3.789814391952485,1,0
2022,westernkentucky,1.3,0.3999999999999999,-6.314583916665871,-2.589949332073365,0,1
2022,westernmichigan,-7.7,-9.600000000000001,-5.175718852644527,-2.7804938464876,0,0
2022,westvirginia,3.3,-0.8999999999999999,6.836388712167298,2.136922095770182,1,0
2022,wisconsin,15.6,-7.299999999999999,-3.1215132810068296,-0.7436924390500648,1,0
2022,wyoming,-11.7,0.8999999999999986,-3.141999752864353,-1.8981495259056242,0,0
2023,airforce,-1.6,7.5,-6.609792693076661,-1.5749659041152926,0,0
2023,akron,-20.4,-1.2000000000000028,0.6959270239819677,-0.34104092622169596,0,0
2023,alabama,28.1,-5.0,-8.076720809425414,-2.2576215140681253,1,0
2023,arizona,-0.8,14.9,7.722309504173075,2.872039095691345,1,0
2023,arizonastate,-1.0,-10.3,6.8779773697576205,2.33036900249209,1,0
2023,arkansas,12.1,-8.6,12.480445800162197,3.8450791069798456,1,0
2023,arkansasstate,-14.8,8.5,-2.848006923326886,-0.7814178077797946,0,0
2023,army,-11.1,7.1,-2.716389483050075,-1.10458247291368,0,0
2023,auburn,12.8,-5.200000000000001,4.13081476446933,0.49193901371811133,1,0
2023,ballstate,-14.0,-0.9000000000000004,-5.062434854055194,-2.0333906604577794,0,0
2023,baylor,10.9,-19.200000000000003,4.680102628366155,1.6841897660820004,1,0
2023,boisestate,5.8,0.10000000000000053,-7.676252008309651,-2.594380510600685,0,0
2023,bostoncollege,-5.7,-0.20000000000000018,2.034551300558342,0.5428621859646505,1,0
2023,bowlinggreen,-20.4,12.599999999999998,-3.692577212912104,-1.7077866399038517,0,0
2023,buffalo,-11.3,-3.8999999999999986,-7.444642916886178,-3.297932713217854,0,0
2023,byu,5.1,-8.399999999999999,-2.3949640145320474,-0.1459297127785243,1,0
2023,california,1.9,-2.0,3.261540332117601,0.5107698854719296,1,0
2023,centralmichigan,-14.2,-4.900000000000002,-2.769503891197357,-0.09240328499599815,0,0
2023,charlotte,-21.5,0.10000000000000142,3.742861454123247,1.6330784320200595,0,0
2023,cincinnati,4.9,-11.7,4.6830267227021825,1.8698285837149946,1,0
2023,clemson,22.9,-12.399999999999999,-9.89441266262947,-2.47842904730493,1,0
2023,coastalcarolina,-0.8,-0.3999999999999999,-3.3337473597648595,-1.659119268225393,0,0
2023,colorado,-9.0,4.1,2.6400186013346154,0.8316988181594231,1,0
2023,coloradostate,-16.0,7.1,8.741453096589751,2.2902778145756435,0,0
2023,duke,5.6,3.8000000000000007,3.959154808467039,1.647242644501925,1,0
2023,eastcarolina,-8.7,-4.100000000000001,-6.009366885705556,-1.687893794612329,0,0
2023,easternmichigan,-13.7,1.3999999999999986,-1.6938403357794156,0.2533097286310507,0,0
2023,florida,13.7,-6.8999999999999995,4.62222084534805,1.125469603564125,1,0
2023,floridaatlantic,-6.2,-3.2,0.676635806896905,0.529130224721609,0,0
2023,floridainternational,-20.6,-0.5999999999999979,0.13968614116189393,-0.7511098505933371,0,0
2023,floridastate,19.1,0.29999999999999716,3.6454043920754353,2.152814614149479,1,0
2023,fresnostate,1.8,0.7,-12.822778311676231,-3.8725877937020647,0,0
2023,georgia,29.2,2.0,-3.5665247702358913,-0.5252067465056387,1,0
2023,georgiasouthern,-11.7,6.499999999999999,2.489848003521384,0.009908339694022716,0,0
2023,georgiastate,-9.8,3.000000000000001,-1.7418478272217166,-1.2096467395276007,0,0
2023,georgiatech,-5.4,5.7,2.5066960152786315,0.677343605347521,1,0
2023,hawaii,-17.6,1.2000000000000028,-0.10605462191796411,-0.8525037330559029,0,0
2023,houston,4.3,-12.1,4.517698922387315,2.0273484689894063,1,0
2023,illinois,9.0,-11.5,-0.9189023557339371,-0.12161582450687797,1,0
2023,indiana,-6.2,-1.2000000000000002,10.288608355973912,2.7702436938216377,1,0
2023,iowa,14.0,-8.2,1.3164490018064716,1.2299879198630344,1,0
2023,iowastate,5.6,1.9000000000000004,6.657109424629302,2.191526760158717,1,0
2023,jamesmadison,0.8,11.0,-4.867351967345408,-1.9343424193401237,0,0
2023,kansas,1.9,8.0,12.264461122830122,3.907946008375158,1,0
2023,kansasstate,14.5,1.6999999999999993,-0.6854229464448864,0.4677942764365975,1,0
2023,kentstate,-22.6,-3.6999999999999993,-0.15990937454568588,-0.6405836657063747,0,0
2023,kentucky,13.4,-2.9000000000000004,3.0627050601207415,0.14886984796533642,1,0
2023,liberty,-6.1,14.1,-6.167845492616915,-1.1895151531851509,0,1
2023,louisiana,-6.1,6.5,-2.89454191687425,-1.7207819785982954,0,0
2023,louisianatech,-15.1,2.1999999999999993,-7.715574485830748,-3.5004510700407616,0,0
2023,louisville,9.5,-1.5,-0.06598570761370448,-0.6846334592032582,1,0
2023,lsu,23.3,-4.199999999999999,3.654776280456284,0.386864005852007,1,0
2023,marshall,-3.5,-5.5,-1.9808948037485905,-0.5548516428504682,0,0
2023,maryland,9.3,1.6999999999999993,6.204271924092661,2.4638028657401234,1,0
2023,massachusetts,-24.2,6.699999999999999,-6.9175909087372105,-2.4211568180580234,1,0
2023,memphis,4.9,-1.4000000000000004,-7.897938641565695,-2.6719708322403006,0,0
2023,miamioh,-11.9,14.7,-9.40460953812381,-2.876228722958718,0,0
2023,michigan,28.6,2.6999999999999993,-3.1534517222761904,-0.45755425664282057,1,0
2023,michiganstate,6.3,-13.1,3.0317128690434343,0.7072533503190479,1,0
2023,middletennessee,-13.6,4.1,-7.005515070725799,-2.3750071978309526,0,0
2023,minnesota,12.8,-12.4,3.180617259499379,1.6209083485170903,1,0
2023,mississippistate,12.4,-11.9,3.8335901977287943,2.341756569205078,1,0
2023,missouri,10.5,8.8,6.3106380877496155,2.59333871532775,1,0
2023,navy,-12.3,-1.3999999999999986,-3.5348917569290252,-0.6372121149251587,0,0
2023,ncstate,9.2,-1.799999999999999,-6.14269841822836,-2.1499444463799255,1,0
2023,nebraska,3.7,-3.4000000000000004,2.72222824072418,0.6450875765611552,1,0
2023,nevada,-13.9,-8.1,-3.361353571984596,-1.4072429809638394,0,0
2023,newmexico,-20.2,3.6999999999999993,1.458190210489704,0.47959734290216555,0,0
2023,newmexicostate,-19.6,17.8,8.275451775748925,1.9579465830505853,0,1
2023,northcarolina,12.9,-5.5,1.1052968988388765,1.0483923761320684,1,0
2023,northernillinois,-16.4,8.899999999999999,-3.717845269412305,-1.8089381519866143,0,0
2023,northtexas,-9.3,2.6000000000000005,0.062020223668583174,-0.37829292171599593,0,0
2023,northwestern,-6.4,5.1000000000000005,10.77316797077411,3.862916482078631,1,0
2023,notredame,19.9,0.20000000000000284,-5.240095328890951,-0.8955718266502944,1,0
2023,ohio,-11.0,9.4,4.40407624569599,1.8798882244551347,0,0
2023,ohiostate,29.0,-3.8000000000000007,-5.846615174859665,-2.4001614650470366,1,0
2023,oklahoma,18.8,-3.8000000000000007,-0.5386579823127606,0.6730081677289954,1,0
2023,oklahomastate,9.8,-3.1000000000000005,-4.934414443147523,-0.7731989012554793,1,0
2023,olddominion,-17.6,7.500000000000002,-6.68873020428264,-1.5256709561143085,0,0
2023,olemiss,17.1,1.2999999999999972,5.169838199139159,1.8094433696987056,1,0
2023,oregon,19.0,7.199999999999999,-1.5442092813479862,-0.9866270946256412,1,0
2023,oregonstate,11.8,0.7999999999999989,-1.8041363799671557,-0.07760157914235055,1,0
2023,pennstate,23.2,0.3000000000000007,-6.48321128881339,-1.469123951084686,1,0
2023,pittsburgh,10.3,-17.6,5.037746835722142,1.7632113925027497,1,0
2023,purdue,4.0,-11.3,5.326691370007572,1.5874189025795733,1,0
2023,rice,-16.5,6.300000000000001,4.017563745061281,0.66768577230991,0,0
2023,rutgers,-5.7,9.2,6.325031045551144,1.521453173635208,1,0
2023,sandiegostate,-5.8,-4.500000000000001,-4.027134400616092,-1.055650886369478,0,0
2023,sanjosestate,-11.1,7.699999999999999,3.5049067870836605,1.0421019908638964,0,0
2023,smu,6.0,4.1,-13.331058896497776,-4.40433215223576,0,0
2023,southalabama,1.0,4.1,-3.55036080292765,-0.7195493579477543,0,0
2023,southcarolina,11.3,-7.000000000000001,2.3570646699643567,1.748049557564448,1,0
2023,southernmiss,-11.8,-2.5999999999999996,-4.560725057577536,-2.334715308613676,0,0
2023,southflorida,-14.0,7.4,3.497248528387398,1.2240369849355892,0,0
2023,stanford,-10.4,-1.5,10.203577528335362,3.2635598272250688,1,0
2023,syracuse,4.3,-8.7,8.690515196460762,3.2109110879920357,1,0
2023,tcu,14.5,-6.6,-1.0333924419863956,-0.9155335085413923,1,0
2023,temple,-12.4,-8.6,-0.19545828775285967,-0.714564246867347,0,0
2023,tennessee,22.4,-6.199999999999999,7.326298001227958,2.425742761968247,1,0
2023,texas,22.2,1.0,-3.2745397801708744,-0.3922427692136521,1,0
2023,texasam,18.5,-2.9000000000000004,-4.212033432033551,-0.997288624288666,1,0
2023,texasstate,-18.6,17.0,7.977364768147652,2.361308438082447,0,0
2023,texastech,11.5,-5.4,0.306638679323326,0.3534773839170102,1,0
2023,toledo,-1.6,5.300000000000001,-5.040439157661966,-2.7487690897970727,0,0
2023,troy,1.3,8.5,2.0220628541263945,0.707721998944238,0,0
2023,tulane,7.3,-4.5,-5.558773742116238,-1.0378785020483754,0,0
2023,tulsa,-11.1,-2.5999999999999996,3.933688328543484,0.884483222682527,0,0
2023,uab,-11.9,-2.799999999999999,-0.8587725573799805,-0.931339625852224,0,0
2023,ucf,9.6,-6.199999999999999,5.283842753751272,2.003191117659099,1,0
2023,ucla,12.5,-2.8000000000000007,0.2340637925047453,0.8511530966074302,1,0
2023,uconn,-18.9,3.299999999999999,-4.359444475117806,-1.5258055662912322,0,0
2023,unlv,-14.6,16.0,4.517432861721561,1.5503322708333154,0,0
2023,usc,20.9,-11.499999999999998,-2.0573574259786254,-1.7200750990925189,1,0
2023,utah,18.8,-10.3,-2.5241006014533722,-0.2680505951240648,1,0
2023,utahstate,-15.4,4.5,-0.8747634782279512,-0.352321063533629,0,0
2023,utep,-16.6,0.40000000000000213,-5.129320952908314,-1.133723871979448,0,0
2023,utsa,4.3,1.1000000000000005,-0.6443337935363193,-0.7639783661992502,0,0
2023,vanderbilt,-5.5,-7.199999999999999,11.546666781183463,3.7182564503372886,1,0
2023,virginia,-5.8,-5.000000000000001,-2.9111106665676045,-1.7727348871448154,1,0
2023,virginiatech,-2.4,8.2,6.883832363525147,2.3016490195414936,1,0
2023,wakeforest,6.8,-14.7,3.331573915879016,1.1660508705576555,1,0
2023,washington,17.2,-0.8000000000000007,0.04807874191100314,0.06298140582269723,1,0
2023,washingtonstate,4.6,0.3000000000000007,-3.969782055139101,-0.820192950067916,1,0
2023,westernkentucky,-6.8,4.8,-3.968888232636833,-0.9891108814228914,0,0
2023,westernmichigan,-16.5,0.5999999999999996,-4.267013923369607,-1.878070257794747,0,0
2023,westvirginia,2.6,4.9,4.778002299185662,0.8107623431765201,1,0
2023,wisconsin,16.1,-6.700000000000001,-2.126234913460203,-0.26725914278799434,1,0
2023,wyoming,-9.5,5.9,-8.566184040908803,-2.644318260471927,0,0
2024,airforce,-7.1,-4.6,-1.101065375491248,0.038869542820487546,0,0
2024,akron,-22.2,4.300000000000001,0.9133106294082154,-0.28640188576773074,0,0
2024,alabama,27.8,-2.8000000000000007,-1.3272651241827527,0.5051541762330063,1,0
2024,arizona,12.4,-15.2,2.0572308849100662,0.795788385476099,1,0
2024,arizonastate,-4.0,13.4,1.2734635565737047,-0.2664089673204155,1,0
2024,arkansas,6.1,4.9,5.899880047813202,2.322533774310378,1,0
2024,arkansasstate,-9.1,-0.8000000000000007,2.4758996359121483,0.21504972105410025,0,0
2024,army,-11.1,20.299999999999997,3.7277044558518413,2.1380298928814776,0,0
2024,auburn,13.1,-3.5999999999999996,8.262164874924018,3.2250910395567396,1,0
2024,ballstate,-16.9,-2.900000000000002,-5.485935212603562,-2.859471263805186,0,0
2024,baylor,2.2,6.2,3.059779951648099,1.8133472255010772,1,0
2024,boisestate,7.9,2.1999999999999993,-12.223148359055926,-4.247798895366544,0,0
2024,bostoncollege,-2.4,3.5999999999999996,1.4164904852120943,-0.019379845327282152,1,0
2024,bowlinggreen,-11.2,9.399999999999999,-3.26402598724263,-1.006045459171284,0,0
2024,buffalo,-17.0,13.0,-6.368282913883837,-1.547080838041161,0,0
2024,byu,-1.5,16.8,2.706395705007825,0.8411778906921327,1,0
2024,california,2.8,1.2000000000000002,9.058525210152833,2.337150490220158,1,0
2024,centralmichigan,-15.9,0.09999999999999964,1.2911829074782313,0.967065532768896,0,0
2024,charlotte,-18.1,2.8000000000000007,0.8286160328121488,0.8506216720903127,0,0
2024,cincinnati,-0.1,0.0,3.1760900114384643,0.30860120097315924,1,0
2024,clemson,18.8,-5.5,-8.567106005494283,-2.3621234655593626,1,0
2024,coastalcarolina,-6.5,-0.40000000000000036,-3.2862738121409443,-1.4835291675826636,0,0
2024,colorado,0.3,7.8,14.101882198267612,4.162931496666391,1,0
2024,coloradostate,-10.6,4.8999999999999995,-0.12893724598360023,-0.7117947027609266,0,0
2024,duke,3.1,2.4999999999999996,-0.38853142580282596,0.13674127369628358,1,0
2024,eastcarolina,-9.5,8.5,-6.618747871596522,-2.6498950883921157,0,0
2024,easternmichigan,-15.9,2.5999999999999996,-6.343809974195982,-1.553666824301927,0,0
2024,florida,13.2,0.6000000000000014,5.704471922129862,1.4662621424424214,1,0
2024,floridaatlantic,-12.2,-0.5,-0.3781438799515606,-0.31416853980122805,0,0
2024,floridainternational,-19.0,6.9,1.3889738106704623,0.2588681064619344,0,0
2024,floridastate,19.9,-23.099999999999998,-10.419198925117412,-3.2527802298517,1,0
2024,fresnostate,-0.1,-3.6999999999999997,-3.6672166263219705,-1.389586425273296,0,0
2024,georgia,34.2,-9.900000000000002,-0.752634182875715,0.660820460235924,1,0
2024,georgiasouthern,-10.3,8.600000000000001,-1.4590287179296837,-0.19247823309357115,0,0
2024,georgiastate,-11.3,-6.599999999999998,-8.924547356789425,-3.547833999118723,0,0
2024,georgiatech,0.6,1.2999999999999998,5.376847799001017,1.9121997599533862,1,0
2024,hawaii,-12.6,1.6999999999999993,7.147452692307957,1.7743357150350576,0,0
2024,houston,-3.3,-4.8999999999999995,4.86829468543574,1.0826910186903875,1,0
2024,illinois,0.1,9.5,4.508420166516051,2.487037967371527,1,0
2024,indiana,-4.5,24.6,16.812297632457337,5.68733447439037,1,0
2024,iowa,13.2,2.6000000000000014,0.526347443613222,1.1236155446585672,1,0
2024,iowastate,11.5,-1.1999999999999993,5.046561707368096,2.220842052124288,1,0
2024,jacksonvillestate,-9.9,8.9,-3.376681390922593,-2.0000203050047256,0,0
2024,jamesmadison,0.7,6.8,-5.780862510655403,-1.2657261211536337,0,0
2024,kansas,9.7,-4.799999999999999,4.8579011894072135,2.563901779928888,1,0
2024,kansasstate,16.4,-2.299999999999999,-10.114577963632406,-3.555253802422857,1,0
2024,kentstate,-20.9,-12.100000000000001,0.5112054181503369,-0.2453205278898063,0,0
2024,kentucky,13.8,-8.3,4.432336198139092,1.6725297905608034,1,0
2024,liberty,3.9,-3.6999999999999997,-7.466943357973496,-2.158884720745269,0,0
2024,louisiana,-2.4,7.199999999999999,-2.5993902806073645,-0.5006956891216685,0,0
2024,louisianatech,-16.7,5.1,-2.692959127905797,-1.0637478159791502,0,0
2024,louisville,11.3,2.299999999999999,1.094105234840892,-0.05645710719962721,1,0
2024,lsu,23.1,-7.200000000000001,-1.6551596372535018,-1.0641543578872104,1,0
2024,marshall,-9.9,13.0,-4.630932462875304,-0.9087051498851442,0,0
2024,maryland,5.2,-9.1,3.365798069669834,1.2083323546874722,1,0
2024,massachusetts,-20.1,-1.7999999999999972,-6.944190688237496,-2.4304667408831233,1,0
2024,memphis,6.1,3.5,-6.956264479598615,-2.934692567859515,0,0
2024,miamioh,-4.0,5.3,-9.135538826613917,-2.1974385893148707,0,0
2024,michigan,25.0,-14.4,-3.926803681999865,-0.7834721977908617,1,0
2024,michiganstate,-2.4,-2.1999999999999997,4.876514088946646,1.7067799311313259,1,0
2024,middletennessee,-13.4,-10.999999999999998,-3.3239315702936514,-0.7845881708148992,0,0
2024,minnesota,4.2,6.2,3.7922592977030827,0.9333513602566849,1,1
2024,mississippistate,1.1,-5.199999999999999,8.233379813521738,3.5331980862477597,1,0
2024,missouri,22.2,-8.2,1.2520209364095534,0.4533588428948588,1,0
2024,navy,-13.3,16.8,-0.498346621528043,0.0983059551924576,0,0
2024,ncstate,12.1,-8.2,-4.5657398543306105,-1.5980089490157137,1,0
2024,nebraska,7.4,-1.9000000000000004,2.296495632205824,1.6825613500599172,1,0
2024,nevada,-16.7,1.5,-0.10688723748841866,-0.26468326039367385,0,0
2024,newmexico,-20.6,5.800000000000001,3.6636535150282468,0.31258176056291664,0,0
2024,newmexicostate,-15.5,-3.5,0.26298474098000124,-0.46856140126306023,0,0
2024,northcarolina,7.9,-2.9000000000000004,1.323568329639964,-0.2943268422017701,1,0
2024,northernillinois,-10.6,7.1,-4.413416992127136,-2.302271704820255,0,0
2024,northtexas,-11.3,6.800000000000001,0.4330478271194491,0.8788394667645344,0,0
2024,northwestern,-2.8,-5.3999999999999995,7.983605405840447,2.748807346589611,1,0
2024,notredame,23.4,0.5,-3.2808707553252123,-0.16345627951533925,1,0
2024,ohio,-12.0,14.3,-3.849958955465363,-2.332334119261362,0,0
2024,ohiostate,30.8,0.3999999999999986,-6.231452718980339,-1.3779781486128155,1,0
2024,oklahoma,19.8,-10.3,2.7630313386324934,1.6488791503395546,1,0
2024,oklahomastate,14.0,-16.6,-6.749274028058759,-1.5895186370932923,1,0
