player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Kentrelle Omar,74001,LB,STF AUSTIN,6,1,0,301,60.0,,,,,,63.4,,,72.2,1,0,0,3,36,13,0,7,1
Devin Ford,74018,WR,WEBER ST,3,1,0,342,,,,,,,61.3,,,69.4,0,0,0,0,0,23,4,3,0
Jordan Little,74019,CB,GARD-WEBB,12,1,0,171,59.9,,,,,,67.0,,,73.4,0,0,0,1,54,0,13,9,1
Justin Houston,74101,S,UTAHTC,11,1,0,1285,59.7,,,,,,72.7,,,70.4,0,0,0,58,0,0,24,4,2
Zach Zoglio,74758,LS,MAINE,12,0,0,212,,,59.2,,,59.0,55.1,,,66.8,0,0,46,0,0,0,51,0,0
Brandon Lanier,75662,TE,W ILLINOIS,10,0,0,345,,,71.5,,,,66.0,,,67.0,0,0,37,0,0,40,0,0,0
Seth Scott,75847,LB,MS VLY ST,5,0,0,228,,,,,,,52.6,,,27.6,0,1,0,0,18,12,0,3,1
Kylyn Macklin,76089,DI,ALBANY,11,0,0,106,58.1,,,,,,59.7,,,73.6,0,0,0,41,0,0,0,8,0
Jaylan Wesley,76319,S,N ARIZONA,12,0,0,252,59.8,,,,,,65.2,,,70.5,0,0,0,49,12,0,25,9,1
Torriq Brumfield,76425,LB,S DAKOTA,8,0,0,291,60.0,,,,,,69.0,,,70.6,0,0,0,2,6,0,0,20,0
Brian Norris,77750,ED,FL A&M,11,0,0,164,59.0,,,,,,61.1,,,71.8,0,0,0,35,0,1,0,12,0
Sterling Galban,78150,WR,E TENN ST,9,0,0,157,,,,61.2,,,58.9,,,73.0,0,0,0,0,0,7,36,0,1
Darrell Bryant Jr.,78693,S,N COLORADO,12,0,0,253,59.5,,,,,,53.5,,,70.8,0,1,0,58,3,0,23,29,0
Chinonso Opara,79298,T,TENN TECH,3,0,0,309,,,64.2,,,,62.5,,,68.1,0,0,9,0,0,0,0,0,0
Solomon Tuliaupupu,82562,ED,MONTANA,13,0,0,232,58.7,,,,,,59.5,,,66.5,0,0,0,27,0,0,0,5,0
B.J. Alexander,84241,WR,DUQUESNE,4,0,0,155,,,,60.0,,,58.9,,,63.9,0,0,0,0,0,15,0,0,0
Tienne Fridge,85688,CB,E ILLINOIS,12,3,0,158,59.7,,,,,,61.8,,,31.2,1,1,0,56,13,0,61,12,1
Shaun Grayson,85731,TE,LAMAR,6,0,0,204,,,,,,,43.8,,,27.6,1,1,0,0,21,0,0,0,0
Alec Pell,85874,TE,AUSTINPEAY,6,0,0,116,,,,,,,60.9,,,65.8,0,0,0,0,1,1,19,0,0
Khalani Riddick,85902,S,UC DAVIS,14,0,0,322,59.6,,,59.9,,,58.9,80.8,,29.4,0,2,0,64,45,5,5,48,2
Nate Hillenburg,85969,P,VALPO,12,0,0,332,,,64.4,,,,63.2,,48.6,73.4,0,0,29,0,0,0,55,0,0
Ben D'Aquila,85971,P,N ARIZONA,12,0,0,252,,,67.2,,,,55.6,,75.8,71.4,2,0,62,0,0,0,47,0,0
Joshua Harvey,86160,S,N COLORADO,8,0,0,253,60.0,,,,,,51.9,,,69.5,1,0,0,3,30,5,0,4,0
Samuel Scaife IV,86521,S,DELWARE ST,9,0,0,152,59.9,,,63.5,,,63.2,,,68.4,0,0,0,24,17,6,0,6,0
Noah Cronquist,86569,WR,E WASHGTON,10,0,0,161,,,,68.9,,,64.8,65.3,,77.1,0,0,0,0,0,63,0,40,0
Alton Jefferson,86760,DI,E ILLINOIS,11,0,0,158,71.6,,,,,,78.5,,,67.4,0,0,0,36,0,0,0,4,0
Davion Ross,87045,CB,IDAHO ST,11,0,0,186,,,,,,,62.4,,,69.9,0,0,0,0,63,17,1,1,2
Keonte Huguely,87952,S,MERCYHURST,12,0,0,977,90.2,,,,,,87.7,,,29.6,0,1,0,23,28,3,0,6,2
Tyreke Jinks,90321,TE,ARKAPB,2,0,0,112,,,,59.9,,,59.0,,,67.6,0,0,0,0,0,17,0,0,0
Jalen Camp,90359,LB,W ILLINOIS,1,0,0,345,60.0,,,,,,62.5,,,75.3,0,0,0,1,6,0,0,0,0
Sebastian Conwell,90709,LB,NEWHVN,8,0,0,1013,59.8,,,,,,59.6,,,72.3,1,0,0,45,0,21,31,0,1
Allen Smith,97148,CB,DELWARE ST,5,0,0,152,60.0,,,,,,47.1,,,76.5,1,0,0,1,3,1,0,4,0
Myles Bell,97485,S,ALBANY,5,0,0,106,59.9,,,,,,62.0,,,73.6,0,0,0,14,5,2,9,7,0
Thomas Joe-Kamara,97527,S,ALBANY,10,0,0,106,59.9,,,,,,66.2,,,87.7,0,0,0,43,0,0,0,13,0
Amahni Spinks,97538,CB,ALAB A&M,11,0,0,104,,,,,,,64.1,,,33.8,0,1,0,0,42,71,0,13,2
Kyler Laing,97746,ED,MERCYHURST,12,0,0,977,58.7,,70.9,,,,60.8,,,67.6,0,0,34,48,0,2,0,1,0
Fabian McCray,97862,WR,S ILLINOIS,11,0,0,295,59.8,,,,,,59.8,,,69.3,0,0,0,2,1,49,0,0,0
Grayson Lewis,98039,C,LIUSHAR,2,0,0,1298,,,60.4,,,,61.8,,,64.0,0,0,9,0,0,0,0,0,0
Matt Smith,98287,TE,RHODE ISLD,14,0,0,274,,,77.1,59.6,,,63.5,,,70.7,0,0,73,0,0,63,40,0,0
Jake Pope,99114,T,ILL STATE,7,0,0,188,,,15.1,,,,28.9,,,65.8,0,0,32,0,0,0,0,0,0
Jackson Lowe,99180,TE,INCAR WORD,12,0,0,189,,,74.6,59.6,,,63.4,,,73.2,0,0,53,0,8,61,0,0,0
Myron Warren,99320,DI,INCAR WORD,8,0,0,189,58.3,,,,,,59.3,,,75.5,0,0,0,17,0,0,0,2,0
Na'Drian Dizadare,99379,LB,TENN MARTN,9,0,0,310,59.8,,,,,,64.4,,,68.6,0,0,0,8,15,0,5,4,0
Gavin Thomson,99598,WR,SACRAMENTO,1,0,0,279,,,,,,,60.0,,,64.0,0,0,0,0,0,2,0,0,0
Dune Smith,99746,LB,INCAR WORD,12,0,0,189,59.9,,,,,,63.0,,,77.9,0,0,0,52,0,0,7,11,0
Chayce Chalmers,99817,LB,STNY BROOK,11,0,1,303,59.5,,,,,,55.5,,,54.7,0,1,0,41,64,5,50,22,2
Kendric Nowling,100309,LB,NORFOLK,5,0,0,244,59.7,,,,,,60.8,,,65.5,0,0,0,11,2,0,0,1,0
Parker Jacobs,100442,ED,YNGTOWN ST,10,0,0,353,59.3,,76.6,,,,64.8,,,75.5,0,0,62,25,0,0,0,2,0
Kenan Christon II,100601,HB,JACKSON ST,2,0,0,194,,,,59.9,,,59.4,,,63.2,0,0,0,0,0,7,0,0,0
Orlandus McLaurin,100686,CB,ALCORN ST,10,0,0,107,59.6,,,,,,63.0,,,67.7,0,0,0,27,1,0,0,15,0
Jashon Watkins,100923,CB,TENN STATE,9,0,0,308,60.4,,,,,,62.8,,,72.5,0,0,0,20,1,6,0,22,0
Wyatt Draeger,101173,DI,TOWSON,12,0,0,317,69.1,,74.3,,,,75.3,,,69.7,0,0,53,55,0,0,6,5,0
Jaymason Willingham,101223,LB,LNDNWD,8,1,0,949,59.8,,,,,,65.1,,,68.3,0,0,0,13,3,7,2,0,0
Mosai Newsom,101444,DI,S DAKOTA,15,0,0,291,56.9,,,,,,58.3,,,71.5,0,0,0,52,0,0,0,21,0
Noah Fenske,101593,C,S ILLINOIS,1,0,0,295,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,0,0
Anthony Pecorella,101608,P,MAINE,12,0,0,212,,,65.4,,55.5,,63.7,,61.7,75.6,0,0,39,0,29,0,51,0,3
Julius Davis,101649,HB,MONTANA ST,3,0,0,233,,,,59.4,,,60.0,,,61.8,0,0,0,0,0,3,0,0,0
Shadrick Byrd,101661,HB,PRVIEW A&M,12,1,0,270,,,,59.4,,,66.9,,,74.7,0,0,0,0,47,25,30,8,2
John Dunmore,101705,WR,TOWSON,11,0,0,317,,,,,,,61.4,39.3,,67.6,0,0,0,0,0,1,0,40,0
Dante Kiett,101873,CB,NEWHVN,8,0,0,1013,59.6,,,,,,48.8,,,28.3,0,1,0,24,0,7,0,5,0
Jordan Johnson,101881,S,MORGAN ST,12,0,0,235,59.8,,,,,,59.0,,,70.0,0,0,0,28,4,0,36,3,0
Jermaine Johnson,102949,WR,DUQUESNE,3,0,0,155,,,,54.8,,,59.7,,,62.6,0,0,0,0,0,9,0,0,0
David Hoage,103759,ED,W GEORGIA,11,0,0,1177,58.9,,,,,,60.0,,,71.3,0,0,0,40,0,0,1,3,0
Talmage Brown,103985,HB,SO UTAH,12,0,1,298,,,,59.4,,,59.6,,,85.5,1,1,0,0,75,65,45,32,1
Latrelle Smith-Leaks,104238,CB,WM & MARY,5,0,0,348,59.9,,,,,,60.9,,,67.8,0,0,0,9,0,0,0,0,0
Aaron Harris,104296,CB,NC A&T,9,0,0,246,59.3,,,66.8,,,60.1,,,74.7,1,0,0,53,9,42,0,24,1
Micah Nelson,104348,ED,W CAROLINA,9,0,0,344,59.0,,,,,,61.1,,,68.6,0,0,0,21,0,1,0,8,0
Niko Papic,104436,T,STNY BROOK,7,0,0,303,,,71.7,,,,64.5,,,72.2,0,0,34,0,0,0,0,0,0
Aidan Kaler,104575,LB,STNY BROOK,11,2,0,303,59.5,,,,,,79.6,,,73.6,1,0,0,39,63,11,0,22,4
Jadon Turner,104840,HB,CENT CT ST,12,0,0,133,59.7,,,68.0,,,68.7,,,75.3,0,0,0,7,23,45,29,15,2
Marqui Johnson,104982,HB,BETH COOK,10,0,0,119,,,,58.1,,,60.3,,,66.5,0,0,0,0,0,54,0,0,0
RJ Lamarre,105005,WR,STNY BROOK,6,0,0,303,,,,,,,63.4,,,69.7,0,0,0,0,1,20,0,12,0
Jeremiah Wynn,105081,S,MORGAN ST,9,0,0,235,59.7,,,,,,66.9,,,74.9,0,0,0,6,32,1,33,1,2
Dewey Greene,105211,ED,INCAR WORD,8,0,0,189,59.2,,,,,,60.4,,,66.3,0,0,0,11,0,0,0,3,0
Jared Pedraza,105277,LB,SE MO ST,2,0,0,293,59.9,,,,,,60.1,,,63.5,0,0,0,7,0,0,0,0,0
Dillon Botner,105438,C,MONTANA,7,0,0,232,,,73.3,,,,65.3,,,74.8,0,0,42,0,0,0,0,0,0
Jordan Cooper,105469,T,RHODE ISLD,6,0,0,274,,,67.7,,,,63.2,,,65.1,0,0,25,0,0,0,0,0,0
Brock Bethea,105484,T,RHODE ISLD,14,0,0,274,,,77.2,,,,66.3,,,77.3,0,0,74,0,0,0,0,0,0
Dathan Hickey,106236,S,YNGTOWN ST,10,0,0,353,60.1,,,,,,59.9,60.3,,70.2,0,0,0,41,9,8,10,3,0
A.J. Ackerman,108456,DI,DUQUESNE,12,0,0,155,81.0,,60.0,,,,83.8,,,79.0,0,0,8,24,0,0,0,34,0
Lelan Wilhoite,108690,HB,TENN STATE,7,0,0,308,,,,63.4,,,65.3,29.5,,64.3,0,0,0,0,0,36,0,5,0
Jack Iuliano,108949,ED,N DAK ST,9,0,0,250,59.9,,,,,,60.6,,,66.8,0,0,0,22,0,0,0,2,0
Camden Orth,108965,QB,CHATTNOOGA,1,0,0,137,,,,,,,60.0,,60.0,64.0,0,0,0,0,0,0,1,0,0
Khalib Gilmore,111057,LB,NORFOLK,12,0,0,244,74.5,,,,,,64.2,,,26.7,0,5,0,45,13,38,0,17,1
Jarvis Williams,117902,C,ROB MORRIS,1,0,0,277,,,60.0,,,,60.5,,,63.0,0,0,3,0,0,0,0,0,0
C.J. Evans,121347,HB,SAMFORD,8,0,0,282,,,,63.5,,,60.9,71.6,,65.9,0,0,0,0,0,25,0,26,0
William Mayo,121396,G,CENT ARK,8,0,0,132,,,73.6,,,,64.9,,,72.0,0,0,35,0,0,0,0,0,0
Jamal Mull,121398,T,CENT ARK,12,0,0,132,,,73.1,,,,62.3,,,65.2,0,0,46,0,0,0,3,0,0
Nae'Saan Dickerson,121413,WR,GRAMBLING,2,0,0,177,,,,,,,63.0,,,69.4,0,0,0,0,5,4,0,5,0
Brandon Hayes,121459,WR,SE LA,13,0,0,294,,,,90.4,,,59.9,63.5,,65.0,0,0,0,0,0,47,0,9,0
Michael Pleas Jr.,121468,ED,INCAR WORD,12,0,0,189,58.8,,,,,,59.0,,,79.6,0,0,0,35,0,0,56,7,0
Kyle Kelly,121530,T,N IOWA,1,0,0,255,,,60.0,,,,60.6,,,61.5,0,0,2,0,0,0,0,0,0
Kaghen Roach,121606,ED,ABILENE CH,14,0,0,100,57.5,,,,,,57.4,,,67.8,0,0,0,46,0,0,0,5,0
Jadyn Bost,121627,ED,ALCORN ST,9,0,0,107,59.1,,,,,,60.8,,,67.2,0,0,0,17,0,0,0,6,0
Gabe Fletcher,121633,DI,E KENTUCKY,10,0,0,159,58.1,,,,,,58.3,,,68.3,0,0,0,24,0,0,0,3,0
Kyeandre Magloire,121644,HB,W GEORGIA,3,0,0,1177,,,,,,,60.7,,,68.8,0,0,0,0,0,10,0,2,0
Clayton Thomas Jr.,121659,LS,AUSTINPEAY,12,0,0,116,,,76.2,,,75.6,71.1,,,66.9,0,0,70,0,0,0,51,0,0
Darryle Evans,121677,HB,HOUCHR,7,0,0,183,,,,59.6,,,58.6,,,69.2,0,0,0,0,0,34,0,0,0
Devion Hargrove,121681,CB,STF AUSTIN,9,1,0,301,59.7,,,,,,70.2,,,59.9,1,1,0,14,43,0,24,49,3
Kendal Septs,121701,G,TXAMEA,2,0,0,1139,,,60.8,,,,61.6,,,62.1,0,0,5,0,0,0,0,0,0
Josh Hastings,121766,S,TENN MARTN,6,0,0,310,59.7,,,,,,55.3,,,68.0,0,0,0,25,3,0,3,8,0
Bryce Bailey,121794,WR,TENN MARTN,3,0,0,310,,,,57.4,,,60.4,,,63.4,0,0,0,0,1,7,0,0,0
Tyrece Edwards,121803,ED,MURRAY ST,8,0,0,236,60.3,,,,,,61.9,,,67.5,0,0,0,14,0,0,0,3,0
Drew Francis,121804,LB,E TENN ST,12,1,0,157,60.1,,,,,,66.8,,,65.1,0,0,0,31,7,0,0,7,0
Davon Martin,121813,CB,N ALABAMA,9,0,0,389,59.7,,,,,,62.6,,,73.6,0,0,0,24,0,0,0,16,0
Jalen Montgomery,121815,HB,E KENTUCKY,6,0,0,159,,,,53.7,,,52.0,64.2,,67.0,1,0,0,0,4,29,3,16,0
Ahmad Bradley,121835,DI,SE LA,10,0,0,294,57.4,,,,,,57.7,,,70.8,0,0,0,28,0,0,0,5,0
Malcolm Terry II,121873,HB,COLUMBIA,1,0,0,145,,,,,,,60.0,,,64.4,0,0,0,0,0,0,1,0,0
Kortlin Rausaw,121904,DI,ABILENE CH,13,0,0,100,69.4,,,,,,75.7,,,70.2,0,0,0,51,0,0,0,6,0
Micah Harper,122060,CB,MONTANA,13,0,0,232,59.6,,,,,,59.7,,,63.3,0,0,0,31,0,0,0,0,0
Kellen Culberson,122093,C,NC A&T,10,0,0,246,,,69.2,,,,58.0,,,29.3,0,1,26,0,0,0,55,0,0
Lavar Lindo,122107,TE,STF AUSTIN,4,0,0,301,,,61.5,,,,61.6,,,63.5,0,0,9,0,0,2,0,0,0
Ky Thomas,122120,ED,STF AUSTIN,13,0,0,301,58.6,,74.0,,,,63.0,,,70.6,0,0,52,31,0,0,27,9,0
KeShawn Washington,122227,S,SAMFORD,10,0,0,282,60.2,,,,,,54.2,,,28.5,0,1,0,18,23,6,0,14,0
Dazalin Worsham,122232,WR,TENN MARTN,8,0,0,310,,,,54.6,,,65.0,,,67.3,0,0,0,0,0,33,11,0,1
Seth Williams,122258,G,E TENN ST,12,0,0,157,,,75.3,,,,64.8,,,66.2,0,0,65,0,0,0,0,0,0
Ty Moore,122277,WR,NWSTATE,9,0,0,257,,,,,,,74.8,60.3,,83.1,2,0,0,0,10,48,39,19,2
Dante Jones,122301,T,CAMPBELL,10,0,0,131,,,73.5,,,,64.9,,,71.5,0,0,46,0,0,0,0,0,0
Lamagea McDowell,122306,HB,PRVIEW A&M,6,0,0,270,,,,,,,68.8,,,72.1,0,0,0,0,4,20,6,3,1
Shon Brown,122321,ED,SCAR STATE,9,0,0,290,59.9,,63.4,,,,55.1,,,73.3,0,0,12,12,3,32,23,2,0
Logan Mauldin,122348,TE,MCNEESE,1,0,0,217,,,,,,,60.0,,,62.1,0,0,0,0,1,0,0,0,0
Tyler Wagner,122363,G,TENN TECH,2,0,0,309,,,65.5,,,,62.9,,,69.0,0,0,11,0,0,0,0,0,0
Josh Griffis,122400,ED,TARLETON,13,0,0,401,58.1,,,,,,60.3,,,71.1,0,0,0,30,0,0,0,15,0
Reginald Harden,122401,WR,TARLETON,8,1,0,401,60.0,,,,,,70.0,,,69.9,0,0,0,1,41,0,1,12,1
Anthony Fieldings,122439,CB,ALAB A&M,9,0,0,104,59.8,,,,,,62.0,,,67.0,0,0,0,45,0,0,0,14,0
Khatavian Franks,122472,LB,E KENTUCKY,7,0,0,159,60.1,,,,,,62.3,,,67.6,0,0,0,14,1,0,0,6,0
Jude Kelley,122482,K,CHATTNOOGA,11,0,0,137,,72.3,,,69.5,,61.9,,,69.3,1,0,51,0,12,0,0,0,0
Ryan King,122484,WR,MONTANA ST,4,0,0,233,,,,,,,59.9,,,67.1,0,0,0,0,1,3,3,0,0
Tyson Meiguez,122488,LB,DUQUESNE,8,0,0,155,59.0,,,,,,60.8,,,66.1,0,0,0,19,0,0,0,8,0
Aidan Bouman,122508,QB,S DAKOTA,2,0,0,291,,,,,,,60.0,,60.0,64.5,0,0,0,0,0,0,1,0,0
Hayes Gibson,122513,S,DRAKE,5,0,0,153,59.6,,,,,,65.1,,,65.2,0,0,0,10,12,0,0,1,1
Jordyn Morgan,122528,S,TEXAS STHN,1,0,0,313,,,,,,,60.0,,,66.5,0,0,0,0,0,0,1,0,0
Clinton Anokwuru,122545,ED,NWSTATE,9,0,0,257,59.0,,60.0,,,,37.0,,,26.3,0,2,2,34,0,0,0,1,0
Tristan Golightly,122560,WR,PRVIEW A&M,2,0,0,270,,,,,,,72.2,,,65.9,0,0,0,0,0,8,0,0,0
Johnquai Lewis,122568,S,MCNEESE,3,0,0,217,59.8,,,,,,70.5,,,65.8,0,0,0,6,1,0,7,0,1
Delbert Mayberry,122569,CB,ALAB A&M,9,0,0,104,59.9,,,,,,52.6,,,72.8,0,0,0,13,26,0,5,1,0
Owen Lawson,122602,K,ALBANY,12,0,0,106,,,65.0,,57.3,,47.0,,62.4,29.7,1,1,35,0,3,0,59,0,1
Witt Mitchum,122607,T,N ALABAMA,2,0,0,389,,,60.0,,,,59.7,,,63.4,0,0,2,0,0,0,1,0,0
KJ Shankle,122614,HB,TXAMEA,3,0,0,1139,,,,,,,59.9,,,64.3,0,0,0,0,2,5,0,0,0
Dabari Hawkins,122640,CB,TARLETON,14,0,0,401,59.9,,,,,,63.2,,,86.7,2,0,0,36,62,55,1,69,2
Harlan Dixon,122669,HB,INCAR WORD,8,0,0,189,,,,54.8,,,63.0,,,77.1,0,0,0,0,0,48,0,16,0
Tyler Mansfield,122682,CB,SE LA,12,0,0,294,60.0,,,,,,57.8,,,28.5,1,2,0,2,3,0,5,48,0
Joseph Mason,122684,ED,NICHOLLS,3,0,0,243,59.6,,,,,,62.2,,,68.9,0,0,0,9,0,0,0,8,0
CJ Garnett,122745,LB,TXAMEA,11,2,0,1139,59.8,,,59.9,,,62.2,,,79.0,2,0,0,8,46,14,43,20,2
Dwight Jacobs Jr.,122750,S,ALABAMA ST,3,0,0,105,60.0,,,,,,68.2,,,69.1,0,0,0,1,1,0,0,5,1
Montrell Campbell,122784,CB,ALAB A&M,9,0,0,104,59.6,,,,,,62.1,,,73.2,0,0,0,39,0,0,1,10,0
Josh Crabtree,122859,WR,NC CENT,8,0,0,247,,,,,,,64.3,,,71.3,0,0,0,0,2,29,0,4,1
Patrick Matan,122873,G,MONTANA,7,0,0,232,,,73.4,,,,65.4,,,74.8,0,0,43,0,0,0,0,0,0
Ian Williams,122891,K,FURMAN,12,0,2,170,,73.7,,,85.2,,57.1,,69.0,47.5,0,2,51,0,59,0,62,0,1
Trevon West,122948,WR,TARLETON,13,0,0,401,,,,60.0,,,67.4,,,76.7,0,0,0,0,0,32,52,0,2
Byron Floyd,123008,LS,YNGTOWN ST,12,0,0,353,,,90.0,,,87.0,72.0,,,29.3,0,1,74,0,0,0,34,0,0
AJ Roberts,123019,LB,STNY BROOK,11,0,0,303,59.0,,,,,,62.5,,,72.0,0,0,0,36,0,2,0,18,0
Jahvante Royal,123020,CB,CENT CT ST,12,0,0,133,59.6,,,,,,55.4,,,74.9,0,1,0,14,7,0,3,37,1
Latarie Kinsler,123042,ED,FL A&M,4,0,0,164,59.9,,,,,,61.0,,,65.2,0,0,0,2,0,0,0,2,0
Steven Mahar Jr.,123047,TE,ALBANY,12,0,0,106,,,50.8,,,,60.8,,,29.3,0,1,35,0,0,57,58,0,2
Saul Diaz,123173,TE,CITADEL,1,0,0,139,,,,,,,60.0,,,63.0,0,0,0,0,0,1,0,0,0
Angelo Anderson,123208,ED,TARLETON,10,0,0,401,59.2,,,,,,60.7,,,67.4,0,0,0,19,0,0,0,5,0
Rishi Rattan,123230,CB,AUSTINPEAY,12,2,0,116,90.2,,,,,,82.1,,,78.5,0,0,0,23,74,1,4,45,2
Joseph Solomon,123234,C,E ILLINOIS,7,0,0,158,,,70.1,,,,64.0,,,68.1,0,0,31,0,0,0,0,0,0
Walker Baty,123299,T,CENT ARK,12,0,0,132,,,73.1,,,,65.4,,,73.4,0,0,42,0,0,0,17,0,1
Isaiah Davis,123307,WR,STF AUSTIN,8,0,0,301,,,,,,,62.8,,,70.0,0,0,0,0,0,6,0,7,0
Avery Morris,123323,LB,DUQUESNE,12,0,0,155,59.8,,,,,,63.6,,,71.3,0,0,0,27,11,3,3,17,0
Cameron Peters,123326,QB,PRVIEW A&M,1,0,0,270,,,60.0,,,,60.2,,,60.4,0,0,3,0,0,0,0,0,0
Xavier Spencer,123334,S,SOUTHERN U,1,0,0,297,60.0,,,,,,60.0,,,60.7,0,0,0,1,0,0,0,0,0
Lakeem Rudolph,123362,S,CAMPBELL,12,0,0,131,59.8,,,59.6,,,60.6,,,69.3,0,0,0,40,15,12,0,1,0
Tyree Saunders,123364,WR,ALABAMA ST,6,0,0,105,,,,,,,63.4,,,68.3,0,0,0,0,4,4,2,9,0
Christian Forbes,123384,C,STNY BROOK,1,0,0,303,,,60.2,,,,61.7,,,68.3,0,0,6,0,0,0,0,0,0
Daniel King,123422,K,SO UTAH,8,0,0,298,,66.0,,,85.3,,50.5,,71.8,29.3,0,1,3,0,35,0,28,0,0
