player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Jerrell Lawson,22006,S,CHATTNOOGA,11,0,0,137,59.7,,,,,,64.0,,,67.6,0,0,0,33,1,2,0,26,0
Danquarian Fields,22155,S,GRAMBLING,2,0,0,177,,,,,,,61.1,,,70.4,0,0,0,0,0,0,0,3,0
Garris Schwarting,22169,WR,CHARLES SO,7,0,0,135,,,,,,,61.2,68.2,,67.1,0,0,0,0,1,2,0,30,0
Oshea Trujillo,22177,LB,IDAHO ST,11,0,1,186,59.9,,,,,,47.2,,,28.3,1,1,0,57,3,2,0,13,0
Alvin Clemons,22181,C,INDIANA ST,8,0,0,191,,,69.7,,,,63.7,,,66.6,0,0,30,0,0,0,0,0,0
Ethan Ray,22231,LS,CHARLES SO,9,0,0,135,,,29.1,,,30.0,48.6,,,67.2,1,0,39,0,0,0,59,0,4
Jarrell Jackson,22290,CB,ILL STATE,10,0,0,188,80.6,,,,,,86.2,,,73.5,0,0,0,39,0,0,0,16,0
Stefan Williams,22300,ED,CHARLES SO,2,0,0,135,,,,,,,29.4,,,69.7,0,0,0,0,10,3,5,3,0
Cole Anderson,22315,T,ILL STATE,1,0,0,188,,,60.0,,,,60.8,,,66.5,0,0,3,0,0,0,0,0,0
Raleigh Webb,22373,WR,CITADEL,11,0,0,139,,,72.5,,,,70.5,,,29.1,2,2,42,0,25,0,44,9,5
Jordan Jones,22379,CB,CHATTNOOGA,11,0,0,137,59.6,,,,,,60.8,,,76.7,0,0,0,32,6,0,0,41,0
Lyndemian Brooks,22417,HB,PRVIEW A&M,1,0,0,270,,,,,,,60.0,,,66.6,0,0,0,0,0,1,0,0,0
Jarrod Stanley,22430,CB,CHARLES SO,4,0,0,135,59.6,,,60.0,,,44.2,,,27.2,0,1,0,17,1,1,0,2,0
Will Waddell,22551,G,W ILLINOIS,1,0,0,345,,,,,,,60.0,,,63.3,0,0,0,0,0,0,1,0,0
Jamal Savage,22558,G,BETH COOK,11,0,0,119,,,75.1,,,,64.8,,,64.5,0,0,39,0,0,0,0,0,0
Nick Salley,22617,ED,CHARLES SO,10,0,0,135,59.4,,,,,,60.9,,,72.6,0,0,0,41,0,7,2,5,0
Raemo Trevino,22649,ED,IDAHO ST,10,0,0,186,58.5,,,,,,59.2,,,67.2,0,0,0,32,0,0,0,5,0
JT Bohlken,22652,K,ILL STATE,10,0,0,188,,63.8,,,62.0,,63.6,,65.9,75.8,0,1,3,0,2,0,65,0,0
Edward King,22770,LB,CHARLES SO,2,0,0,135,59.4,,,,,,51.8,,,68.5,0,0,0,3,7,0,5,0,0
Jack Pawloski,22773,P,GARD-WEBB,10,0,0,171,,60.0,66.0,,,,56.0,,56.4,29.4,0,2,47,0,0,0,44,0,0
Tanner Conner,22777,WR,IDAHO ST,5,0,0,186,,,,,,,61.6,,,67.8,0,0,0,0,8,1,0,0,0
Evan Fairs,22869,WR,PRVIEW A&M,3,0,0,270,,,,,,,60.3,,,66.4,0,0,0,0,0,6,0,0,0
Zach Larkin,22961,TE,INDIANA ST,9,1,0,191,,,,,,,66.2,,,68.4,0,0,0,0,0,10,56,0,1
Cole Strange,22976,G,CHATTNOOGA,5,0,0,137,,,64.9,,,,61.6,,,66.4,0,0,13,0,0,0,1,0,0
Kelvin Broome Jr.,23025,LB,INDIANA ST,8,0,0,191,60.0,,,,,,60.2,,,67.8,1,0,0,20,0,1,22,2,1
Prince Howard-Whitaker,23160,T,ALAB A&M,5,0,0,104,,,70.7,,,,64.8,,,74.2,0,0,31,0,0,0,0,0,0
Trevor Begue,23498,WR,INCAR WORD,7,0,0,189,,,,59.9,,,62.4,,,68.5,0,0,0,0,1,4,0,5,0
Bilal Ali,23618,T,NC A&T,4,0,0,246,,,63.0,,,,63.0,,,71.3,0,0,12,0,0,0,0,0,0
Najee Reams,23773,CB,NC A&T,10,0,0,246,59.9,,,,,,66.6,,,72.1,0,0,0,44,0,1,0,44,0
Matt Stevens,23774,LB,NC CENT,7,2,0,247,59.9,,,,,,62.1,,,70.7,0,0,0,7,7,20,19,1,1
Jordan Canady,23841,S,N DAKOTA,9,0,0,249,59.9,,,,,,66.2,,,67.8,0,0,0,24,32,0,0,14,1
Isaiah Capoocia,23847,CB,SACRAMENTO,12,1,0,279,,,,,,,59.9,,,83.6,4,0,0,0,73,43,42,34,2
Kevin Johnson,23904,CB,NICHOLLS,11,0,0,243,59.9,,,,,,54.0,,,70.8,1,0,0,33,15,1,0,8,0
Samuel St. Surin,23913,WR,YNGTOWN ST,8,0,0,353,,,,66.7,,,57.5,,,72.7,0,0,0,0,11,44,28,6,0
Mason Sikes,24033,TE,W ILLINOIS,6,0,0,345,,,,,,,51.9,,,28.6,0,1,0,0,0,43,10,0,0
Harrison Poole,24102,CB,MERCER,10,2,0,219,59.8,,,61.8,,,67.2,,,42.7,0,1,0,25,20,28,42,3,2
Kashon Baker,24107,HB,NC A&T,2,0,0,246,,,,,,,60.0,60.3,,63.7,0,0,0,0,0,0,0,1,0
Ray Haas,24109,LB,N DAKOTA,1,0,0,249,60.0,,,,,,60.1,,,65.8,0,0,0,1,0,2,2,1,0
BJ Perkinson,24118,HB,SACRAMENTO,5,0,0,279,,,,59.9,,,60.0,,,66.6,0,0,0,0,1,7,0,0,0
Bruce Trigg,24170,G,NC CENT,7,0,0,247,,,69.2,,,,63.0,,,71.7,0,0,23,0,0,0,1,0,0
Arron McKenney,24406,WR,NICHOLLS,3,0,0,243,,,,,,,67.0,,,76.2,0,0,0,0,15,4,0,15,0
Jerome Brooks III,24531,S,LIUSHAR,10,0,0,1298,59.7,,,,,,62.8,,,70.3,0,0,0,54,2,1,0,22,0
Brandon Brown,24535,LB,WOFFORD,3,0,0,350,60.2,,,,,,60.1,,,67.0,0,0,0,11,0,0,12,3,0
Charlie Davidson,24634,HB,TENN STATE,1,0,0,308,,,,,,,60.9,,,65.6,0,0,0,0,0,0,0,3,0
Evan Holm,24702,CB,N DAKOTA,10,0,0,249,59.4,,,63.0,,,60.9,63.9,,70.9,0,0,0,23,1,48,0,29,0
Wyatt Hjelm,24707,ED,SACRAMENTO,11,0,0,279,60.3,,,,,,65.1,,,69.9,0,0,0,19,0,0,0,17,0
Jaxson Turner,24955,ED,N DAKOTA,10,0,0,249,60.3,,,,,,65.3,,,71.7,0,0,0,30,51,0,0,21,0
Josiah Erickson,25044,ED,SACRAMENTO,11,0,0,279,59.8,,,,,,62.6,,,68.8,0,0,0,21,0,0,0,17,0
London Pearson,25151,HB,YNGTOWN ST,6,0,0,353,,,,57.5,,,62.2,,,71.8,0,0,0,0,6,5,1,20,0
Jace Lewis,25213,LB,MONTANA,12,0,0,232,60.2,,,,,,51.1,,,28.6,0,1,0,33,0,6,0,14,0
Conlan Beaver,25736,T,MONTANA,2,0,0,232,,,64.1,,,,62.6,,,70.0,0,0,11,0,0,0,0,0,0
Jalen Phelps,26343,CB,JAMES MAD,2,1,0,197,,,,,,,73.2,,,71.5,0,0,0,0,20,0,0,9,2
Jared Folks,26468,LB,E TENN ST,11,0,0,157,59.6,,,,,,61.4,,,72.0,0,0,0,40,0,0,0,4,0
Tim Coleman,26515,T,RICHMOND,1,0,0,276,,,61.1,,,,61.8,,,63.3,0,0,6,0,0,0,0,0,0
Wesley Wolfolk,26579,WR,MORGAN ST,7,0,0,235,,,,,,,61.0,65.0,,67.6,0,0,0,0,1,12,2,13,1
Javian Smith,26638,CB,MO STATE,3,0,0,230,59.8,,,,,,61.3,,,66.8,0,0,0,3,0,0,0,3,0
Dominic Thieman,26698,WR,DUQUESNE,2,0,0,155,,,,,,,63.1,,,71.6,0,0,0,0,7,2,0,4,0
Trey Harrell,26944,WR,ARKAPB,2,0,0,112,,,,58.2,,,60.2,,,65.4,0,0,0,0,0,17,0,2,0
Isaiah Edwards,28442,G,INDIANA ST,8,0,0,191,,,72.4,,,,64.5,,,69.8,0,0,31,0,0,0,0,0,0
DeValon Whitcomb,28665,DI,S DAKOTA,10,0,0,291,57.6,,,,,,58.1,,,69.3,0,0,0,24,0,0,0,13,0
Jared Harrell,28840,WR,UC DAVIS,9,0,0,322,,,,,,,66.8,,,71.3,0,0,0,0,1,0,3,38,0
Khris Vaughn,28869,WR,UC DAVIS,8,0,0,322,,,,,,,60.1,,,29.0,1,1,0,0,1,1,23,28,1
Mekhi Stevenson,28983,WR,IDAHO,10,0,0,185,,,,,,,54.4,59.0,,70.5,1,0,0,0,6,6,8,47,0
Da'Quan Grimes,29665,LB,MONMOUTH,2,0,0,231,60.0,,,,,,60.4,,,66.7,0,0,0,1,0,3,0,0,0
Brian Syracuse,29667,G,MONMOUTH,4,0,0,231,,,64.7,,,,62.6,,,64.2,0,0,17,0,0,0,0,0,0
Manny Christian,29716,G,MONMOUTH,5,0,0,231,,,63.8,,,,62.4,,,64.0,0,0,15,0,0,0,0,0,0
Charles James,29783,G,MONMOUTH,2,0,0,231,,,61.5,,,,62.0,,,67.2,0,0,6,0,0,0,0,0,0
Jerone Jackson,30281,S,N COLORADO,11,0,1,253,59.5,,,,,,61.0,,,53.2,1,1,0,53,3,0,49,33,1
Colby Reeder,30285,LB,DELAWARE,6,0,0,151,59.6,,,,,,60.4,,,69.0,0,0,0,23,0,0,15,8,0
Nijuel Hill,30346,CB,DELAWARE,10,0,0,151,60.0,,,,,,62.7,,,72.8,0,0,0,38,0,0,0,9,0
Kelvin Azanama,30425,LB,JAMES MAD,13,0,0,197,60.1,,,,,,62.4,,,72.9,0,0,0,35,0,0,41,28,0
Ethan Ratke,30545,K,JAMES MAD,13,0,0,197,,83.9,,,,,61.8,,,68.2,0,0,89,0,0,0,0,0,0
Mahmoud Shabana,30612,T,MONMOUTH,11,0,0,231,,,75.0,,,,65.5,,,75.6,0,0,55,0,0,0,0,0,0
Cordell Volson,30614,T,N DAK ST,15,0,0,250,,,80.0,,,,62.5,,,29.4,0,1,83,0,0,0,0,0,0
Lonnie Moore IV,30678,WR,MONMOUTH,11,0,0,231,,,,69.3,,,68.4,,,65.5,0,0,0,0,0,49,0,3,0
ShawnTrez Spates,33073,CB,W ILLINOIS,7,0,0,345,59.7,,,,,,61.3,,,69.4,0,0,0,18,1,0,0,3,0
Nathan Grant,33166,ED,CENT ARK,11,0,0,132,59.5,,72.2,59.9,,,69.0,,,71.2,0,0,40,10,0,9,50,27,1
J.W. Jones,33251,ED,CENT ARK,11,0,0,132,58.9,,,,,,60.2,,,68.6,0,0,0,37,0,0,0,6,0
Toby Sanderson,33300,C,CENT ARK,3,0,0,132,,,,,,,60.0,,,65.2,0,0,0,0,0,0,3,0,0
Isaac Smith,33367,TE,MO STATE,12,0,0,230,,,76.8,,,,65.2,,,64.7,0,0,71,0,0,2,0,0,0
Connor Sampson,33374,QB,W ILLINOIS,2,0,0,345,,,,,,,60.0,,59.6,64.5,0,0,0,0,0,0,2,0,0
Adam Fellner,33569,P,W ILLINOIS,11,0,0,345,,,45.8,,,,58.8,,54.6,74.4,0,0,43,0,0,0,68,0,0
Eric Johnson,33698,DI,MO STATE,11,0,0,230,90.5,,,,,,92.9,,,69.3,0,0,0,46,0,0,0,1,0
James Ellis II,33709,WR,GARD-WEBB,7,0,0,171,,,,,,,57.0,,,68.1,0,0,0,0,0,24,6,0,0
Nick Harper Jr.,33892,CB,TENN STATE,11,2,0,308,59.2,,,,,,69.7,,,73.4,0,0,0,56,38,0,0,1,3
Breylin Smith,33893,QB,CENT ARK,3,0,0,132,,,,,,,60.0,,53.2,65.2,0,0,0,0,0,0,3,0,0
Eryk Preston,33903,ED,W ILLINOIS,6,0,0,345,58.9,,,,,,60.6,,,72.4,0,0,0,21,2,7,0,3,0
Omar Hicks,33988,CB,MONTANA,11,0,0,232,59.6,,,,,,62.2,,,71.1,0,0,0,22,4,0,0,10,0
Tyler Lovelace,34086,LB,MO STATE,9,0,0,230,60.2,,,,,,73.3,,,74.2,0,0,0,36,34,0,0,16,4
Kierre Crossley,34090,HB,ARKAPB,6,0,0,112,,,,54.5,,,59.8,,,68.1,0,0,0,0,1,26,0,0,0
Jordan Williams,34541,ED,MERCER,10,1,0,219,60.1,,,,,,77.7,,,29.1,0,2,0,11,53,32,11,36,2
Alonzo Craighton,34672,S,N ALABAMA,11,0,0,389,59.7,,,,,,66.1,,,74.1,0,0,0,46,1,31,22,9,1
Bradrick Shaw,35088,HB,N IOWA,2,0,0,255,,,60.0,59.9,,,60.1,,,65.9,0,0,1,0,0,6,0,0,0
Eddie Gonzales III,35429,DI,N COLORADO,8,0,0,253,58.9,,,,,,61.1,,,69.8,0,0,0,17,1,0,0,7,0
Inoke Moala,35979,ED,INDIANA ST,11,0,0,191,59.0,,,,,,58.1,,,66.4,0,0,0,44,0,0,23,0,0
Taylor Powell,35983,LB,SACRAMENTO,7,0,0,279,59.7,,,,,,62.4,,,65.4,0,0,0,20,2,0,0,11,0
Richie Kittles,36137,S,NC A&T,10,0,0,246,74.2,,,,,,77.7,,,70.6,0,0,0,29,0,6,0,2,0
Brandon Lopez,36327,DI,STNY BROOK,11,0,0,303,57.7,,,,,,62.8,,,69.8,0,0,0,36,0,0,60,5,1
Nicholas Roos,36606,T,BETH COOK,11,0,0,119,,,72.7,,,,64.7,,,73.1,0,0,39,0,0,0,0,0,0
Harrison Moon,36727,T,CHATTNOOGA,1,0,0,137,,,,,,,60.0,,,63.3,0,0,0,0,0,0,1,0,0
P.J. Burkhalter,37372,G,NICHOLLS,10,0,0,243,,,77.2,,,,65.4,,,64.9,0,0,51,0,0,0,0,0,0
Marcus Ademilola,37723,TE,ROB MORRIS,2,0,0,277,60.0,,60.0,,,,60.0,,,60.8,0,0,1,1,0,0,0,0,0
Tristen Vance,39045,LB,N ARIZONA,11,0,0,252,59.7,,,,,,65.1,,,78.9,1,0,0,51,0,2,72,61,1
Jack Sendelbach,39346,LB,E WASHGTON,11,0,0,161,59.6,,,,,,63.4,,,80.5,0,0,0,48,1,0,30,32,0
Jorden Freeman,39821,HB,NC CENT,8,0,0,247,,,,81.5,,,63.4,,,75.8,0,0,0,0,0,9,39,0,2
Ben Trent,39859,T,DELAWARE,10,0,0,151,,,71.5,,,,63.0,,,66.9,0,0,36,0,0,0,53,0,0
Tyler Russell,39887,LS,SAMFORD,11,0,0,282,,,75.3,,,0.0,29.7,,,66.7,1,0,67,0,0,0,47,0,1
Kendrick Price Jr.,39901,WR,NWSTATE,5,0,0,257,,,,,,,58.6,,,67.8,0,0,0,0,2,12,0,2,0
Travis O'Connor,39903,WR,SOUTHERN U,10,0,0,297,,,,50.7,,,60.2,,,73.0,0,0,0,0,4,62,0,0,0
Dylan Thomas,39948,WR,N COLORADO,4,0,0,253,,,,58.3,,,60.0,60.0,,63.9,0,0,0,0,0,8,0,1,0
Donovan Williams,39998,TE,ELON,10,0,0,162,,,73.4,59.6,,,62.9,,,71.1,0,0,48,0,0,48,0,0,0
Jamal Pettigrew,40022,TE,MCNEESE,5,0,0,217,,,,,,,60.6,,,67.2,0,0,0,0,4,3,0,1,0
Brett Samson,40027,TE,S DAKOTA,11,1,0,291,,,60.0,,,,68.0,,,73.4,1,0,1,0,33,6,44,0,2
Tolu Ogunrinde,40057,ED,S DAK ST,11,0,0,292,59.5,,,,,,59.7,,,64.4,0,0,0,26,0,0,0,0,0
Isaiah Totten,40064,HB,NC CENT,2,0,0,247,,,,,,,59.9,,,65.5,0,0,0,0,0,1,1,0,0
Aaron Grzymkowski,40078,G,TOWSON,5,0,0,317,,,68.3,,,,63.1,,,62.9,0,0,15,0,0,0,0,0,0
Cole Blackman,40083,WR,WM & MARY,3,0,0,348,,,,,,,60.8,,,69.2,0,0,0,0,0,8,0,0,0
Zach Farrar,40102,WR,PRVIEW A&M,1,0,0,270,,,60.0,,,,60.0,,,60.3,0,0,2,0,0,0,0,0,0
Daquan Patten,40145,WR,W CAROLINA,11,0,0,344,,,60.0,,,,61.5,82.8,,68.3,0,0,5,0,0,10,0,44,0
Da'Leon Ward,40150,HB,STF AUSTIN,7,0,0,301,,,,,,,68.2,,,72.9,0,0,0,0,30,0,0,0,1
Brennon Dingle,40202,WR,SE LA,13,0,0,294,,,,81.7,,,67.8,,,33.2,1,1,0,0,15,51,23,0,2
Dee Anderson,40225,WR,ALAB A&M,4,0,0,104,,,,,,,57.2,,,65.3,0,0,0,0,0,3,2,0,0
Quayvon Skanes,40233,WR,GARD-WEBB,8,0,0,171,,,,,,,58.5,39.6,,71.0,0,0,0,0,0,3,18,30,0
Cru Birdyshaw,40238,T,TENN MARTN,4,0,0,310,,,71.4,,,,63.8,,,63.3,0,0,23,0,0,0,0,0,0
Darian Bryant,40241,T,TOWSON,7,0,0,317,,,66.8,,,,63.6,,,70.4,0,0,20,0,0,0,0,0,0
Ty Whitworth,40242,G,WEBER ST,8,0,0,342,,,75.0,,,,64.8,,,65.0,0,0,39,0,0,0,0,0,0
Scott Bracey,40270,WR,JAMES MAD,2,0,0,197,,,,,,,59.6,,,68.0,0,0,0,0,0,1,5,0,0
Caleb Vander Esch,40299,WR,S DAKOTA,11,0,0,291,,,,59.4,,,73.3,,,75.3,0,0,0,0,1,17,31,14,1
Joe Mancuso,40312,QB,RICHMOND,3,0,0,276,,,62.3,,,,61.2,,,60.8,0,0,16,0,0,0,0,0,0
Jonah Morris,40336,WR,N COLORADO,1,0,0,253,,,,,,,60.0,,,66.6,0,0,0,0,0,1,0,0,0
Stephen Davis Jr.,40349,S,NC A&T,10,2,0,246,59.6,,68.7,,,,73.6,,,83.4,0,0,25,10,38,54,49,41,3
Dontae Crow,40371,WR,CAMPBELL,5,0,0,131,,,,64.6,,,70.7,62.9,,72.3,0,0,0,0,8,15,1,9,1
Devon Benn,40431,HB,SOUTHERN U,1,0,0,297,,,,,,,60.0,,,64.2,0,0,0,0,0,0,0,1,0
Casey Warming,40436,TE,GRAMBLING,11,0,0,177,,,71.0,,,,69.6,,,80.1,0,0,36,0,42,51,14,0,2
Gavin Landry,40442,WR,NWSTATE,10,0,0,257,,,60.0,62.8,,,64.8,,,28.9,0,2,4,0,1,14,41,10,4
Austin Hogancamp,40464,DI,MURRAY ST,2,0,0,236,,,,,,,60.0,,,65.4,0,0,0,0,0,0,0,2,0
Tyler Ringwood,40509,WR,E ILLINOIS,2,0,0,158,,,,,,,62.8,,,66.8,0,0,0,0,0,0,0,5,0
Erron Duncan,40542,S,UC DAVIS,12,0,0,322,59.6,,,,,,70.5,,,79.2,0,0,0,21,0,0,41,36,1
Jay Griffin IV,40574,WR,NWSTATE,4,0,0,257,,,,58.3,,,60.0,,,66.0,0,0,0,0,0,14,0,0,0
Chuby Dunu,40589,HB,CAL POLY,8,0,0,129,,,,59.9,,,61.0,,,71.9,0,0,0,0,3,39,0,2,0
Nick Lorden,40609,WR,NEW HAMP,4,0,0,240,,,60.0,,,,61.2,,,63.4,0,0,5,0,0,2,0,0,0
Darius Whitfield,40639,ED,NWSTATE,10,0,0,257,58.9,,,,,,59.5,,,66.6,0,0,0,25,0,0,0,2,0
Keenan Forbes,40642,G,FL A&M,2,0,0,164,,,60.0,,,,60.6,,,64.2,0,0,2,0,0,0,1,0,0
David Fitzwater,40655,TE,NWSTATE,11,0,0,257,,,51.0,59.9,,,62.0,,,70.8,0,1,39,0,2,70,50,0,1
Marquis McClain,40669,WR,SOUTHERN U,1,0,0,297,,,,59.9,,,60.0,,,64.8,0,0,0,0,0,1,0,0,0
Tyrin Summers,40680,WR,CHATTNOOGA,8,0,0,137,,,,,,,62.9,,,73.5,0,0,0,0,0,18,0,17,0
Keith Corbin,40691,WR,JACKSON ST,2,0,0,194,,,,,,,60.0,,,63.5,0,0,0,0,0,2,0,0,0
Josh McGrigg,40701,WR,ST FRANCIS,10,0,0,299,,,,65.2,,,60.4,82.1,,67.6,0,0,0,0,0,40,0,56,0
Donnavan Spencer,40715,HB,S ILLINOIS,8,0,0,295,,,,57.4,,,86.0,,,68.5,0,0,0,0,0,14,0,14,0
Andrew Trainer,40764,T,WM & MARY,5,0,0,348,,,67.8,,,,63.1,,,64.9,0,0,15,0,0,0,0,0,0
Peter Savrides,40769,WR,WAGNER,8,0,0,338,,,,,,,59.2,,,75.9,0,0,0,0,1,49,0,2,0
Marcus Joyner,40796,TE,TOWSON,9,1,0,317,,,67.5,,,,70.4,,,68.3,0,0,22,0,0,50,24,0,2
Daric Whipple,40848,WR,N IOWA,1,0,0,255,,,,,,,60.8,,,68.6,0,0,0,0,0,6,0,0,0
Dejoun Lee,40850,HB,DELAWARE,5,0,0,151,59.6,,,58.9,,,60.5,,,64.3,0,0,0,4,4,19,0,0,0
Mitchell Perkinson,40865,WR,CENT ARK,6,0,0,132,,,,,,,59.4,,,74.1,0,0,0,0,0,34,0,0,0
Landon Wolf,40906,WR,S DAK ST,1,0,0,292,,,,,,,60.0,61.4,,63.3,0,0,0,0,0,0,0,3,0
Steve Petrick,40927,TE,MAINE,9,0,0,212,,,72.2,59.9,,,64.9,,,75.2,0,0,37,0,0,45,0,0,0
Jeff Proctor,40928,HB,TEXAS STHN,1,0,0,313,,,,,,,60.6,,,63.6,0,0,0,0,4,0,0,0,0
Isiah Macklin,40955,TE,NC CENT,3,0,0,247,,,60.0,,,,69.4,,,66.9,0,0,2,0,0,11,1,0,0
Peter Fallon,40974,DI,VILLANOVA,13,0,0,334,58.4,,60.0,,,,60.6,,,71.1,0,0,4,22,0,0,54,7,0
Joe Patterson,40990,S,S ILLINOIS,12,1,0,295,59.9,,,,,,64.1,,,82.6,0,0,0,9,66,38,18,30,0
Critt Johnson,41022,T,ALBANY,9,0,0,106,,,71.3,,,,64.9,,,74.3,0,0,33,0,0,0,0,0,0
Chris Jackson,41025,G,TENN MARTN,9,0,0,310,,,75.9,,,,65.3,,,69.3,0,0,48,0,0,0,0,0,0
Noah Ellison,41034,WR,NC CENT,9,0,1,247,,,,,,,30.2,,,26.0,0,5,0,0,12,30,26,7,1
Todd Summers,41062,TE,VILLANOVA,9,0,0,334,,,,,,,61.2,,,63.9,0,0,0,0,0,0,39,0,0
Nick Orekoya,41144,HB,VALPO,1,0,0,332,,,,59.9,,,59.4,,,65.6,0,0,0,0,0,3,3,0,0
Kyle Fourtenbary,41150,TE,N IOWA,1,0,0,255,,,60.0,,,,60.5,,,60.4,0,0,3,0,0,0,0,0,0
Dennis Merritt,41152,HB,E WASHGTON,3,0,0,161,,,,59.9,,,60.0,,,63.1,0,0,0,0,1,3,0,0,0
Zabrian Moore,41207,WR,ALAB A&M,3,0,0,104,,,,,,,59.0,,,64.8,0,0,0,0,0,2,1,0,0
Reginald Henderson,41218,WR,CHATTNOOGA,4,0,1,137,,,,,,,40.9,,,26.2,0,1,0,0,1,2,1,1,0
Dae'Lun Darien,41244,LB,DELAWARE,10,2,0,151,60.0,,,,,,77.1,,,84.1,0,0,0,21,44,0,61,9,4
Brennon Tibbs,41252,WR,SM HOUSTON,12,0,0,281,,,,,,,68.7,,,76.2,0,0,0,0,19,47,0,63,0
Mohamed Jabbie,41293,WR,ALBANY,1,0,0,106,,,,,,,60.0,,,64.4,0,0,0,0,0,1,0,0,0
Austin Chambers,41398,DI,MAINE,11,0,0,212,57.7,,76.0,,,,52.1,,,28.3,0,2,49,39,0,0,0,16,0
Donovan Outlaw,41416,T,N ARIZONA,2,0,0,252,,,60.0,,,,60.2,,,63.6,0,0,2,0,0,0,0,0,0
Jonathan Timmons,41481,G,ALAB A&M,9,0,0,104,,,77.1,,,,64.0,,,64.8,0,0,50,0,0,0,3,0,0
MJ Dumas,41513,G,VILLANOVA,9,0,0,334,,,73.2,,,,64.7,,,70.3,0,0,39,0,0,0,0,0,0
Randall Smith,41551,DI,ALABAMA ST,2,0,0,105,,,,,,,60.9,,,64.6,0,0,0,0,0,0,5,1,0
Christian Clark,41581,DI,ALABAMA ST,10,0,0,105,73.9,,,,,,74.4,,,28.7,0,1,0,37,0,0,0,9,0
Justin Agner,41605,QB,STETSON,1,0,0,302,,,,,,,60.0,,60.0,63.3,0,0,0,0,0,0,1,0,0
Vincent Sampson,41615,G,JACKSON ST,11,0,0,194,,,75.3,,,,66.0,,,76.5,0,0,53,0,0,0,0,0,0
Jett Duffey,41634,QB,HAMPTON,1,0,0,178,,,,,,,60.0,,,63.3,0,1,0,0,0,0,0,0,0
Kofi Appiah,41682,T,VILLANOVA,5,0,0,334,,,67.8,,,,63.0,,,61.2,0,0,22,0,0,0,0,0,0
Ben Bos,41691,C,WEBER ST,1,0,0,342,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,0,0
Korey Banks,41717,WR,NC A&T,7,0,0,246,,,,70.1,,,67.1,62.8,,66.1,0,0,0,0,1,13,0,20,1
Roy Baker,41757,CB,E KENTUCKY,9,0,0,159,59.4,,,,,,62.6,,,76.8,0,0,0,28,4,0,6,30,0
Cortez Herrin,41765,G,ALAB A&M,1,0,0,104,,,60.0,,,,61.1,,,65.7,0,0,3,0,0,0,0,0,0
Kassy Desir,41783,G,ALBANY,2,0,0,106,,,62.0,,,,61.9,,,62.2,0,0,6,0,0,0,0,0,0
Joe Ware,41849,T,AUSTINPEAY,9,0,0,116,,,18.4,,,,29.9,,,71.7,0,0,46,0,0,0,3,0,0
Blake Mitchell,41858,C,CHATTNOOGA,9,0,0,137,,,75.7,,,,65.5,,,71.7,0,0,47,0,0,0,0,0,0
