player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Iesa Jarmon,53981,CB,AKRON,10,0,0,102,,,,,,,67.1,,,75.4,0,0,0,0,0,0,0,40,0
Jaheim Thomas,54193,LB,WISCONSIN,10,0,0,349,59.9,,,,,,60.9,,,68.5,0,0,0,34,0,0,10,12,0
Sterling Berkhalter,54221,WR,CINCINNATI,1,0,0,138,,,,,,,60.2,,,66.4,0,0,0,0,0,5,0,0,0
Cheikhsaliou Fall,54240,ED,CAL,11,0,0,130,59.6,,,,,,66.6,,,71.1,0,0,0,11,20,0,0,6,1
Malik Denkins,55516,ED,C MICHIGAN,2,0,0,134,60.0,,,,,,60.6,,,64.5,0,0,0,2,0,0,0,1,0
Jaiden Cameron,62277,ED,NWESTERN,11,0,0,256,72.6,,,,,,78.4,,,65.3,0,0,0,17,0,0,0,0,0
Alex Howard,62494,LB,DUKE,13,1,0,154,59.6,,,,,,66.0,,,67.9,0,0,0,38,0,0,10,6,0
Barry Brown,62724,LB,COAST CAR,13,0,0,141,59.8,,,,,,69.9,,,73.5,0,0,0,29,56,20,0,4,1
Spencer Curtis,63709,WR,HAWAII,10,0,0,180,,,,61.8,,,64.8,,,82.4,0,0,0,0,0,40,9,0,0
Kam Butler,63872,ED,VIRGINIA,12,0,0,335,58.7,,63.5,,,,62.2,,,74.1,0,0,12,57,0,0,0,19,0
CJ Kiss,63985,TE,W KENTUCKY,5,0,0,346,,,67.1,,,,63.1,,,64.8,0,0,23,0,0,0,0,0,0
Will Whitson,64470,DI,COAST CAR,4,0,0,141,58.6,,,,,,59.6,,,66.4,0,0,0,11,0,0,0,4,0
Connor Cmiel,64958,WR,COAST CAR,2,0,0,141,,,,,,,60.6,,,66.7,0,0,0,0,1,2,0,0,0
Josh Minkins,66051,S,CINCINNATI,11,0,0,138,59.8,,,,,,65.7,60.0,,70.2,0,0,0,34,2,0,25,14,1
Ty Hamilton,66298,DI,OHIO STATE,13,0,0,260,58.5,,,,,,61.1,,,70.0,0,0,0,25,0,0,0,14,0
Sebastian Macaluso,70536,WR,S JOSE ST,12,0,0,285,,,,59.6,,,55.1,,,74.1,0,1,0,0,0,6,0,50,0
Jacob Garcia,70624,LS,UTAH ST,12,0,1,329,,,88.6,,,88.3,75.4,,,29.7,0,1,63,0,0,0,55,0,1
Ben Florentine,70644,DI,WYOMING,12,1,0,351,57.8,,,,,,62.9,,,68.1,0,0,0,34,0,0,31,5,0
Cash McVay,70670,K,APP STATE,5,0,0,108,,,,,69.7,,61.5,,,72.9,1,0,0,0,21,0,0,0,1
Miller Moss,70727,QB,USC,1,0,0,326,,,,,,,60.0,,60.0,63.3,0,0,0,0,0,0,1,0,0
Korey Foreman,70831,ED,FRESNO ST,1,0,0,169,59.7,,,,,,59.9,,,62.0,0,0,0,2,0,0,0,0,0
Tuasivi Nomura,70879,LB,FRESNO ST,12,0,0,169,59.7,,,,,,60.3,,,66.4,0,0,0,51,0,0,0,0,0
DeCarlos Brooks,70933,HB,ARIZONA ST,12,0,0,110,,,,,,,59.2,,,74.2,0,0,0,0,0,51,0,0,0
Tate Romney,70946,LB,ARIZONA ST,6,1,0,110,60.0,,,,,,68.7,,,75.6,0,0,0,1,36,25,0,12,3
Bryant Jackson,70973,LB,NEW MEX ST,9,0,0,242,,,,59.6,,,65.8,,,74.1,0,1,0,0,0,66,0,0,0
Boden Groen,71325,TE,RICE,3,0,0,275,,,60.0,,,,59.2,,,65.4,0,0,7,0,1,9,0,0,0
Sean Dollars,71332,HB,NEVADA,8,0,0,239,,,,59.0,,,29.9,,,69.8,0,0,0,0,0,44,1,0,0
Domani Jackson,71370,CB,ALABAMA,12,0,0,103,59.6,,,,,,62.0,,,74.1,0,0,0,38,1,0,0,5,0
Luke Felix-Fualalo,71382,T,HAWAII,3,0,0,180,,,62.7,,,,62.3,,,69.5,0,0,9,0,0,0,0,0,0
William Nimmo Jr.,71391,S,S DIEGO ST,2,0,0,284,60.0,,,,,,60.0,,,62.6,0,0,0,2,0,0,0,1,0
Keanu Tanuvasa,71398,DI,UTAH,7,0,0,328,58.0,,60.0,,,,59.1,,,69.2,0,0,2,26,0,0,0,11,0
Akili Arnold,71406,S,USC,12,0,0,326,59.6,,,,,,61.7,,,73.0,0,0,0,39,5,27,1,20,0
Easton Mascarenas-Arnold,71410,LB,USC,13,0,0,326,59.7,,,,,,60.0,,,33.2,0,1,0,47,0,1,43,15,1
Mavin Anderson,71443,WR,CAL,2,0,0,130,,,,,,,34.5,,,26.5,0,1,0,0,0,0,0,10,0
Cameron Warchuck,71476,LS,WASHINGTON,13,0,0,340,,,75.8,,,23.7,41.3,,,66.5,0,0,20,0,0,0,43,0,0
Andrew Madrigal,71502,C,NEVADA,2,0,0,239,,,,,,,60.0,,,64.5,0,0,0,0,0,0,2,0,0
Marquis Ashley,71530,WR,NEVADA,9,0,0,239,,,,47.7,,,60.7,63.4,,64.8,0,0,0,0,0,27,0,11,0
Aaron Smith,71596,CB,NEW MEXICO,4,0,0,241,,,,,,,67.3,,,69.6,0,0,0,0,0,13,0,8,0
Silas Bolden,71674,WR,TEXAS,16,0,0,311,59.9,,,58.7,,,54.9,65.6,,71.5,0,0,0,1,0,19,10,84,0
Sheldon Newton,71957,DI,BOISE ST,10,0,0,120,81.5,,,,,,90.1,,,71.1,0,0,0,21,0,0,0,3,0
Jake Hall,72023,LB,UTEP,1,0,0,330,,,,,,,56.8,,,64.4,0,0,0,0,0,7,0,0,0
Josh Carlin,72075,G,UCLA,12,0,0,324,,,76.5,,,,64.7,,,64.3,0,0,46,0,0,0,1,0,0
DJ Harvey,72089,CB,S JOSE ST,12,0,0,285,60.1,,,59.6,,,64.7,,,75.2,0,0,0,45,2,39,0,3,0
Jake Bailey,72158,WR,SMU,5,0,0,287,,,,,,,60.6,60.3,,70.4,0,0,0,0,1,4,0,15,0
Colby Bowman,72178,WR,UTAH ST,12,0,1,329,,,,,,,54.1,,,29.7,1,2,0,0,25,86,54,19,1
Marist Talavou,72200,G,S JOSE ST,4,0,0,285,,,68.1,,,,63.4,,,69.6,0,0,16,0,0,0,0,0,0
Jude Wolfe,72208,TE,S DIEGO ST,5,0,0,284,,,,,,,58.4,,,68.5,0,0,0,0,0,3,11,0,0
Canaan Yarro,72292,C,NEW MEX ST,2,0,0,242,,,60.0,,,,60.5,,,63.4,0,0,2,0,0,0,0,0,0
Sonny Makasini,72324,G,BYU,7,0,0,128,,,71.8,,,,64.4,,,71.3,0,0,27,0,0,0,0,0,0
Kamren Fabiculanan,72332,S,WASHINGTON,13,0,0,340,59.7,,,,,,60.6,,,67.6,0,0,0,43,0,1,12,11,0
Raider Damuni,72338,S,BYU,12,0,0,128,59.9,,,,,,58.2,,,76.5,0,0,0,15,54,7,0,4,0
Logan Pili,72354,LB,UTAH ST,11,0,0,329,60.0,,,,,,71.9,,,80.4,0,0,0,10,42,45,1,28,1
Cam Davis,72376,HB,WASHINGTON,2,0,0,340,,,,,,,57.5,,,67.4,0,0,0,0,0,13,0,0,0
Justin Flowe,72388,LB,ARIZONA,4,0,0,109,59.7,,,,,,56.9,,,29.2,0,1,0,1,18,0,6,10,0
Zahran Manley,72425,CB,STANFORD,4,0,0,300,60.3,,,,,,63.0,,,71.0,0,0,0,19,0,0,0,13,0
Ian Shewell,72474,DI,ARIZONA ST,1,0,0,110,60.0,,,,,,60.0,,,62.9,0,0,0,1,0,0,0,0,0
Noa Pola-Gates,72535,CB,NEW MEXICO,12,1,0,241,59.5,,,,,,49.1,,,28.9,4,4,0,56,18,1,31,11,4
Jadon Pearson,72538,LB,UTAH ST,10,1,0,329,59.8,,,,,,60.4,,,78.0,0,0,0,24,59,24,0,25,0
Marshall Jackson,72689,T,W KENTUCKY,14,0,0,346,59.0,,75.4,,,,63.8,,,63.7,0,0,60,6,0,0,0,0,0
Lavario Wiley,72769,CB,UNLV,14,0,0,325,59.9,,,,,,74.7,,,81.6,0,0,0,13,51,0,3,66,2
Keith Conley Jr.,72821,ED,UNLV,10,0,0,325,58.6,,,,,,59.5,,,66.4,0,0,0,12,0,0,0,4,0
Falcon Kaumatule,73148,G,UTAH,12,0,0,328,,,74.0,,,,61.8,,,66.8,0,0,51,0,0,0,32,0,0
Henry Ikahihifo,73151,ED,NEVADA,11,0,0,239,59.5,,,61.8,,,62.0,,,69.0,0,0,0,12,0,4,0,9,0
Lincoln Tuioti-Mariner,73243,S,AIR FORCE,9,0,0,101,60.0,,,,,,69.4,,,71.9,0,0,0,28,0,1,13,11,1
Marco Notarainni,73389,LB,BOISE ST,14,1,0,120,59.9,,,,,,67.3,,,77.6,2,0,0,51,71,31,38,9,7
Jordan Monroe,73619,LB,N ILLINOIS,1,0,0,254,,,,,,,38.9,,,67.0,1,0,0,0,4,0,0,2,0
Elijah Gilliam,73621,HB,FRESNO ST,6,0,0,169,,,,58.0,,,61.0,,,68.1,0,0,0,0,2,6,0,0,0
Gio De Leon,73658,LB,BUFFALO,5,0,0,126,,,,,,,68.7,,,71.6,0,0,0,0,34,12,0,5,2
Sioeli Helu,73697,G,NEW MEX ST,11,0,0,242,,,74.4,,,,65.3,,,75.1,0,0,50,0,0,0,0,0,0
Aluma Nkele,73741,T,MINNESOTA,1,0,0,225,,,60.0,,,,61.0,,,62.8,0,0,5,0,0,0,0,0,0
Donovan Smith,73929,QB,HOUSTON,1,0,0,182,59.9,,,,,,60.0,,,63.5,0,0,0,1,0,0,0,0,0
Ryan Daly,73930,TE,BUFFALO,9,0,0,126,,,,,,,66.5,,,71.1,0,0,0,0,0,50,0,0,0
Cade McConnell,73935,QB,UTEP,4,0,0,330,,,61.8,,,,61.1,,,60.8,0,0,14,0,0,0,0,0,0
Justin Houston,74101,CB,FRESNO ST,2,0,0,169,60.0,,,,,,62.2,,,68.3,0,0,0,1,0,0,0,4,0
Taariq Al-Uqdah,74119,LB,WASH STATE,12,1,0,341,59.5,,,,,,69.8,,,70.8,0,0,0,44,32,2,0,3,2
Ryan Quintanar,74152,LB,USC,9,0,0,326,,,,,,,66.5,,,69.5,0,0,0,0,45,33,0,0,1
Mose Vavao,74174,C,FRESNO ST,1,0,0,169,58.9,,,,,,58.9,,,63.5,0,0,0,5,0,0,0,0,0
Mason Murphy,74236,T,USC,12,0,0,326,,,77.0,,,,66.0,,,77.1,0,0,65,0,0,0,1,0,0
Justin Sinclair,74258,S,HAWAII,11,0,0,180,59.7,,,,,,83.5,,,80.5,2,0,0,34,41,49,48,32,9
Melquan Stovall,74267,WR,ARIZONA ST,14,0,0,110,,,,55.2,,,49.8,76.3,,33.4,1,1,0,0,0,24,22,48,0
Justin Lockhart,74298,WR,S JOSE ST,1,0,0,285,,,,,,,60.0,,,62.1,0,0,0,0,1,0,0,0,0
Zion Branch,74395,S,USC,11,0,0,326,59.7,,,,,,46.2,,,29.7,0,1,0,11,54,0,0,8,0
Anthony Landphere,74427,TE,MEMPHIS,13,0,0,218,,,77.5,,,,65.1,,,63.9,0,0,79,0,0,4,0,0,0
Treven Ma'ae,74498,DI,BAYLOR,13,0,0,118,58.4,,,,,,58.4,,,68.8,0,0,0,57,0,0,0,0,0
AJ Vaipulu,74652,G,NEW MEX ST,11,0,0,242,,,73.7,,,,64.4,,,63.7,0,0,50,0,0,0,0,0,0
Nathan Griffin,74957,LB,W KENTUCKY,14,0,0,346,,,,59.9,,,69.3,,,79.1,0,0,0,0,0,58,2,33,0
Jaymar Mundy,75041,CB,W KENTUCKY,1,0,0,346,59.9,,,,,,60.0,,,63.6,0,0,0,1,0,0,0,0,0
Jaylen Johnson,75046,S,OHIO,6,0,0,259,60.0,,,,,,58.3,,,68.9,0,0,0,6,9,7,5,3,0
Silas Walters,75263,S,MIAMI OH,14,1,0,221,59.7,,,,,,71.8,,,76.8,1,0,0,45,2,3,48,52,1
Andre Proffitt,75264,DI,AKRON,1,0,0,102,59.5,,,,,,59.7,,,63.4,0,0,0,3,0,0,0,0,0
Tegra Tshabola,75288,G,OHIO STATE,16,0,0,260,,,80.4,,,,67.2,,,74.3,0,0,87,0,0,0,0,0,0
Chuck Hicks,75816,LB,MISSOURI,12,0,0,229,59.9,,,,,,59.3,,,68.9,0,0,0,21,0,6,5,2,0
Caleb Tubbs,76053,CB,MIAMI OH,2,0,0,221,60.0,,,,,,56.7,,,67.3,0,0,0,3,5,4,1,1,0
Bam Booker,76122,ED,BOWL GREEN,9,0,0,122,59.7,,60.0,57.5,,,72.1,,,68.7,0,0,2,1,0,30,0,0,0
Damarco Moorer,76436,S,NEW MEX ST,6,0,0,242,,,,,,,36.9,,,71.1,3,0,0,0,24,0,0,12,0
Damaje Yancey,76532,CB,TROY,10,0,0,318,59.5,,,,,,62.1,,,74.7,0,0,0,49,1,0,0,7,0
Capone Blue,76604,CB,WAKE,5,0,0,339,60.0,,,,,,62.3,,,71.2,0,0,0,19,0,0,0,13,0
Torey Richardson,76711,CB,TEMPLE,10,0,0,306,59.8,,,,,,59.0,,,77.9,1,0,0,36,19,9,0,23,1
Dennis Briggs Jr.,76792,DI,ILLINOIS,13,0,0,187,58.8,,,,,,59.4,,,68.2,0,0,0,42,0,0,0,2,0
Malcolm Lamar Sr.,76794,T,FAU,9,0,0,165,,,54.9,,,,59.6,,,74.8,0,0,41,0,0,0,0,0,0
Antonio Colclough,76813,ED,BUFFALO,13,0,0,126,59.7,,,,,,52.1,,,28.6,0,1,0,17,0,0,9,22,0
Darnell Jefferies,76999,DI,MINNESOTA,4,0,0,225,59.0,,,,,,59.3,,,65.1,0,0,0,4,0,0,0,0,0
Justin Wright,77160,LB,OKLA STATE,6,0,0,262,60.1,,,,,,60.8,,,66.5,0,0,0,16,0,0,0,0,0
Matt Harmon,77244,ED,KENT STATE,12,0,0,201,58.5,,,,,,61.0,,,70.6,0,0,0,50,7,0,1,15,0
Daniel Bolden,77252,LB,TOLEDO,12,0,0,316,59.6,,,59.6,,,64.4,,,80.3,1,0,0,42,1,58,59,12,1
Keye Thompson,77266,LB,PITTSBURGH,10,0,0,268,59.8,,,,,,66.0,,,81.0,0,0,0,15,24,10,0,19,0
Justin Holloway,77307,LS,ARIZONA,12,0,0,109,,,48.9,,,51.9,55.8,,,66.8,2,0,49,0,0,0,48,0,1
Marques Cox,77518,T,KENTUCKY,12,0,0,202,,,72.0,,,,64.0,,,65.6,0,0,43,0,0,0,0,0,0
Jace Ruder,77680,LB,N TEXAS,13,0,1,251,60.0,,,,,,65.5,,,30.0,0,2,0,1,48,89,34,56,1
Anthony Torres,77939,TE,TOLEDO,13,0,0,316,,,75.8,,,,64.7,,,64.0,0,0,63,0,1,3,0,0,0
Tory Spears,78134,S,TEXAS ST,6,0,0,314,60.0,,,,,,61.4,,,64.0,0,0,0,8,0,0,0,4,0
Sterling Galban,78150,WR,UMASS,3,0,0,216,,,,43.3,,,60.4,65.3,,64.9,0,0,0,0,0,3,0,10,0
DaShon Bussell,78169,CB,W MICHIGAN,10,0,0,347,59.8,,,,,,61.7,60.3,,68.7,0,0,0,12,6,0,0,4,0
Solomon Vanhorse,78573,HB,INDIANA,13,1,0,190,,,,55.7,,,73.5,,,84.2,0,0,0,0,43,48,32,57,3
Ty Son Lawton,78578,HB,INDIANA,3,0,0,190,,,,59.9,,,59.8,,,64.3,0,0,0,0,0,5,0,0,0
Marque Collins,78999,CB,BYU,13,0,0,128,60.5,,,,,,63.7,,,75.5,0,1,0,36,0,0,0,11,0
Cherif Seye,79240,ED,UCLA,4,0,0,324,60.0,,,,,,61.4,,,65.3,0,0,0,1,0,0,0,3,0
Jayden McDonald,81249,LB,UCONN,12,0,0,146,59.9,,,,,,63.0,,,68.6,0,0,0,45,0,0,0,16,0
Jared Small,81284,LB,ARIZONA,11,0,0,109,59.9,,,,,,60.8,,,74.2,0,0,0,1,44,43,3,3,1
Moroni Anae,81437,ED,UTAH,8,0,0,328,,,,,,,45.2,,,76.6,1,0,0,0,36,6,7,21,1
Brennen Milliron,81514,LS,SO MISS,12,0,0,296,,,55.9,,,64.7,59.2,,,67.4,2,0,36,0,0,0,62,0,1
Spencer Lovell,81559,G,NEVADA,12,0,0,239,,,74.6,,,,64.1,,,64.0,0,0,36,0,0,0,1,0,0
Joe More,81809,C,ARKANSAS,13,0,0,111,,,76.4,,,,65.1,,,66.1,0,0,73,0,0,0,0,0,0
Tank Jenkins,81860,G,HOUSTON,6,0,0,182,,,69.3,,,,63.7,,,70.1,0,0,19,0,0,0,0,0,0
Baraka Beckett,81883,G,NEW MEXICO,12,0,0,241,,,74.7,,,,64.7,,,66.1,0,0,60,0,1,0,0,0,0
Wyatt Bowles,81896,G,UTAH ST,5,0,0,329,,,71.4,,,,64.3,,,71.4,0,0,27,0,0,0,0,0,0
Jermayne Lole,82212,DI,TEXAS,2,0,0,311,59.2,,,,,,60.0,,,66.3,0,0,0,2,0,0,0,1,0
Matt Lawson,82266,DI,NEW MEX ST,12,0,0,242,58.0,,,,,,58.5,,,69.6,0,0,0,37,0,0,0,5,0
Ezekiel Holmes,82281,DI,ILLINOIS,11,0,0,187,90.1,,66.2,,,,90.2,,,70.0,0,0,18,13,0,1,4,0,0
Maurice Strong Jr.,82408,DI,S ALABAMA,12,0,0,288,57.6,,,,,,57.7,,,67.9,0,0,0,36,0,0,0,5,0
Jacob Mangum-Farrar,82557,ED,INDIANA,9,1,0,190,59.4,,,,,,67.5,,,71.4,1,0,0,2,60,0,0,12,2
Raymond Scott,82560,LB,JAMES MAD,10,0,0,197,60.0,,,,,,71.9,,,73.8,0,0,0,2,32,1,38,1,3
Solomon Tuliaupupu,82562,ED,USC,4,0,0,326,59.6,,,,,,60.3,,,64.7,0,0,0,4,0,0,0,1,0
Kenneth Almendares,82597,K,LA LAFAYET,14,0,0,207,,92.0,,,69.1,,64.1,,,77.3,0,1,79,0,84,0,0,0,0
Ale Kaho,82646,LB,UCLA,8,0,0,324,59.6,,,,,,57.8,,,69.7,0,0,0,32,16,5,4,9,0
Jaden Robinson,83074,CB,OREGON ST,8,0,0,265,90.1,,,,,,90.4,,,72.1,0,0,0,34,0,0,0,8,0
Dustin Johnson,83197,S,OHIO,13,0,0,259,59.6,,,,,,63.1,,,70.5,0,0,0,34,7,4,9,2,1
Jarvis Ware,83314,CB,UNLV,10,0,0,325,60.0,,,,,,64.3,,,71.8,0,0,0,19,0,0,0,18,0
Chris Mills,83315,CB,TEXAS ST,10,0,0,314,59.7,,,,,,61.3,,,71.8,0,0,0,27,0,2,4,5,0
Brendon Harris,83446,S,MIDDLE TN,2,0,0,224,59.7,,,,,,62.4,,,66.6,0,0,0,13,7,0,3,0,0
Fa'Najae Gotay,83821,LB,AUBURN,4,0,0,115,60.1,,,,,,57.8,,,66.6,0,0,0,3,0,7,0,0,0
Alex Williams,83824,ED,MIDDLE TN,6,0,0,224,58.2,,,,,,58.4,,,68.7,0,0,0,14,0,0,0,5,0
Bryan Addison,83825,S,UCLA,12,0,0,324,59.6,,,,,,47.9,,,27.6,0,1,0,49,6,0,0,0,0
Armani-Eli Adams,83838,S,W MICHIGAN,13,0,0,347,59.7,,,,,,69.5,,,74.9,0,0,0,18,29,0,22,3,3
Tyneil Hopper,83944,TE,MICH STATE,10,0,0,223,,,69.9,,,,65.0,,,73.9,0,0,28,0,0,47,0,0,0
Brant Kuithe,84071,TE,UTAH,1,0,0,328,,,,,,,60.2,,,66.2,0,0,0,0,0,2,0,0,0
Jayden Dunlap,85725,CB,BYU,3,0,0,128,59.9,,,,,,52.0,,,66.4,0,0,0,1,0,0,0,3,0
Gracen Halton,85774,DI,OKLAHOMA,10,0,0,261,58.6,,,,,,59.5,,,67.8,0,0,0,12,0,0,0,6,0
Kitione Tau,86077,DI,NEVADA,2,0,0,239,,,,,,,60.0,,,65.6,0,0,0,0,0,0,0,2,0
Jacob Bandes,86082,DI,WASHINGTON,12,0,0,340,66.0,,60.8,,,,70.5,,,69.2,0,0,5,41,0,0,0,9,0
Sergio Muasau,86114,C,HAWAII,2,0,0,180,,,63.4,,,,62.4,,,67.9,0,0,8,0,0,0,0,0,0
Carson Lee,86142,G,E MICHIGAN,8,0,0,160,,,70.9,,,,63.1,,,65.3,0,0,22,0,0,0,1,0,0
Jairus Satele,86168,DI,FRESNO ST,1,0,0,169,59.8,,,,,,60.0,,,62.7,0,0,0,1,0,0,0,0,0
Kalib Perry,86267,LB,TENNESSEE,12,0,0,307,60.0,,,,,,58.3,,,78.9,0,0,0,4,13,32,43,25,0
Blake Ruffin,86298,S,LOUISVILLE,1,0,0,210,,,,,,,62.2,,,67.0,0,0,0,0,0,5,0,5,0
Aaron Rodriguez,86345,P,NEW MEXICO,12,0,0,241,,,62.9,,,,62.9,,67.9,72.8,0,2,19,0,0,0,42,0,0
Byron Cardwell Jr.,86353,HB,CAL,6,0,0,130,,,,,,,65.9,,,72.3,0,0,0,0,9,6,0,15,0
Corey Kiner,86392,HB,CINCINNATI,4,0,0,138,,,,,,,59.0,,,67.0,0,0,0,0,0,0,10,0,0
Jonah Monheim,86461,C,USC,1,0,0,326,,,,,,,60.0,,,63.3,0,0,0,0,0,0,1,0,0
Alex Moore,86489,T,AIR FORCE,12,0,0,101,,,70.9,,,,58.0,,,65.7,1,0,35,0,0,0,45,0,0
Rodney Robinson,86527,S,BOISE ST,14,0,0,120,59.8,,,,,,64.3,,,29.8,0,1,0,18,90,0,5,25,2
Chase Penry,86538,WR,BOISE ST,3,0,0,120,,,,59.9,,,60.3,,,66.5,0,0,0,0,0,3,0,0,0
Ozzie Nicholas,86729,LB,DUKE,13,0,1,154,59.7,,,,,,45.1,,,28.2,1,1,0,44,5,3,9,4,0
Joe Bowman,86759,K,UTEP,6,0,0,330,,60.0,,,63.1,,61.3,,52.8,71.7,0,0,1,0,15,0,3,0,0
Jackson Schulz,86773,S,KENTUCKY,8,0,0,202,,,,,,,68.3,,,71.7,0,0,0,0,0,46,0,0,0
Ceyair Wright,86877,CB,NEBRASKA,13,2,0,238,90.3,,,,,,85.0,,,51.1,3,1,0,35,7,0,28,27,5
Logan Taylor,87618,LB,HAWAII,12,0,0,180,60.0,,,,,,57.4,,,73.2,0,0,0,27,22,24,0,13,0
Trevor Adams,88001,LB,CINCINNATI,3,0,0,138,,,,,,,50.4,,,64.9,0,0,0,0,8,0,0,0,0
Dylan Brown,88453,DI,JVILLE ST,14,0,0,196,58.1,,,,,,57.5,,,68.5,0,0,0,28,0,0,53,0,0
Landon Parker,88746,WR,TROY,1,0,0,318,,,,,,,60.0,,,62.2,0,0,0,0,0,1,0,0,0
Josh Simmons,88924,T,OHIO STATE,6,0,0,260,,,71.7,,,,64.5,,,73.1,0,0,34,0,0,0,0,0,0
David Reese,90079,ED,CAL,11,0,0,130,59.2,,,,,,60.8,,,67.0,0,0,0,25,0,0,0,9,0
Joseph Vaughn,90131,LB,UCLA,12,1,0,324,,,,,,,75.7,,,83.8,2,0,0,0,53,64,43,22,3
Davis Salom,90160,LS,S JOSE ST,13,0,0,285,,,51.1,,,37.9,58.9,,,67.4,1,0,62,0,1,0,57,0,4
Dalton Norris,90192,DI,MIAMI OH,13,0,0,221,,,75.5,,,,64.9,,,62.6,0,0,63,0,0,0,0,1,0
Reymello Murphy,90224,WR,ARIZONA,5,0,0,109,60.0,,,,,,62.3,,,73.9,0,0,0,2,12,18,6,9,0
Nilay Upadhyayula,90279,LS,PITTSBURGH,13,0,0,268,,,,,,64.7,50.4,,,29.1,3,1,0,0,0,0,58,0,1
Ose Egbase,90529,ED,UNLV,4,0,0,325,59.3,,,,,,59.2,,,73.4,0,0,0,3,0,0,0,5,0
Skylar Loving-Black,90613,TE,S JOSE ST,13,0,0,285,,,75.8,,,,68.0,,,71.9,0,0,62,0,0,46,38,0,0
Beau Gardner,90626,LS,GEORGIA,14,0,0,173,,,80.5,,,67.3,67.0,,,66.8,0,0,69,0,0,0,47,0,0
Daniel Meunier,90760,LS,TEXAS ST,1,0,0,314,,,60.0,,,66.0,60.0,,,60.8,0,0,1,0,0,0,0,0,0
Tyrice Ivy Jr.,90783,S,OREGON ST,12,0,0,265,59.8,,,,,,62.0,,,83.8,1,0,0,21,21,23,0,7,0
Isaac Gallegos,90831,CB,NEW MEX ST,1,0,0,242,,,,,,,60.0,,,63.9,0,0,0,0,0,0,1,0,0
Trey Laing,91245,ED,E MICHIGAN,6,0,0,160,,,,,,,63.5,,,67.2,0,0,0,0,0,0,0,8,0
Josh Kelly,97061,WR,TEXAS TECH,9,0,0,315,,,,,,,61.0,37.2,,67.1,0,0,0,0,3,4,0,17,0
Amir McDaniel,97087,CB,LA LAFAYET,10,0,0,207,,,,,,,69.1,,,69.5,0,0,0,0,11,0,0,13,1
Lexington Joseph,97104,HB,FIU,1,0,0,166,,,,59.9,,,60.0,,,61.2,0,0,0,0,0,1,0,0,0
Cam Ross,97105,WR,JAMES MAD,10,0,0,197,,,,79.3,,,60.5,60.3,,63.8,0,0,0,0,0,32,0,1,0
Pat Garwo III,97120,HB,NEVADA,1,0,0,239,,,,,,,60.0,,,63.3,0,0,0,0,0,0,1,0,0
