unit,pos,depth,player,class,origin,note
DB,CB,2,Eric McClain,JR,transfer:Ball State,230 snaps 62.9 '25 (MAC DB -3.31 -> 59.6 adj); 52 tkl L2Y
DB,CB,2,Jahmir Torres,SO,returning,126 snaps 57.5; 1 st
DB,NB,1,Chris Gant Jr.,SO,returning,36 snaps
DB,NB,2,Will Hicks,JR,transfer:Hampton,FCS: 12 st 72 tkl 6 TFL
DB,S,1,Tavian Combs,SR,returning,yr4-OVERRIDE (2 prints); 728 snaps 61.7 (59.3 adj); 38 career starts 264 tkl; BOLD
DB,S,1,CJ McBean,SO,returning,499 snaps 67.1 (64.7 adj); 40 tkl as true FR; BOLD
DB,S,2,Austin Brawley,SR,returning,yr4-OVERRIDE (2 prints); 302 snaps 74.1 (71.7 adj); OFY late '25; PR1
DB,S,2,Drew Speech,SR,returning,305 snaps 70.5 (68.1 adj); 8 pbu
ST,K,1,Nick Romero,SO,transfer:Wagner,12 st 13-14 FG L/44; FCS Frosh AA; 3-way battle
ST,K,2,Konner Olson,JR,transfer:Western Kentucky,DNP '25
ST,P,1,Michael Kern,JR,transfer:California,PS#3; Texas '24: 41.6/35.9 net; Cal '25: 41.5
ST,P,2,Charles Steinkamp,SR,returning,13 gm 26 KO/17 TB; Athlon P1 (split print)
ST,KR,1,Abraham Williams,SR,returning,yr4-OVERRIDE (2 prints); 5 KO-return TDs at Weber St '22-23; 7 st (SAF) 22 tkl '25
ST,PR,1,Austin Brawley,SR,returning,PR1 both prints
