player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Danny Caracciolo,30548,LS,VIRGINIA,12,0,0,335,,,89.7,,,76.0,69.2,,,63.7,0,0,69,0,0,0,0,0,0
Adam Cofield,30557,HB,W KENTUCKY,1,0,0,346,,,,,,,62.0,,,64.9,0,0,0,0,8,0,0,0,0
Marshaun Cameron,30624,CB,COLO STATE,12,1,0,144,59.3,,,,,,66.1,,,77.6,1,0,0,39,18,0,0,40,1
Keith Williams,30673,T,COLO STATE,11,0,0,144,,,74.6,,,,64.6,,,64.0,0,0,55,0,0,0,0,0,0
Britain Covey,32933,WR,UTAH,14,0,0,328,,,,59.8,,,60.5,86.2,,68.6,0,0,0,0,0,66,5,61,0
Myron Cunningham,33168,T,ARKANSAS,13,0,0,111,,,77.0,,,,66.0,,,74.2,0,0,70,0,0,0,0,0,0
Parker Romo,33384,K,VA TECH,13,0,0,337,,82.1,,,79.0,,63.6,,,75.8,1,0,56,0,65,0,0,0,1
Brian Cavicante,33444,LB,MARSHALL,12,2,0,214,60.0,,,,,,72.7,,,28.9,1,3,0,2,48,35,24,38,6
Brock Nichols,33753,S,USF,11,2,0,327,59.8,,,,,,73.0,,,77.9,1,0,0,10,48,69,50,3,2
Meiko Dotson,33902,CB,FLORIDA ST,6,0,0,167,59.7,,,,,,63.8,,,72.7,0,0,0,6,16,0,0,13,0
Clint Ratkovich,34083,HB,N ILLINOIS,14,0,0,254,,,,56.9,,,64.1,,,74.2,3,0,0,0,0,84,54,0,2
Kyle Coale,34136,P,TROY,8,0,0,318,,,,,53.7,,62.0,,,73.1,0,0,0,0,25,0,0,0,0
Denzel Feaster,34561,LB,UTSA,11,0,0,331,60.0,,,,,,53.6,,,74.2,3,0,0,23,48,0,12,7,3
Kameron Brown,34567,WR,COAST CAR,7,0,0,141,,,,,,,57.2,,,69.2,0,0,0,0,0,32,0,0,0
Ferrod Gardner,34595,LB,LA LAFAYET,11,0,0,207,59.9,,,,,,61.0,,,66.2,0,0,0,27,0,5,0,4,0
John Petrishen,35069,LB,PITTSBURGH,14,1,0,268,60.3,,,,,,59.8,,,82.2,0,1,0,29,74,12,62,34,4
Austin Rosa,35168,LB,VA TECH,12,0,0,337,,,,,,,56.4,,,73.5,2,0,0,0,62,0,6,2,2
Cristian Williams,36151,S,TULSA,2,0,0,320,,,,,,,60.4,,,66.9,1,0,0,0,0,0,2,2,0
Scott Patchan,36449,ED,COLO STATE,12,0,0,144,58.3,,,,,,59.0,,,71.4,1,0,0,54,0,0,60,20,1
Jovaun Woolford,36479,T,RICE,7,0,0,275,,,68.9,,,,63.5,,,66.6,0,0,26,0,0,0,0,0,0
Elijah Taylor,36723,ED,TULSA,6,0,0,320,59.7,,,,,,59.8,,,65.4,0,0,0,14,0,0,0,2,0
Thad Mangum,36819,DI,USF,12,0,0,327,59.5,,,,,,61.2,,,72.0,0,0,0,40,0,1,0,8,0
Bryce Harris,36827,C,TOLEDO,13,0,0,316,,,80.0,,,,66.4,,,66.5,0,0,76,0,0,0,0,0,0
Micah Dew-Treadway,37050,DI,MINNESOTA,12,0,0,225,58.0,,,,,,57.6,,,66.8,0,0,0,34,0,0,0,1,0
Tony Fair,37101,DI,AUBURN,11,0,0,115,57.4,,,,,,56.7,,,67.4,0,0,0,37,0,0,0,2,0
Cameron Goode,38410,ED,CAL,11,0,0,130,60.1,,,,,,61.6,,,70.2,0,0,0,40,7,2,0,19,0
Melquise Stovall,38411,WR,PITTSBURGH,6,0,0,268,,,,60.2,,,61.0,51.1,,65.6,0,0,0,0,0,12,0,20,0
Jarrid Williams,38432,T,MIAMI FL,12,0,0,220,,,76.8,,,,66.1,,,75.4,0,0,69,0,0,0,0,0,0
Vic Viramontes,38446,LB,UNLV,10,0,0,325,,,,,,,66.0,,,77.7,0,0,0,0,22,58,2,6,0
Josh Drayden,38498,CB,CAL,12,0,0,130,59.4,,,,,,62.9,,,70.9,0,0,0,20,1,0,2,21,0
Viane Moala,38501,DI,UTAH,3,0,0,328,58.6,,60.0,,,,44.2,,,26.8,0,1,7,13,0,0,0,1,0
Demetris Robertson,38547,WR,AUBURN,10,0,0,115,,,,,,,63.9,57.1,,71.4,0,0,0,0,25,0,0,37,0
Daniel Imatorbhebhe,39379,TE,KANSAS ST,3,0,0,199,,,,,,,59.9,,,67.4,0,0,0,0,0,11,0,0,0
Chance Lytle,39834,G,COLORADO,11,0,0,143,,,75.6,,,,59.0,,,28.3,0,1,46,0,0,0,0,0,0
Samuel Williams,39843,G,LA TECH,10,0,0,208,,,74.6,,,,64.8,,,67.3,0,0,48,0,0,0,0,0,0
De'Vante Cross,39851,CB,VIRGINIA,3,0,0,335,,,,,,,62.7,,,71.8,0,0,0,0,1,0,0,13,0
Drew Plitt,39879,QB,BALL ST,2,0,0,117,,,,,,,60.0,,61.6,64.5,0,0,0,0,0,0,2,0,0
Amir Rasul,39919,HB,MIDDLE TN,7,0,0,224,,,,53.9,,,33.7,,,27.0,0,2,0,0,2,7,5,19,0
Walter Dawn Jr.,39921,WR,UTEP,1,0,0,330,,,,59.9,,,60.2,,,62.7,0,0,0,0,0,11,0,0,0
JD Spielman,39935,WR,TCU,4,0,0,305,,,,74.4,,,74.2,60.3,,63.5,0,0,0,0,0,22,0,1,0
Darien Rencher,39949,HB,CLEMSON,12,0,0,140,,,,63.0,,,76.2,,,75.7,0,0,0,0,7,43,0,39,0
Jordan Carmouche,39951,LB,HOUSTON,10,0,0,182,60.1,,,,,,62.5,,,30.3,0,1,0,6,37,16,2,46,1
Christian Bobak,39965,S,ILLINOIS,12,0,0,187,,,,,,,65.7,,,87.3,2,0,0,0,48,50,56,45,3
Derrion Rakestraw,39968,S,TULANE,11,0,0,319,59.9,,,,,,64.9,,,66.4,0,0,0,24,4,0,0,13,0
Tyrell Alexander,39986,WR,VANDERBILT,12,0,0,333,,,,,,,62.8,,,79.6,1,0,0,0,43,0,39,25,3
Chase Allen,39988,TE,IOWA STATE,13,0,0,193,,,76.9,61.8,,,71.7,,,72.5,0,0,72,0,2,38,0,0,0
Justin Chase,40005,T,E CAROLINA,12,0,0,156,,,79.0,,,,65.9,,,65.3,0,0,65,0,0,0,1,0,0
Latrell Williams,40021,WR,USF,2,0,0,327,,,,,,,37.5,,,27.3,1,1,0,0,0,0,12,0,0
Brandon Martin,40066,LB,BALL ST,6,0,0,117,59.7,,,,,,60.1,,,76.3,0,0,0,19,0,0,20,2,0
James Charles,40069,HB,FAU,12,1,0,165,,,,59.4,,,68.4,,,44.9,0,1,0,0,30,57,55,0,3
Xavier Gaines,40094,TE,MARSHALL,4,0,0,214,,,,,,,43.1,,,66.7,0,0,0,0,9,4,0,0,0
Micah Wilson,40104,WR,MISSOURI,10,0,0,229,59.9,,,,,,69.4,,,77.6,0,0,0,1,55,61,0,31,0
Trevon Bradford,40116,WR,OREGON ST,13,0,0,265,,,,63.5,,,60.3,70.0,,67.8,0,0,0,0,0,4,1,37,0
Taylor Edwards,40120,TE,UMASS,5,0,0,216,,,60.8,,,,55.0,,,29.3,0,1,11,0,0,26,28,0,0
Jalen Williams,40127,WR,LA LAFAYET,6,0,0,207,,,,,,,61.3,,,75.5,0,0,0,0,0,13,0,21,0
Jordan Jones,40152,WR,CINCINNATI,1,0,0,138,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,0,0
Woody Barrett,40207,HB,UCF,1,0,0,323,,,,,,,60.0,,,69.0,0,0,0,0,0,0,0,2,0
Jared Sparks,40215,WR,LA MONROE,10,0,0,209,,,,59.9,,,58.4,,,71.1,0,0,0,0,1,52,0,0,0
Garet Morrell,40248,TE,MARSHALL,13,0,0,214,,,75.6,59.9,,,58.6,,,70.7,0,0,64,0,5,55,59,0,0
Erik Swenson,40250,T,OKLAHOMA,13,0,0,261,,,79.0,,,,65.7,,,64.4,0,0,88,0,0,0,0,0,0
Tyler Witt,40256,G,PURDUE,13,0,0,273,,,79.6,,,,66.2,,,65.6,0,0,70,0,0,0,0,0,0
TJ Chase,40259,WR,FAU,12,0,0,165,,,,,,,53.7,,,28.6,0,2,0,0,0,38,0,53,0
Levi Falck,40261,WR,NEBRASKA,2,0,0,238,,,,,,,60.4,,,66.0,0,0,0,0,0,0,0,2,0
Anthony Brown Jr.,40316,QB,OREGON,1,0,0,264,,,,,,,60.0,,,23.1,0,1,0,0,0,0,0,0,0
Spencer Jones,40339,WR,OKLAHOMA,13,0,0,261,,,68.5,,,,62.8,,,65.4,0,0,89,0,0,8,0,0,0
LD Brown,40346,HB,OKLA STATE,4,0,0,262,,,,64.5,,,59.8,,,63.7,0,0,0,0,0,12,1,0,0
Phillip Howard,40350,CB,MINNESOTA,13,0,0,225,59.9,,,62.8,,,64.0,,,39.9,0,1,0,1,68,23,13,49,0
Shai Werts,40384,WR,LOUISVILLE,7,0,0,210,,,,,,,65.6,,,73.7,0,0,0,0,0,19,0,28,0
Brittain Brown,40399,HB,UCLA,1,0,0,324,,,,,,,60.2,,,67.1,0,0,0,0,0,2,0,0,0
Kendric Pryor,40408,WR,WISCONSIN,1,0,0,349,,,,,,,60.0,,,61.2,0,0,0,0,0,1,0,0,0
Abdul Adams,40414,HB,SYRACUSE,10,1,0,304,,,,62.1,,,69.5,,,33.0,0,1,0,0,43,37,10,31,2
Alex Mollette,40437,C,MARSHALL,2,0,0,214,,,,,,,60.2,,,64.2,0,0,0,0,0,0,3,0,0
Brayden Patton,40463,C,N ILLINOIS,14,0,0,254,,,77.0,,,,64.2,,,68.7,0,0,76,0,0,0,3,0,0
Valentino Daltoso,40467,T,CAL,6,0,0,130,,,70.8,,,,63.7,,,64.3,0,0,22,0,0,0,0,0,0
Sean Dykes,40468,TE,MEMPHIS,5,0,0,218,,,67.8,,,,62.7,,,65.4,0,0,22,0,1,6,0,0,0
Andrew Boselli,40469,G,FAU,3,0,0,165,,,61.9,,,,62.0,,,67.0,0,0,7,0,0,0,0,0,0
Kumehnnu Gwilly,40495,LB,C MICHIGAN,13,1,0,134,58.2,,77.5,59.9,,,74.0,,,76.7,0,0,77,29,54,45,27,49,1
Deandre Bowman,40515,WR,GA STATE,7,1,0,175,,,,,,,62.2,,,70.6,0,0,0,0,4,44,0,2,0
Giovanni Fauolo Sr.,40519,TE,UNLV,5,0,0,325,,,,,,,60.8,,,70.3,0,0,0,0,0,26,29,0,0
Jahaziel Lee,40537,DI,LA MONROE,12,0,0,209,58.5,,72.0,,,,55.1,,,70.6,1,0,41,21,0,0,33,6,0
B.J. Smith,40545,HB,TROY,8,0,0,318,,,60.0,,,,56.9,,,69.4,0,0,3,0,2,32,4,0,0
Matt Lynch,40546,TE,COLORADO,12,1,0,143,,,63.4,,,,79.1,,,77.1,1,0,22,0,0,35,13,43,1
Ayden Eberhardt,40554,WR,WYOMING,8,0,0,351,,,,,,,48.8,70.2,,73.5,0,0,0,0,19,5,7,41,0
Velus Jones Jr.,40573,WR,TENNESSEE,13,0,0,307,,,,74.9,,,59.4,59.0,,66.8,0,0,0,0,0,73,0,35,0
Marcus Williams Jr.,40600,HB,LA TECH,1,0,0,208,,,,,,,60.0,,,63.1,0,0,0,0,0,1,0,0,0
Prather Hudson,40617,S,ILLINOIS,12,1,0,187,60.1,,,,,,73.3,,,61.7,0,2,0,5,49,19,69,54,6
Vavae Malepeai,40626,HB,USC,7,0,0,326,,,,,,,67.7,,,77.4,0,0,0,0,35,32,0,4,0
Azende Rey,40628,WR,GA TECH,10,0,0,176,,,,61.0,,,66.5,55.0,,74.8,0,0,0,0,43,63,0,30,1
Martell Pettaway,40633,HB,MIDDLE TN,3,0,0,224,,,,,,,62.9,,,69.6,0,0,0,0,7,6,0,4,0
Alex Akingbulu,40634,T,FRESNO ST,1,0,0,169,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,0,0
Justin Rice,40640,LB,UTAH ST,14,1,0,329,80.5,,,,,,72.2,,,78.6,0,0,0,64,53,10,53,13,1
Kaleb Slaven,40645,T,BALL ST,5,0,0,117,,,65.3,,,,61.7,,,65.7,0,0,16,0,0,0,1,0,0
Brandon Johnson,40666,WR,UCF,9,0,0,323,,,,,,,60.7,,,69.4,0,0,0,0,0,42,0,0,0
Seth Green,40668,TE,HOUSTON,12,0,0,182,,,,59.9,,,68.5,,,69.8,0,0,0,0,1,44,0,0,0
C.J. Riley,40684,WR,NC STATE,12,0,0,248,,,,,,,69.7,60.0,,77.9,0,0,0,0,0,3,17,50,0
Aaron Hansford,40694,LB,TEXAS A&M,11,0,0,312,59.5,,,,,,62.6,,,72.1,0,0,0,34,22,0,7,9,1
Kamari Pleasant,40696,HB,WASHINGTON,10,0,0,340,,,,59.6,,,71.7,,,78.5,0,0,0,0,2,23,36,21,1
Sean McGrew,40698,HB,WASHINGTON,7,0,0,340,,,,59.6,,,70.4,,,72.7,0,0,0,0,18,29,4,11,1
Sean Bailey,40720,G,E CAROLINA,12,0,0,156,,,78.3,,,,66.4,,,73.6,0,0,65,0,0,0,0,0,0
Scott Lashley,40723,T,MISS STATE,12,0,0,227,,,76.9,,,,59.6,,,29.0,0,1,68,0,0,0,0,0,0
Chris Owens,40732,T,ALABAMA,3,0,0,103,,,66.5,,,,63.0,,,62.9,0,0,22,0,0,0,0,0,0
Chase Cokley,40742,WR,OHIO,5,0,0,259,,,,,,,64.8,,,70.2,0,0,0,0,0,2,0,12,0
Adam Gregoire,40748,G,KENT STATE,11,0,0,201,,,78.7,,,,65.9,,,64.9,0,0,62,0,0,0,0,0,0
Kobay White,40782,WR,BOSTON COL,4,0,0,121,,,,,,,59.7,61.0,,70.4,0,0,0,0,0,14,0,5,0
Kellton Hollins,40813,G,LA TECH,1,0,0,208,,,60.0,,,,61.1,,,63.7,0,0,5,0,0,0,0,0,0
Austin Myers,40815,T,MEMPHIS,1,0,0,218,,,60.0,,,,61.6,,,65.9,0,0,5,0,0,0,0,0,0
Josh McCauley,40870,C,ARIZONA,9,0,0,109,,,69.6,,,,63.8,,,66.8,0,0,30,0,0,0,0,0,0
Rontavius Groves,40901,WR,TEXAS ST,8,0,0,314,,,,,,,61.1,49.8,,66.5,0,0,0,0,0,0,0,28,0
Malik Staples,40902,LB,W KENTUCKY,8,0,0,346,59.7,,,,,,63.5,,,72.0,0,0,0,5,15,0,14,13,1
Dylan Koch,40924,TE,BALL ST,1,0,0,117,,,60.0,,,,60.3,,,67.1,0,0,2,0,0,0,0,0,0
Mulbah Car,40929,HB,HOUSTON,6,2,0,182,,,,,,,71.1,,,74.0,0,0,0,0,9,9,0,16,0
Kenny Cooper,40949,G,GA TECH,6,0,0,176,,,73.0,,,,64.4,,,66.2,0,0,30,0,0,0,0,0,0
Keenan Murphy,40970,G,HOUSTON,1,0,0,182,,,63.4,,,,62.4,,,67.9,0,0,8,0,0,0,0,0,0
Jovani Haskins,41005,TE,RUTGERS,12,0,0,278,,,73.4,,,,64.3,,,64.2,0,0,46,0,0,0,0,1,0
Deon McIntosh,41088,HB,WASH STATE,4,0,0,341,,,,59.4,,,59.2,,,66.4,0,0,0,0,0,15,1,0,0
Deonte Perry,41092,S,FRESNO ST,13,2,0,169,60.0,,,,,,60.7,,,47.2,0,2,0,2,76,60,57,48,6
Stewart Reese,41113,G,FLORIDA,2,0,0,163,,,64.8,,,,62.6,,,64.9,0,0,14,0,0,0,0,0,0
Willie Johnson,41116,WR,MARSHALL,13,0,0,214,,,,62.5,,,57.4,78.8,,68.5,0,0,0,0,5,8,0,58,0
Chris Redmon,41160,ED,TOLEDO,4,0,0,316,,,,,,,61.5,,,65.5,0,0,0,0,4,0,0,0,0
Michael Wiggs,41166,G,USF,11,0,0,327,,,76.8,,,,65.2,,,64.3,0,0,48,0,0,0,0,0,0
Noah Davis,41227,TE,CINCINNATI,14,0,0,138,,,78.1,,,,64.2,,,28.5,0,1,89,0,0,6,0,0,0
Ryan Carriere,41232,TE,CHARLOTTE,12,0,0,136,,,75.1,,,,65.3,,,72.9,0,0,54,0,0,2,0,0,0
Will Ulmer,41256,T,MARSHALL,1,0,0,214,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,0,0
Hunter Buczkowski,41264,TE,C MICHIGAN,7,0,0,134,,,,,,,68.9,,,67.1,0,0,0,0,0,3,26,0,1
Andrew Homer,41269,TE,MIAMI OH,2,0,0,221,,,,,,,60.1,,,64.9,0,0,0,0,0,2,0,0,0
Demytrick Ali'ifua,41289,G,UTAH ST,6,0,0,329,,,16.9,,,,29.5,,,72.8,0,0,32,0,0,0,0,0,0
Jake Hescock,41322,TE,UCF,13,0,0,323,,,76.5,59.9,,,67.4,,,68.7,0,0,68,0,0,51,74,0,0
Greg Long,41334,T,PURDUE,5,0,0,273,,,68.0,,,,63.3,,,67.2,0,0,22,0,0,0,0,0,0
Baveon Johnson,41337,C,FLORIDA ST,11,0,0,167,,,76.4,,,,65.8,,,73.1,0,0,51,0,0,0,0,0,0
Jackson Anthrop,41338,WR,PURDUE,13,0,0,273,,,,54.3,,,65.3,68.1,,72.2,0,0,0,0,11,58,3,54,2
Dylan Parham,41351,TE,NC STATE,12,0,0,248,,,76.2,,,,63.7,,,65.5,0,0,66,0,1,3,1,2,0
T.J. Hammonds,41365,HB,ARKANSAS,13,0,0,111,,,,,,,66.8,,,30.2,4,2,0,0,1,0,58,39,2
Ko Kieft,41372,TE,MINNESOTA,13,0,0,225,,,76.8,,,,65.1,,,75.6,0,0,64,0,0,9,47,0,0
Myles Benning,41374,TE,UTSA,14,0,0,331,,,78.7,,,,65.6,,,74.5,0,0,94,0,0,58,0,1,0
Adam Luehrman,41375,TE,OHIO,12,0,0,259,,,82.4,,,10.7,40.0,,,70.2,1,0,52,0,0,4,48,0,0
Boe Wilson,41394,G,W KENTUCKY,14,0,0,346,,,48.5,,,,57.0,,,66.5,0,0,102,0,0,0,0,0,0
Alex Salguero,41435,G,MARSHALL,7,0,0,214,,,72.2,,,,64.0,,,64.1,0,0,26,0,0,0,0,0,0
Marcus Tatum,41437,T,UCF,13,0,0,323,,,76.1,,,,65.9,,,76.5,0,0,64,0,0,0,0,0,0
Mike Caliendo,41446,C,W MICHIGAN,12,0,0,347,,,54.5,,,,59.4,,,73.3,0,0,71,0,0,0,0,0,0
Eric Sutton,41489,CB,TEXAS ST,9,0,0,314,59.6,,,,,,64.6,,,74.9,0,0,0,25,20,0,6,20,0
Kareem Walker,41492,HB,S ALABAMA,3,0,0,288,,,,,,,66.7,,,69.0,0,0,0,0,0,17,0,0,0
Conner Olson,41504,G,MINNESOTA,10,0,0,225,,,73.3,,,,64.6,,,68.3,0,0,47,0,0,0,0,0,0
Jordan Myers,41521,HB,RICE,11,2,0,275,,,,59.4,,,80.2,60.2,,75.3,0,0,0,0,1,54,62,2,2
Devonta'e Henry-Cole,41545,HB,UTAH ST,2,0,0,329,,,,60.0,,,59.8,,,67.0,0,0,0,0,0,10,0,0,0
Jacob Still,41563,C,ARK STATE,7,0,0,113,,,69.9,,,,63.6,,,65.6,0,0,32,0,0,0,0,0,0
Tope Imade,41569,G,TEXAS,12,0,0,311,,,79.4,,,,66.1,,,64.8,0,0,68,0,0,0,0,0,0
Airon Servais,41573,C,SYRACUSE,10,0,0,304,,,70.5,,,,63.7,,,65.3,0,0,35,0,0,0,0,0,0
Donte Harrington,41584,C,BOISE ST,12,0,0,120,,,78.7,,,,66.4,,,71.5,0,0,70,0,0,0,0,0,0
Aaron Dowdell,41586,G,GA SOUTHRN,11,0,0,174,,,75.4,,,,65.1,,,71.5,0,0,45,0,0,0,13,0,0
Jaquel Pierce,41589,ED,TEXAS ST,5,0,0,314,59.0,,,,,,59.1,,,66.5,0,0,0,23,0,0,0,1,0
Dominic Johnson,41594,WR,BUFFALO,2,0,0,126,,,,,,,59.8,,,64.7,0,0,0,0,0,1,1,0,0
Mark Brooks,41609,T,W MICHIGAN,13,0,0,347,,,77.4,,,,66.2,,,75.4,0,0,74,0,0,0,0,0,0
Liam Ryan,41618,T,WASH STATE,10,0,0,341,,,76.2,,,,64.6,,,64.7,0,0,45,0,0,0,1,0,0
Nous Keobounnam,41631,G,OREGON ST,2,0,0,265,,,,,,,60.0,,,64.5,0,0,0,0,0,0,2,0,0
Taysir Mack,41635,WR,PITTSBURGH,1,0,0,268,,,,,,,60.0,,,63.7,0,0,0,0,0,1,0,0,0
Sam Schlueter,41640,T,MINNESOTA,13,0,0,225,,,78.1,,,,66.3,,,73.4,0,0,64,0,0,0,0,0,0
T.J. Storment,41643,T,TEXAS TECH,6,0,0,315,,,70.2,,,,64.1,,,72.4,0,0,28,0,0,0,0,0,0
Ryan Johnson,41740,G,GA TECH,10,0,0,176,,,72.7,,,,64.3,,,66.2,0,0,46,0,0,0,0,0,0
Josh Sills,41748,G,OKLA STATE,8,0,0,262,,,72.5,,,,64.5,,,70.8,0,0,36,0,0,0,0,0,0
Kellen Diesch,41750,T,ARIZONA ST,13,0,0,110,,,75.5,,,,65.7,,,76.2,0,0,59,0,0,0,0,0,0
Ty Shelby,41752,ED,LA MONROE,12,0,0,209,59.7,,74.8,,,,66.5,,,77.0,0,0,51,59,0,0,70,12,1
Luke Doerger,41758,C,TOLEDO,13,0,0,316,,,77.7,,,,66.2,,,73.8,0,0,76,0,0,0,1,0,0
Desmond Noel,41776,G,FAU,2,0,0,165,,,62.1,,,,62.1,,,69.1,0,0,8,0,0,0,0,0,0
Paul Grattan Jr.,41791,G,UCLA,10,0,0,324,,,78.1,,,,65.7,,,64.4,0,0,57,0,0,0,0,0,0
Tiller Bucktrot,41807,G,TULSA,8,0,0,320,,,70.6,,,,58.2,,,67.8,1,0,34,0,0,0,39,0,0
Nick Krimin,41825,C,RUTGERS,12,0,0,278,,,76.6,,,,65.2,,,64.2,0,0,47,0,0,0,0,0,0
Sam Hammond,41836,ED,NEVADA,13,0,0,239,57.4,,60.0,,,,64.5,,,72.3,0,0,1,53,0,0,51,15,1
Anthony Todd,41847,G,BALL ST,12,0,0,117,,,76.9,,,,65.0,,,72.8,0,0,55,0,0,0,2,0,0
Jarrett Hopple,41856,T,USF,10,0,0,327,,,73.2,,,,64.9,,,73.5,0,0,42,0,0,0,0,0,0
Jean Delance,41866,T,FLORIDA,2,0,0,163,,,60.0,,,,61.7,,,63.5,0,0,9,0,0,0,0,0,0
Billy Bob Humphreys,41875,TE,S JOSE ST,6,0,0,285,,,67.2,,,,62.8,,,60.9,0,0,20,0,0,0,0,0,0
Hunter Kelly,41892,C,CHARLOTTE,4,0,0,136,,,66.0,,,,62.8,,,65.1,0,0,18,0,0,0,0,0,0
