unit,pos,depth,player,class,origin,note
LB,WLB,2,George Hill,FR,returning,rFr; 'will challenge for rotational spot'
LB,LB,3,Jordan Owens,JR,returning,60.0/2
LB,LB,3,Jack Garbolino,FR,recruit,true FR
DB,CB,1,Kobi Blackwell,SO,returning,RETURNING STARTER; 74.0/401; 7 st 8 pd as rFr; 'all-MAC caliber' (PS)
DB,CB,2,Oliver Bridges,SR,returning,64.4/230; ex-Cincy; 3 st L2Y
DB,CB,1,Keontez Bradley,SR,returning,RETURNING STARTER; 60.4/480; 8 st 28 tkl 4 pbu; ex-Arizona St
DB,CB,2,Ramari Taylor,SO,returning,depth
DB,NB,1,SaVeon Brown,SR,returning,RETURNING STARTER; 64.2/701; 8 st #7 tklr 6.5 tfl; WITHDRAWN override STAYS
DB,NB,2,Jordan Owens,JR,returning,also LB; depth
DB,S,1,Miles Greer,SR,returning,75.2/631; 74 tkl #3 tklr (no starts); 1st-Tm PSAC Shepherd '24; PR1
DB,S,2,John Keough,JR,returning,72.2/58
DB,S,1,Ronnell Davis,SO,returning,59.8/32; Athlon S1
DB,S,2,Xavier Leonard,SO,returning,68.7/3
DB,CB,3,Sayre Smothers,SO,transfer:The Citadel,FCS 29 tkl 12 gm
ST,K,1,Oliver Hautanen,FR,returning,rFr; PS K#67; ZERO college action
ST,K,2,Zach McGowan,SR,transfer:SUNY Brockport (D3),FEED-GAP arrival; D3 7-8 FG L/41; also 9 punts 36.6
ST,P,1,Andrew VanSlyke,JR,transfer:James Madison,DNP at JMU
ST,P,2,Ethan Stumpf,SO,returning,PS#63; 'yet to punt'; ECU RS
ST,KR,1,Terrance Shelton Jr.,JR,returning,unproven
ST,PR,1,Miles Greer,SR,returning,unproven (Snow's PR TD was UB's first in 10 yrs)
