player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,_provenance
Mackenzie Alleyne,190362,WR,WASH STATE,9,17.9,0,57.1,,0,0,0,0.0,0,0.35,4,341,0,74.9,65.0,64.6,64.4,65.0,0.0,0,0,41,2.0,1,49,0,52.1,4,95.9,47,42.9,21,132.1,7,1,57.1,28,72,24,6.0,18.0,1.53,arrival_2025_at_WASH STATE
Jack Van Dorselaer,199978,TE,TENNESSEE,11,1.1,0,71.4,0.0,0,1,0,16.7,1,0.09,2,307,0,49.8,65.7,47.4,68.6,49.2,43.8,32,0,7,27.4,20,73,1,53.6,5,68.5,50,24.7,18,114.9,7,1,0.0,0,23,26,5.2,4.6,0.46,arrival_2025_at_TENNESSEE
Ivan Carreon,184591,WR,OKLAHOMA,6,12.4,0,28.6,0.0,0,1,0,0.0,0,0.13,1,261,0,70.7,64.6,58.4,,55.9,0.0,0,0,32,0.0,0,38,0,45.9,2,97.4,37,5.3,2,47.9,7,0,94.7,36,35,15,7.5,17.5,0.95,2025_this_team
Kaden Helms,158072,TE,OKLAHOMA,9,4.3,0,83.3,100.0,1,1,0,0.0,0,-0.15,3,261,0,76.3,65.7,52.0,66.4,54.7,53.1,52,0,16,34.7,34,98,1,37.0,5,60.2,59,31.6,31,130.6,6,1,6.1,6,35,15,3.0,7.0,0.59,2025_this_team
Carson Kent,160382,TE,OKLAHOMA,10,6.2,0,60.0,100.0,1,1,1,0.0,0,-0.14,2,261,0,73.1,64.1,61.5,72.8,62.7,68.8,33,0,13,35.4,17,48,2,45.7,3,62.5,30,25.0,12,73.8,5,0,6.3,3,26,2,0.7,8.7,0.87,2025_this_team
Zion Kearney,184598,WR,OKLAHOMA,5,14.4,0,40.0,0.0,0,1,0,33.3,1,-0.7,2,261,0,31.6,62.9,56.9,,60.5,0.0,0,0,16,0.0,0,19,1,26.3,2,100.0,19,78.9,15,61.3,5,0,21.1,4,31,15,7.5,15.5,1.63,2025_this_team
Will Huggins,122563,TE,OKLAHOMA,5,6.8,0,75.0,,0,0,0,0.0,0,0.11,2,261,0,73.1,64.1,49.6,38.4,63.1,54.5,18,1,15,15.2,5,33,0,53.3,3,78.8,26,39.4,13,46.9,4,0,3.0,1,21,11,3.7,7.0,0.81,2025_this_team
Elijah Thomas,199044,WR,OKLAHOMA,4,16.7,0,33.3,,0,0,0,0.0,0,-0.22,1,261,0,66.7,61.0,61.6,,55.3,0.0,0,0,5,0.0,0,12,0,30.0,1,83.3,10,8.3,1,42.4,3,0,91.7,11,5,9,9.0,5.0,0.5,2025_this_team
Jacob Jordan,184597,WR,OKLAHOMA,7,15.0,0,100.0,,0,0,0,0.0,0,0.24,2,261,0,70.7,68.7,65.9,,69.2,0.0,0,0,27,0.0,0,13,0,41.7,2,92.3,12,92.3,12,118.8,2,0,7.7,1,43,13,6.5,21.5,3.58,2025_this_team
Josiah Martin,183262,WR,OKLAHOMA,2,13.0,0,0.0,0.0,0,1,0,,0,-0.74,0,261,0,,,56.8,,56.4,0.0,0,0,0,0.0,0,4,0,33.3,0,75.0,3,0.0,0,39.6,1,0,100.0,4,0,0,,,0.0,2025_this_team
