player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Tyler Bentley,52790,DI,PITTSBURGH,11,0,0,268,58.1,,,,,,59.2,,,69.3,0,0,0,21,0,0,0,8,0
Xavier Peters,52819,ED,FAU,4,0,0,165,59.4,,,,,,60.0,,,65.0,0,0,0,8,0,0,0,1,0
Zaid Hamdan,52925,DI,TULSA,11,0,0,320,58.2,,,,,,59.9,,,69.2,0,0,0,21,0,0,54,3,0
Eric Miller,52938,T,LOUISVILLE,14,0,0,210,,,78.1,,,,66.6,,,75.4,0,0,77,0,0,0,0,0,0
Tanner Knue,52961,WR,E MICHIGAN,1,0,0,160,,,,,,,60.1,,,64.7,0,0,0,0,0,0,0,3,0
Michael McCalmont,52962,TE,CINCINNATI,2,0,0,138,,,60.0,,,,61.3,,,61.4,0,0,6,0,0,0,0,0,0
Cole Pearce,52970,LB,BALL ST,12,0,0,117,59.6,,,,,,67.9,,,68.1,0,0,0,57,0,0,44,6,1
Paul Rodriguez,52986,G,KENTUCKY,13,0,0,202,,,77.7,,,,61.0,,,73.8,0,0,60,0,0,0,57,0,0
Nick Presley,53372,WR,BALL ST,2,0,0,117,,,,,,,29.0,,,69.3,3,0,0,0,5,0,7,0,0
Eric Meeks,53398,G,MARSHALL,11,0,0,214,,,60.0,59.9,,,78.3,,,71.3,0,0,5,0,0,58,34,0,0
James Camden,53418,LB,CINCINNATI,12,4,0,138,60.0,,,,,,71.4,,,62.1,2,1,0,1,60,46,46,36,2
DeShawn Pace,53549,S,CINCINNATI,11,0,1,138,59.8,,,,,,61.2,,,40.9,1,3,0,50,5,34,41,32,3
Luke Bolden,53565,TE,MIAMI OH,13,0,0,221,,,73.3,59.9,,,68.4,,,72.1,0,0,46,0,0,42,2,6,0
Rusty Feth,53571,G,IOWA,10,0,0,192,,,75.9,,,,65.2,,,68.1,0,0,45,0,0,0,0,0,0
Eric Phillips,53572,ED,CINCINNATI,12,0,0,138,58.3,,73.8,,,,62.5,,,73.0,0,0,46,37,0,0,0,9,0
Ryan Mullaney,53704,ED,CINCINNATI,12,0,0,138,59.5,,,,,,59.1,,,71.0,1,0,0,3,0,63,46,0,0
Brenden Bates,53746,TE,KENTUCKY,12,0,0,202,,,,,,,74.9,,,74.3,0,0,0,0,0,66,0,0,0
Logan Osburn,53851,C,MARSHALL,3,0,0,214,,,66.2,,,,63.0,,,69.0,0,0,15,0,0,0,0,0,0
Matthew Bobak,53954,CB,ILLINOIS,1,0,0,187,60.0,,,,,,60.0,,,61.1,0,0,0,1,0,0,0,0,0
Jake Seibert,54027,K,N ILLINOIS,13,0,0,254,,46.1,,,58.5,,63.4,,,76.0,0,0,9,0,53,0,0,0,0
Jaheim Thomas,54193,LB,ARKANSAS,12,0,0,111,59.7,,,,,,56.0,,,71.6,1,0,0,57,1,0,51,16,1
Jordan Strachan,55198,ED,S CAROLINA,9,0,0,289,59.0,,,,,,61.2,,,71.4,0,0,0,35,0,0,0,8,0
Chris Autman-Bell,55245,WR,MINNESOTA,5,0,0,225,,,,,,,58.0,,,69.1,0,0,0,0,0,25,0,0,0
Zachary Ford,55353,S,TOLEDO,14,0,0,316,60.2,,,,,,62.8,,,70.0,0,0,0,50,14,5,0,18,1
Spencer Clapp,55441,T,WAKE,1,0,0,339,,,60.0,,,,61.5,,,61.6,0,0,7,0,0,0,0,0,0
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,134,,,,,,,60.0,,,64.8,0,0,0,0,0,1,0,0,0
Korey Hernandez,55796,CB,E MICHIGAN,10,0,1,160,59.8,,,,,,57.9,,,29.6,0,1,0,28,4,0,11,3,0
Deangelo Gibbs,55917,CB,S CAROLINA,1,0,0,289,60.0,,,,,,60.0,,,60.8,0,0,0,1,0,0,0,0,0
Myles Jones,56220,CB,DUKE,4,0,0,154,60.1,,,,,,63.4,,,70.8,0,0,0,5,0,0,0,15,0
John Davis,56230,CB,N TEXAS,8,0,0,251,60.5,,,,,,62.8,,,73.1,0,0,0,24,0,0,0,3,0
Taijh Alston,56348,ED,COLORADO,9,0,0,143,58.9,,,,,,49.7,,,76.3,0,1,0,24,0,0,17,9,0
Brian Miller,56358,T,GA SOUTHRN,13,0,0,174,,,59.7,,,,60.6,,,66.4,0,0,73,0,0,0,0,0,0
Matthew Young,56753,ED,TEXAS TECH,1,0,0,315,,,,,,,74.9,,,65.5,0,0,0,0,0,3,0,0,0
Marcus Buckley,56754,DI,NEW MEX ST,1,0,0,242,59.4,,,,,,59.6,,,62.5,0,0,0,2,0,0,0,0,0
Popo Aumavae,56803,DI,OREGON,13,0,0,264,58.2,,,,,,59.2,,,71.2,0,0,0,19,0,0,0,4,0
Jacob Lichtenstein,56912,DI,MIAMI FL,13,0,0,220,58.1,,75.5,,,,48.2,,,68.6,0,0,61,18,0,0,44,2,0
Xavier Williams,57263,HB,KENT STATE,9,0,0,201,,,,70.4,,,49.1,,,67.8,2,0,0,0,10,42,0,9,0
Ramon Jefferson,57280,HB,KENTUCKY,8,0,0,202,,,,,,,69.3,,,72.7,0,0,0,0,0,12,0,25,0
Isaiah Woullard,57305,HB,LA MONROE,7,0,0,209,,,,59.9,,,62.6,,,70.0,0,0,0,0,0,43,0,0,0
Jacob Kibodi,57427,HB,LA LAFAYET,9,0,0,207,,,,,,,61.9,,,75.0,1,0,0,0,9,3,3,21,0
JB Brown,57701,ED,UMASS,11,0,0,216,58.3,,,,,,48.7,,,28.0,0,1,0,41,0,0,0,0,0
Bryson Jackson,57738,S,BAYLOR,12,0,1,118,59.8,,,,,,51.6,,,42.2,0,2,0,63,38,69,36,13,2
Jerry Roberts,57759,LB,UMASS,10,0,0,216,60.2,,,,,,60.7,,,63.6,0,0,0,49,0,0,0,0,0
Isaac Ukwu,57888,ED,OLE MISS,11,0,0,226,59.3,,,,,,55.0,,,69.0,1,0,0,12,1,0,44,8,0
Malik Robinson,58044,LB,HOUSTON,12,1,0,182,60.1,,,,,,60.0,,,73.8,1,0,0,65,28,0,0,0,1
Monty Montgomery,58203,LB,OLE MISS,12,0,0,226,60.1,,,,,,71.9,,,74.5,0,0,0,11,20,16,38,1,2
D'Mitri Emmanuel,59657,G,FLORIDA ST,9,0,0,167,,,74.7,,,,65.4,,,75.4,0,0,53,0,0,0,0,0,0
Abraham Delfin,59808,C,LA TECH,1,0,0,208,,,,,,,60.0,,,23.1,0,1,0,0,0,0,0,0,0
Kai-Leon Herbert,59843,T,TULSA,9,0,0,320,,,71.2,,,,63.6,,,65.8,0,0,39,0,0,0,6,0,0
Corey Gaynor,59844,C,N CAROLINA,2,0,0,245,,,,,,,60.0,,,64.5,0,0,0,0,0,0,2,0,0
Hyrin White,59875,T,SMU,10,0,0,287,,,75.0,,,,64.6,,,75.8,0,0,55,0,0,0,2,0,0
Trevor Campbell,60241,G,W MICHIGAN,11,0,0,347,,,76.1,,,,64.7,,,73.2,0,0,49,0,0,0,2,0,0
Rocky Lombardi,60452,QB,N ILLINOIS,1,0,0,254,,,,,,,60.0,,60.0,63.3,0,0,0,0,0,0,1,0,0
Londyn Craft,60689,LB,E MICHIGAN,13,3,0,160,59.7,,,,,,67.2,,,84.3,0,1,0,48,55,28,46,26,4
Hamze El-Zayat,61259,WR,E MICHIGAN,13,0,0,160,,,,71.9,,,69.0,58.2,,72.1,0,0,0,0,13,69,0,40,1
Takulve Williams,61346,S,W KENTUCKY,8,0,0,346,59.9,,,,,,61.5,,,64.7,0,0,0,16,0,0,4,7,0
Perry Carter,61384,WR,JVILLE ST,3,0,0,196,,,,,,,58.1,61.0,,65.0,0,0,0,0,0,1,2,2,0
Braden Smith,61460,WR,CINCINNATI,12,0,0,138,,,,40.5,,,60.7,51.4,,72.9,0,0,0,0,2,57,0,37,0
Beau Corrales,61513,WR,TEXAS ST,4,0,0,314,,,,,,,58.0,,,72.0,0,0,0,0,0,19,0,0,0
Jaiden Cameron,62277,ED,NWESTERN,2,0,0,256,60.0,,,,,,61.7,,,65.8,0,0,0,1,0,0,0,3,0
Miyan Williams,62608,HB,OHIO STATE,1,0,0,260,,,,,,,61.0,,,67.4,0,0,0,0,0,0,0,2,0
Diego Neri,62732,LB,BOWL GREEN,13,0,0,122,,,,,,,56.3,,,35.4,2,1,0,0,67,63,50,1,4
Eddie Heckard,63024,CB,BYU,11,0,0,128,60.2,,,,,,63.2,,,31.6,0,1,0,46,12,0,0,42,0
Jeremiah Harris,63043,S,JVILLE ST,13,1,0,196,59.3,,,,,,73.6,,,80.0,1,0,0,49,16,0,54,13,5
Kevin Williams,63534,G,CHARLOTTE,10,0,0,136,,,70.3,,,,63.8,,,66.1,0,0,34,0,0,0,0,0,0
Spencer Curtis,63709,WR,NEVADA,11,0,0,239,,,,61.8,,,73.3,,,78.8,0,0,0,0,21,2,50,0,2
Jack Coldiron,63838,TE,MIAMI OH,1,0,0,221,,,60.0,,,,59.9,,,67.3,0,0,1,0,0,5,6,1,0
Kam Butler,63872,ED,VIRGINIA,4,0,0,335,59.7,,64.7,,,,68.2,,,66.4,0,0,14,13,0,0,23,4,1
Will Whitson,64470,ED,COAST CAR,13,0,0,141,58.2,,,,,,59.7,,,69.9,0,0,0,36,6,2,0,8,0
Devin Maddox,64506,WR,TOLEDO,9,0,0,316,,,,58.2,,,61.2,63.0,,67.1,0,0,0,0,0,6,0,42,0
Robi Stuart,65032,DI,C MICHIGAN,5,0,0,134,58.3,,,,,,58.8,,,66.4,0,0,0,15,0,0,0,3,0
Josh Minkins,66051,S,LOUISVILLE,10,0,0,210,59.7,,,,,,64.4,,,70.5,0,0,0,14,6,0,0,14,0
Devan Rogers,66122,C,TOLEDO,1,0,0,316,,,,,,,60.1,,,65.2,0,0,0,0,0,0,3,0,0
Josh Lifson,66194,TE,LOUISVILLE,14,0,0,210,,,77.4,,,,68.4,,,65.1,0,0,77,0,0,8,14,0,0
Malachi Corley,66272,WR,W KENTUCKY,3,0,0,346,,,,,,,59.1,,,64.5,0,0,0,0,1,1,1,0,0
Jeremiah Wood,66274,S,OHIO,6,0,0,259,59.7,,,,,,60.0,,,63.6,0,0,0,14,0,1,0,0,0
Ty Hamilton,66298,DI,OHIO STATE,11,0,0,260,58.6,,60.0,,,,61.4,,,69.0,0,0,1,14,0,0,0,13,0
Markel Perry,66793,ED,SM HOUSTON,10,0,0,281,59.2,,,,,,59.6,,,71.3,0,0,0,37,0,0,11,2,0
Isaac Jernagin,70363,WR,S JOSE ST,12,1,0,285,,,,58.3,,,58.5,,,72.5,0,0,0,0,0,26,30,0,0
Michael Erhart,70408,LB,OREGON ST,9,0,0,265,,,,,,,71.6,,,72.2,0,0,0,0,36,1,3,2,2
Jonathan Thomas,70412,ED,NEVADA,10,0,0,239,,,,,,,65.4,,,73.0,0,0,0,0,0,60,0,0,0
Blake Antzoulatos,70424,LB,CAL,10,3,0,130,59.9,,,,,,65.3,,,75.5,1,0,0,9,50,38,1,15,1
Sebastian Macaluso,70536,HB,S JOSE ST,6,0,0,285,,,,,,,61.4,,,74.5,0,1,0,0,0,22,3,16,0
Jacob Garcia,70624,LS,UTAH ST,13,0,1,329,,,84.7,,,69.9,65.0,,,29.9,0,1,67,0,0,0,66,0,1
Ben Florentine,70644,DI,WYOMING,9,0,0,351,59.0,,,,,,66.3,,,67.1,0,0,0,8,0,0,38,0,1
Kevin Green Jr.,70721,WR,ARIZONA,2,0,0,109,,,,,,,61.7,,,69.6,0,0,0,0,0,0,0,6,0
Korey Foreman,70831,ED,USC,3,0,0,326,59.5,,,,,,60.2,,,64.2,0,0,0,2,0,0,0,1,0
Steven Iles,70864,C,AIR FORCE,4,0,0,101,,,68.0,,,,63.6,,,72.2,0,0,20,0,0,0,0,0,0
Branden Alvarez,70865,WR,S JOSE ST,5,0,0,285,,,,,,,57.5,,,68.6,0,0,0,0,0,29,3,0,0
Jake Retzlaff,70874,QB,BYU,1,0,0,128,,,,,,,60.0,,,90.7,0,0,0,0,0,0,0,1,0
Tuasivi Nomura,70879,ED,FRESNO ST,3,0,0,169,59.7,,,,,,59.2,,,68.0,0,0,0,3,7,7,0,0,0
Jayden Williams,70895,CB,MIAMI OH,1,0,0,221,60.0,,,,,,60.0,,,63.6,0,0,0,1,0,0,0,0,0
DeCarlos Brooks,70933,HB,ARIZONA ST,3,0,0,110,,,,,,,61.9,,,70.0,0,0,0,0,7,10,13,0,1
Tate Romney,70946,LB,ARIZONA ST,11,0,0,110,60.1,,,,,,61.7,,,71.6,0,0,0,46,0,5,0,8,0
Kyler Orr,70975,ED,AIR FORCE,1,0,0,101,,,,,,,61.7,,,64.2,0,0,0,0,5,0,0,0,0
Zach Bowers,70976,LB,ARIZONA ST,1,0,0,110,,,,,,,61.4,,,67.2,0,0,0,0,0,5,0,2,0
Tarik Luckett,71171,CB,N TEXAS,5,0,0,251,59.6,,,,,,60.6,,,68.6,0,0,0,18,0,0,0,0,0
Kyle Ford,71304,WR,UCLA,2,0,0,324,,,,,,,61.9,,,68.0,0,0,0,0,6,5,0,4,0
Elijah Mojarro,71312,TE,RICE,4,0,0,275,,,,,,,65.6,,,73.1,0,0,0,0,0,26,0,0,0
Keyon Ware-Hudson,71322,DI,OREGON,7,0,0,264,58.8,,,,,,59.8,,,67.5,0,0,0,7,0,0,0,4,0
Boden Groen,71325,TE,RICE,2,0,0,275,,,,,,,60.4,,,65.4,0,0,0,0,2,0,0,0,0
Sean Dollars,71332,HB,NEVADA,6,0,0,239,,,,,,,58.5,,,68.7,0,0,0,0,0,20,0,0,0
Bru McCoy,71345,WR,TENNESSEE,2,0,0,307,,,,,,,63.8,,,69.0,0,0,0,0,0,1,0,7,0
Domani Jackson,71370,CB,USC,11,0,0,326,60.1,,,,,,64.5,,,74.6,0,0,0,51,24,0,0,1,0
Luke Felix-Fualalo,71382,T,HAWAII,13,0,0,180,,,74.3,,,,64.6,,,74.2,0,0,50,0,0,0,30,0,0
William Nimmo Jr.,71391,S,UCLA,11,0,0,324,60.1,,,,,,65.9,,,73.6,0,0,0,17,15,0,2,18,0
Keanu Tanuvasa,71398,DI,UTAH,12,0,0,328,58.0,,,,,,58.8,,,69.2,0,0,0,22,0,0,0,12,0
Thomas Mirabella,71402,C,S DIEGO ST,12,0,0,284,,,77.2,,,,65.4,,,64.9,0,0,51,0,0,0,0,0,0
Akili Arnold,71406,S,OREGON ST,11,0,0,265,59.9,,,75.6,,,76.2,,,76.3,0,0,0,34,10,46,21,27,0
Easton Mascarenas-Arnold,71410,LB,OREGON ST,12,0,0,265,60.1,,,,,,60.5,,,73.8,1,0,0,32,5,1,24,12,0
Mavin Anderson,71443,WR,CAL,8,0,0,130,,,,56.8,,,71.4,,,67.0,0,0,0,0,0,34,7,2,1
Cameron Warchuck,71476,LS,COLORADO,12,0,0,143,,,37.3,,,28.5,43.7,,,29.9,0,1,56,0,0,0,69,0,1
Andrew Madrigal,71502,C,NEVADA,12,0,0,239,,,74.4,,,,65.1,,,72.3,0,0,39,0,0,0,0,0,0
Aaron Smith,71596,S,NEW MEXICO,11,1,0,241,59.7,,,,,,59.2,,,74.1,0,0,0,15,41,0,22,11,1
Silas Bolden,71674,WR,OREGON ST,13,0,0,265,,,,68.7,,,65.9,91.5,,68.6,1,0,0,0,1,56,13,10,1
Quentin Moten,71681,CB,UNLV,7,0,0,325,59.9,,,,,,61.3,,,68.7,0,0,0,15,0,0,0,4,0
Jayden Dixon-Veal,71698,WR,PURDUE,11,0,0,273,,,,,,,69.7,,,72.0,0,0,0,0,0,0,0,46,0
Bryce Pierre,71706,TE,ARIZONA ST,8,0,0,110,,,,,,,59.0,,,74.4,0,0,0,0,13,18,1,9,1
Jaxen Turner,71728,S,UNLV,14,0,0,325,59.9,,,,,,69.0,,,70.7,0,0,0,66,42,0,0,8,5
Jayden Evans,71792,DI,C MICHIGAN,9,0,0,134,84.3,,,,,,90.5,,,68.2,0,0,0,47,0,0,0,1,0
Sheldon Newton,71957,DI,BOISE ST,13,0,0,120,58.0,,,,,,59.3,,,70.0,0,0,0,35,0,0,0,11,0
Jake Hall,72023,LB,UTEP,9,0,0,330,60.3,,,,,,66.6,,,77.6,0,0,0,45,33,33,5,20,1
Josh Carlin,72075,G,UCLA,13,0,0,324,,,78.5,,,,65.8,,,64.3,0,0,60,0,0,0,0,0,0
DJ Harvey,72089,CB,S JOSE ST,12,1,0,285,59.7,,,59.4,,,63.6,67.1,,70.9,0,0,0,17,12,5,0,20,0
Na'im Rodman,72145,DI,WASH STATE,10,0,0,341,58.0,,,,,,57.7,,,66.6,0,0,0,25,0,0,0,1,0
George Holani,72154,HB,BOISE ST,6,0,0,120,,,,,,,61.5,61.1,,66.8,0,0,0,0,2,0,0,20,0
Jake Bailey,72158,WR,SMU,6,0,0,287,,,,,,,60.2,63.9,,65.5,0,0,0,0,0,3,0,8,0
Spencer Lytle,72168,ED,STANFORD,5,0,0,300,60.0,,,,,,62.8,,,71.6,0,0,0,1,23,31,0,1,0
Ralen Goforth,72169,LB,WASHINGTON,15,0,0,340,60.0,,,,,,67.0,,,76.5,1,0,0,20,83,1,0,58,0
Cole Aubrey,72170,ED,NOTRE DAME,1,0,0,258,,,,,,,60.0,,,62.4,0,0,0,0,1,0,0,0,0
Colby Bowman,72178,WR,UTAH ST,13,0,0,329,,,,,,,58.5,,,82.1,1,0,0,0,4,78,63,48,1
Will Rose,72180,P,USC,13,0,0,326,,,68.2,,,,62.5,,,61.3,0,0,81,0,0,0,0,0,0
Marist Talavou,72200,G,S JOSE ST,3,0,0,285,,,68.8,,,,63.2,,,63.0,0,0,16,0,0,0,0,0,0
Jude Wolfe,72208,TE,USC,13,0,0,326,,,77.1,,,,64.5,,,65.0,0,0,78,0,0,1,43,0,0
Kamren Fabiculanan,72332,S,WASHINGTON,11,0,0,340,59.9,,,,,,58.5,,,71.8,2,0,0,22,8,1,25,20,1
Raider Damuni,72338,S,BYU,11,0,0,128,59.8,,,,,,71.0,,,72.9,1,0,0,8,40,17,0,2,3
Logan Pili,72354,LB,UTAH ST,12,3,0,329,59.8,,,,,,69.9,,,37.6,0,1,0,8,60,61,0,35,2
Justin Flowe,72388,LB,ARIZONA,13,0,0,109,59.5,,,,,,61.7,,,70.8,1,0,0,10,59,0,0,10,0
Simon Samarzich,72395,LS,WASH STATE,12,0,0,341,,,78.1,,,79.8,65.0,,,28.1,0,2,60,0,0,0,47,0,0
Taj Davis,72400,WR,CAL,3,0,0,130,,,,,,,60.4,,,65.5,0,0,0,0,0,0,0,4,0
Zahran Manley,72425,CB,STANFORD,12,0,0,300,60.0,,,,,,65.4,,,77.2,0,0,0,66,6,0,1,21,0
Noa Pola-Gates,72535,S,NEW MEXICO,12,1,0,241,59.7,,,53.7,,,59.0,,,68.0,1,0,0,27,33,18,0,8,1
Jadon Pearson,72538,S,UTAH,4,0,0,328,,,,,,,67.0,,,72.7,0,0,0,0,19,10,6,20,4
Marshall Jackson,72689,T,W KENTUCKY,13,0,0,346,91.5,,75.5,,,,91.8,,,77.5,0,0,59,5,0,0,1,0,0
Jacob Gideon,72705,C,W MICHIGAN,2,0,0,347,,,,,,,60.0,,,64.5,0,0,0,0,0,0,2,0,0
Lavario Wiley,72769,CB,C MICHIGAN,11,0,0,134,59.7,,,,,,70.4,,,71.3,0,0,0,22,16,0,11,8,1
Keith Conley Jr.,72821,ED,UNLV,11,0,0,325,58.9,,,,,,72.0,,,74.3,0,0,0,21,0,43,0,5,0
Falcon Kaumatule,73148,G,UTAH,13,0,0,328,,,74.6,,,,63.8,,,67.4,0,0,55,0,0,0,50,0,0
Henry Ikahihifo,73151,ED,NEVADA,1,0,0,239,59.6,,,,,,59.8,,,62.4,0,0,0,1,0,0,0,0,0
Lincoln Tuioti-Mariner,73243,CB,AIR FORCE,6,0,0,101,,,,,,,53.2,,,70.5,1,0,0,0,27,6,0,0,0
Charlotin Charles,73264,CB,FRESNO ST,11,0,0,169,,,,,,,48.6,,,75.3,2,0,0,0,63,10,0,9,0
Ikaika Ragsdale,73289,HB,N TEXAS,2,0,0,251,,,,,,,71.8,,,70.8,0,0,0,0,0,11,0,0,0
Marco Notarainni,73389,LB,BOISE ST,9,0,0,120,59.9,,,,,,57.1,,,70.5,1,0,0,28,7,16,8,15,0
Rickie Davis Jr.,73500,S,W KENTUCKY,4,0,0,346,60.0,,,,,,60.7,,,70.8,0,0,0,2,5,0,10,2,1
Cade Briggs,73582,G,ARIZONA ST,7,0,0,110,,,69.6,,,,60.0,,,70.7,0,0,20,0,0,0,6,0,0
Jordan Monroe,73619,LB,N ILLINOIS,6,0,0,254,,,,,,,67.6,,,71.2,0,0,0,0,2,0,0,19,0
Elijah Gilliam,73621,HB,FRESNO ST,3,0,0,169,,,,59.4,,,60.8,,,67.2,0,0,0,0,1,8,0,0,0
Gio De Leon,73658,LB,BUFFALO,7,0,0,126,,,,,,,67.9,,,70.5,0,0,0,0,7,44,0,0,0
Sioeli Helu,73697,DI,NEW MEX ST,3,0,0,242,,,69.1,,,,63.3,,,64.3,0,0,17,0,0,0,0,0,0
Aluma Nkele,73741,T,UTEP,11,1,0,330,,,69.5,,,,72.7,,,71.3,0,0,25,0,0,0,51,0,1
Rome Odunze,73774,WR,WASHINGTON,8,0,0,340,,,,70.1,,,60.7,87.6,,66.1,0,0,0,0,0,5,0,10,0
Jalen Williams,73776,CB,FRESNO ST,13,0,0,169,59.6,,,,,,55.9,,,77.4,0,0,0,2,39,0,3,55,1
Maurice Wilmer,73825,LB,UCONN,2,0,0,146,60.1,,,,,,60.9,,,63.2,0,0,0,8,2,0,0,0,0
McKel Broussard,73850,S,UTEP,4,0,0,330,59.7,,,,,,59.5,,,66.5,0,0,0,17,0,5,12,4,0
Zakhari Spears,73852,S,UCONN,3,1,0,146,,,,,,,73.6,,,69.5,0,0,0,0,7,8,0,2,0
Evan Williams,73864,S,OREGON,13,0,0,264,59.9,,,,,,62.8,60.3,,77.2,0,0,0,33,62,5,30,1,0
Michael Churich,73978,TE,UCLA,2,0,0,324,,,60.0,,,,61.5,,,60.9,0,0,7,0,0,0,0,0,0
Max Williams,73985,S,USC,10,0,0,326,60.0,,,,,,52.2,,,28.8,0,1,0,22,3,8,6,20,0
Taariq Al-Uqdah,74119,LB,WASH STATE,11,0,0,341,59.7,,,,,,58.3,,,71.2,0,0,0,30,22,0,0,3,0
Ryan Quintanar,74152,LB,TCU,3,0,0,305,,,,,,,67.5,,,70.8,0,0,0,0,0,0,0,7,0
Mose Vavao,74174,G,FRESNO ST,3,0,0,169,,,65.1,,,,72.8,,,69.4,0,0,13,0,0,19,0,0,0
Sam Vaughan,74188,G,MIAMI OH,2,0,0,221,,,60.0,,,,61.8,,,66.6,0,0,7,0,0,0,0,0,0
Mason Murphy,74236,G,USC,13,0,0,326,,,78.5,,,,66.9,,,77.6,0,0,77,0,0,0,0,0,0
Justin Sinclair,74258,S,HAWAII,13,0,0,180,60.0,,,,,,76.9,,,86.1,0,1,0,22,54,72,48,30,7
Melquan Stovall,74267,WR,ARIZONA ST,12,0,0,110,,,,57.3,,,55.8,85.2,,70.7,1,0,0,0,0,27,20,45,0
Zion Branch,74395,S,USC,9,0,0,326,60.0,,,,,,59.4,,,72.0,0,0,0,13,61,2,0,19,1
Anthony Landphere,74427,TE,MEMPHIS,13,0,0,218,,,77.6,59.9,,,65.2,,,64.1,0,0,81,0,0,4,0,0,0
Treven Ma'ae,74498,DI,BAYLOR,11,0,0,118,57.9,,,,,,57.2,,,65.3,0,0,0,22,0,0,0,0,0
AJ Vaipulu,74652,G,NEW MEX ST,15,0,0,242,,,77.2,,,,65.3,,,64.8,0,0,74,0,0,0,0,0,0
Jowon Briggs,74867,DI,CINCINNATI,12,0,0,138,58.3,,,,,,58.2,,,66.9,0,0,0,43,0,0,0,0,0
Nathan Griffin,74957,LB,W KENTUCKY,10,0,0,346,,,,,,,70.4,,,75.4,0,0,0,0,0,11,16,30,1
Jaylen Johnson,75046,S,MEMPHIS,2,0,0,218,60.0,,,,,,74.4,,,64.4,0,0,0,1,1,1,0,1,0
Silas Walters,75263,S,MIAMI OH,14,1,0,221,59.9,,,,,,87.0,,,71.3,4,1,0,32,75,54,58,66,12
Tegra Tshabola,75288,G,OHIO STATE,13,0,0,260,,,78.8,,,,66.5,,,73.0,0,0,70,0,0,0,0,0,0
Rome Weber,75728,CB,W KENTUCKY,10,0,0,346,59.7,,,,,,49.0,,,31.2,1,1,0,28,0,4,18,5,0
Solomon Byrd,75742,ED,USC,13,0,0,326,59.0,,,,,,61.2,,,72.6,0,0,0,38,0,0,0,9,0
Uchenna Ezewike,75750,ED,UMASS,8,0,0,216,58.8,,,,,,58.8,,,64.6,0,0,0,12,0,0,0,0,0
Jonah Kahahawai-Welch,75759,ED,HAWAII,12,0,0,180,58.7,,,,,,63.1,,,69.5,0,0,0,62,0,8,0,8,0
Jonah Laulu,75763,DI,OKLAHOMA,13,0,0,261,59.5,,79.1,,,,53.5,,,70.4,0,0,91,5,0,21,43,4,0
Fo'i Sila,75767,DI,HAWAII,5,0,0,180,59.8,,,,,,50.9,,,69.1,0,0,0,1,0,14,12,2,0
