unit,pos,depth,player,class,origin,note
DL,DE,2,Zavion Hardy / Garrick Ponder / Jordan Mack / Kamren Washington / Daemian Wimberly,SR / SR / SR / / ,S.Carolina + S.Miss + Coastal + TxState + UTSA transfers,"Hardy = #1 overall JUCO prospect of 2025 (P6; no FBS tape); PONDER 80.9/392 - the best incoming grade; Mack 74.8/206; Washington 70.8/382; Wimberly 62.5/168. DEPARTED: Winston (65.9/586) -> ASU; Lanz (73.5/476, the KSU blocked-FG) + Marshall (55.7/504) + Friloux expired; Fobbs-White (68.3/387) -> Virginia. 2025: 13 sacks = fewest by a B12 defense in a decade"
LB,ILB,1,Travion Barnes,SR,returner (INJURY - magazine override),"yr-4 but P6-explicit: 'gets back original starter... former C-USA Player of the Year' (FIU); 62.0/67 in injury-shortened 2025"
LB,ILB,1,Kaleb Burns,SO,returner,"'rising four-star' (P6); Athlon starter; PFF 47.0/133"
LB,ILB,2,Kyland Reed / Kedrick Walker / JJ Shelton,JR / SR / ,returner (bold) + GaState + Arkansas transfers,"Reed 58.7/606 - 2025 starter now listed 2nd string (Athlon); K.Walker 53.8/471; Shelton 46.0/50. DEPARTED: Keaton Thomas (69.3/793, 'the leader of the defense') -> Ole Miss"
DB,CB,1,LeVar Thornton Jr.,JR,RETURNING STARTER (bold),"All-B12 honors (P6); PFF 64.5/522; 'anchor the back end' (Athlon)"
DB,CB,1,Devon Jordan,JR,Oklahoma transfer (Athlon-bold*),"battle w/ Bush + JUCO All-Am McKelvey (P6); PFF 66.2/232"
DB,S,1,Jacob Redding,JR,RETURNING STARTER (bold),"All-B12 honors; the KSU pick-six (P6); PFF 75.2/468 - best returning grade"
DB,S,1,Devin Turner,SR,returner (ACL - magazine override),"yr-4 but P6/Athlon-explicit: former All-B10 at Northwestern, back from torn ACL to start; Klanderman: 'difference-maker'"
DB,DB,2,Reggie Bush II / Stilton McKelvey / Daniel Cobbs / Jayden Rowe / Austin Ausberry,SR / JR / SR / / ,returner + NMSU + 3 KState/LSU transfers,"Bush 66.9/331; McKelvey 65.8/319 (P6: JUCO All-Am; feed origin NMSU); Cobbs 69.7/415; Rowe 60.3/12; Ausberry ST-only tape. DEPARTED: Bobby (64.7/802) + Simpkins + T.Williams expired; Coleman (70.0/593) -> Florida; Williford (68.1/339) -> Tulsa"
ST,P,1,Palmer Williams,SR,RETURNING,"Ray Guy finalist, 46.9 ypp (Athlon). Team SPEC 88.2 = 96th pctile"
ST,K,1,Rhett Armstrong,SO,returner,"K Hawkins LEFT LATE via portal (-> Ohio State); Armstrong = highly-rated HS, kickoffs only 2025, ZERO career FG attempts (Athlon); returns = open competition (Freeman KR/PR)"
